Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,PhosphorusTreatment
0.783194005,95.07209778,1.511240005,180.7929993,45.47129822,3.188159943,0.0
0.74227798,93.07350159,1.514700055,185.1719971,46.18299866,3.251549959,11.3
0.817310989,121.4980011,1.495759964,179.826004,58.76279831,3.650670052,0.0
1.140470028,98.85150146,1.325090051,218.4700012,33.51350021,3.394500017,0.0
0.825351,90.52279663,1.340520024,204.6329956,35.58869934,3.116300106,0.0
0.613973975,115.6380005,1.513210058,170.1970062,63.1208992,4.011809826,0.0
0.823300004,88.85569763,1.340870023,204.1679993,35.0326004,3.123169899,22.5
1.001549959,133.1640015,1.516299963,180.6670074,58.59460068,3.873699903,22.5
0.705788016,102.9660034,1.519840002,172.6289978,55.48389816,3.591769934,0.0
0.715435028,94.73210144,1.520140052,190.875,47.92660141,3.341200113,0.0
1.045240045,137.6080017,1.514809966,179.2389984,60.6108017,3.966219902,22.5
0.626869977,121.8690033,1.508759975,178.7839966,62.00970078,3.46578002,22.5
0.713838995,94.27349854,1.31190002,205.4279938,38.49940109,3.124959946,0.0
0.622444987,108.4990005,1.516880035,171.8430023,60.22600174,3.607539892,22.5
0.716740012,91.7766037,1.512549996,179.9250031,48.05530167,3.365139961,11.3
0.876460016,112.0979996,1.485900044,198.1730042,48.58430099,3.590490103,22.5
1.136970043,146.0390015,1.512159944,169.6349945,68.7661972,4.559460163,0.0
0.729000986,90.51930237,1.513659954,182.5180054,46.6590004,3.321409941,0.0
0.757408023,114.4609985,1.497609973,181.3350067,55.87559891,3.529350042,33.8
0.695573986,112.0670013,1.516630054,170.302002,61.31309891,3.922739983,0.0
0.860240996,121.8379974,1.515769958,170.7680054,63.81470108,4.116419792,0.0
1.204660058,149.6730042,1.514199972,175.3329926,65.86450195,4.238679886,33.8
0.660687983,94.18170166,1.313259959,207.0749969,38.33440018,3.128400087,0.0
1.051550031,135.3110046,1.511929989,175.3190002,63.54990005,3.921289921,0.0
0.656127989,83.55870056,1.322679996,207.6459961,35.84659958,3.166520119,22.5
0.768850982,125.2009964,1.512799978,169.6080017,65.47190094,4.261670113,33.8
0.665903986,94.46209717,1.313019991,206.3820038,38.38710022,3.11729002,0.0
0.760802984,86.06780243,1.321140051,203.5180054,35.37540054,3.120729923,22.5
1.139889956,139.9889984,1.570639968,197.7890015,58.98080063,4.138549805,33.8
1.086130023,136.0839996,1.471169949,199.1809998,56.72489929,4.100019932,0.0
0.770748019,92.40820313,1.325870037,226.5570068,35.69990158,3.412209988,0.0
0.787366986,86.99079895,1.321179986,203.7409973,35.3268013,3.121500015,22.5
0.64210701,99.03780365,1.502400041,171.6000061,56.02939987,3.44385004,0.0
1.563429952,142.8179932,1.513599992,168.9340057,65.02709961,4.343279839,33.8
0.975031018,92.85759735,1.342039943,206.9490051,32.94850159,3.156990051,0.0
0.690322995,95.97149658,1.510560036,176.1840057,51.73949814,3.426049948,0.0
0.938441992,118.7590027,1.32080996,203.3959961,49.67910004,3.773770094,11.3
0.624108016,78.34600067,1.319239974,201.6549988,33.78409958,3.125509977,0.0
0.759477973,89.40460205,1.320330024,204.3470001,37.00270081,3.098259926,11.3
0.674443007,92.09079742,1.312860012,205.4089966,38.27479935,3.070839882,33.8
0.780158997,108.8479996,1.518730044,172.3170013,57.31740189,3.789649963,22.5
0.676760972,95.06749725,1.313699961,209.3480072,38.70019913,3.176640034,0.0
0.860888004,115.6169968,1.538800001,184.4360046,54.58100128,3.609430075,22.5
0.702109993,96.62940216,1.510769963,185.0630035,48.29019928,2.986299992,22.5
0.941178977,92.03690338,1.341609955,206.1159973,33.46060181,3.146889925,11.3
0.671315014,84.17769623,1.323680043,210.0469971,35.78939819,3.197679996,22.5
0.653165996,92.50440216,1.313699961,206.8430023,38.02830124,3.114850044,33.8
0.710281014,93.10160065,1.511809945,178.5899963,49.17219925,3.387809992,0.0
