M3_P_2_6,PhosphorusTreatment
10.20709991,0.0
12.30819988,0.0
10.6310997,9.0
9.054389954,27.0
9.241820335,9.0
10.34799957,0.0
9.168530464,9.0
9.02270031,0.0
8.868390083,0.0
8.891460419,0.0
9.176589966,0.0
9.900650024,27.0
11.93640041,0.0
9.747890472,0.0
10.18710041,0.0
8.802619934,0.0
9.536100388,27.0
8.81608963,0.0
11.54319954,9.0
9.857660294,0.0
9.231080055,18.0
9.832070351,0.0
10.05780029,9.0
10.26970005,27.0
9.412269592,18.0
10.01990032,18.0
9.938929558,27.0
9.395019531,9.0
9.080169678,0.0
9.736929893,9.0
9.649029732,27.0
10.25619984,0.0
10.89939976,18.0
9.077819824,9.0
9.070699692,27.0
11.59420013,0.0
9.541009903,27.0
11.2177,18.0
10.09160042,18.0
9.178030014,0.0
9.996239662,0.0
9.340709686,9.0
10.54269981,0.0
9.082940102,0.0
9.764220238,27.0
9.025050163,9.0
9.092459679,0.0
9.859350204,27.0
10.91310024,18.0
9.70524025,0.0
9.635629654,9.0
10.63370037,9.0
9.89661026,27.0
9.004150391,9.0
9.074299812,9.0
10.69169998,0.0
9.225330353,9.0
9.604550362,0.0
9.31937027,9.0
8.882570267,0.0
10.02980042,18.0
10.46570015,27.0
9.601360321,18.0
9.272179604,0.0
9.794690132,0.0
10.43529987,18.0
10.40869999,27.0
9.599240303,9.0
9.826939583,18.0
10.14729977,0.0
9.397999763,9.0
8.992300034,0.0
9.640620232,0.0
9.618989944,27.0
9.24203968,9.0
9.003769875,0.0
9.336030006,27.0
8.82654953,0.0
10.19229984,0.0
8.877750397,9.0
9.0834198,0.0
9.338709831,18.0
9.247019768,0.0
9.058159828,27.0
10.44050026,27.0
9.174940109,0.0
9.129429817,9.0
11.09249973,0.0
9.971449852,0.0
10.05020046,0.0
10.34840012,0.0
9.463620186,18.0
10.06190014,27.0
9.405190468,0.0
8.838859558,0.0
10.29139996,27.0
9.349129677,27.0
9.843729973,0.0
10.49699974,18.0
10.24100018,0.0
9.564829826,0.0
9.345219612,9.0
10.01360035,0.0
9.274749756,9.0
9.474920273,9.0
9.512160301,27.0
10.90979958,18.0
10.80290031,18.0
11.3760004,9.0
8.986439705,9.0
9.016730309,9.0
9.979020119,18.0
9.670399666,18.0
10.67580032,18.0
8.868769646,0.0
9.743060112,9.0
8.926989555,0.0
9.259070396,27.0
10.34220028,0.0
10.20470047,18.0
9.968509674,27.0
9.941519737,27.0
9.039290428,0.0
9.921250343,0.0
9.340660095,27.0
9.881219864,0.0
9.369190216,18.0
8.816280365,0.0
9.592969894,0.0
8.872449875,9.0
10.73980045,0.0
9.543840408,0.0
10.27610016,18.0
8.921199799,0.0
8.981100082,0.0
9.523920059,0.0
9.740169525,27.0
8.893750191,9.0
8.966549873,0.0
10.00599957,9.0
9.722310066,0.0
8.901820183,0.0
11.05039978,18.0
9.311980247,0.0
9.976420403,9.0
10.62419987,0.0
9.576100349,0.0
9.917220116,27.0
9.304320335,27.0
9.683130264,0.0
8.913160324,9.0
9.729120255,18.0
9.024250031,0.0
9.783249855,18.0
9.649829865,0.0
10.46109962,27.0
10.7258997,9.0
10.47910023,0.0
10.00129986,27.0
8.853919983,0.0
10.03250027,0.0
9.03398037,0.0
10.01620007,27.0
8.854820251,9.0
10.13899994,0.0
9.832119942,0.0
9.137700081,0.0
10.01309967,0.0
10.13090038,0.0
9.242830276,0.0
9.226590157,0.0
9.485369682,0.0
8.905920029,0.0
9.360930443,0.0
11.10159969,18.0
10.04650021,27.0
11.98589993,0.0
10.77540016,9.0
9.251549721,9.0
9.917079926,18.0
10.05809975,27.0
10.52340031,9.0
10.59669971,9.0
10.30230045,0.0
10.90629959,18.0
9.61575985,27.0
10.66040039,0.0
8.863349915,9.0
9.885820389,0.0
9.193889618,18.0
10.20610046,27.0
9.636249542,27.0
9.040909767,9.0
9.065939903,9.0
10.74750042,18.0
9.791199684,0.0
9.066880226,0.0
10.47140026,9.0
8.836600304,0.0
10.60999966,0.0
8.987449646,0.0
9.666500092,9.0
11.32849979,0.0
9.274479866,0.0
10.00360012,0.0
9.19064045,9.0
9.097080231,27.0
9.838769913,0.0
9.946310043,0.0
10.00640011,0.0
8.80755043,0.0
9.46350956,27.0
9.524200439,18.0
8.952449799,9.0
10.93630028,0.0
9.399160385,27.0
9.815320015,27.0
10.11660004,18.0
9.761650085,0.0
8.977069855,0.0
9.57942009,0.0
9.924300194,0.0
10.03479958,9.0
8.753259659,27.0
9.267109871,27.0
10.7493,9.0
8.891360283,0.0
9.952050209,18.0
9.134449959,27.0
9.680950165,0.0
10.30720043,0.0
10.14550018,0.0
10.22649956,27.0
9.297690392,0.0
10.89480019,18.0
10.26949978,27.0
9.543109894,0.0
9.77466011,9.0
9.870030403,27.0
9.519619942,0.0
10.10249996,0.0
10.08370018,18.0
9.937459946,9.0
10.82960033,0.0
10.13689995,0.0
9.980910301,0.0
9.036399841,27.0
9.522780418,27.0
10.32110023,27.0
10.80889988,18.0
8.959329605,0.0
9.363349915,0.0
9.844409943,27.0
9.225489616,0.0
9.708760262,27.0
10.10309982,27.0
10.65180016,0.0
8.876709938,9.0
9.436670303,0.0
9.852259636,0.0
9.969349861,0.0
9.913370132,0.0
8.83866024,0.0
10.08759975,27.0
10.88399982,18.0
