Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2
0.815199018,76.24420166,0.953428984,181.0059967,47.73529816,4.427730083
1.079570055,83.27030182,1.17306006,196.4620056,45.25239944,4.887730122
0.992908001,78.07710266,1.03094995,184.9880066,43.81380081,4.366869926
1.066400051,92.34279633,1.405519962,220.0509949,51.65719986,7.282189846
0.510689974,60.39830017,0.720109999,141.2830048,41.64429855,3.535820007
0.737774014,71.31880188,0.731360972,175.7189941,49.36830139,4.35653019
0.238218993,52.70669937,0.393155009,129.246994,40.49280167,3.244179964
0.821702003,75.10579681,1.296409965,177.3390045,46.21969986,4.954510212
0.40180999,78.67510223,0.545041978,209.7299957,69.32879639,6.410699844
0.417071015,75.64859772,0.531517029,201.2389984,65.60959625,5.995629787
1.124650002,89.47309875,1.123139977,215.4380035,46.99020004,5.70991993
1.196959972,86.7661972,1.382339954,202.6600037,42.14170074,5.034599781
0.278867006,48.35829926,0.408475012,112.5510025,35.06570053,2.549629927
1.082419991,88.75700378,1.182289958,210.701004,48.28749847,5.871260166
0.376188993,69.55809784,0.54103303,181.8959961,58.6814003,5.283889771
0.257831991,45.28099823,0.362071991,104.9769974,31.81889915,2.415859938
0.449795008,69.46820068,0.558416009,182.5379944,57.7784996,5.140450001
0.333602995,57.40599823,0.478799999,138.1150055,44.30379868,3.342540026
0.939243972,77.5062027,1.176949978,178.9340057,43.83570099,4.83618021
0.338236988,54.68239975,0.513225973,130.9140015,41.21099854,3.111399889
0.318204999,61.15940094,0.502152979,151.7779999,48.86220169,3.933769941
0.920219004,73.81809998,1.274049997,170.3500061,41.59130096,4.593100071
0.416510999,56.00159836,0.633993983,131.7859955,39.86090088,3.068470001
0.854846001,77.35209656,1.008450031,182.9989929,47.45130157,4.547039986
0.436776012,68.23310089,0.583608985,189.6529999,58.36439896,5.74382019
1.047440052,91.12400055,1.465039968,215.4299927,51.59560013,7.340919971
1.196959972,86.80220032,1.311959982,206.5090027,43.44929886,5.039790154
1.079149961,91.47299957,1.170850039,221.1340027,50.02420044,6.537930012
0.531965017,61.89599991,0.715408981,145.1999969,42.81940079,3.590500116
0.957023025,77.77130127,1.310500026,179.9429932,43.67150116,5.149230003
1.157819986,88.87529755,1.171229959,213.2409973,45.58269882,5.402029991
1.068699956,92.35829926,1.27857995,221.9069977,51.18769836,6.926040173
1.124570012,91.61560059,1.226699948,218.6860046,48.23609924,6.440489769
1.24458003,89.23760223,1.414649963,208.720993,44.45439911,5.624879837
0.32941699,62.1446991,0.524744987,151.3090057,49.26160049,3.778310061
0.314776003,51.76119995,0.497379005,122.4899979,38.3083992,2.847029924
0.340306997,64.47149658,0.512654006,164.5200043,52.7879982,4.522369862
1.112570047,91.02179718,1.120040059,219.1439972,47.8423996,6.166790009
0.396937013,66.65080261,0.539390981,178.1360016,55.47520065,5.113059998
1.200889945,86.92410278,1.404870033,202.2250061,42.02730179,5.080649853
1.165310025,84.14820099,1.245169997,203.5169983,44.58620071,4.834489822
0.278079987,56.9817009,0.436538011,142.1309967,44.8409996,3.683520079
0.340020001,52.89049911,0.559597015,125.9079971,39.1692009,2.952510118
1.126420021,90.46730042,1.105949998,215.8919983,46.30799866,5.790430069
0.409563988,68.35289764,0.579062998,185.1970062,57.15679932,5.355500221
1.11503005,91.78440094,1.430539966,217.5659943,49.76279831,7.053150177
0.425338,69.33670044,0.534662008,180.2519989,57.66360092,5.056799889
0.29261601,55.70769882,0.481402993,132.822998,42.7018013,3.10213995
0.564846992,72.36640167,0.602971017,186.3179932,57.0080986,5.151539803
0.806119025,74.54000092,0.782398999,186.1210022,51.19189835,4.577630043
0.286410004,56.14020157,0.453341991,136.9949951,43.63190079,3.406460047
0.326265991,54.11149979,0.487033993,128.9980011,40.75220108,3.044909954
0.289849997,50.01070023,0.406729996,115.7979965,36.76089859,2.573240042
0.327589005,52.4762001,0.527311981,124.6360016,38.90620041,2.913779974
0.994480014,82.86100006,1.332980037,192.7859955,46.53850174,5.844460011
0.354534,67.25299835,0.528683007,171.1080017,55.65019989,4.741769791
0.360341996,68.38890076,0.528506994,173.4940033,56.76449966,4.80700016
0.446007997,71.89330292,0.554489017,191.1100006,60.95240021,5.541359901
0.384314001,72.00209808,0.54706198,188.7910004,61.44499969,5.571149826
1.125910044,91.90850067,1.367560029,218.2740021,49.2358017,6.854279995
0.852598011,75.27539825,1.354719996,177.0749969,45.52420044,5.043169975
1.033769965,87.17259979,1.229789972,202.0019989,48.43989944,6.005159855
0.657001972,70.02649689,0.814584017,164.2920074,46.7594986,3.920389891
0.698716998,66.54699707,1.070520043,153.6600037,41.88150024,4.058050156
0.897013009,75.4036026,1.055189967,174.9179993,43.42689896,4.457159996
0.425572008,68.74389648,0.583898008,187.3869934,57.79159927,5.446450233
1.104089975,81.98809814,1.170490026,196.2089996,44.36920166,4.664259911
0.408340007,64.47129822,0.528681993,162.6690063,51.70040131,4.281770229
1.214679956,88.89379883,1.377079964,207.8589935,43.99039841,5.507249832
0.263895988,50.26449966,0.395781994,118.7369995,37.39759827,2.769010067
1.14673996,90.18930054,1.158820033,211.1170044,44.27560043,5.492090225
0.621976018,65.87799835,0.824396014,153.1340027,43.51620102,3.723010063
0.501832008,61.87350082,0.623427987,147.4609985,44.81629944,3.447969913
0.252245009,55.21780014,0.407680988,137.4869995,43.13150024,3.540689945
0.679144025,69.94290161,0.937265992,163.7920074,45.66579819,3.990129948
1.254500031,88.65650177,1.426390052,207.2660065,44.08229828,5.495130062
0.653850019,73.18219757,0.648923993,187.1470032,55.11410141,5.052050114
0.846305013,78.98549652,0.883487999,190.3820038,50.09090042,4.60695982
0.405088991,59.47259903,0.565653026,145.7350006,45.56359863,3.559329987
0.545975029,73.47440338,0.608304977,196.1490021,60.29079819,5.641940117
0.840305984,73.64450073,1.178220034,172.6909943,44.43050003,4.395339966
0.242292002,51.12020111,0.389681011,123.6660004,38.65499878,3.034270048
0.528943002,73.32569885,0.600763977,198.2030029,61.16429901,5.748939991
1.168799996,90.96040344,1.286720037,214.6569977,46.4056015,6.106510162
0.816953003,75.45760345,0.837049007,184.8029938,49.58869934,4.421860218
0.427626014,69.08339691,0.574400008,189.4049988,59.1169014,5.657479763
0.843065977,76.47679901,0.842230976,189.5579987,51.28960037,4.620140076
0.805369973,73.85919952,1.117810011,174.1190033,45.63420105,4.411739826
0.532200992,64.87449646,0.571343005,158.5800018,48.36360168,3.890729904
0.772814989,73.332901,0.785341978,180.6580048,49.7507019,4.379570007
1.201599956,85.87509918,1.292209983,208.5110016,44.45859909,4.977369785
1.132949948,91.15979767,1.184520006,216.9539948,47.07350159,6.138279915
1.188019991,88.53769684,1.330610037,206.7899933,43.3445015,5.349510193
1.18445003,90.35160065,1.306310058,212.3560028,45.44260025,5.875790119
0.678848982,71.42379761,0.725426018,171.0189972,48.70299911,4.115869999
0.711233974,71.14109802,0.979655027,166.8029938,45.44919968,4.119110107
0.78977102,73.85320282,1.172670007,174.6150055,46.05419922,4.577030182
0.933719993,79.03679657,0.940231979,196.1620026,50.5984993,4.808340073
1.193339944,89.62180328,1.325580001,209.9909973,44.55789948,5.653269768
0.402361989,66.27490234,0.522315979,168.6390076,54.02199936,4.563489914
1.195250034,86.90820313,1.337569952,204.9190063,42.90190125,5.046440125
1.200710058,86.7233963,1.274680018,213.197998,45.4966011,5.102180004
0.243772,49.94820023,0.384211987,119.7789993,37.30970001,2.896889925
0.389109999,69.52349854,0.514787972,178.6049957,58.09680176,5.011499882
1.234809995,88.27709961,1.410599947,206.3280029,43.69919968,5.397779942
1.113499999,91.63839722,1.202160001,219.6009979,48.6169014,6.468989849
0.823029995,75.31539917,1.049720049,177.6649933,46.43199921,4.436450005
0.869171023,78.67690277,0.962508023,187.5140076,48.58539963,4.603000164
0.864957988,77.14830017,0.895126998,190.2250061,50.05550003,4.641729832
0.661011994,65.99749756,0.997105002,152.3240051,42.3146019,3.944410086
0.34307301,62.07830048,0.500625014,149.7489929,48.93619919,3.710989952
0.421418011,61.42449951,0.545795023,152.0980072,47.64300156,3.762850046
1.001430035,82.09860229,1.154389977,190.2380066,45.79460144,5.174620152
0.392848015,75.21330261,0.548309028,198.2400055,65.14360046,5.954539776
0.383459002,70.96240234,0.515188992,182.6369934,59.81399918,5.178209782
0.336537004,61.61360168,0.511781991,146.9810028,48.11669922,3.57013011
0.260865986,52.83269882,0.410097986,128.0639954,40.31729889,3.146919966
0.421137005,72.15840149,0.532436013,189.7230072,61.23849869,5.490159988
1.082980037,92.23619843,1.276100039,221.3480072,50.57320023,6.883190155
1.101289988,92.13539886,1.365970016,219.4920044,50.18030167,7.021130085
1.056429982,92.03759766,1.433539987,218.7160034,51.8708992,7.345789909
1.173130035,90.41699982,1.275840044,212.7259979,45.48759842,5.866429806
0.289043993,55.69800186,0.462850004,134.302002,42.9620018,3.245029926
0.313988,53.16799927,0.461400986,125.8990021,39.87250137,2.93317008
1.036790013,92.31700134,1.305819988,221.6600037,52.37779999,6.960010052
0.377599001,57.74470139,0.555904984,140.3829956,44.05179977,3.41711998
1.03313005,84.70279694,1.177430034,196.5509949,46.84189987,5.456089973
0.970955014,79.85810089,1.13135004,185.0420074,44.92779922,4.93693018
1.090489984,91.57589722,1.167770028,221.2610016,49.57260132,6.529769897
1.018859982,87.75640106,1.589540005,204.5420074,50.16839981,7.337860107
1.160109997,91.37390137,1.301849961,216.1959991,47.26800156,6.332910061
0.413666993,79.79879761,0.53193301,214.8540039,70.78540039,6.558159828
0.821762979,73.14550018,1.235829949,172.0149994,44.58349991,4.512639999
1.179849982,88.52490234,1.301880002,206.8820038,43.23839951,5.29982996
0.476680994,75.37809753,0.577274978,206.1880035,65.25769806,6.206059933
0.435277998,64.91970062,0.544225991,164.9689941,51.93280029,4.327620029
0.236247003,53.31209946,0.392984003,131.4539948,41.18859863,3.329180002
1.143959999,91.10939789,1.217139959,216.0709991,46.78969955,6.121349812
1.22487998,88.0510025,1.403970003,205.7189941,43.44329834,5.338540077
0.792998016,74.47810364,0.854466975,180.3939972,48.520401,4.319890022
1.04689002,81.72360229,1.136420012,192.4129944,44.95660019,4.784669876
1.196359992,88.62249756,1.349230051,207.0469971,43.54169846,5.400380135
0.526256025,74.10389709,0.582331002,195.8269958,60.98849869,5.631740093
1.031159997,79.41829681,1.07972002,188.6410065,44.01599884,4.47013998
1.181429982,90.88030243,1.317260027,214.095993,46.25970078,6.096819878
0.354409009,64.99739838,0.512791991,169.3110046,53.55350113,4.761410236
0.350068986,54.96770096,0.541137993,131.8990021,41.33679962,3.141230106
0.261893004,41.67610168,0.306178004,89.95890045,28.73990059,1.799870014
1.089429975,85.80639648,1.200680017,201.1269989,46.27339935,5.214489937
0.414431006,62.99860001,0.536000013,157.6470032,49.75740051,4.037079811
1.234979987,89.14800262,1.403079987,208.5189972,44.34059906,5.595310211
1.085109949,82.19229889,1.160369992,195.4669952,44.72299957,4.729499817
1.156129956,91.04859924,1.253389955,215.3419952,46.5951004,6.118720055
0.649048984,69.90930176,0.666501999,171.5500031,50.01259995,4.314509869
1.121620059,91.14800262,1.150140047,218.0700073,47.46250153,6.159130096
0.967746973,76.88459778,1.016549945,188.473999,46.67070007,4.688720226
0.499069005,62.85919952,0.560014009,151.5410004,46.56750107,3.573740005
0.88736999,80.02880096,0.936205029,192.4420013,49.75149918,4.69051981
0.322407991,56.51350021,0.469004005,134.5820007,43.3370018,3.180999994
0.63586098,63.99140167,0.955048978,148.951004,41.58890152,3.866640091
0.761105001,72.90480042,0.727903008,182.6670074,51.30929947,4.640210152
0.509968996,75.00990295,0.577759027,200.7579956,62.97779846,5.881720066
0.324205011,62.08499908,0.483372003,159.2929993,50.30479813,4.351550102
0.882731974,71.65000153,1.227900028,165.2949982,40.80160141,4.291450024
1.173009992,88.60600281,1.238710046,208.6269989,43.59909821,5.235819817
0.359026998,62.99209976,0.498836011,155.779007,50.43069839,4.03358984
0.559545994,63.44609833,0.711085975,149.0679932,43.86240005,3.638969898
0.275996,46.78969955,0.362711012,105.7529984,33.62049866,2.244869947
0.362374991,55.14569855,0.570562005,132.4940033,41.3219986,3.154170036
1.03884995,82.85420227,1.153270006,193.6190033,45.64770126,5.034090042
0.368791997,62.79059982,0.505689979,155.9649963,50.16970062,4.052340031
0.391407013,68.69360352,0.547483981,182.6089935,57.93840027,5.335490227
0.307217985,60.0387001,0.475499988,150.7579956,47.97629929,3.97894001
0.250997007,45.02069855,0.361694008,105.7009964,31.37809944,2.519799948
0.56378299,73.35669708,0.617868006,193.4909973,59.1507988,5.506189823
0.240665004,52.0503006,0.392655998,126.8700027,39.7254982,3.152719975
0.375743002,70.77130127,0.517416,181.0110016,59.49530029,5.099589825
1.034000039,89.14749908,1.486999989,209.423996,50.582901,7.164410114
0.592828989,66.75839996,0.61164701,161.5240021,47.95190048,3.842969894
0.977392018,77.998703,1.031030059,183.9369965,43.99269867,4.417669773
0.829577982,74.67919922,0.775219977,188.897995,52.07730103,4.868450165
1.092859983,91.88939667,1.452409983,217.9730072,50.60020065,7.245100021
0.970075011,79.50209808,1.44422996,184.7380066,44.89970016,5.770060062
0.414640993,58.74520111,0.588126004,143.2660065,44.48400116,3.437629938
1.157729983,89.90329742,1.209959984,210.7570038,44.38029861,5.545539856
0.933766007,77.22730255,1.46923995,179.1439972,43.9939003,5.597270012
0.525286019,61.97230148,0.663842976,147.1860046,44.21319962,3.448570013
1.130820036,90.67230225,1.124009967,215.1060028,45.95149994,5.798830032
0.478056014,69.9315033,0.588229001,195.3200073,60.11640167,5.686480045
0.301238,51.73880005,0.43443799,121.3219986,38.46960068,2.769170046
1.138520002,90.69039917,1.157060027,214.470993,45.78430176,5.822450161
0.720097005,70.40029907,1.07269001,164.3670044,44.99689865,4.146530151
0.328680009,62.64139938,0.492116988,160.4309998,50.89229965,4.388460159
0.512380004,72.68640137,0.594626009,199.1150055,61.56000137,5.800139904
0.620058,65.33309937,0.875873983,151.3529968,42.86899948,3.755120039
0.532325983,71.45880127,0.566118002,182.6410065,56.56800079,4.981800079
1.173930049,85.66799927,1.251889944,207.871994,45.28099823,5.00274992
0.574181974,70.41010284,0.616459012,179.9660034,54.5970993,4.940919876
1.008620024,84.45880127,1.218780041,194.3869934,47.0862999,5.672890186
1.055109978,86.35449982,1.190850019,201.4230042,47.44520187,5.615499973
1.125030041,90.06079865,1.105020046,216.3000031,46.70849991,5.771389961
0.493135989,75.57949829,0.576370001,204.9259949,64.65750122,6.103419781
1.07427001,91.89720154,1.499359965,217.5249939,51.3832016,7.469049931
0.262605011,47.13600159,0.363045007,108.3239975,34.10449982,2.39673996
0.733909011,71.81330109,0.927353024,168.8200073,45.83129883,4.104979992
0.299672008,57.92779922,0.533259988,137.5070038,44.44869995,3.069129944
1.226950049,89.74009705,1.389529943,210.1380005,44.84769821,5.746009827
1.018779993,86.66490173,1.338639975,203.2369995,48.73960114,6.344530106
0.537862003,69.11289978,0.579706013,175.0679932,53.76399994,4.689529896
1.119779944,87.95539856,1.190310001,208.8159943,46.70349884,5.418459892
0.832216978,77.63169861,0.912388027,185.5209961,48.83209991,4.501860142
0.789206982,75.22370148,1.234109998,178.4309998,47.19710159,4.922890186
0.61778003,69.7111969,0.625567973,172.2910004,50.97090149,4.344580173
0.569989979,61.88560104,0.813854992,144.3730011,41.74250031,3.674940109
0.356180996,58.125,0.512094021,141.3190002,44.87459946,3.477260113
