M3_P_2_6,PhosphorusTreatment
9.461489677,16.9
8.765029907,0.0
8.668820381,0.0
8.648059845,0.0
8.651390076,0.0
8.825039864,22.5
7.875380039,16.9
7.816740036,0.0
8.65653038,0.0
8.512709618,0.0
8.548689842,0.0
8.57174015,0.0
7.673419952,22.5
8.477230072,0.0
7.804560184,0.0
8.038579941,16.9
8.647390366,22.5
9.121609688,0.0
8.828109741,28.2
8.58096981,0.0
7.840720177,0.0
8.578379631,0.0
8.61727047,16.9
8.965069771,16.9
9.103690147,0.0
7.738299847,0.0
9.031310081,16.9
8.537480354,0.0
8.00522995,16.9
9.092749596,16.9
8.450300217,28.2
7.72536993,0.0
8.569840431,16.9
7.647789955,22.5
9.043999672,16.9
8.298789978,0.0
8.610070229,16.9
8.563110352,16.9
7.930230141,28.2
8.699609756,0.0
8.49864006,28.2
8.784620285,0.0
8.154709816,0.0
8.64896965,0.0
7.81964016,28.2
7.912660122,0.0
9.501020432,0.0
7.879439831,0.0
9.066940308,0.0
8.802359581,22.5
8.916749954,0.0
7.734330177,0.0
7.874529839,28.2
8.312000275,0.0
8.847700119,0.0
7.642139912,22.5
8.490340233,28.2
8.294870377,0.0
7.692259789,0.0
8.885540009,22.5
7.6105299,22.5
8.897450447,0.0
7.788179874,0.0
9.048339844,28.2
8.965399742,0.0
8.824099541,0.0
7.823150158,28.2
8.423370361,16.9
8.341850281,0.0
8.554389954,0.0
7.806910038,0.0
8.896550179,28.2
7.640140057,0.0
7.711619854,0.0
8.540829659,0.0
8.58716011,0.0
7.938029766,0.0
7.674389839,0.0
8.53262043,0.0
8.77200985,22.5
7.651239872,0.0
7.754759789,0.0
8.626170158,0.0
7.616350174,22.5
8.641150475,28.2
7.746180058,0.0
8.582929611,0.0
9.067370415,16.9
8.873559952,0.0
9.170000076,22.5
8.408140182,16.9
8.811579704,0.0
7.628029823,0.0
7.826129913,28.2
8.361840248,0.0
7.752369881,0.0
8.896369934,0.0
9.113249779,0.0
8.608750343,22.5
7.734950066,0.0
7.729010105,0.0
9.406149864,16.9
7.776760101,16.9
7.881569862,28.2
7.883019924,0.0
8.54899025,0.0
9.056850433,22.5
7.883039951,16.9
8.778820038,22.5
8.762809753,28.2
8.649909973,0.0
8.799530029,28.2
8.672120094,22.5
9.074350357,0.0
9.116499901,22.5
8.618860245,0.0
7.629189968,22.5
8.707110405,0.0
8.346949577,28.2
7.820740223,28.2
8.742159843,28.2
9.607600212,0.0
8.026459694,0.0
7.888360023,16.9
8.85877037,0.0
7.748960018,0.0
7.823289871,0.0
9.040260315,22.5
8.871339798,0.0
9.541049957,0.0
9.104660034,16.9
8.586070061,0.0
7.925819874,0.0
8.648940086,28.2
8.819069862,0.0
8.729399681,16.9
8.506839752,0.0
9.06194973,0.0
7.826590061,16.9
7.856609821,0.0
8.130160332,22.5
7.789899826,0.0
7.807579994,0.0
8.490980148,28.2
