M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,PhosphorusTreatment
464.7070007,3502.399902,58.06999969,419.8529968,255.9279938,10.91310024,18.0
344.5849915,3788.070068,62.91049957,412.1820068,215.8269958,9.70524025,0.0
400.696991,3369.439941,53.19499969,390.8770142,237.2579956,9.635629654,9.0
458.0549927,3464.27002,57.58890152,415.321991,254.8119965,10.63370037,9.0
350.1350098,3794.350098,64.63089752,414.2399902,227.8560028,9.89661026,27.0
383.2950134,3512.72998,56.38460159,395.3510132,227.2619934,9.004150391,9.0
388.4370117,3420.02002,54.52719879,391.9710083,231.6889954,9.074299812,9.0
511.7650146,3454.540039,57.07780075,425.7229919,262.5700073,10.69169998,0.0
384.072998,3545.649902,58.0381012,400.0929871,231.2879944,9.225330353,9.0
344.1549988,3792.75,63.42350006,412.8880005,219.977005,9.604550362,0.0
342.5769958,3779.340088,62.23270035,410.4930115,212.6179962,9.31937027,9.0
321.4429932,3758.699951,59.62670135,403.1549988,198.4570007,8.882570267,0.0
458.4140015,3335.590088,56.08589935,403.2160034,251.3159943,10.02980042,18.0
495.2049866,3437.330078,55.81110001,417.8519897,251.0460052,10.46570015,27.0
430.3940125,3330.600098,53.98339844,396.2770081,250.1130066,9.601360321,18.0
342.2090149,3802.530029,63.58010101,411.4190063,228.6289978,9.272179604,0.0
423.7149963,3318.939941,54.68690109,394.2200012,251.0599976,9.794690132,0.0
502.7789917,3446.909912,56.70500183,421.8410034,273.9429932,10.43529987,18.0
495.8190002,3410.689941,56.83259964,417.6600037,256.0700073,10.40869999,27.0
332.4750061,3790.389893,61.80139923,410.0270081,207.9320068,9.599240303,9.0
441.1570129,3321.449951,55.24290085,399.2109985,257.2640076,9.826939583,18.0
478.8039856,3354.419922,57.15370178,410.1159973,254.5709991,10.14729977,0.0
399.4750061,3375.360107,54.56869888,392.2290039,235.6210022,9.397999763,9.0
326.8510132,3775.129883,60.05659866,405.0700073,201.3390045,8.992300034,0.0
417.2749939,3338.02002,53.85540009,393.6220093,245.8549957,9.640620232,0.0
424.019989,3427.110107,57.38130188,397.7449951,244.5059967,9.618989944,27.0
392.1459961,3482.540039,56.57960129,395.3250122,233.720993,9.24203968,9.0
331.8269958,3756.919922,60.49319839,405.4909973,201.5579987,9.003769875,0.0
377.8999939,3718.649902,64.1753006,410.5650024,238.2169952,9.336030006,27.0
361.2820129,3585.800049,58.42290115,398.3649902,225.6889954,8.82654953,0.0
477.894989,3371.360107,56.61589813,410.4020081,252.1419983,10.19229984,0.0
334.7940063,3807.530029,60.21699905,407.1940002,223.9669952,8.877750397,9.0
340.5849915,3762.419922,61.15579987,407.9349976,205.9720001,9.0834198,0.0
385.1480103,3591.389893,59.80160141,402.4509888,236.7799988,9.338709831,18.0
378.3349915,3428.669922,54.71429825,390.8169861,223.1260071,9.247019768,0.0
371.8930054,3756.51001,67.77639771,413.1170044,238.6589966,9.058159828,27.0
496.2120056,3421.050049,56.46720123,418.0140076,254.6889954,10.44050026,27.0
318.57901,3787.590088,60.34429932,405.8789978,201.5079956,9.174940109,0.0
377.0799866,3538.669922,57.41559982,398.8110046,225.4329987,9.129429817,9.0
377.1560059,3767.879883,64.64450073,417.2709961,230.9400024,11.09249973,0.0
387.3959961,3720.97998,62.51810074,412.0010071,237.7109985,9.971449852,0.0
467.3450012,3327.610107,56.79600143,406.9830017,265.2630005,10.05020046,0.0
356.348999,3786.419922,63.9701004,415.0119934,223.4779968,10.34840012,0.0
400.1340027,3489.649902,58.13339996,401.1549988,238.5330048,9.463620186,18.0
471.4379883,3376.139893,56.01539993,409.7229919,265.7780151,10.06190014,27.0
311.4039917,3791.590088,60.83330154,407.3729858,200.1990051,9.405190468,0.0
313.9890137,3782.659912,59.09730148,402.4729919,199.220993,8.838859558,0.0
495.8609924,3383.600098,57.94340134,416.6499939,259.3619995,10.29139996,27.0
364.6279907,3481.689941,53.57590103,389.5859985,212.5299988,9.349129677,27.0
426.1199951,3304.370117,55.02769852,393.3980103,251.1889954,9.843729973,0.0
506.6870117,3448.879883,56.83430099,423.2630005,274.3510132,10.49699974,18.0
478.2109985,3388.120117,56.18799973,411.0939941,250.076004,10.24100018,0.0
318.821991,3793.709961,61.3268013,408.9849854,203.1430054,9.564829826,0.0
342.8519897,3777.610107,62.11500168,410.2839966,211.2870026,9.345219612,9.0
402.151001,3473.25,51.45069885,394.9110107,209.4779968,10.01360035,0.0
396.6929932,3379.439941,54.89339828,392.2820129,233.3679962,9.274749756,9.0
338.2309875,3784.199951,61.87469864,409.9140015,209.1470032,9.474920273,9.0
387.9119873,3645.790039,60.86640167,406.8370056,238.048996,9.512160301,27.0
469.3840027,3492.77002,57.96379852,420.3210144,257.6220093,10.90979958,18.0
519.223999,3477.570068,57.03720093,429.8720093,273.6690063,10.80290031,18.0
385.5109863,3745.110107,65.6713028,415.5979919,237.2100067,11.3760004,9.0
366.9020081,3647.320068,60.48550034,403.5079956,232.4440002,8.986439705,9.0
397.0549927,3425.48999,55.37250137,393.7799988,235.8200073,9.016730309,9.0
452.2009888,3299.300049,56.58200073,401.5390015,260.3320007,9.979020119,18.0
433.70401,3330.590088,54.31349945,397.2720032,252.2400055,9.670399666,18.0
453.5629883,3539.889893,58.79339981,410.6170044,245.625,10.67580032,18.0
319.0069885,3766.399902,59.46870041,402.9559937,198.595993,8.868769646,0.0
