M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6
283.6319885,3934.689941,83.20539856,610.7680054,335.2070007,190.7890015
208.7339935,3997.01001,61.2961998,632.0670166,276.5710144,167.0630035
180.6649933,4044.639893,41.9455986,580.4240112,246.701004,133.5449982
262.0,3940.370117,71.62490082,620.7730103,313.6530151,184.2429962
315.3160095,3906.070068,78.11990356,587.0599976,371.4729919,201.875
226.1410065,4022.219971,63.67699814,595.9180298,301.3370056,172.2740021
152.5019989,4057.830078,43.03850174,729.4429932,249.272995,149.1959991
196.7409973,3995.810059,37.63140106,644.4140015,227.5119934,141.3439941
216.4499969,4053.22998,60.77249908,583.6779785,294.2109985,165.7030029
281.1610107,3925.639893,78.77420044,617.5549927,329.8099976,193.1360016
166.0399933,4025.159912,39.77059937,708.5960083,239.9250031,152.4049988
290.5130005,3925.040039,81.66670227,603.4050293,344.5740051,195.2200012
183.2310028,3989.840088,55.34189987,660.4569702,253.2339935,158.1040039
290.8370056,3942.600098,80.65609741,578.1879883,353.6000061,210.7369995
196.1230011,4048.439941,50.1833992,582.7000122,261.7120056,142.2640076
161.4579926,3985.030029,40.3030014,749.6900024,237.5769958,157.6100006
184.4120026,4081.629883,44.0603981,564.1950073,248.4420013,133.5209961
184.8609924,4035.340088,42.93080139,567.2269897,249.1889954,133.253006
291.1080017,3944.909912,79.334198,577.2420044,352.0499878,207.2720032
323.8370056,3912.129883,79.90640259,569.6560059,360.6090088,205.326004
147.4790039,4098.680176,45.55770111,716.4790039,257.1260071,153.8379974
196.4190063,3998.23999,42.21709824,639.473999,238.2720032,144.3179932
128.8130035,4139.700195,45.15010071,720.2719727,270.6350098,156.5249939
165.3289948,3999.98999,37.87760162,751.0759888,229.0850067,160.3200073
197.2279968,4053.23999,52.14979935,586.6290283,268.5780029,145.3329926
189.5890045,4027.330078,51.07780075,620.7780151,258.7590027,151.2779999
223.072998,3967.26001,63.37189865,636.5050049,277.7770081,172.7129974
173.1289978,4056.22998,44.03770065,632.34198,246.4199982,142.8209991
186.8309937,4034.179932,41.26399994,579.9979858,232.6340027,128.1799927
289.1400146,3925.939941,81.91069794,604.6530151,342.7650146,194.8309937
175.9539948,4053.610107,43.80469894,620.7849731,245.3690033,141.1790009
153.3639984,4030.790039,41.77539825,739.6929932,247.6450043,153.7579956
193.8679962,4002.040039,44.06710052,636.9940186,240.9960022,145.1029968
233.496994,4017.47998,64.96209717,591.4260254,308.7420044,175.1829987
214.1309967,4065.050049,59.19279861,576.9329834,290.428009,162.6829987
278.8479919,3965.139893,76.26300049,583.559021,344.0750122,192.4470062
193.9250031,4032.899902,47.18889999,602.2210083,250.8549957,143.0509949
171.1660004,4011.879883,37.57220078,715.0189819,234.8699951,152.3950043
187.9790039,4002.169922,49.2723999,642.4730225,247.0590057,153.0090027
185.2429962,4029.879883,41.24869919,603.4370117,234.8009949,137.0549927
186.548996,4024.540039,41.21699905,552.3870239,231.0590057,124.9029999
164.1369934,4079.02002,45.26300049,654.1209717,251.9689941,142.9929962
264.2449951,3962.77002,72.15039825,602.3989868,328.519989,187.3860016
257.0859985,3935.469971,71.16130066,631.5209961,305.2009888,184.1889954
181.2590027,4045.669922,41.90679932,584.1810303,243.7200012,133.1999969
223.9380035,4042.830078,61.82839966,584.2310181,302.57901,171.2590027
319.0700073,3916.23999,79.52600098,572.257019,360.598999,205.5079956
145.5690002,4073.300049,42.67279816,706.9680176,248.3430023,150.0099945
255.6730042,3940.939941,70.56880188,628.5560303,304.2860107,182.7359924
185.1210022,4021.679932,39.84560013,627.2969971,233.1920013,139.2400055
143.3950043,4147.439941,46.38550186,702.8200073,266.8370056,154.1080017
185.1779938,4060.169922,54.70899963,605.3980103,270.4030151,149.3659973
152.8009949,4040.97998,42.02619934,736.4390259,247.272995,152.2960052
217.9340057,4043.76001,61.0890007,588.5219727,296.3240051,168.8419952
182.8800049,4008.540039,37.28540039,678.4719849,235.4799957,146.2480011
191.647995,4061.399902,45.81930161,560.322998,253.0440063,136.7949982
194.0160065,4032.149902,46.61719894,599.5709839,249.048996,142.1360016
184.7570038,4020.98999,52.95569992,637.0969849,257.6430054,153.3820038
200.8079987,3980.169922,38.1609993,668.151001,238.052002,149.1820068
192.4320068,4038.330078,59.04000092,623.8300171,274.9809875,157.2740021
192.0579987,4020.340088,47.9552002,615.2089844,252.3540039,148.8769989
193.7230072,4039.98999,51.08850098,598.0050049,258.6740112,144.5879974
289.3880005,3923.070068,79.19319916,607.1550293,341.5629883,191.6230011
171.3430023,4098.580078,55.82040024,628.2080078,266.3649902,140.7169952
203.4539948,3983.419922,37.5265007,635.8469849,222.654007,140.1320038
162.5910034,4038.550049,41.07709885,703.2620239,244.1109924,152.0599976
269.3399963,3913.659912,74.05619812,646.0469971,305.9490051,189.548996
164.7489929,4001.47998,38.01699829,753.2930298,227.9490051,159.3350067
251.253006,3959.310059,69.53320313,614.8449707,309.6260071,180.9609985
289.2170105,3929.590088,82.91870117,600.2130127,344.0209961,196.0579987
162.0039978,4007.850098,38.65750122,750.9719849,231.2030029,159.848999
154.8070068,4039.679932,41.2820015,735.9589844,245.5299988,151.1629944
159.3959961,4087.639893,45.58390045,666.9359741,254.6679993,145.0070038
180.4290009,3971.679932,56.39160156,680.3359985,258.598999,163.3529968
265.9599915,3915.25,73.71499634,642.0689697,307.321991,190.7550049
175.8379974,4062.629883,44.95289993,609.9660034,248.2980042,140.1360016
240.5630035,3951.909912,67.42220306,633.7329712,290.6489868,178.9960022
253.8419952,3943.179932,70.16660309,628.2559814,303.2160034,182.2590027
290.131012,3947.379883,78.34130096,578.4550171,350.2890015,203.3110046
293.2460022,3922.679932,80.92649841,601.4310303,347.9429932,195.7429962
144.5749969,4104.209961,44.93640137,717.8889771,258.3959961,153.9600067
182.0970001,4078.080078,44.18870163,571.9000244,249.6130066,135.3950043
174.2050018,4028.409912,40.02740097,662.6060181,240.1320038,144.6779938
165.3040009,4022.580078,39.70980072,713.2910156,239.4309998,153.003006
166.9060059,4062.26001,43.24710083,661.7420044,246.121994,143.2610016
181.7660065,4002.699951,56.71969986,671.4140015,263.54599,156.3959961
181.7120056,4041.620117,42.45410156,600.4500122,241.3580017,137.7590027
288.3129883,3933.689941,83.40519714,598.2379761,344.9389954,198.5529938
255.9660034,3922.129883,70.56340027,642.7919922,296.6470032,188.3130035
272.2189941,3921.350098,77.12249756,626.6879883,316.5899963,192.8609924
176.5650024,4045.23999,42.76039886,630.1760254,242.6130066,142.1300049
167.5420074,4036.77002,40.79299927,688.3499756,243.0549927,150.2440033
172.1730042,4039.23999,41.83449936,658.8469849,242.2070007,146.1100006
185.0899963,3995.879883,51.6128006,648.9320068,248.1260071,154.5410004
247.5509949,3963.590088,68.84690094,615.1129761,306.8829956,179.7409973
289.2919922,3933.050049,83.13990021,597.2579956,346.2099915,198.9340057
154.4089966,4020.120117,41.55400085,744.5209961,248.5390015,155.2669983
288.881012,3922.290039,78.57119751,606.5599976,341.1659851,191.0800018
221.5939941,4031.689941,62.37350082,592.8480225,298.5690002,170.4089966
195.0249939,4049.570068,52.37739944,594.0410156,266.0190125,145.9420013
201.3580017,4003.889893,60.25220108,636.1459961,272.8089905,165.1860046
151.5310059,4105.209961,45.97600174,681.2009888,258.7579956,147.4550018
185.4830017,4020.419922,52.56420135,635.4639893,257.071991,153.173996
178.404007,4075.340088,44.35490036,586.6820068,250.0319977,137.5379944
292.4410095,3926.810059,81.98639679,598.1599731,347.7730103,197.0039978
209.7590027,4044.679932,60.57939911,596.6170044,289.7950134,165.8450012
146.621994,4094.790039,44.66490173,719.9840088,256.1210022,154.1199951
145.5240021,4086.290039,43.82350159,722.9869995,253.5910034,156.526001
150.871994,4065.719971,43.15000153,729.2449951,249.7920074,153.8820038
296.4240112,3934.879883,81.28890228,581.1710205,355.7170105,206.6040039
152.4470062,4045.909912,42.22439957,734.9349976,247.7420044,151.6690063
