Ols_P_0_2,PhosphorusTreatment
3.552299976,33.8
2.569169998,11.3
7.942930222,22.5
4.628739834,0.0
3.971210003,0.0
4.737959862,11.3
5.248290062,0.0
4.037819862,22.5
4.542170048,11.3
5.290420055,22.5
8.190030098,22.5
3.567869902,0.0
8.648189545,0.0
9.254229546,0.0
10.02789974,0.0
2.624300003,0.0
4.116990089,0.0
4.405399799,0.0
5.017690182,33.8
4.600860119,33.8
2.714449883,0.0
4.369450092,0.0
7.604219913,0.0
3.454849958,0.0
5.653800011,0.0
7.9384799,22.5
5.339739799,0.0
5.701509953,0.0
5.280139923,22.5
6.350800037,0.0
4.220870018,33.8
5.118969917,0.0
9.075699806,0.0
7.071229935,0.0
4.432869911,33.8
5.385340214,0.0
5.191440105,11.3
5.087669849,11.3
9.595849991,0.0
9.318969727,33.8
4.11398983,0.0
8.554719925,0.0
3.821470022,0.0
4.962659836,0.0
3.991699934,33.8
5.066599846,0.0
2.515160084,0.0
4.633930206,0.0
4.059050083,33.8
6.031960011,33.8
2.76244998,0.0
4.086619854,0.0
4.516210079,33.8
5.661709785,11.3
2.666450024,0.0
4.960780144,11.3
3.939840078,33.8
4.523119926,0.0
10.2244997,0.0
7.973400116,22.5
4.581470013,0.0
6.975349903,33.8
6.553140163,0.0
10.99260044,0.0
4.638589859,33.8
7.237609863,0.0
5.006810188,11.3
5.964680195,0.0
8.164600372,22.5
7.261179924,0.0
5.022699833,11.3
10.03950024,33.8
4.979700089,0.0
3.587569952,22.5
5.722770214,11.3
4.752649784,0.0
3.637979984,0.0
5.210909843,0.0
4.849890232,0.0
5.437520027,0.0
2.695480108,0.0
4.056869984,0.0
4.630829811,0.0
5.337790012,0.0
5.424980164,22.5
7.410749912,0.0
4.829969883,0.0
5.112559795,22.5
5.795289993,11.3
5.168590069,0.0
9.583209991,0.0
3.355849981,11.3
4.396460056,0.0
5.818099976,0.0
4.738669872,11.3
8.757949829,0.0
4.617360115,33.8
4.681509972,0.0
4.45156002,11.3
4.96160984,22.5
5.289989948,0.0
5.847109795,11.3
2.555939913,0.0
9.143569946,33.8
4.765100002,0.0
8.270689964,22.5
5.164559841,0.0
6.433310032,0.0
4.531799793,0.0
3.596729994,22.5
5.216380119,11.3
9.217840195,33.8
4.553219795,0.0
5.551949978,11.3
4.79501009,0.0
7.471700191,0.0
4.576000214,33.8
5.825220108,11.3
8.707169533,0.0
4.665579796,11.3
5.163980007,33.8
5.669700146,0.0
5.826270103,0.0
4.469039917,0.0
5.864309788,0.0
3.910109997,0.0
7.880829811,22.5
7.208519936,0.0
9.428219795,33.8
9.003569603,33.8
6.6667099,33.8
8.191849709,22.5
3.795510054,11.3
3.185450077,0.0
2.731179953,0.0
4.497059822,22.5
4.429299831,11.3
2.524830103,11.3
6.36619997,33.8
4.293900013,11.3
5.350049973,0.0
6.632639885,33.8
8.677370071,0.0
6.3259902,22.5
8.146129608,22.5
2.282000065,11.3
3.043250084,11.3
8.224289894,22.5
7.05177021,33.8
2.551069975,0.0
6.635059834,0.0
4.682189941,0.0
6.033810139,0.0
4.309820175,22.5
4.618279934,0.0
6.113689899,0.0
3.39854002,0.0
5.177050114,0.0
5.781610012,0.0
4.909180164,0.0
3.756210089,0.0
4.387829781,0.0
4.761229992,22.5
10.21010017,0.0
3.169549942,11.3
3.646749973,0.0
3.592180014,0.0
4.668690205,0.0
4.66685009,11.3
6.501669884,33.8
9.897219658,33.8
3.927489996,11.3
4.771749973,0.0
6.155640125,0.0
5.391300201,0.0
10.0678997,0.0
9.31842041,33.8
4.141799927,11.3
6.756669998,33.8
6.903800011,33.8
3.311709881,0.0
4.688970089,11.3
3.963059902,0.0
8.155619621,22.5
9.930049896,0.0
6.726230145,33.8
5.274869919,11.3
6.662129879,33.8
4.360479832,11.3
4.544270039,0.0
6.202600002,0.0
5.178160191,0.0
6.030479908,22.5
6.476359844,33.8
8.959170341,0.0
2.718919992,0.0
6.180119991,22.5
5.151420116,22.5
10.51399994,0.0
4.543879986,11.3
6.081540108,0.0
7.545949936,0.0
7.752240181,22.5
9.068840027,33.8
4.390480042,11.3
3.507100105,0.0
4.001699924,0.0
3.367599964,0.0
5.011429787,0.0
3.873539925,0.0
6.406350136,0.0
4.330299854,0.0
5.679269791,11.3
2.79798007,0.0
4.691699982,11.3
6.730690002,0.0
3.131089926,0.0
4.456039906,0.0
3.265379906,11.3
2.947710037,0.0
4.233300209,0.0
4.528269768,0.0
3.806279898,0.0
10.42039967,0.0
4.027959824,11.3
3.990190029,11.3
3.444910049,22.5
6.032690048,0.0
7.317749977,0.0
4.069839954,0.0
3.371239901,33.8
4.14384985,33.8
5.23029995,0.0
6.830800056,33.8
4.599110126,11.3
8.987830162,0.0
5.395659924,0.0
3.810039997,0.0
5.016230106,22.5
4.64248991,0.0
6.804969788,33.8
8.294799805,22.5
9.776000023,33.8
8.837550163,0.0
5.82227993,0.0
5.822949886,0.0
3.73803997,0.0
5.980279922,11.3
4.320970058,22.5
2.914999962,0.0
4.299320221,0.0
6.620739937,0.0
4.851709843,0.0
9.86909008,0.0
5.159800053,11.3
2.861740112,22.5
5.315619946,11.3
3.706720114,11.3
4.755360126,33.8
6.972980022,33.8
4.662680149,11.3
