M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,PhosphorusTreatment
225.1519928,3021.689941,57.18700027,384.0159912,146.4060059,4.026189804,33.8
519.1539917,2543.379883,103.572998,268.5429993,192.1909943,14.31359959,0.0
362.1749878,3205.120117,68.59159851,396.3519897,147.3139954,6.334720135,11.3
259.0809937,3532.969971,50.64569855,481.6520081,160.9700012,7.458079815,11.3
509.3959961,2463.830078,107.3099976,248.2259979,196.7830048,15.44190025,0.0
161.8679962,2696.340088,57.34149933,312.3909912,184.0310059,8.80795002,0.0
230.9790039,2995.120117,58.21319962,376.0390015,145.5709991,3.966650009,33.8
79.59799957,2985.689941,47.01580048,374.2829895,179.25,6.160029888,0.0
200.1959991,2683.550049,61.61849976,306.9339905,185.4450073,8.154999733,0.0
358.8330078,2536.22998,80.6780014,262.7470093,190.7160034,12.97220039,22.5
549.2199707,2500.550049,108.8119965,255.2980042,194.125,15.3409996,33.8
206.0429993,2713.870117,63.42070007,313.678009,139.9830017,3.267640114,0.0
113.9899979,2716.47998,50.76959991,318.7090149,184.3999939,7.438630104,0.0
374.9840088,3040.97998,78.01399994,362.4960022,176.598999,11.48999977,0.0
159.8320007,3055.219971,53.38339996,402.4190063,148.6970062,4.167099953,0.0
345.5650024,3243.889893,65.30870056,403.4389954,148.2319946,6.191349983,0.0
232.1620026,2673.860107,65.23680115,303.2130127,185.6069946,8.838009834,11.3
126.538002,2709.219971,56.92810059,317.9169922,183.951004,8.656909943,0.0
250.7120056,3198.379883,57.39830017,416.9519958,150.526001,4.689360142,0.0
359.678009,2715.27002,78.57250214,327.8980103,186.8399963,12.59939957,33.8
447.0650024,2517.139893,81.09809875,246.1470032,189.1560059,13.49800014,22.5
369.5929871,3573.139893,64.09670258,449.3919983,159.8000031,7.333459854,0.0
103.8909988,2747.800049,51.0483017,338.9719849,183.4839935,7.854119778,11.3
566.4719849,2484.699951,113.4209976,252.2070007,195.602005,16.00849915,0.0
232.927002,3228.780029,55.44390106,426.5830078,151.5780029,4.84141016,0.0
241.5050049,3056.330078,61.25180054,380.875,175.2200012,8.019269943,11.3
544.6719971,2466.73999,111.3509979,248.173996,196.4470062,15.80860043,0.0
179.3410034,2690.26001,58.87080002,309.1740112,185.1820068,7.94656992,0.0
270.2250061,3022.919922,64.14379883,377.7539978,177.552002,8.701740265,33.8
176.2189941,3134.540039,52.26620102,418.019989,150.7319946,4.69701004,33.8
474.6640015,2529.040039,88.33399963,252.0119934,190.4160004,13.50739956,22.5
577.7319946,2521.879883,113.1439972,262.6669922,194.427002,15.77890015,0.0
403.1459961,2616.419922,85.24909973,281.4729919,186.8540039,11.85490036,33.8
173.923996,2969.100098,55.95819855,383.9379883,146.2420044,3.779680014,0.0
314.1960144,2565.629883,78.7390976,269.8510132,192.4980011,12.62250042,22.5
387.9039917,2528.060059,80.4957962,256.6820068,190.4309998,13.19120026,22.5
107.5780029,2734.040039,50.66949844,325.7690125,184.0390015,7.924019814,11.3
256.1430054,2616.070068,72.72250366,282.9679871,189.1609955,12.07859993,33.8
332.5440063,2643.379883,77.78600311,292.6640015,186.5379944,10.55560017,22.5
349.4370117,2634.310059,77.93939972,286.9419861,186.2429962,10.9041996,0.0
454.2999878,2584.790039,87.20210266,264.8510132,190.2559967,12.46689987,0.0
291.25,2635.050049,70.18289948,280.7659912,188.1569977,10.71409988,0.0
199.0339966,3216.189941,51.86220169,432.2520142,152.6320038,5.243159771,0.0
206.1100006,3260.709961,50.55189896,440.5409851,154.2409973,5.872129917,11.3
54.35219955,2782.469971,42.88769913,342.4419861,183.9889984,6.946780205,0.0
298.3309937,3551.0,54.91159821,460.3150024,161.701004,6.92358017,0.0
130.1920013,2886.97998,54.17359924,359.1069946,164.4069977,5.760179996,11.3
215.3560028,3055.449951,56.33560181,394.3429871,147.6730042,4.165160179,33.8
436.2820129,2571.199951,80.92150116,256.5100098,189.7400055,12.60459995,0.0
149.8439941,2841.139893,58.1957016,354.8590088,143.4179993,3.216340065,0.0
229.3059998,3539.850098,49.26179886,477.8099976,161.8659973,7.516940117,11.3
