H3A_P_0_2,PhosphorusTreatment
33.69329834,0.0
32.61330032,11.3
59.43429947,0.0
4.98526001,0.0
5.167409897,0.0
56.69720078,0.0
5.19148016,22.5
54.29439926,22.5
45.50450134,0.0
32.38759995,0.0
56.75510025,22.5
87.79560089,22.5
5.073569775,0.0
59.15219879,22.5
36.23989868,11.3
40.15850067,22.5
57.75270081,0.0
34.05120087,0.0
53.16939926,33.8
50.02709961,0.0
49.47290039,0.0
61.2602005,33.8
4.831880093,0.0
70.98130035,0.0
5.114560127,22.5
55.02000046,33.8
4.899829865,0.0
5.143109798,22.5
51.65119934,33.8
44.24919891,0.0
5.005440235,0.0
5.131710052,22.5
44.65169907,0.0
60.3429985,33.8
5.041450024,0.0
40.5223999,0.0
38.97140121,11.3
5.242579937,0.0
5.162360191,11.3
5.265639782,33.8
46.02659988,22.5
4.694769859,0.0
46.46179962,22.5
35.98210144,22.5
5.071149826,11.3
5.082839966,22.5
4.845829964,33.8
37.62390137,0.0
37.27719879,11.3
37.01269913,0.0
5.058509827,11.3
54.67860031,0.0
5.342370033,11.3
4.899350166,0.0
47.29000092,0.0
5.167550087,11.3
37.10219955,11.3
33.71709824,0.0
37.55360031,11.3
38.62459946,11.3
39.30820084,0.0
40.64160156,0.0
36.42670059,22.5
5.245349884,0.0
29.82169914,33.8
32.04899979,0.0
5.180550098,11.3
4.890739918,0.0
52.3608017,33.8
4.862020016,11.3
13.61569977,0.0
4.877500057,11.3
60.99850082,0.0
9.746939659,0.0
51.98379898,33.8
5.203559875,33.8
4.698890209,0.0
34.12279892,0.0
5.053309917,33.8
48.1271019,33.8
4.831029892,11.3
5.175620079,22.5
34.71369934,0.0
31.69720078,0.0
35.84659958,0.0
53.72029877,0.0
62.104599,0.0
46.46289825,22.5
5.037879944,0.0
46.97589874,0.0
5.252920151,0.0
32.65840149,11.3
5.103660107,0.0
5.106299877,22.5
35.2981987,0.0
5.00770998,22.5
67.64980316,22.5
32.14789963,0.0
31.22240067,0.0
5.150189877,0.0
60.76530075,0.0
4.744679928,0.0
5.076749802,0.0
64.01689911,33.8
35.10089874,0.0
63.06010056,33.8
41.73720169,22.5
5.146759987,22.5
4.93941021,0.0
42.16569901,33.8
42.51250076,33.8
5.008220196,0.0
60.10720062,33.8
4.865580082,0.0
37.81679916,0.0
5.155690193,22.5
65.01820374,0.0
54.5965004,22.5
58.8368988,0.0
52.79869843,33.8
5.091919899,0.0
5.083940029,11.3
41.63949966,0.0
36.32279968,0.0
63.24700165,33.8
32.94649887,33.8
5.095330238,0.0
48.6413002,33.8
45.38119888,0.0
36.70650101,0.0
5.009729862,22.5
37.75220108,22.5
38.38470078,22.5
5.117099762,22.5
45.17029953,0.0
35.53490067,0.0
4.849609852,0.0
4.884490013,11.3
6.780889988,33.8
5.25906992,0.0
45.90069962,22.5
37.55630112,22.5
48.70240021,0.0
4.836909771,0.0
41.46709824,33.8
46.64440155,22.5
5.537620068,0.0
47.95449829,0.0
53.00989914,0.0
5.103919983,0.0
5.087520123,11.3
4.827600002,0.0
48.86000061,22.5
5.108459949,33.8
33.22890091,11.3
87.70200348,22.5
42.05350113,33.8
4.834320068,0.0
5.133259773,22.5
45.48089981,22.5
5.388820171,33.8
5.293389797,11.3
4.917880058,11.3
32.28139877,22.5
49.34799957,33.8
4.875780106,0.0
64.020401,33.8
52.33319855,33.8
51.92399979,0.0
49.71099854,33.8
43.28960037,0.0
38.1554985,22.5
5.229360104,0.0
5.134980202,0.0
50.67399979,33.8
5.100880146,0.0
4.77436018,0.0
4.753439903,0.0
52.79769897,33.8
4.81317997,11.3
49.20259857,11.3
49.14459991,11.3
5.039589882,0.0
40.91690063,33.8
30.69589996,0.0
37.82619858,33.8
5.113739967,0.0
47.47370148,0.0
4.867030144,11.3
38.74819946,0.0
50.99779892,0.0
32.51509857,0.0
5.199930191,11.3
34.03950119,33.8
7.795360088,33.8
4.67896986,0.0
39.49940109,22.5
76.57820129,0.0
5.015019894,0.0
47.08399963,22.5
41.40739822,0.0
38.59590149,22.5
4.802320004,11.3
56.81140137,33.8
40.41630173,11.3
38.92490005,22.5
60.54550171,0.0
39.020401,33.8
4.83163023,0.0
35.03290176,11.3
4.692599773,0.0
62.72520065,0.0
45.56949997,22.5
33.41439819,0.0
4.74229002,0.0
43.63529968,33.8
62.79349899,22.5
7.634799957,0.0
4.943049908,0.0
46.06909943,33.8
4.701000214,0.0
5.062300205,0.0
5.013420105,0.0
37.8885994,0.0
52.40190125,33.8
62.44079971,0.0
5.044690132,11.3
5.068649769,11.3
4.988510132,11.3
5.028150082,33.8
5.08163023,0.0
36.30759811,0.0
5.047599792,0.0
34.7140007,11.3
4.916619778,0.0
5.38436985,11.3
36.56990051,33.8
34.77709961,0.0
31.91749954,11.3
4.852540016,0.0
5.134769917,11.3
36.06140137,0.0
29.6196003,11.3
4.680990219,0.0
4.838739872,0.0
4.925159931,11.3
14.80679989,11.3
4.790679932,0.0
39.93759918,11.3
4.846010208,0.0
61.95709991,0.0
32.91249847,0.0
5.139729977,0.0
66.48639679,22.5
32.39099884,11.3
48.59930038,0.0
42.79439926,0.0
34.08879852,11.3
40.53010178,0.0
45.27030182,0.0
4.909230232,0.0
58.15050125,0.0
61.2378006,0.0
51.56669998,33.8
5.108029842,0.0
10.00469971,33.8
5.101570129,11.3
42.40449905,33.8
4.922019958,22.5
5.099619865,0.0
5.104899883,0.0
4.706059933,0.0
29.13979912,11.3
4.854489803,0.0
5.155640125,22.5
4.861400127,11.3
32.29219818,33.8
4.84416008,11.3
40.68989944,0.0
9.829879761,11.3
40.4416008,0.0
48.42860031,0.0
42.61149979,33.8
7.756440163,33.8
51.3572998,0.0
52.31930161,0.0
5.079800129,11.3
5.345200062,0.0
41.74060059,0.0
4.871620178,22.5
5.116799831,0.0
58.73509979,0.0
5.224030018,33.8
5.102620125,0.0
46.64580154,22.5
4.980770111,0.0
5.152229786,0.0
5.172830105,11.3
37.6108017,0.0
37.38380051,22.5
4.71721983,0.0
4.855130196,0.0
37.80450058,22.5
33.12789917,11.3
41.72129822,0.0
4.704400063,0.0
5.040979862,0.0
7.045559883,22.5
4.964590073,0.0
5.16644001,0.0
4.67482996,33.8
4.808750153,11.3
29.78709984,0.0
4.883860111,11.3
31.74360085,11.3
5.039730072,33.8
34.56629944,11.3
59.99069977,22.5
53.56119919,0.0
5.091010094,11.3
5.266439915,11.3
60.8606987,0.0
35.67440033,11.3
42.23770142,22.5
5.349430084,0.0
5.142829895,0.0
5.772119999,0.0
74.92939758,22.5
5.045000076,22.5
73.90370178,0.0
4.68791008,0.0
42.64220047,0.0
5.062689781,0.0
5.19272995,0.0
4.677559853,0.0
5.084139824,0.0
51.69829941,22.5
5.159440041,0.0
18.28249931,0.0
4.956150055,0.0
34.12070084,11.3
38.66889954,22.5
4.990340233,0.0
6.629670143,0.0
49.44229889,0.0
42.43640137,33.8
49.02659988,33.8
5.884389877,0.0
47.11370087,0.0
5.021679878,33.8
4.882369995,11.3
5.400650024,11.3
9.531499863,0.0
4.68584013,0.0
4.915750027,0.0
45.63339996,0.0
5.213049889,0.0
50.12480164,33.8
5.357120037,33.8
50.49909973,33.8
47.49620056,33.8
37.91019821,22.5
4.944359779,22.5
38.18249893,0.0
48.54069901,0.0
44.94480133,0.0
5.021580219,0.0
4.614120007,33.8
42.47019958,33.8
38.30670166,0.0
60.98329926,0.0
46.43560028,33.8
45.67079926,22.5
63.42850113,0.0
4.789450169,0.0
37.65449905,22.5
53.36370087,33.8
42.18180084,33.8
4.751939774,0.0
40.58549881,22.5
6.511459827,0.0
4.980639935,0.0
38.88359833,22.5
4.538869858,0.0
5.190830231,0.0
9.676199913,11.3
57.87110138,0.0
5.190949917,11.3
4.952740192,11.3
5.177780151,11.3
4.821060181,11.3
50.71920013,0.0
4.851299763,0.0
4.766170025,22.5
