M3_P_2_6,PhosphorusTreatment
9.349949837,27.0
9.257320404,0.0
9.03633976,9.0
10.39490032,18.0
8.801250458,0.0
9.067700386,0.0
11.08199978,0.0
9.755999565,0.0
9.88078022,0.0
9.079540253,0.0
9.649189949,0.0
9.214150429,9.0
10.56550026,9.0
9.519619942,0.0
8.920909882,0.0
9.087920189,0.0
9.957150459,27.0
10.43690014,9.0
9.073630333,0.0
10.04839993,27.0
10.73600006,18.0
8.872719765,0.0
10.48589993,0.0
8.935939789,27.0
8.917360306,0.0
10.87889957,9.0
9.797949791,27.0
10.4133997,9.0
10.23009968,0.0
9.982270241,0.0
9.017560005,9.0
9.890449524,0.0
10.63539982,9.0
10.40999985,27.0
8.758729935,27.0
9.47799015,18.0
9.135109901,9.0
10.63659954,0.0
8.767829895,27.0
9.422419548,0.0
10.0656004,0.0
11.70899963,0.0
9.157830238,27.0
11.32149982,9.0
9.618709564,0.0
10.15130043,0.0
10.45269966,18.0
10.29209995,0.0
10.3572998,0.0
9.747850418,27.0
9.118700027,0.0
9.771650314,18.0
10.04199982,27.0
9.823820114,0.0
9.479990005,18.0
10.32750034,18.0
9.555700302,18.0
11.2251997,0.0
10.69950008,9.0
10.68620014,0.0
10.92450047,18.0
9.743769646,27.0
9.029490471,0.0
9.067469597,9.0
9.646180153,27.0
10.01179981,0.0
10.12139988,0.0
9.992790222,0.0
10.71479988,0.0
10.31509972,0.0
9.743060112,9.0
8.851679802,0.0
10.65569973,0.0
9.959690094,9.0
9.194680214,18.0
10.81050014,18.0
10.0060997,9.0
9.357689857,9.0
8.819470406,0.0
8.83479023,27.0
9.545240402,27.0
9.229510307,18.0
9.184749603,9.0
8.805820465,0.0
9.814539909,0.0
10.95839977,18.0
8.974860191,9.0
9.631620407,18.0
10.15509987,0.0
9.297439575,9.0
9.637929916,9.0
10.22039986,27.0
9.540920258,9.0
8.973010063,0.0
10.86909962,18.0
10.15110016,0.0
10.62609959,9.0
10.05000019,0.0
8.99368,0.0
8.880840302,9.0
9.677909851,27.0
10.93700027,18.0
10.43529987,9.0
10.01229954,27.0
9.790969849,0.0
10.48309994,27.0
9.725049973,9.0
9.504489899,0.0
9.095979691,0.0
9.493069649,0.0
10.54319954,9.0
9.089349747,0.0
10.33030033,0.0
9.747309685,27.0
9.917300224,0.0
10.03369999,18.0
10.57470036,0.0
13.04160023,0.0
9.638879776,0.0
9.493370056,27.0
10.23950005,0.0
10.66300011,0.0
9.025520325,9.0
11.40299988,0.0
10.02330017,0.0
8.826259613,0.0
8.896409988,9.0
