Ols_P_0_2,PhosphorusTreatment
3.152209997,0.0
7.719009876,0.0
3.586980104,9.0
4.828670025,27.0
4.299670219,9.0
6.527569771,0.0
4.548250198,9.0
5.255090237,0.0
4.850689888,0.0
4.901760101,0.0
5.803599834,0.0
5.321529865,27.0
6.10240984,0.0
6.082809925,0.0
6.896969795,0.0
4.502930164,0.0
5.714640141,27.0
4.332709789,0.0
6.882559776,9.0
6.293399811,0.0
4.402890205,18.0
6.970220089,0.0
5.063250065,9.0
3.108850002,27.0
4.289680004,18.0
4.912889957,18.0
6.479249954,27.0
5.778999805,9.0
5.347670078,0.0
6.695600033,9.0
4.358069897,27.0
3.138230085,0.0
3.583230019,18.0
4.405930042,9.0
4.825230122,27.0
5.532000065,0.0
6.403349876,27.0
2.464359999,18.0
3.084029913,18.0
5.364940166,0.0
5.268829823,0.0
5.107049942,9.0
2.715709925,0.0
5.107600212,0.0
5.615469933,27.0
4.406770229,9.0
5.70031023,0.0
5.452970028,27.0
3.682990074,18.0
6.096630096,0.0
5.437819958,9.0
3.624289989,9.0
6.511590004,27.0
4.431789875,9.0
4.433859825,9.0
2.803009987,0.0
4.380879879,9.0
6.117569923,0.0
5.748280048,9.0
5.011179924,0.0
4.744279861,18.0
3.657180071,27.0
3.83968997,18.0
5.912899971,0.0
6.077519894,0.0
2.907380104,18.0
3.408799887,27.0
5.85021019,9.0
4.710289955,18.0
3.875499964,0.0
5.338610172,9.0
5.222949982,0.0
4.792679787,0.0
3.871759892,27.0
4.233039856,9.0
5.158820152,0.0
5.140130043,27.0
4.24161005,0.0
3.937319994,0.0
5.171000004,9.0
5.413080215,0.0
4.532420158,18.0
5.182869911,0.0
5.941259861,27.0
3.489670038,27.0
5.395370007,0.0
4.452149868,9.0
7.032010078,0.0
4.78414011,0.0
4.064599991,0.0
6.596570015,0.0
4.120820045,18.0
3.457089901,27.0
5.588240147,0.0
5.00992012,0.0
3.139339924,27.0
5.582499981,27.0
6.980690002,0.0
2.855099916,18.0
3.952899933,0.0
5.745480061,0.0
5.754030228,9.0
5.169960022,0.0
4.897099972,9.0
5.799920082,9.0
4.406990051,27.0
3.632869959,18.0
2.553980112,18.0
7.335589886,9.0
4.546189785,9.0
4.023910046,9.0
5.184440136,18.0
4.057089806,18.0
3.852900028,18.0
5.015799999,0.0
6.860630035,9.0
4.678939819,0.0
5.39538002,27.0
6.680860043,0.0
4.427060127,18.0
6.44231987,27.0
4.009049892,27.0
5.039289951,0.0
4.370329857,0.0
3.450700045,27.0
3.821480036,0.0
4.425370216,18.0
4.731919765,0.0
4.546780109,0.0
5.119279861,9.0
2.548039913,0.0
4.291150093,0.0
2.989979982,18.0
4.953139782,0.0
5.208330154,0.0
6.046299934,0.0
3.388950109,27.0
4.414899826,9.0
5.150020123,0.0
5.315420151,9.0
5.385099888,0.0
4.973070145,0.0
2.426879883,18.0
5.487170219,0.0
5.471539974,9.0
3.331749916,0.0
6.13696003,0.0
5.262889862,27.0
5.487380028,27.0
5.076859951,0.0
4.302440166,9.0
4.28662014,18.0
5.616839886,0.0
4.510990143,18.0
6.177599907,0.0
3.574419975,27.0
6.848360062,9.0
2.861920118,0.0
6.420939922,27.0
5.012450218,0.0
5.186490059,0.0
5.138030052,0.0
3.41711998,27.0
4.63158989,9.0
6.027719975,0.0
3.725879908,0.0
5.460040092,0.0
4.056890011,0.0
4.765610218,0.0
5.533090115,0.0
5.442029953,0.0
6.121290207,0.0
4.948120117,0.0
5.552929878,0.0
2.580630064,18.0
4.121389866,27.0
7.587669849,0.0
4.57776022,9.0
4.68185997,9.0
5.063809872,18.0
6.334499836,27.0
3.941390038,9.0
3.72845006,9.0
6.820759773,0.0
2.475500107,18.0
4.488160133,27.0
2.980400085,0.0
5.134419918,9.0
5.926980019,0.0
4.555600166,18.0
3.406090021,27.0
4.414360046,27.0
4.39936018,9.0
4.63365984,9.0
3.192869902,18.0
3.606349945,0.0
5.295740128,0.0
4.440770149,9.0
4.805550098,0.0
3.42595005,0.0
5.182859898,0.0
5.744569778,9.0
7.2363801,0.0
5.482150078,0.0
5.223499775,0.0
5.618609905,9.0
4.914509773,27.0
6.068799973,0.0
5.829070091,0.0
6.795070171,0.0
4.423600197,0.0
6.291309834,27.0
3.609810114,18.0
4.69272995,9.0
4.908699989,0.0
5.679059982,27.0
5.561830044,27.0
4.557529926,18.0
5.694580078,0.0
5.190330029,0.0
6.138720036,0.0
3.923300028,0.0
5.170110226,9.0
4.324749947,27.0
6.041999817,27.0
6.909749985,9.0
4.992949963,0.0
5.143099785,18.0
5.064730167,27.0
6.111949921,0.0
4.009610176,0.0
6.592989922,0.0
2.96894002,27.0
5.572919846,0.0
3.535320044,18.0
3.226249933,27.0
6.146719933,0.0
6.324160099,9.0
3.682529926,27.0
5.716440201,0.0
3.60503006,0.0
4.619679928,18.0
5.667870045,9.0
2.1698699,0.0
3.754750013,0.0
5.378349781,0.0
4.828159809,27.0
5.778540134,27.0
3.648159981,27.0
3.009880066,18.0
5.39989996,0.0
5.99973011,0.0
5.50880003,27.0
5.409659863,0.0
4.107840061,27.0
3.479199886,27.0
3.116009951,0.0
5.043290138,9.0
5.663599968,0.0
6.676390171,0.0
5.507820129,0.0
5.698440075,0.0
4.87473011,0.0
6.294919968,27.0
3.753770113,18.0
3.10371995,18.0
6.461999893,27.0
5.711810112,0.0
3.103810072,0.0
4.84209013,0.0
4.627049923,9.0
5.151010036,27.0
6.07626009,0.0
5.347519875,0.0
3.90583992,0.0
5.577960014,0.0
5.719089985,9.0
5.367280006,9.0
2.636759996,18.0
4.817669868,27.0
3.985500097,0.0
3.739500046,0.0
2.520730019,0.0
6.084169865,0.0
2.998960018,27.0
6.556109905,0.0
6.085179806,0.0
3.149600029,0.0
6.978350163,0.0
3.707930088,27.0
5.535069942,0.0
4.959430218,9.0
4.937059879,27.0
4.018030167,0.0
3.932620049,18.0
3.841069937,9.0
3.452140093,27.0
6.378210068,9.0
4.467309952,27.0
5.389669895,0.0
2.973920107,18.0
6.317590237,27.0
6.772019863,0.0
4.656750202,27.0
4.637909889,0.0
4.027309895,0.0
5.744959831,27.0
3.376519918,27.0
5.450240135,0.0
4.877429962,0.0
2.796999931,18.0
6.364339828,27.0
4.400619984,27.0
7.31306982,0.0
3.327470064,27.0
6.177390099,27.0
4.954030037,0.0
4.163179874,9.0
4.666870117,0.0
5.272789955,0.0
4.156750202,27.0
4.413740158,18.0
2.906539917,18.0
7.269120216,9.0
5.437210083,0.0
3.667190075,9.0
6.856269836,0.0
6.288330078,9.0
3.740570068,27.0
4.529759884,27.0
5.315569878,0.0
4.699470043,27.0
4.787759781,18.0
3.676779985,18.0
6.977600098,9.0
3.453569889,18.0
4.502140045,18.0
5.08163023,0.0
4.818580151,27.0
7.400919914,0.0
4.596590042,27.0
3.009459972,27.0
7.891479969,0.0
4.518519878,9.0
4.837520123,9.0
4.55780983,0.0
4.035610199,18.0
5.620019913,0.0
1.848260045,0.0
5.840549946,9.0
7.491320133,0.0
3.355170012,27.0
3.772170067,9.0
4.065269947,0.0
4.837900162,0.0
4.127970219,9.0
5.073019981,0.0
5.941579819,9.0
5.179259777,0.0
4.58509016,0.0
2.688879967,18.0
3.516550064,0.0
4.689610004,9.0
6.790219784,9.0
8.21560955,0.0
3.473690033,18.0
5.6833601,0.0
6.075819969,9.0
3.768399954,27.0
7.102039814,0.0
6.514200211,27.0
6.797570229,9.0
