M3_P_0_2,PhosphorusTreatment
152.9929962,0.0
153.723999,0.0
145.0010071,5.6
145.8950043,0.0
145.3869934,5.6
171.1589966,0.0
224.0919952,0.0
170.7940063,0.0
151.322998,0.0
150.503006,5.6
220.7409973,0.0
167.598999,0.0
154.5099945,0.0
155.0370026,0.0
149.3890076,0.0
150.5370026,5.6
148.5590057,0.0
146.1199951,5.6
236.7700043,11.3
152.7030029,0.0
145.177002,5.6
169.052002,0.0
153.4889984,16.9
170.9429932,11.3
170.5140076,0.0
148.7310028,0.0
240.8209991,0.0
144.2160034,0.0
145.3560028,5.6
207.1549988,5.6
149.9810028,5.6
144.1380005,0.0
147.9459991,16.9
169.4869995,11.3
243.003006,0.0
150.6340027,0.0
239.2200012,0.0
181.1130066,0.0
188.5800018,0.0
159.7949982,16.9
150.345993,0.0
206.9669952,5.6
156.3500061,0.0
229.6040039,0.0
148.3710022,0.0
146.8690033,0.0
176.0350037,16.9
150.0019989,0.0
145.7070007,5.6
195.0890045,0.0
246.0549927,0.0
235.2180023,0.0
151.9309998,0.0
147.0890045,0.0
150.3269958,0.0
183.173996,16.9
148.4559937,0.0
220.3190002,0.0
227.0579987,0.0
152.3099976,5.6
249.8699951,0.0
175.6260071,11.3
149.8320007,5.6
185.5169983,16.9
144.197998,0.0
147.2519989,0.0
231.1690063,0.0
206.9600067,5.6
152.7290039,5.6
232.8639984,0.0
150.7230072,5.6
148.7709961,0.0
144.2440033,0.0
190.1600037,0.0
208.3789978,5.6
147.9519958,5.6
148.0429993,16.9
153.9360046,16.9
174.7779999,11.3
232.9859924,0.0
208.7079926,5.6
148.3119965,16.9
240.1809998,0.0
175.9810028,0.0
221.6519928,11.3
152.848999,0.0
147.1430054,16.9
239.651001,0.0
179.4799957,16.9
149.8849945,5.6
146.6920013,0.0
147.9530029,0.0
180.3950043,11.3
223.0359955,0.0
199.6679993,0.0
144.8609924,5.6
155.2700043,0.0
218.3339996,0.0
147.6860046,16.9
148.3639984,0.0
176.3280029,0.0
151.4680023,0.0
150.6999969,16.9
150.6199951,0.0
158.9080048,0.0
151.7740021,16.9
146.6499939,0.0
171.8890076,11.3
156.4550018,0.0
214.0359955,0.0
192.4750061,0.0
146.7230072,0.0
151.1580048,0.0
217.8540039,0.0
228.0350037,11.3
147.5780029,16.9
190.2649994,0.0
154.7769928,0.0
230.3130035,0.0
154.1779938,0.0
189.4309998,0.0
145.7899933,16.9
146.4170074,16.9
151.3860016,0.0
234.647995,11.3
191.4080048,16.9
153.5749969,16.9
161.552002,16.9
205.9420013,5.6
169.9850006,0.0
193.8119965,11.3
151.0749969,5.6
155.5570068,0.0
149.7149963,5.6
173.3099976,0.0
156.6840057,5.6
182.1139984,0.0
154.1849976,0.0
146.746994,0.0
155.8639984,0.0
146.5050049,16.9
186.9320068,11.3
151.5200043,0.0
150.8890076,5.6
148.3630066,0.0
145.9929962,16.9
186.5740051,0.0
185.5879974,11.3
236.5740051,0.0
224.2389984,0.0
177.3070068,0.0
180.4450073,0.0
168.0220032,0.0
146.7079926,5.6
148.4450073,16.9
176.5549927,0.0
185.7070007,11.3
179.7590027,0.0
151.4929962,0.0
153.2369995,0.0
