M3_P_0_2,PhosphorusTreatment
14.32509995,0.0
13.16800022,0.0
12.98159981,0.0
13.69690037,0.0
14.29160023,28.2
13.66899967,0.0
15.01790047,0.0
13.66300011,0.0
13.53559971,28.2
14.61260033,0.0
12.89939976,16.9
13.43340015,0.0
13.05259991,0.0
14.24450016,22.5
15.91530037,16.9
13.23130035,0.0
13.60239983,28.2
15.75500011,16.9
13.65530014,0.0
14.21749973,0.0
14.98789978,0.0
13.5468998,0.0
15.55799961,28.2
13.75590038,22.5
13.79150009,22.5
13.64560032,0.0
13.75430012,22.5
14.42790031,0.0
13.49310017,28.2
13.8998003,0.0
12.96809959,0.0
14.77509975,0.0
13.47249985,28.2
14.79469967,0.0
15.0302,0.0
14.37769985,0.0
13.2421999,0.0
14.30360031,0.0
13.42619991,28.2
15.86559963,16.9
14.58440018,0.0
14.90779972,0.0
15.19229984,22.5
13.58100033,0.0
13.00030041,16.9
14.61009979,22.5
15.20590019,0.0
15.10060024,0.0
13.23830032,0.0
13.99540043,0.0
15.03479958,0.0
14.39070034,0.0
14.29129982,0.0
14.54899979,22.5
14.21720028,28.2
13.84469986,22.5
15.25899982,0.0
12.9211998,16.9
14.5934,0.0
14.3842001,0.0
13.43710041,0.0
15.17380047,16.9
14.40299988,0.0
14.81449986,0.0
15.55669975,28.2
15.19330025,0.0
13.82660007,0.0
14.44130039,22.5
14.41520023,0.0
14.68029976,22.5
14.96280003,0.0
14.28409958,0.0
13.47399998,28.2
14.44690037,22.5
12.99020004,0.0
15.41209984,0.0
14.63749981,22.5
14.1026001,28.2
14.51500034,22.5
13.40299988,0.0
15.56840038,28.2
14.36849976,0.0
14.63930035,22.5
12.99020004,0.0
14.36769962,0.0
13.82260036,0.0
14.53789997,0.0
13.45040035,0.0
14.47780037,22.5
14.2322998,0.0
15.50959969,16.9
13.64529991,0.0
14.36590004,22.5
14.67430019,22.5
15.54629993,28.2
14.60299969,0.0
13.77929974,22.5
14.62940025,22.5
15.1427002,16.9
14.70909977,22.5
13.90180016,22.5
13.04409981,0.0
15.03789997,0.0
15.42860031,0.0
15.41419983,0.0
12.93939972,16.9
14.25629997,0.0
14.82549953,0.0
14.23919964,28.2
12.91819954,0.0
16.37240028,0.0
14.68169975,0.0
15.42240047,0.0
14.82190037,0.0
13.46360016,0.0
14.72119999,22.5
14.55070019,28.2
14.49380016,22.5
13.20489979,0.0
15.10630035,16.9
14.36859989,0.0
15.83920002,16.9
15.55560017,28.2
13.86620045,0.0
15.44299984,0.0
14.43550014,22.5
13.93270016,28.2
14.63539982,0.0
16.53660011,0.0
16.45509911,0.0
14.61940002,22.5
14.77939987,0.0
14.62959957,28.2
15.20720005,16.9
15.27470016,16.9
13.64570045,0.0
14.34389973,22.5
13.00769997,0.0
13.46609974,0.0
15.58780003,28.2
12.96580029,0.0
15.19499969,16.9
13.84500027,22.5
13.47879982,28.2
15.64190006,28.2
12.99429989,16.9
13.1427002,0.0
14.80290031,0.0
15.40919971,0.0
14.90310001,0.0
14.21749973,0.0
14.29059982,0.0
15.35200024,0.0
13.17860031,0.0
13.78880024,28.2
14.5376997,22.5
15.56110001,28.2
15.5387001,28.2
15.45339966,0.0
13.83889961,22.5
15.78890038,16.9
15.6317997,28.2
13.07400036,0.0
14.24730015,0.0
12.97920036,16.9
14.64099979,22.5
15.5,28.2
15.07050037,16.9
12.95219994,0.0
15.66520023,16.9
12.95300007,16.9
14.74849987,0.0
14.26089954,22.5
13.88710022,22.5
14.73040009,0.0
15.2112999,0.0
15.18879986,16.9
14.80970001,0.0
14.7112999,0.0
14.5241003,16.9
13.76019955,0.0
14.27980042,22.5
14.58940029,0.0
14.52799988,22.5
15.4229002,0.0
13.87409973,22.5
15.0152998,0.0
13.77530003,0.0
15.14570045,0.0
15.21940041,16.9
14.85389996,0.0
14.91749954,22.5
15.04920006,0.0
15.09560013,0.0
13.19239998,0.0
15.05980015,0.0
14.85130024,0.0
14.0156002,0.0
14.70110035,0.0
15.21360016,16.9
14.83129978,0.0
13.20180035,0.0
14.50139999,22.5
13.64529991,0.0
14.8501997,0.0
13.85849953,22.5
13.45699978,0.0
14.56589985,22.5
14.55659962,0.0
12.94309998,0.0
13.61620045,28.2
13.4368,28.2
15.10369968,0.0
15.81809998,16.9
12.96440029,0.0
15.12119961,16.9
12.89529991,16.9
12.93929958,16.9
16.50009918,0.0
15.34389973,0.0
14.34619999,0.0
14.66409969,22.5
15.35340023,0.0
15.1491003,16.9
14.50689983,22.5
14.31890011,22.5
13.72729969,0.0
15.12360001,0.0
15.17179966,16.9
13.58530045,28.2
14.83600044,0.0
12.97859955,0.0
15.55580044,28.2
13.23349953,0.0
14.46259975,22.5
13.92090034,22.5
13.56630039,0.0
14.40989971,0.0
13.27079964,0.0
14.30910015,0.0
13.48750019,28.2
14.19180012,28.2
15.55819988,28.2
14.19760036,0.0
15.2510004,16.9
14.64789963,0.0
13.09200001,0.0
16.26070023,0.0
14.24160004,0.0
14.20610046,0.0
14.29430008,0.0
15.94499969,0.0
15.19349957,0.0
13.64540005,0.0
13.64459991,0.0
15.03740025,0.0
14.73810005,0.0
14.40279961,0.0
15.21560001,16.9
13.56410027,22.5
13.44190025,28.2
13.0248003,0.0
14.57159996,0.0
14.29080009,0.0
12.94180012,0.0
12.99199963,0.0
14.6097002,22.5
15.56110001,28.2
13.55200005,28.2
15.31830025,0.0
13.22480011,0.0
12.99639988,0.0
15.23700047,0.0
13.46819973,0.0
14.66639996,0.0
15.16839981,0.0
14.7979002,0.0
15.21210003,0.0
14.79300022,0.0
14.61750031,0.0
14.69390011,0.0
14.82419968,0.0
15.17749977,0.0
14.12020016,28.2
14.44789982,0.0
13.00419998,16.9
15.62609959,28.2
14.9968996,0.0
14.58790016,22.5
12.92259979,16.9
14.35410023,0.0
12.97309971,0.0
15.21450043,0.0
15.4218998,0.0
13.80980015,0.0
14.78880024,0.0
16.4102993,0.0
13.84850025,22.5
14.7737999,0.0
14.30920029,0.0
14.13819981,28.2
14.36419964,0.0
14.84430027,0.0
13.75930023,22.5
14.18859959,0.0
15.00699997,0.0
13.46829987,28.2
14.17140007,28.2
14.98429966,0.0
14.26799965,0.0
16.21109962,16.9
14.27680016,0.0
14.02120018,0.0
13.49289989,28.2
15.15999985,16.9
15.15209961,0.0
13.12549973,0.0
15.56219959,28.2
12.99090004,0.0
12.9847002,0.0
12.98670006,16.9
15.08790016,16.9
14.61929989,22.5
15.22700024,0.0
14.87979984,0.0
13.41180038,0.0
15.39290047,0.0
12.98410034,0.0
13.39350033,0.0
14.80580044,0.0
13.41020012,0.0
15.61139965,28.2
14.55809975,22.5
16.36009979,0.0
14.31289959,0.0
15.12220001,0.0
14.81739998,0.0
14.70489979,0.0
14.94110012,0.0
15.39350033,0.0
13.94299984,0.0
14.37440014,0.0
13.84329987,22.5
12.97649956,0.0
12.98209953,16.9
13.57079983,28.2
14.42870045,0.0
12.95740032,0.0
14.5618,28.2
14.5923996,22.5
13.48530006,16.9
15.1807003,16.9
15.46829987,0.0
15.20119953,16.9
14.79829979,0.0
13.64439964,0.0
13.65139961,0.0
14.33549976,0.0
13.34500027,0.0
13.64750004,0.0
14.38770008,0.0
13.50800037,0.0
15.48120022,0.0
15.23820019,16.9
14.25399971,0.0
15.16959953,0.0
14.25969982,0.0
13.86660004,22.5
15.5770998,28.2
16.57740021,0.0
12.93060017,0.0
13.16059971,0.0
14.38809967,0.0
14.71959972,0.0
13.7645998,22.5
15.20100021,0.0
15.26609993,16.9
14.36139965,0.0
14.08230019,28.2
14.41530037,0.0
13.42770004,0.0
14.60859966,0.0
13.19699955,0.0
14.69209957,0.0
13.17230034,0.0
12.97999954,0.0
14.66569996,0.0
12.96399975,16.9
15.85579967,0.0
13.90550041,28.2
12.97500038,16.9
14.43879986,0.0
13.48820019,0.0
15.07409954,16.9
15.37730026,0.0
14.42059994,0.0
15.0557003,0.0
14.77810001,0.0
16.30649948,0.0
15.5152998,28.2
13.20650005,0.0
14.71520042,0.0
13.80519962,22.5
14.83580017,0.0
13.02820015,0.0
13.37250042,0.0
13.46590042,0.0
14.67720032,0.0
14.86800003,0.0
14.67879963,0.0
13.71290016,0.0
14.23980045,0.0
14.78909969,0.0
12.9552002,0.0
15.19769955,0.0
12.95339966,0.0
14.29769993,22.5
14.42619991,0.0
14.74120045,28.2
14.76280022,0.0
15.60639954,28.2
13.2166996,0.0
14.64400005,0.0
