H3A_P_2_6,PhosphorusTreatment
2.712249994,27.0
1.405290008,0.0
2.229820013,9.0
3.170639992,18.0
1.717110038,0.0
1.423539996,0.0
1.954049945,0.0
1.36748004,0.0
2.583519936,0.0
1.469689965,0.0
1.407619953,0.0
2.363120079,9.0
1.496600032,9.0
1.30171001,0.0
1.296000004,0.0
2.06043005,0.0
2.402729988,27.0
2.335449934,9.0
1.40102005,0.0
3.070120096,27.0
3.385020018,18.0
1.528620005,0.0
3.377089977,0.0
1.817659974,27.0
1.465190053,0.0
1.581390023,9.0
2.665309906,27.0
2.033760071,9.0
1.512390018,0.0
1.800009966,0.0
1.837599993,9.0
1.392959952,0.0
1.534039974,9.0
3.26109004,27.0
1.72992003,27.0
2.302819967,18.0
1.984459996,9.0
3.188699961,0.0
1.686010003,27.0
1.289299965,0.0
2.644229889,0.0
1.758730054,0.0
1.97021997,27.0
1.781880021,9.0
1.419469953,0.0
3.520319939,0.0
3.225850105,18.0
3.202069998,0.0
2.9895401,0.0
2.314340115,27.0
2.104460001,0.0
2.856440067,18.0
1.421769977,27.0
2.593009949,0.0
2.307219982,18.0
3.101989985,18.0
2.813529968,18.0
1.93888998,0.0
1.732800007,9.0
3.295929909,0.0
2.704149961,18.0
2.874289989,27.0
1.411839962,0.0
2.177340031,9.0
2.498019934,27.0
1.721199989,0.0
3.373800039,0.0
3.093110085,0.0
3.350549936,0.0
1.515619993,0.0
2.19633007,9.0
1.543949962,0.0
3.252460003,0.0
2.352999926,9.0
2.69295001,18.0
3.285099983,18.0
2.405479908,9.0
1.367599964,9.0
1.59525001,0.0
1.74842,27.0
1.797790051,27.0
2.768520117,18.0
1.99406004,9.0
1.648599982,0.0
1.351209998,0.0
3.346019983,18.0
1.739300013,9.0
2.821170092,18.0
1.535660028,0.0
2.423949957,9.0
1.345540047,9.0
3.380949974,27.0
1.326990008,9.0
1.482349992,0.0
3.317379951,18.0
3.195290089,0.0
2.640729904,9.0
3.174940109,0.0
1.326030016,0.0
1.423820019,9.0
1.858829975,27.0
2.859620094,18.0
2.611030102,9.0
1.388739944,27.0
2.633769989,0.0
3.114029884,27.0
1.335180044,9.0
2.662270069,0.0
1.366670012,0.0
1.427150011,0.0
1.784999967,9.0
1.300570011,0.0
3.021589994,0.0
2.827739954,27.0
1.369040012,0.0
3.138829947,18.0
3.437510014,0.0
2.023370028,0.0
2.648570061,0.0
1.445940018,27.0
1.564069986,0.0
3.500720024,0.0
2.434819937,9.0
1.685840011,0.0
1.86164999,0.0
1.290320039,0.0
1.564460039,9.0
1.756710052,9.0
1.437319994,0.0
1.997969985,27.0
2.296269894,9.0
1.490980029,0.0
2.6129601,0.0
2.863630056,9.0
1.411790013,27.0
1.629299998,0.0
2.057149887,27.0
1.399150014,0.0
2.220769882,0.0
1.341639996,0.0
1.78373003,0.0
3.411000013,18.0
2.37658,9.0
1.856389999,27.0
1.507660031,0.0
2.876300097,18.0
2.934449911,18.0
1.917619944,27.0
1.959640026,27.0
3.397569895,0.0
2.522480011,18.0
2.912650108,18.0
3.320590019,27.0
1.408329964,0.0
3.136569977,0.0
2.069030046,0.0
2.260329962,9.0
1.633419991,0.0
2.802210093,27.0
2.579710007,27.0
1.903970003,9.0
2.05012989,27.0
2.377199888,9.0
1.856600046,0.0
2.747400045,27.0
1.873999953,18.0
1.914139986,27.0
1.452739954,27.0
2.430219889,18.0
1.356539965,9.0
1.925740004,0.0
1.925400019,0.0
1.350729942,0.0
1.295269966,0.0
1.317170024,0.0
2.662139893,0.0
3.08107996,27.0
1.457260013,27.0
1.297379971,0.0
3.48210001,27.0
3.203860044,27.0
2.653049946,0.0
3.564480066,0.0
2.443030119,9.0
1.873890042,27.0
3.349720001,27.0
1.879040003,0.0
2.129790068,0.0
2.02244997,27.0
1.954990029,0.0
1.390910029,9.0
1.918769956,27.0
1.382259965,9.0
3.216619968,0.0
3.338259935,18.0
2.96310997,0.0
1.301640034,0.0
2.062740088,18.0
1.792919993,0.0
1.813330054,18.0
1.489940047,9.0
2.004149914,0.0
1.863309979,0.0
3.035840034,18.0
3.018549919,18.0
2.00022006,27.0
1.33141005,0.0
1.464439988,0.0
3.432329893,27.0
1.321529984,9.0
1.329740047,0.0
3.572580099,0.0
2.826109886,27.0
3.131089926,27.0
1.322020054,0.0
1.946310043,9.0
1.444440007,27.0
1.32754004,0.0
3.253309965,18.0
2.038569927,27.0
2.831350088,18.0
