Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,PhosphorusTreatment
1.562219977,162.2859955,1.684380054,518.8579712,126.7969971,30.8451004,5.6
1.511109948,169.4600067,1.464630008,476.7390137,168.3190002,35.3207016,0.0
1.457909942,153.9459991,1.87232995,549.992981,155.0070038,33.00529861,0.0
1.617869973,147.8860016,1.488389969,465.644989,168.7109985,35.15980148,0.0
1.385519981,189.2619934,1.405519962,495.4880066,164.8540039,36.23630142,0.0
1.507859945,166.5200043,1.626360059,511.0379944,122.3000031,30.36499977,0.0
1.622390032,158.0099945,1.794199944,527.6560059,137.9129944,31.40670013,0.0
1.351390004,195.723999,1.380820036,499.5239868,163.6990051,36.21360016,0.0
1.464609981,178.7940063,1.433040023,480.5589905,167.3320007,35.32839966,0.0
1.489599943,155.6069946,1.852349997,545.2109985,153.9360046,32.85229874,0.0
1.484259963,174.7019958,1.444890022,478.8080139,167.5970001,35.32920074,11.3
1.490350008,162.2519989,1.788939953,540.7869873,145.2259979,32.64789963,0.0
1.312369943,203.7649994,1.369570017,499.098999,164.7250061,36.05490112,0.0
1.475849986,159.3170013,1.814970016,541.7310181,149.2400055,32.68500137,0.0
1.308210015,204.6970062,1.368350029,499.1159973,164.8040009,36.0447998,0.0
1.567710042,157.9779968,1.480469942,471.8779907,168.298996,35.3667984,0.0
1.303609967,204.802002,1.351770043,504.9750061,162.4640045,36.16830063,0.0
1.247509956,212.5350037,1.329620004,518.9699707,160.5330048,36.2826004,0.0
1.503810048,170.401001,1.450929999,476.6619873,167.3359985,35.354599,11.3
1.573330045,165.7510071,1.756440043,524.2919922,136.4190063,31.22660065,0.0
1.258290052,218.276001,1.336840034,521.7600098,162.503006,36.25529861,0.0
1.465430021,160.5010071,1.810529947,541.0109863,149.0140076,32.64440155,0.0
1.500859976,167.9830017,1.746629953,531.0750122,141.4309998,31.63419914,0.0
1.471099973,163.1139984,1.782099962,539.2260132,144.7380066,32.56230164,0.0
1.609179974,150.4160004,1.488520026,468.1390076,168.5540009,35.31740189,0.0
1.49443996,155.8999939,1.837339997,544.1160278,151.6549988,32.80720139,5.6
1.367329955,191.2120056,1.389709949,486.3940125,165.6340027,35.27519989,0.0
1.52128005,177.8289948,1.757189989,520.7059937,137.973999,31.06690025,0.0
1.497509956,171.7109985,1.449249983,477.2919922,167.4369965,35.34189987,11.3
1.481830001,175.3150024,1.444210052,479.1589966,167.647995,35.32820129,11.3
1.454900026,163.4349976,1.777920008,538.4379883,144.6210022,32.51520157,0.0
1.444939971,182.5350037,1.421129942,481.7109985,166.9380035,35.31959915,16.9
1.549329996,165.0299988,1.696609974,518.6229858,129.503006,30.8628006,0.0
1.550600052,166.9080048,1.723819971,520.5380249,133.2570038,31.00790024,16.9
1.486029983,158.1519928,1.817829967,542.3389893,149.2630005,32.72079849,0.0
1.511479974,172.7779999,1.714149952,517.1359863,133.9649963,30.88380051,16.9
1.659510016,136.9600067,1.896000028,551.1779785,151.1970062,33.06790161,5.6
1.592270017,161.6950073,1.759490013,524.625,135.4089966,31.22859955,0.0
1.373360038,191.6470032,1.395210028,497.8580017,164.1150055,36.26070023,5.6
1.620380044,158.4409943,1.793200016,527.6779785,138.0119934,31.4095993,0.0
1.405560017,180.8099976,1.404229999,479.0209961,165.5800018,35.04320145,16.9
1.346940041,183.8860016,1.540899992,512.348999,152.7830048,33.30210114,0.0
1.342550039,197.1759949,1.371140003,501.2340088,162.9199982,36.22740173,11.3
1.487810016,173.8609924,1.446079969,478.3609924,167.548996,35.33129883,11.3
1.580279946,155.6519928,1.483800054,470.881012,168.3840027,35.36709976,0.0
1.387109995,189.0679932,1.406090021,495.927002,164.7350006,36.25979996,0.0
1.260579944,213.9179993,1.339820027,512.2399902,162.5359955,36.16989899,0.0
1.442589998,181.2120056,1.420410037,479.6419983,166.4869995,35.25490189,16.9
1.512179971,153.1239929,1.844390035,545.3439941,151.8370056,32.87319946,5.6
1.383470058,189.4100037,1.404979944,494.6700134,165.0379944,36.19580078,0.0
1.258340001,193.1609955,1.29647994,502.6090088,145.5850067,32.92409897,0.0
1.634770036,152.470993,1.493909955,473.6159973,167.4579926,35.93970108,0.0
1.522500038,153.1840057,1.829159975,544.4219971,149.6260071,32.84999847,0.0
1.699980021,151.5090027,1.908030033,522.6560059,159.6609955,34.99769974,0.0
1.557989955,165.6799927,1.725569963,520.9940186,133.0350037,31.02499962,16.9
1.512109995,168.8130035,1.453480005,475.9859924,167.2539978,35.37490082,11.3
1.619420052,158.9869995,1.795210004,528.1079712,138.5299988,31.43829918,0.0
1.444800019,182.8950043,1.420819998,482.2659912,167.0549927,35.32759857,16.9
1.48537004,162.7749939,1.786440015,540.3070068,144.9909973,32.62099838,0.0
1.337149978,198.5650024,1.376330018,499.4379883,164.0740051,36.14979935,0.0
1.297109962,207.5310059,1.370919943,495.053009,166.2250061,35.84429932,5.6
1.484699965,173.1519928,1.43809998,476.5119934,166.5720062,35.32160187,0.0
1.466750026,178.1300049,1.433640003,480.04599,167.2299957,35.32699966,0.0
1.470389962,159.8999939,1.813660026,541.4169922,149.2700043,32.66659927,0.0
1.258149981,214.173996,1.349470019,504.4729919,164.3439941,36.05870056,11.3
1.570440054,148.177002,1.816840053,545.257019,147.7460022,33.01279831,16.9
1.543159962,164.6450043,1.673280001,516.96698,126.6149979,30.74480057,5.6
1.614719987,160.0310059,1.793110013,528.1790161,138.7250061,31.44490051,0.0
1.618289948,158.8809967,1.792129993,527.6890259,138.095993,31.4116993,0.0
1.44385004,182.5540009,1.420650005,481.4909973,166.8639984,35.31349945,16.9
1.545369983,163.6410065,1.463269949,474.322998,166.9360046,35.52679825,11.3
1.476699948,160.4290009,1.799769998,540.7269897,147.0359955,32.63880157,16.9
1.305320024,204.4649963,1.352540016,504.7619934,162.4889984,36.16949844,0.0
1.363770008,193.3769989,1.391720057,497.2359924,164.4589996,36.19490051,5.6
1.542279959,163.1580048,1.468050003,474.0350037,167.7149963,35.39749908,0.0
1.458850026,163.3379974,1.778949976,538.6010132,144.6439972,32.52550125,0.0
1.448269963,163.6380005,1.776000023,538.184021,144.5650024,32.49879837,0.0
1.557090044,162.9669952,1.681609988,518.3759766,126.8000031,30.81999969,5.6
1.590090036,143.5509949,1.83908999,546.1170044,149.3650055,33.00690079,0.0
1.669870019,157.2129974,1.89707005,524.1389771,157.0690002,35.32630157,0.0
1.499060035,169.7819977,1.437940001,472.7690125,166.5549927,35.33620071,0.0
1.323079944,200.7839966,1.379310012,494.743988,165.5559998,35.93859863,5.6
1.579280019,162.2120056,1.733399987,522.2890015,132.5690002,31.07970047,16.9
1.432180047,170.3090057,1.619459987,510.3630066,124.935997,30.27059937,5.6
1.440330029,184.2489929,1.527969956,529.2700195,139.3500061,31.74200058,5.6
1.491119981,152.1710052,1.872020006,549.0980225,154.7660065,32.99039841,0.0
1.444710016,182.8079987,1.420850039,482.0910034,167.0130005,35.32509995,16.9
1.387069941,189.0160065,1.406350017,495.5910034,164.826004,36.24760056,0.0
1.502009988,171.0950012,1.456030011,477.3349915,167.923996,35.32830048,0.0
1.374519944,180.904007,1.391690016,472.1140137,165.0829926,34.38489914,16.9
1.621260047,157.9700012,1.791350007,527.3239746,137.5279999,31.3852005,0.0
1.463000059,161.6490021,1.794350028,539.8699951,146.7230072,32.58850098,16.9
1.62093997,147.5809937,1.488369942,465.4989929,168.6799927,35.16350174,0.0
1.542469978,166.0110016,1.695080042,518.1270142,129.7429962,30.84210014,0.0
1.537940025,165.1699982,1.669180036,516.3660278,126.3860016,30.71089935,5.6
1.584730029,163.522995,1.760259986,524.7479858,136.1730042,31.24510002,0.0
1.265630007,211.5540009,1.333760023,512.940979,161.1529999,36.20500183,0.0
1.52500999,166.5299988,1.662840009,515.0310059,126.3199997,30.64069939,5.6
1.291919947,207.253006,1.348659992,506.17099,162.5690002,36.15459824,0.0
1.317270041,201.9660034,1.356070042,503.7650146,162.3699951,36.19120026,0.0
1.612130046,160.6349945,1.792140007,528.2360229,138.8430023,31.44930077,0.0
1.531020045,165.1549988,1.464709997,474.7609863,167.7510071,35.36999893,0.0
1.554200053,160.4329987,1.477349997,472.8510132,168.3059998,35.34949875,0.0
1.494120002,172.9429932,1.453430057,478.2409973,167.9839935,35.32509995,0.0
1.381770015,189.6600037,1.404150009,494.5400085,165.0650024,36.18239975,0.0
1.266800046,195.3049927,1.443910003,508.6359863,138.4799957,31.62050056,0.0
1.59157002,155.8179932,1.814949989,530.5050049,158.4389954,34.06510162,5.6
