M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,PhosphorusTreatment
219.6990051,4230.910156,41.79380035,349.5180054,120.4919968,7.74229002,0.0
115.1090012,4189.609863,42.08309937,348.2789917,116.7929993,8.792819977,22.5
207.4389954,4077.689941,41.7336998,356.9089966,119.3590012,7.629670143,22.5
221.4750061,3902.629883,42.40000153,362.6879883,121.4769974,8.374420166,0.0
153.2120056,4329.390137,42.42219925,349.7780151,114.5650024,8.545379639,0.0
108.7330017,3921.330078,42.13069916,362.4200134,123.7770004,8.874810219,0.0
212.9949951,4211.189941,42.89690018,347.07901,117.2259979,7.81926012,28.2
115.3389969,3937.800049,41.01499939,363.006012,123.2600021,8.843870163,0.0
101.1439972,4370.410156,42.28480148,348.9079895,118.9440002,9.067770004,0.0
178.2030029,4129.089844,41.56380081,350.7070007,117.0810013,8.01364994,16.9
214.9149933,4273.890137,41.8044014,347.2349854,120.5879974,7.774330139,0.0
184.0639954,4269.350098,42.11169815,346.2579956,117.2149963,7.92181015,0.0
105.9670029,4115.040039,42.00299835,350.6369934,117.3119965,8.921819687,0.0
123.5540009,4237.209961,41.69729996,350.1849976,117.7160034,9.083539963,0.0
121.2020035,4307.75,41.46139908,351.5840149,117.3939972,9.481269836,16.9
127.9749985,4345.830078,42.0965004,348.2799988,121.7910004,8.96487999,0.0
95.94319916,3935.419922,41.02840042,362.9249878,123.5849991,8.924519539,0.0
188.5019989,4252.580078,42.76490021,348.1900024,109.086998,8.696980476,0.0
206.0650024,4150.410156,43.31880188,348.2829895,111.564003,8.593959808,0.0
250.4880066,4047.550049,42.06340027,357.0960083,116.7080002,8.615870476,0.0
234.0149994,4071.340088,42.26240158,353.8200073,114.8980026,8.637649536,28.2
217.8430023,4220.47998,42.10570145,349.1839905,119.0940018,7.804769993,0.0
208.1920013,4151.700195,43.55059814,348.2340088,110.8339996,8.685709953,0.0
167.776001,4333.430176,41.77220154,348.4670105,120.7009964,7.84581995,0.0
171.3159943,4026.889893,42.57089996,355.696991,117.7200012,8.819140434,0.0
188.5509949,4002.51001,41.6739006,366.1539917,122.8310013,7.611859798,0.0
103.814003,3984.01001,41.03310013,361.2579956,122.5599976,8.909540176,0.0
106.5780029,4130.850098,42.44829941,349.368988,117.1729965,8.747980118,0.0
217.9940033,4249.310059,41.79729843,348.6870117,120.3830032,7.751269817,0.0
116.2850037,4187.279785,42.25139999,348.8089905,116.5360031,9.069800377,22.5
214.9730072,4107.759766,41.3993988,353.9639893,115.7850037,7.743490219,0.0
199.0480042,4238.600098,42.45709991,350.177002,112.2020035,8.524979591,0.0
263.4440002,3912.27002,42.42169952,361.375,120.7229996,8.347979546,0.0
226.1179962,4100.209961,43.56129837,352.1390076,113.8280029,8.580780029,0.0
254.1929932,3889.889893,42.41740036,365.1919861,123.8529968,8.310480118,0.0
216.6430054,4259.580078,41.79999924,348.0270081,120.3339996,7.759319782,0.0
201.8890076,4034.879883,41.72290039,359.0280151,120.2699966,7.631239891,0.0
