Ols_P_2_6,PhosphorusTreatment
19.53280067,5.6
28.76180077,0.0
24.93250084,0.0
27.60339928,0.0
30.08740044,0.0
17.38369942,0.0
22.13360023,0.0
29.88710022,0.0
29.20490074,0.0
24.31819916,0.0
29.1359005,11.3
23.14959908,0.0
29.90069962,0.0
23.4822998,0.0
29.87899971,0.0
28.60330009,0.0
29.64109993,0.0
29.67410088,0.0
29.53280067,11.3
20.6522007,0.0
28.42560005,0.0
23.18320084,0.0
21.28849983,0.0
22.75489998,0.0
27.92740059,0.0
24.24609947,5.6
30.76539993,0.0
18.48279953,0.0
29.39089966,11.3
29.06410027,11.3
22.53109932,0.0
29.51989937,16.9
19.41690063,0.0
19.81739998,16.9
23.76409912,0.0
18.96050072,16.9
27.92429924,5.6
21.08819962,0.0
29.91279984,5.6
22.0958004,0.0
31.53310013,16.9
25.59110069,0.0
29.80249977,11.3
29.21249962,11.3
28.42720032,0.0
30.02149963,0.0
29.02339935,0.0
30.41430092,16.9
24.81970024,5.6
30.20459938,0.0
25.36700058,0.0
28.66760063,0.0
24.82419968,0.0
25.55629921,0.0
19.97820091,16.9
29.65929985,11.3
22.13509941,0.0
29.2894001,16.9
22.99819946,0.0
29.92490005,0.0
30.44079971,5.6
30.66060066,0.0
29.36770058,0.0
23.33480072,0.0
29.04529953,11.3
25.90789986,16.9
18.95999908,5.6
22.03549957,0.0
22.05360031,0.0
29.65209961,16.9
30.15010071,11.3
23.27499962,16.9
29.65299988,0.0
30.03149986,5.6
29.18720055,0.0
22.58609962,0.0
22.43359947,0.0
19.3757,5.6
26.44939995,0.0
26.75329971,0.0
32.91270065,0.0
30.37100029,5.6
20.47809982,16.9
17.6928997,5.6
21.21999931,5.6
25.15699959,0.0
29.36770058,16.9
30.06270027,0.0
28.98080063,0.0
31.71299934,16.9
22.05920029,0.0
22.9382,16.9
27.58979988,0.0
19.28240013,0.0
18.79730034,5.6
20.95599937,0.0
29.39730072,0.0
18.47949982,5.6
29.53809929,0.0
29.71769905,0.0
21.97859955,0.0
29.17420006,0.0
28.69499969,0.0
28.89100075,0.0
30.23279953,0.0
22.1833992,0.0
25.51379967,5.6
23.44650078,16.9
24.45750046,16.9
18.17779922,16.9
24.04459953,0.0
22.77029991,16.9
17.71500015,16.9
21.15859985,0.0
22.84690094,16.9
29.91959953,0.0
29.62709999,0.0
26.90159988,0.0
28.7663002,0.0
26.91069984,0.0
27.34199905,16.9
18.7560997,5.6
28.74430084,0.0
19.3987999,0.0
19.01840019,5.6
17.61339951,5.6
24.94809914,0.0
29.49110031,11.3
29.38229942,0.0
24.95490074,0.0
24.23089981,0.0
19.26849937,0.0
21.35790062,0.0
21.6480999,0.0
17.71649933,5.6
29.70190048,0.0
29.66110039,0.0
29.46780014,0.0
30.1779995,5.6
29.97920036,0.0
23.98450089,0.0
20.27610016,16.9
17.68549919,5.6
29.43630028,0.0
29.76910019,11.3
26.13599968,5.6
31.54820061,16.9
17.82500076,5.6
23.28590012,0.0
30.90699959,0.0
30.12249947,16.9
29.91360092,0.0
22.30039978,0.0
30.32929993,0.0
20.64119911,0.0
17.96220016,0.0
30.25810051,0.0
20.01320076,0.0
20.30069923,16.9
22.17910004,5.6
29.28800011,16.9
30.74370003,16.9
30.30290031,0.0
24.38150024,0.0
29.5237999,0.0
29.44669914,0.0
23.99570084,16.9
21.02829933,0.0
23.67340088,16.9
29.23570061,0.0
30.37960052,16.9
24.88209915,0.0
23.64550018,0.0
25.3572998,0.0
29.73620033,0.0
30.12779999,5.6
28.43540001,0.0
23.28219986,16.9
28.12000084,11.3
21.8817997,0.0
29.75919914,11.3
30.44020081,0.0
28.78949928,11.3
26.6067009,0.0
25.27960014,0.0
28.84490013,0.0
28.21549988,0.0
29.11499977,0.0
28.99740028,11.3
29.7159996,0.0
29.8987999,0.0
25.81469917,0.0
19.92880058,0.0
25.81970024,0.0
18.95089912,0.0
28.7159996,0.0
22.43449974,0.0
27.39080048,0.0
21.24880028,0.0
29.03089905,0.0
29.50720024,0.0
17.95170021,0.0
18.26000023,5.6
25.21260071,0.0
26.57419968,16.9
19.80170059,16.9
27.41500092,0.0
29.91699982,0.0
30.89870071,0.0
22.98240089,16.9
23.99749947,5.6
29.80610085,11.3
24.9727993,0.0
27.98810005,0.0
29.74880028,0.0
24.24060059,5.6
26.8647995,5.6
30.00279999,5.6
29.46859932,0.0
24.79899979,0.0
30.34950066,11.3
18.09569931,16.9
29.72130013,0.0
29.68549919,0.0
29.86120033,0.0
17.05649948,0.0
27.20260048,5.6
33.55459976,0.0
30.18499947,11.3
29.69149971,0.0
29.30870056,0.0
24.4503994,0.0
28.84760094,11.3
22.15279961,0.0
24.80170059,5.6
29.2656002,0.0
17.70089912,0.0
29.50670052,16.9
19.34370041,0.0
21.03030014,0.0
18.56279945,5.6
23.73520088,16.9
24.55050087,5.6
15.06410027,0.0
22.64310074,16.9
29.98839951,5.6
18.6583004,0.0
29.91880035,0.0
29.85199928,16.9
26.49139977,11.3
29.31889915,11.3
28.66410065,0.0
21.04089928,0.0
29.49040031,0.0
22.74270058,0.0
20.48500061,0.0
30.00860023,0.0
27.94519997,0.0
21.53230095,0.0
23.97319984,0.0
22.96159935,0.0
28.93400002,0.0
28.49069977,11.3
30.38030052,5.6
29.60050011,11.3
24.58709908,16.9
24.84970093,0.0
25.0060997,16.9
28.2826004,0.0
21.32040024,0.0
20.46500015,16.9
22.69939995,0.0
29.06500053,0.0
30.09830093,16.9
25.14430046,5.6
30.58589935,0.0
20.6420002,0.0
23.48719978,16.9
31.66410065,0.0
20.1208992,0.0
29.53170013,11.3
29.29649925,11.3
20.40329933,0.0
29.1821003,0.0
21.23889923,0.0
26.94009972,0.0
29.17029953,11.3
30.95269966,0.0
29.17670059,0.0
20.55389977,16.9
30.12999916,5.6
30.29789925,0.0
29.3010006,0.0
29.69350052,11.3
29.04319954,0.0
17.66230011,16.9
22.12599945,0.0
22.93829918,0.0
29.8567009,11.3
31.21689987,0.0
23.68580055,0.0
29.18429947,16.9
29.63120079,0.0
25.78380013,0.0
18.71190071,0.0
17.69379997,0.0
26.14539909,0.0
16.62829971,0.0
29.3920002,0.0
19.1371994,0.0
22.82390022,16.9
29.87319946,0.0
19.20389938,5.6
29.90340042,0.0
30.15410042,0.0
22.56369972,0.0
29.45280075,0.0
21.25130081,0.0
23.8987999,0.0
19.54949951,0.0
22.13139915,0.0
29.18000031,0.0
26.62870026,16.9
31.09970093,16.9
19.29910088,0.0
17.10750008,0.0
29.75160027,0.0
30.30419922,11.3
29.01049995,0.0
29.1746006,0.0
30.74309921,0.0
18.4965992,0.0
29.79719925,0.0
17.41110039,0.0
18.4496994,0.0
29.97540092,0.0
25.04509926,0.0
29.12199974,0.0
19.03590012,0.0
29.08180046,0.0
29.58799934,0.0
29.95149994,5.6
29.13879967,0.0
23.09049988,16.9
28.78960037,0.0
30.2303009,5.6
32.11999893,0.0
18.14640045,5.6
18.96369934,16.9
27.07369995,0.0
23.38299942,0.0
19.30080032,16.9
25.58589935,5.6
30.24580002,5.6
22.40609932,0.0
19.17300034,0.0
29.16769981,0.0
30.3859005,0.0
24.78039932,0.0
30.00449944,0.0
23.27779961,0.0
20.85379982,0.0
22.09180069,0.0
25.62389946,5.6
29.63100052,11.3
29.71360016,0.0
17.96039963,5.6
30.44709969,5.6
25.16869926,0.0
29.77219963,0.0
29.46290016,11.3
22.5977993,0.0
29.93689919,5.6
29.78359985,11.3
27.33279991,0.0
30.70479965,16.9
25.35680008,0.0
29.74720001,11.3
16.27820015,0.0
16.07180023,0.0
30.46050072,5.6
18.49239922,16.9
18.8220005,0.0
29.91069984,0.0
29.2215004,11.3
19.21800041,16.9
27.99080086,5.6
30.30470085,5.6
18.65060043,0.0
28.7567997,0.0
22.00300026,0.0
28.78660011,0.0
24.14209938,0.0
20.90539932,0.0
28.74279976,0.0
20.63240051,16.9
27.66860008,0.0
20.1928997,16.9
19.95820045,0.0
30.18790054,5.6
25.08670044,0.0
30.28660011,11.3
30.00259972,0.0
21.83639908,0.0
30.03089905,5.6
21.31909943,0.0
29.54150009,0.0
31.70319939,16.9
28.77479935,0.0
26.32250023,0.0
25.73870087,16.9
19.9890995,0.0
24.89430046,0.0
30.3118,5.6
29.57970047,0.0
29.40880013,11.3
23.77759933,5.6
29.79719925,11.3
21.37709999,0.0
29.79210091,11.3
29.19599915,0.0
20.05120087,0.0
29.11790085,0.0
29.69239998,16.9
29.85630035,0.0
18.38850021,5.6
29.87170029,16.9
23.56450081,0.0
17.61170006,5.6
