Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,PhosphorusTreatment
1.170259953,108.9079971,1.677189946,225.8939972,43.14189911,5.987810135,33.8
0.539032996,126.1429977,1.313189983,250.1069946,54.91210175,5.333310127,0.0
0.730637014,104.6340027,1.504979968,222.572998,41.16360092,4.225580215,11.3
0.641578019,104.7139969,1.530660033,238.6199951,40.88159943,4.107089996,0.0
0.625819981,139.8690033,1.32743001,249.3580017,66.53450012,7.456779957,0.0
0.912370026,180.0529938,1.355599999,248.348999,83.75479889,9.571929932,33.8
0.761774004,101.9349976,1.545439959,264.7820129,38.65520096,4.541540146,0.0
0.554064989,133.7380066,1.314030051,249.7059937,61.52489853,6.382450104,22.5
0.790121973,100.5319977,1.626999974,241.2089996,38.42630005,3.90534997,11.3
0.999759018,113.3809967,1.67640996,239.0780029,43.49829865,5.350649834,0.0
1.189659953,52.85350037,1.740829945,231.0800018,9.399290085,2.57152009,0.0
0.91722703,76.58889771,1.709740043,232.3789978,29.31450081,3.231549978,22.5
0.593425989,139.6089935,1.329509974,249.6719971,65.29769897,7.026710033,0.0
1.216169953,41.1814003,1.739220023,229.4459991,7.837440014,2.482120037,0.0
0.854595006,107.3619995,1.64684999,239.1380005,42.64189911,4.950049877,22.5
0.537649989,126.098999,1.312639952,250.2890015,53.39250183,5.232470036,11.3
1.234599948,129.3390045,1.504449964,216.7619934,57.13059998,7.026239872,0.0
1.03429997,61.62590027,1.720669985,231.3139954,19.5814991,2.795919895,0.0
0.672634006,104.7809982,1.514240026,238.5590057,43.52750015,4.762720108,0.0
1.256260037,190.977005,1.384580016,248.8730011,83.47450256,10.39109993,0.0
1.105980039,54.78939819,1.729099989,230.9420013,14.06960011,2.613749981,11.3
0.56547302,117.6340027,1.321349978,250.2160034,50.44860077,4.636879921,11.3
0.986499012,70.74610138,1.71401,232.3650055,22.07679939,2.823189974,22.5
1.265519977,45.25249863,1.746000051,230.0829926,7.057040215,2.637249947,0.0
0.774509013,103.1729965,1.597409964,242.0559998,40.98049927,4.591199875,0.0
0.632206023,141.8840027,1.329869986,248.9720001,70.42790222,7.959070206,22.5
0.959894001,112.7659988,1.667309999,239.1730042,43.97480011,5.313940048,11.3
1.220970035,110.9660034,1.72668004,236.4149933,36.46870041,5.126550198,0.0
0.899489999,181.9429932,1.348209977,248.5610046,78.46350098,8.457650185,0.0
0.545153022,130.2830048,1.313320041,249.8549957,58.85150146,5.922130108,11.3
0.755659997,104.9570007,1.590440035,242.2949982,41.60449982,4.606860161,11.3
0.775444984,104.4749985,1.533270001,237.3410034,39.07780075,4.080679893,0.0
0.560195029,135.8609924,1.31467998,249.5930023,63.4530983,6.67305994,0.0
0.549206972,130.4559937,1.311010003,250.5279999,52.91080093,5.374680042,22.5
0.696740985,107.0839996,1.550199986,237.9839935,39.6427002,3.852639914,33.8
0.604049027,134.2079926,1.329480052,250.6950073,60.0143013,6.239990234,33.8
1.040869951,113.512001,1.620360017,222.2100067,47.35749817,5.72341013,11.3
1.076889992,108.9909973,1.693150043,236.151001,39.5469017,5.150080204,0.0
0.623254001,141.5,1.329550028,248.8500061,70.73310089,7.966770172,22.5
1.28531003,44.47240067,1.747230053,229.9100037,6.962510109,2.6881001,0.0
0.715551972,134.1069946,1.353080034,249.7510071,56.27460098,5.962190151,0.0
0.643751025,128.6640015,1.332739949,249.2819977,53.46829987,4.996940136,11.3
1.199180007,102.4420013,1.770539999,232.1929932,36.41339874,4.743309975,11.3
0.786197007,100.2470016,1.609979987,241.2640076,38.43180084,3.963069916,11.3
0.724620998,133.2920074,1.357849956,252.5039978,56.4280014,5.934120178,22.5
1.083510041,115.9860001,1.630190015,217.8359985,47.45729828,5.942689896,33.8
0.543452978,129.3070068,1.312680006,250.0740051,56.12369919,5.661560059,0.0
0.611997008,112.6589966,1.441499949,255.4259949,46.37379837,4.317150116,0.0
0.714770019,104.4179993,1.519649982,238.0630035,42.332901,4.755819798,33.8
0.85818398,89.59619904,1.683230042,239.5930023,34.74449921,3.504719973,0.0
0.563369989,137.1589966,1.31479001,249.4779968,64.29679871,6.850500107,33.8
0.653831005,131.3320007,1.334200025,249.0910034,54.2696991,5.213459969,0.0
0.631008029,103.875,1.512859941,239.0820007,42.43030167,4.541540146,0.0
1.322540045,61.73379898,1.747499943,231.5720062,14.47749996,3.470269918,0.0
0.866810977,154.2570038,1.373469949,246.6439972,64.6160965,7.270510197,22.5
0.744801998,151.1860046,1.339030027,248.9830017,77.20800018,9.293219566,0.0
0.597725987,120.8560028,1.329890013,249.3179932,48.53490067,4.77229023,0.0
0.679558992,146.0099945,1.333660007,249.0189972,73.29399872,8.522520065,0.0
1.034909964,62.94279861,1.720970035,231.5690002,19.19680023,2.764919996,0.0
0.583580017,114.8970032,1.325479984,250.2039948,53.31610107,4.54501009,0.0
0.781889021,166.3439941,1.338029981,248.5549927,72.43000031,7.720970154,22.5
0.617996991,115.1880035,1.437860012,255.0639954,47.4552002,4.394760132,0.0
0.803597987,102.2360001,1.55388999,264.8890076,38.00310135,4.649449825,11.3
0.621601999,105.4550018,1.524500012,238.6159973,40.01290131,4.163259983,0.0
