H3A_P_0_2,PhosphorusTreatment
160.5149994,0.0
128.2189941,0.0
136.4730072,0.0
124.0979996,0.0
55.94169998,0.0
210.9049988,0.0
64.48760223,5.6
142.6620026,0.0
96.22119904,11.3
64.14649963,0.0
217.0010071,0.0
167.1860046,0.0
58.41149902,0.0
36.5591011,0.0
126.9759979,16.9
53.3791008,0.0
51.86740112,5.6
129.6459961,0.0
63.41030121,16.9
223.5980072,0.0
123.6279984,0.0
133.1690063,0.0
56.83919907,0.0
62.01699829,0.0
154.4629974,16.9
56.32910156,0.0
62.97449875,0.0
63.59700012,0.0
110.1829987,0.0
163.8600006,0.0
116.9179993,16.9
55.3689003,0.0
55.0890007,16.9
229.7050018,0.0
53.74129868,0.0
46.61320114,0.0
206.1880035,0.0
64.56300354,0.0
56.54130173,0.0
83.92810059,16.9
105.2939987,0.0
57.42589951,0.0
62.97489929,16.9
54.48720169,16.9
53.78359985,5.6
63.73469925,0.0
52.11439896,5.6
142.0610046,0.0
49.89929962,0.0
60.17950058,0.0
65.03949738,0.0
56.45740128,16.9
60.65620041,16.9
62.50770187,16.9
64.12840271,0.0
57.12590027,16.9
128.4129944,0.0
63.11719894,0.0
176.0679932,5.6
115.9499969,0.0
142.2420044,0.0
43.76779938,0.0
134.0039978,11.3
114.9639969,0.0
134.2510071,0.0
120.3919983,0.0
167.2460022,0.0
113.6269989,11.3
216.2389984,11.3
121.7009964,11.3
63.34629822,0.0
211.8450012,11.3
153.2890015,0.0
57.17879868,16.9
63.24259949,0.0
148.4420013,0.0
107.9509964,0.0
53.79970169,5.6
189.3630066,11.3
63.90570068,5.6
109.572998,0.0
145.1399994,0.0
130.3390045,11.3
61.54270172,16.9
194.5619965,0.0
177.848999,5.6
101.3010025,0.0
63.01060104,0.0
117.8619995,11.3
157.098999,0.0
77.31109619,0.0
56.13529968,16.9
48.33229828,0.0
55.70970154,0.0
145.7389984,0.0
63.19490051,16.9
63.18349838,0.0
56.46269989,16.9
137.0599976,0.0
113.7220001,0.0
104.125,0.0
133.9810028,11.3
62.9844017,0.0
64.19940186,0.0
51.83750153,5.6
233.6340027,11.3
179.5330048,5.6
197.6869965,0.0
106.1549988,0.0
55.85480118,5.6
208.7709961,11.3
140.4210052,11.3
175.8170013,5.6
123.3389969,0.0
51.93479919,5.6
125.9260025,11.3
234.2819977,0.0
54.9408989,0.0
124.8099976,0.0
57.14429855,0.0
109.4570007,0.0
88.04299927,0.0
229.2590027,0.0
61.19449997,0.0
153.7669983,11.3
62.52050018,0.0
217.7420044,0.0
62.91419983,0.0
207.6439972,0.0
121.7450027,0.0
62.00870132,16.9
63.46960068,0.0
153.6199951,16.9
203.8880005,0.0
57.17440033,16.9
138.0220032,11.3
56.55149841,0.0
178.0809937,5.6
118.5210037,0.0
213.8150024,0.0
63.70019913,5.6
147.7140045,0.0
140.7839966,11.3
139.2599945,0.0
61.15589905,0.0
61.08869934,0.0
56.23210144,0.0
63.71699905,5.6
190.3280029,0.0
62.5766983,0.0
148.1640015,0.0
226.3350067,0.0
111.9029999,0.0
57.03210068,0.0
61.84159851,16.9
144.0570068,16.9
92.78109741,16.9
222.2129974,0.0
50.06380081,0.0
148.0269928,0.0
230.723999,0.0
57.38669968,0.0
183.7489929,5.6
64.3030014,0.0
62.26110077,16.9
137.9380035,11.3
51.88370132,5.6
57.09590149,0.0
58.27709961,0.0
63.78290176,5.6
48.96390152,0.0
73.69760132,5.6
204.1049957,11.3
51.87630081,5.6
64.47109985,0.0
50.67490005,0.0
55.48929977,16.9
149.6629944,16.9
193.7149963,11.3
120.2200012,0.0
204.9019928,0.0
137.3059998,11.3
179.2440033,5.6
146.1470032,16.9
99.70200348,0.0
162.6569977,0.0
137.9889984,16.9
61.04499817,0.0
63.75429916,5.6
231.6779938,0.0
56.4756012,0.0
52.35760117,5.6
62.93790054,0.0
215.2200012,0.0
62.90179825,0.0
247.0269928,0.0
54.42449951,0.0
53.34799957,0.0
199.7070007,0.0
216.2980042,0.0
162.0050049,0.0
125.3389969,11.3
138.3609924,0.0
63.45890045,0.0
176.3209991,5.6
56.86429977,0.0
