Ols_P_2_6,PhosphorusTreatment
3.188159943,0.0
3.251549959,11.3
3.650670052,0.0
3.394500017,0.0
3.116300106,0.0
4.011809826,0.0
3.123169899,22.5
3.873699903,22.5
3.591769934,0.0
3.341200113,0.0
3.966219902,22.5
3.46578002,22.5
3.124959946,0.0
3.607539892,22.5
3.365139961,11.3
3.590490103,22.5
4.559460163,0.0
3.321409941,0.0
3.529350042,33.8
3.922739983,0.0
4.116419792,0.0
4.238679886,33.8
3.128400087,0.0
3.921289921,0.0
3.166520119,22.5
4.261670113,33.8
3.11729002,0.0
3.120729923,22.5
4.138549805,33.8
4.100019932,0.0
3.412209988,0.0
3.121500015,22.5
3.44385004,0.0
4.343279839,33.8
3.156990051,0.0
3.426049948,0.0
3.773770094,11.3
3.125509977,0.0
3.098259926,11.3
3.070839882,33.8
3.789649963,22.5
3.176640034,0.0
3.609430075,22.5
2.986299992,22.5
3.146889925,11.3
3.197679996,22.5
3.114850044,33.8
3.387809992,0.0
3.450350046,11.3
3.332050085,0.0
3.09552002,11.3
4.404019833,0.0
3.080970049,11.3
3.286370039,0.0
4.143939972,0.0
3.283979893,11.3
3.382390022,11.3
3.311450005,0.0
3.278429985,11.3
3.297790051,11.3
3.223629951,0.0
3.501689911,0.0
3.563790083,22.5
3.150719881,0.0
3.220870018,33.8
3.270440102,0.0
3.214040041,11.3
3.291349888,0.0
3.692480087,33.8
3.210769892,11.3
3.974989891,0.0
3.460069895,11.3
4.044129848,0.0
3.226749897,0.0
3.723649979,33.8
3.133650064,33.8
3.218689919,0.0
3.199830055,0.0
3.143079996,33.8
4.001540184,33.8
3.256649971,11.3
3.123729944,22.5
3.166160107,0.0
3.325750113,0.0
3.326719999,0.0
4.346739769,0.0
4.040820122,0.0
3.784739971,22.5
3.153059959,0.0
3.893239975,0.0
3.143399954,0.0
3.332639933,11.3
3.134870052,0.0
3.127589941,22.5
3.366760015,0.0
3.252099991,22.5
3.747050047,22.5
3.270560026,0.0
3.346820116,0.0
