Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,PhosphorusTreatment
0.680414021,93.01860046,1.315510035,210.9859924,37.7867012,0.0,33.8
0.843029976,97.82749939,1.326920033,228.5970001,36.31129837,0.0,11.3
1.047299981,137.7799988,1.514700055,179.1360016,60.72539902,0.0,22.5
0.723468006,90.14810181,1.515619993,187.3240051,47.24079895,0.0,0.0
0.68178302,95.21949768,1.313369989,208.8470001,38.81430054,0.0,0.0
0.733080983,99.33180237,1.520190001,188.8589935,46.93399811,0.0,11.3
0.763722003,103.6470032,1.514189959,186.2230072,50.03509903,0.0,0.0
0.634840012,99.33270264,1.240389943,207.8040009,43.89459991,0.0,22.5
0.653657973,95.92620087,1.517259955,194.2850037,45.21929932,0.0,11.3
0.720714986,102.0419998,1.512359977,185.0149994,49.82479858,0.0,22.5
0.729682028,108.2730026,1.518300056,171.5610046,58.45869827,0.0,22.5
0.694383025,94.90019989,1.315039992,211.9550018,38.57789993,0.0,0.0
1.120329976,140.8999939,1.513550043,175.7059937,63.89759827,0.0,0.0
0.667373002,114.8430023,1.515089989,169.8200073,62.78499985,0.0,0.0
1.364680052,159.753006,1.512779951,172.7599945,68.98770142,0.0,0.0
0.940581024,101.4889984,1.327469945,230.2440033,35.88669968,0.0,0.0
0.714679003,89.27290344,1.311890006,206.8000031,38.60990143,0.0,0.0
0.700230002,94.70729828,1.311969995,205.0160065,38.4518013,0.0,0.0
0.826615989,106.3700027,1.487069964,200.1710052,45.61410141,0.0,33.8
0.817893982,95.2071991,1.269880056,206.5659943,38.68379974,0.0,33.8
0.795463979,95.39350128,1.326140046,224.0679932,36.43519974,0.0,0.0
0.754661024,95.83630371,1.312669992,210.720993,39.42309952,0.0,0.0
0.736364007,104.711998,1.519580007,172.7169952,55.63610077,0.0,0.0
0.700998008,91.71389771,1.316509962,212.1080017,37.44549942,0.0,0.0
0.713180006,93.42970276,1.511749983,179.0690002,48.40819931,0.0,0.0
1.035619974,136.5780029,1.514330029,178.9089966,60.70449829,0.0,22.5
0.910538971,92.24330139,1.340989947,205.848999,34.07379913,0.0,0.0
1.109820008,126.0230026,1.341789961,207.3059998,49.47919846,0.0,0.0
0.880113006,91.92500305,1.340639949,205.4290009,34.75180054,0.0,22.5
0.683318973,96.01730347,1.510579944,176.3099976,51.44369888,0.0,0.0
0.643172026,93.6937027,1.490129948,201.6549988,40.89960098,0.0,33.8
0.895711005,90.2609024,1.34138,204.9859924,34.02980042,0.0,0.0
0.703208983,114.2639999,1.515949965,170.1029968,62.20080185,0.0,0.0
0.619883001,99.0141983,1.504310012,170.7230072,56.93980026,0.0,0.0
0.76761198,93.98739624,1.269860029,205.9730072,38.71760178,0.0,33.8
0.953197002,92.99250031,1.341560006,206.7389984,33.23419952,0.0,0.0
0.958139002,91.22509766,1.34205997,205.8350067,33.20949936,0.0,11.3
0.95233798,90.28330231,1.320979953,204.3950043,33.01599884,0.0,11.3
0.616393983,118.1449966,1.512150049,169.8240051,63.95019913,0.0,0.0
0.810917974,119.6480026,1.515810013,170.4720001,63.30509949,0.0,33.8
0.657455027,95.38130188,1.312600017,204.5679932,38.2745018,0.0,0.0
1.123749971,144.0200043,1.515390038,176.7630005,63.75569916,0.0,0.0
0.675584018,84.49389648,1.323390007,207.7330017,36.96429825,0.0,0.0
0.73230499,90.71260071,1.513659954,182.779007,46.52830124,0.0,0.0
0.673089981,92.18859863,1.312970042,205.5339966,38.2635994,0.0,33.8
0.74071002,101.6719971,1.515140057,186.6269989,48.82379913,0.0,0.0
0.909425974,100.7900009,1.327509999,231.9880066,36.17570114,0.0,0.0
0.739151001,93.71479797,1.311750054,205.8760071,38.49240112,0.0,0.0
0.672224998,92.37030029,1.312469959,204.7200012,38.24739838,0.0,33.8
1.054749966,124.0820007,1.344869971,202.2480011,51.25099945,0.0,33.8
0.778958976,94.01190186,1.326230049,225.2129974,36.17910004,0.0,0.0
0.630605996,78.8789978,1.319599986,202.7819977,33.9253006,0.0,0.0
0.719106019,92.4375,1.311769962,204.8760071,38.16339874,0.0,33.8
0.715115011,91.84049988,1.51244998,179.5700073,48.40660095,0.0,11.3
0.960174024,101.9850006,1.327530026,231.029007,35.78549957,0.0,0.0
0.754608989,101.0630035,1.516219974,187.673996,48.91619873,0.0,11.3
0.70332998,95.03749847,1.496889949,205.0019989,39.75220108,0.0,33.8
0.79461199,93.64089966,1.269799948,205.7619934,38.22750092,0.0,0.0
1.422770023,161.6210022,1.512500048,171.9069977,69.28690338,0.0,0.0
1.03155005,136.2590027,1.516219974,177.9790039,61.28010178,0.0,22.5
0.812237978,95.4417038,1.269899964,206.7519989,38.94260025,0.0,0.0
0.944092989,127.0110016,1.517390013,181.7590027,56.53699875,0.0,33.8
0.692382991,96.06600189,1.510509968,176.0709991,51.95759964,0.0,0.0
1.582759976,172.3820038,1.511809945,169.9819946,71.02259827,0.0,0.0
0.735714018,92.35990143,1.311730027,205.0429993,38.05189896,0.0,33.8
0.569473028,110.6380005,1.49398005,178.1089935,58.55690002,0.0,0.0
0.745406985,92.45870209,1.512730002,181.8159943,46.20940018,0.0,11.3
0.713980973,106.8359985,1.499789953,182.9089966,52.53620148,0.0,0.0
0.634899974,111.0289993,1.515660048,172.0700073,60.94440079,0.0,22.5
0.623214006,114.1620026,1.49356997,179.0590057,58.82500076,0.0,0.0
0.980538011,89.53600311,1.321519971,205.0279999,32.8103981,0.0,11.3
0.91091001,132.3139954,1.512300014,169.826004,66.36740112,0.0,33.8
0.732711017,100.8259964,1.515619993,186.7429962,48.23970032,0.0,0.0
0.666494012,84.33229828,1.325090051,212.9409943,35.55279922,0.0,22.5
0.714870989,91.73590088,1.51244998,179.4219971,48.59519958,0.0,11.3
