H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,PhosphorusTreatment
95.96430206,2712.52002,11.82380009,75.7220993,57.28689957,40.2215004,33.8
109.4970016,1793.290039,14.2354002,59.46239853,52.89849854,35.14509964,0.0
84.78949738,2561.379883,9.911520004,67.43720245,57.30329895,33.36539841,11.3
63.18420029,2909.350098,5.466569901,57.53369904,36.56110001,4.721300125,0.0
131.2680054,1452.219971,18.14349937,64.52189636,72.08540344,44.71239853,0.0
133.2369995,2038.48999,18.83259964,76.26529694,86.62529755,63.34870148,33.8
65.9088974,3090.840088,5.959360123,62.0196991,46.55239868,5.06388998,0.0
121.3970032,1602.109985,16.39959908,60.99750137,62.75030136,39.05559921,22.5
63.49520111,2971.27002,5.570559978,60.56819916,58.88579941,5.315189838,11.3
68.08519745,3373.879883,6.610040188,66.04750061,46.83470154,5.043119907,0.0
61.25540161,3207.040039,5.646649837,64.35540009,42.16859818,4.829740047,0.0
62.18379974,3025.370117,5.49034977,62.18299866,62.30490112,4.975560188,22.5
120.7720032,1838.790039,16.62669945,71.85079956,95.56939697,56.93230057,0.0
62.05039978,3176.219971,5.692349911,64.09729767,42.75500107,4.861289978,0.0
66.30079651,3190.01001,6.156189919,64.05509949,54.18320084,5.184629917,22.5
108.185997,1826.589966,14.08110046,59.36230087,49.75759888,35.07699966,11.3
112.5049973,2490.52002,14.9090004,73.89990234,57.35760117,50.93569946,0.0
61.65000153,3067.929932,5.486680031,62.70669937,52.1772995,4.900869846,0.0
64.78450012,2977.439941,5.63421011,58.66659927,41.61489868,4.979599953,0.0
133.7579956,2256.919922,18.92029953,76.71029663,61.8667984,59.72249985,0.0
61.41529846,3114.719971,5.527229786,63.28440094,47.26850128,4.867189884,11.3
95.71070099,2225.310059,12.09440041,59.60329819,42.36059952,31.36510086,11.3
61.20420074,3024.969971,5.351329803,62.07550049,49.67610168,4.873539925,22.5
62.26890182,3251.929932,5.81276989,65.04000092,39.63550186,4.84153986,0.0
65.3927002,3085.290039,5.938839912,62.15570068,58.09400177,5.196259975,0.0
132.5709991,1484.869995,18.48320007,65.90769958,83.01629639,47.09189987,22.5
67.80660248,3328.899902,6.511199951,65.52220154,48.02339935,5.070330143,11.3
65.82240295,3488.090088,6.382400036,68.71869659,43.24919891,4.991889954,0.0
126.7789993,2319.399902,17.77190018,80.82460022,80.21469879,71.86650085,0.0
117.3960037,1656.959961,15.60639954,60.16270065,58.91090012,37.03829956,11.3
65.38459778,3062.929932,5.899290085,61.58739853,52.58209991,5.185739994,11.3
63.94179916,2965.679932,5.539700031,58.854599,38.7804985,5.73281002,0.0
123.7210007,1573.699951,16.85099983,61.52479935,65.48190308,40.23429871,0.0
110.6380005,1743.930054,14.63049984,59.49349976,46.49879837,36.97409821,22.5
62.97539902,2902.459961,5.435140133,57.62620163,38.59469986,4.759689808,33.8
119.9059982,1603.47998,16.29529953,62.78839874,64.92960358,42.30749893,33.8
95.02799988,2607.909912,11.79829979,72.25650024,58.64789963,40.50260162,11.3
66.50039673,3377.26001,6.37293005,66.7213974,50.19139862,5.144209862,0.0
132.0879974,1496.459961,18.42550087,66.18019867,86.36090088,47.59170151,22.5
62.52629852,3265.409912,5.853330135,65.25340271,38.85960007,4.844369888,0.0
105.4869995,2222.030029,13.94519997,67.64189911,60.28720093,46.19979858,0.0
87.69080353,2422.52002,10.85280037,63.89379883,50.3492012,40.05250168,11.3
61.06409836,3103.330078,5.58205986,66.58750153,50.34780121,14.62759972,11.3
63.82020187,2978.409912,5.620170116,60.68429947,56.17409897,5.4790802,11.3
101.1600037,2288.620117,13.22159958,67.33100128,56.05519867,44.36600113,22.5
99.27320099,2613.919922,12.48120022,72.94860077,58.08620071,42.4435997,33.8
113.336998,1719.97998,14.99810028,59.98089981,54.66379929,36.86619949,0.0
75.41000366,2559.01001,7.995669842,61.4978981,50.18270111,27.74279976,0.0
65.04840088,2998.780029,5.655869961,59.22219849,45.09960175,5.165609837,33.8
62.11709976,2993.600098,5.436920166,61.34949875,68.25859833,4.851689816,0.0
122.9660034,1566.890015,16.83049965,62.14250183,68.9477005,41.80089951,33.8
90.38899994,2391.600098,11.36900043,64.78279877,52.56370163,42.09590149,0.0
64.12229919,2953.030029,5.568699837,58.02220154,38.89960098,4.817669868,0.0
63.68510056,3362.179932,6.043310165,66.90039825,38.13980103,4.874470234,0.0
110.4970016,2402.320068,14.9211998,72.98750305,63.1147995,54.12979889,22.5
142.8739929,1489.410034,20.28910065,67.65399933,80.06279755,49.10490036,0.0
96.47109985,2163.629883,12.32009983,61.09889984,43.67639923,35.31909943,0.0
136.9369965,1472.069946,19.22920036,66.48750305,80.80619812,47.66400146,0.0
61.44049835,3065.830078,5.454140186,62.65330124,50.71960068,4.885280132,0.0
91.12809753,2417.26001,11.28390026,59.95259857,44.39920044,30.57979965,0.0
123.5240021,2220.419922,17.17959976,79.17099762,84.32640076,69.51609802,22.5
79.51159668,2506.360107,8.75813961,60.84000015,49.48860168,29.18490028,0.0
66.39479828,3148.5,6.097609997,62.83280182,47.17739868,5.055850029,11.3
63.64569855,2907.959961,5.516960144,57.25749969,36.0984993,4.869309902,0.0
66.2201004,3134.939941,6.061709881,62.69229889,47.80609894,5.073560238,11.3
67.53220367,3324.870117,6.468080044,65.57530212,48.8404007,5.07848978,11.3
74.19390106,2636.919922,7.845270157,54.61489868,42.22180176,7.503689766,11.3
64.23459625,2943.820068,5.579120159,57.91059875,38.76580048,4.956820011,0.0
63.6916008,3203.570068,5.862730026,64.67299652,51.5727005,5.035130024,11.3
90.23870087,2378.719971,11.15100002,60.44639969,44.37969971,32.15179825,0.0
63.88949966,2905.01001,5.544179916,56.98550034,35.67219925,4.884719849,0.0
61.87919998,2901.850098,5.325190067,58.23759842,41.84529877,4.69080019,0.0
132.7799988,2288.449951,18.77149963,77.04679871,63.42580032,61.13389969,0.0
107.7460022,2351.97998,14.47029972,71.01599884,62.48160172,50.82460022,33.8
65.14060211,3535.47998,6.292970181,70.37889862,38.20840073,4.823890209,0.0
72.35600281,2653.610107,7.562160015,54.56029892,46.43379974,9.482769966,0.0
62.20959854,2892.899902,5.36011982,57.89810181,39.02270126,4.67636013,0.0
119.4540024,1609.819946,16.16410065,61.23040009,62.83169937,39.96170044,0.0
61.92079926,2991.389893,5.40557003,61.27769852,62.79130173,4.799779892,0.0
61.05450058,3150.300049,5.536690235,63.67620087,44.44499969,4.840640068,0.0
135.9400024,1419.060059,18.93759918,65.0707016,72.27510071,45.32130051,22.5
63.1908989,2910.439941,5.460499763,57.78630066,39.79109955,4.915450096,33.8
62.14500046,3025.040039,5.496769905,61.98540115,66.89369965,4.889200211,22.5
129.477005,1481.089966,17.88069916,64.59570313,74.75319672,45.08919907,0.0
88.69490051,2543.129883,10.58810043,69.48899841,56.67440033,35.95149994,33.8
95.36569977,2207.870117,12.14680004,61.79610062,45.45629883,36.56669998,0.0
119.8290024,1582.530029,16.32659912,61.92079926,67.33699799,41.7867012,33.8
94.29650116,2249.909912,11.97879982,62.49240112,47.29560089,37.84220123,0.0
121.6569977,1575.189941,16.61100006,61.99100113,68.01159668,41.61410141,33.8
67.3286972,3375.939941,6.5,66.40039825,48.29909897,5.051310062,0.0
105.2450027,2250.110107,13.96409988,68.71679688,60.87960052,47.31980133,0.0
62.43909836,2903.149902,5.379220009,57.92630005,41.15060043,4.672389984,33.8
65.59220123,3156.77002,6.041369915,63.21730042,59.59289932,5.135560036,22.5
130.6660004,1544.689941,18.24449921,67.20670319,95.68430328,49.24060059,22.5
97.26170349,2179.639893,12.32820034,59.31959915,42.51139832,31.72060013,11.3
109.4580002,2487.560059,14.36450005,73.50060272,57.64920044,50.59560013,33.8
116.4199982,1632.630005,15.67459965,60.84590149,58.125,39.80419922,0.0
111.9290009,1744.969971,14.63599968,59.61899948,55.03129959,35.60400009,0.0
62.82229996,2898.389893,5.425559998,57.61719894,36.9598999,4.698460102,0.0
75.3266983,3055.290039,8.844389915,80.5007019,58.30089951,45.40359879,11.3
