H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6
131.397995,1532.48999,21.07029915,85.89129639,108.8590012,109.5680008
109.7730026,1611.290039,14.13440037,89.39160156,91.63490295,68.57119751
125.5759964,1532.869995,20.32130051,86.06210327,108.9059982,107.9489975
121.0139999,1533.530029,19.59749985,86.10849762,108.9589996,106.4140015
68.67209625,1677.920044,6.323150158,93.10340118,92.30410004,25.91880035
147.3070068,1513.829956,26.65970039,86.92320251,106.9520035,134.9060059
70.08719635,1684.790039,6.102210045,94.45639801,94.59670258,35.66870117
127.6279984,1532.76001,20.5746994,86.01170349,108.8889999,108.2440033
94.8227005,1710.699951,11.33469963,93.68920135,111.0940018,66.61419678
68.71450043,1683.51001,6.06619978,94.20549774,94.42259979,34.97140121
149.548996,1513.310059,27.0468998,86.92749786,106.9260025,135.5809937
131.2460022,1519.800049,20.86590004,86.85310364,107.3919983,109.9869995
64.54119873,1693.73999,5.997980118,94.01249695,93.20899963,25.61870003
72.94300079,1686.0,6.829380035,93.39489746,92.36250305,18.68880081
120.7099991,1547.630005,18.53389931,85.18609619,109.9769974,98.78209686
69.97170258,1680.050049,6.512979984,93.16339874,92.36070251,23.03300095
70.80670166,1681.410034,6.63256979,93.19470215,92.39089966,21.19610023
113.7829971,1551.819946,14.31739998,84.93099976,110.4680023,82.15540314
68.04350281,1682.560059,6.155960083,94.0243988,94.18260193,30.50259972
156.1199951,1513.849976,26.51300049,86.9477005,107.1110001,126.1669998
111.288002,1552.530029,13.74709988,84.90570068,110.5179977,80.94860077
115.8720016,1550.810059,15.29160023,84.96150208,110.3610001,85.91880035
68.13929749,1677.219971,6.296269894,93.01159668,92.24620056,25.12509918
66.042099,1680.609985,6.036680222,93.83480072,93.94309998,28.66729927
126.1780014,1546.660034,19.23699951,85.07510376,109.9779968,99.64820099
71.69979858,1681.810059,6.669410229,93.1894989,92.45970154,21.52519989
66.52729797,1681.339966,5.956920147,94.03019714,94.14589691,32.77539825
68.14900208,1682.75,6.123600006,94.06749725,94.24189758,31.79949951
89.87470245,1455.650024,12.0376997,78.62590027,97.84950256,67.11930084
131.7429962,1519.72998,21.04899979,86.88300323,107.4110031,109.8740005
118.651001,1548.0,18.28709984,85.21269989,109.9789963,98.26399994
71.34159851,1681.469971,6.647089958,93.17720032,92.43080139,21.60519981
69.37599945,1679.0,6.432730198,93.11029816,92.32530212,23.97859955
152.4060059,1511.369995,28.51980019,86.95539856,106.737999,143.0099945
70.19480133,1680.27002,6.54241991,93.15219879,92.36380005,22.51329994
72.40190125,1684.310059,6.814589977,93.31759644,92.43720245,19.0977993
145.5829926,1514.290039,26.2602005,86.91750336,106.9800034,133.7700043
69.45230103,1684.439941,6.0696702,94.34130096,94.5535965,35.85889816
68.31020355,1677.47998,6.304850101,93.04519653,92.26570129,25.36000061
114.064003,1537.130005,17.8920002,85.92479706,109.0810013,98.27880096
100.6819992,1555.25,12.39389992,84.77100372,110.5739975,80.11660004
67.48590088,1676.359985,6.184780121,93.03780365,92.23819733,27.35090065
67.30519867,1681.910034,6.088369846,93.97920227,94.11930084,30.42790031
69.42169952,1679.069946,6.42125988,93.15059662,92.34500122,24.73889923
72.27709961,1683.439941,6.764540195,93.28569794,92.47190094,20.39760017
68.37220001,1682.930054,6.148379803,94.07679749,94.25789642,31.75830078
71.48429871,1682.280029,6.698599815,93.22280121,92.42250061,20.6446991
117.098999,1593.800049,18.41230011,93.85810089,102.1699982,87.09670258
71.29399872,1682.400024,6.709350109,93.22789764,92.4088974,19.94779968
53.91239929,1686.0,5.260089874,93.51499939,92.57230377,27.57640076
70.34359741,1685.680054,6.086100101,94.47920227,94.69750214,36.30400085
73.50299835,1682.130005,6.76598978,93.1115036,92.68240356,21.78510094
61.83480072,1676.319946,5.608520031,93.56169891,93.59149933,31.12010002
66.16719818,1680.930054,5.989520073,93.91449738,94.02999878,30.50900078
68.74440002,1683.430054,6.098929882,94.16799927,94.39209747,34.39670181
71.87190247,1680.569946,6.641290188,93.07289886,92.49810028,22.2723999
113.314003,1551.939941,14.2201004,84.92710114,110.4749985,81.99279785
69.23829651,1682.98999,6.223649979,94.29579926,94.36689758,33.88380051
134.397995,1518.52002,22.12849998,86.86589813,107.2929993,115.8249969
108.348999,1552.930054,13.74769974,84.89009857,110.4779968,82.87409973
121.4179993,1548.339966,17.68700027,85.04620361,110.1119995,94.74289703
72.66239929,1684.97998,6.831439972,93.35489655,92.42510223,18.94319916
117.3399963,1549.910034,16.22480011,84.99890137,110.2509995,89.8588028
106.9349976,1553.849976,12.79240036,84.83899689,110.6279984,78.83820343
117.7819977,1549.849976,17.4470005,85.10040283,110.0429993,95.31800079
109.7699966,1552.98999,13.39089966,84.88569641,110.5550003,80.11969757
130.923996,1519.880005,20.75119972,86.84739685,107.3929977,109.7139969
107.5130005,1588.589966,13.27820015,88.5102005,110.0999985,74.41699982
150.1950073,1513.849976,26.51469994,86.92420197,107.0,131.3549957
112.5930023,1551.22998,15.34980011,84.98049927,110.2929993,88.27179718
67.63439941,1682.329956,6.064760208,94.05200195,94.21219635,32.07139969
148.5780029,1514.27002,26.17630005,86.92310333,107.026001,130.3029938
130.4389954,1532.459961,21.00020027,85.95249939,108.8610001,109.2409973
72.76399994,1681.47998,6.70596981,93.10189819,92.58869934,21.97750092
68.06860352,1682.459961,6.208280087,93.98179626,94.12539673,28.99069977
120.6610031,1577.699951,19.42160034,92.78289795,102.2779999,93.0318985
113.0159988,1534.550049,18.58410072,86.21769714,109.0550003,104.7649994
72.30500031,1683.5,6.767720222,93.28949738,92.47329712,20.37669945
139.1719971,1516.349976,24.25099945,86.88739777,107.1190033,126.2580032
68.49770355,1683.130005,6.115230083,94.12149811,94.32219696,33.13970184
105.1869965,1589.380005,12.01580048,88.78119659,110.3509979,74.83329773
122.0550003,1548.219971,17.76339912,85.03769684,110.1139984,94.71350098
116.0559998,1550.26001,15.96829987,84.99539948,110.2649994,89.36160278
61.81399918,1677.140015,5.666629791,93.65280151,93.67960358,30.97190094
142.7089996,1516.219971,24.42819977,86.91410065,107.1689987,123.1809998
135.8399963,1518.219971,22.48060036,86.88150024,107.2870026,116.4039993
98.20649719,1653.48999,10.65839958,91.44059753,111.0759964,64.59470367
67.49449921,1681.780029,6.039219856,94.13819885,94.22650146,33.65069962
110.5230026,1551.880005,14.97280025,84.96279907,110.3079987,87.55660248
131.1239929,1532.430054,21.08189964,85.92440033,108.8560028,109.4929962
77.8993988,1667.920044,7.961050034,90.85990143,98.18530273,47.45690155
69.86399841,1679.23999,6.487259865,93.07460022,92.34210205,23.14920044
72.09279633,1683.660034,6.786349773,93.28299713,92.43499756,19.34259987
68.82579803,1678.079956,6.332250118,93.12339783,92.31909943,26.13129997
122.2289963,1548.170044,17.80509949,85.03739929,110.1110001,94.81259918
67.72149658,1682.27002,6.128940105,94.00170135,94.15080261,30.36660004
67.20999908,1681.969971,6.021090031,94.03980255,94.18640137,32.27360153
70.09819794,1679.349976,6.506830215,93.06710052,92.35620117,22.98740005
116.526001,1551.040039,15.00500011,84.95149994,110.4120026,83.68740082
106.2109985,1554.069946,12.65369987,84.82460022,110.6490021,78.5605011
100.1380005,1648.619995,11.63850021,92.1352005,111.1309967,69.12670135
