M3_P_2_6,PhosphorusTreatment
190.7890015,6.8
167.0630035,3.4
133.5449982,6.8
184.2429962,0.0
201.875,6.8
172.2740021,3.4
149.1959991,0.0
141.3439941,10.1
165.7030029,3.4
193.1360016,0.0
152.4049988,3.4
195.2200012,0.0
158.1040039,0.0
210.7369995,0.0
142.2640076,3.4
157.6100006,3.4
133.5209961,0.0
133.253006,6.8
207.2720032,0.0
205.326004,0.0
153.8379974,0.0
144.3179932,0.0
156.5249939,3.4
160.3200073,0.0
145.3329926,3.4
151.2779999,0.0
172.7129974,0.0
142.8209991,0.0
128.1799927,0.0
194.8309937,0.0
141.1790009,0.0
153.7579956,0.0
145.1029968,0.0
175.1829987,0.0
162.6829987,3.4
192.4470062,0.0
143.0509949,0.0
152.3950043,0.0
153.0090027,0.0
137.0549927,0.0
124.9029999,0.0
142.9929962,0.0
187.3860016,6.8
184.1889954,10.1
133.1999969,6.8
171.2590027,0.0
205.5079956,0.0
150.0099945,10.1
182.7359924,10.1
139.2400055,6.8
154.1080017,0.0
149.3659973,10.1
152.2960052,0.0
168.8419952,3.4
146.2480011,0.0
136.7949982,0.0
142.1360016,0.0
153.3820038,3.4
149.1820068,0.0
157.2740021,0.0
148.8769989,6.8
144.5879974,10.1
191.6230011,6.8
140.7169952,0.0
140.1320038,10.1
152.0599976,0.0
189.548996,10.1
159.3350067,0.0
180.9609985,6.8
196.0579987,6.8
159.848999,0.0
151.1629944,3.4
145.0070038,0.0
163.3529968,0.0
190.7550049,10.1
140.1360016,0.0
178.9960022,0.0
182.2590027,10.1
203.3110046,0.0
195.7429962,0.0
153.9600067,3.4
135.3950043,0.0
144.6779938,6.8
153.003006,3.4
143.2610016,0.0
156.3959961,3.4
137.7590027,6.8
198.5529938,0.0
188.3130035,0.0
192.8609924,0.0
142.1300049,6.8
150.2440033,0.0
146.1100006,10.1
154.5410004,0.0
179.7409973,6.8
198.9340057,0.0
155.2669983,0.0
191.0800018,6.8
170.4089966,3.4
145.9420013,0.0
165.1860046,3.4
147.4550018,0.0
153.173996,3.4
137.5379944,0.0
197.0039978,6.8
165.8450012,0.0
154.1199951,3.4
156.526001,0.0
153.8820038,10.1
206.6040039,0.0
151.6690063,0.0
153.8589935,3.4
152.7429962,3.4
138.1699982,0.0
136.0279999,0.0
178.9129944,10.1
186.9790039,0.0
177.0420074,0.0
149.4459991,0.0
142.6950073,0.0
150.8379974,0.0
153.2449951,3.4
