Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,PhosphorusTreatment
0.520618975,61.95869827,0.65308702,147.272995,44.35469818,3.446549892,27.0
1.08743,89.2059021,1.167549968,212.9519958,48.40829849,5.926469803,0.0
0.646431983,70.12709808,0.660067976,172.647995,50.44540024,4.364459991,9.0
0.335588992,52.57030106,0.553650975,124.9860001,38.88600159,2.925149918,18.0
1.033149958,80.02159882,1.095800042,189.5169983,44.31269836,4.560850143,0.0
1.069679976,87.42639923,1.195140004,205.2480011,47.78950119,5.710169792,0.0
0.846671999,75.05249786,1.341750026,176.6190033,45.50040054,4.991479874,0.0
1.157539964,90.959198,1.251039982,214.9839935,46.41249847,6.072730064,0.0
0.393382013,75.87190247,0.545493007,200.1419983,65.90509796,6.01940012,0.0
1.215270042,87.02459717,1.290040016,216.2749939,45.61600113,5.120259762,0.0
1.114310026,91.05599976,1.125859976,218.9160004,47.76010132,6.165160179,0.0
0.556475997,68.35340118,0.59789902,171.522995,52.16350174,4.52478981,9.0
1.135560036,91.83630371,1.347569942,217.996994,48.77420044,6.730899811,9.0
1.222890019,89.65149689,1.383049965,209.9210052,44.74700165,5.716440201,0.0
1.204439998,87.01470184,1.406270027,202.6970062,42.2743988,5.104740143,0.0
0.766331971,73.12310028,0.730322003,183.5659943,51.51269913,4.67648983,0.0
0.69629401,70.19830322,0.962007999,164.2030029,45.41249847,4.017049789,27.0
0.724654019,71.30729675,1.084810019,166.7339935,44.96110153,4.256609917,9.0
1.16486001,88.34799957,1.195039988,212.8090057,45.66880035,5.335979939,0.0
0.372074008,57.7439003,0.545746028,140.3650055,44.15480042,3.424540043,27.0
0.284868002,49.11959839,0.427132994,114.7910004,35.81940079,2.615880013,18.0
1.175369978,84.44499969,1.258200049,204.5180054,44.52719879,4.854839802,0.0
0.308198988,52.44070053,0.451492995,123.7060013,39.1487999,2.859549999,0.0
0.911134005,78.60079956,0.906830013,195.9730072,51.14110184,4.809360027,27.0
1.20062995,85.81410217,1.294330001,207.7709961,44.2961998,4.965819836,0.0
1.103430033,92.09429932,1.376970053,219.2079926,50.12469864,7.031909943,9.0
0.612305999,66.06590271,0.714855015,154.3869934,44.93579865,3.673719883,27.0
0.781791985,73.94830322,1.153980017,175.052002,46.35699844,4.577569962,9.0
1.065889955,92.38539886,1.279520035,222.0079956,51.31000137,6.932449818,0.0
0.878069997,71.6812973,1.215070009,165.3950043,40.92029953,4.284220219,0.0
0.927734017,76.79340363,1.029340029,179.1369934,43.93239975,4.47247982,9.0
1.146520019,91.26799774,1.243450046,216.4660034,47.1128006,6.22713995,0.0
1.110159993,92.06860352,1.334390044,219.4420013,49.70040131,6.886300087,9.0
0.284345001,55.45149994,0.450289011,134.5070038,42.85189819,3.300390005,27.0
1.050899982,80.01879883,1.102489948,190.4519958,44.06100082,4.508450031,27.0
0.690905988,71.03209686,0.79014802,168.427002,47.46609879,4.052080154,18.0
0.817914009,75.56390381,0.830424011,185.5529938,49.8443985,4.439960003,9.0
0.255163014,54.07139969,0.409289986,133.0299988,41.81280136,3.359529972,0.0
1.075109959,80.86910248,1.133080006,192.9160004,44.17839813,4.573269844,27.0
1.24131,89.16449738,1.410940051,208.5449982,44.38290024,5.604549885,0.0
