M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6
202.6889954,3991.120117,38.56819916,611.9180298,217.6040039,136.6159973
192.3059998,4009.659912,45.94440079,628.0800171,243.5579987,144.6210022
158.1840057,4033.52002,40.83840179,708.3220215,240.1150055,147.1589966
186.677002,4000.75,50.31079865,644.8629761,247.5050049,153.9600067
155.3209991,4013.040039,41.41799927,748.3850098,249.048996,156.2949982
184.2510071,4045.330078,53.99100113,611.7249756,260.3869934,144.2949982
169.3990021,4007.419922,37.71379852,723.25,234.0570068,152.5590057
192.897995,4016.219971,45.99309921,616.7150269,243.6269989,142.6119995
154.6060028,4041.310059,41.37889862,735.401001,245.9720001,151.0119934
190.845993,4049.75,45.52600098,572.1630249,251.6269989,137.2890015
181.2870026,4041.800049,42.47109985,604.8280029,241.1309967,138.3600006
157.2689972,4014.120117,40.64860153,743.776001,241.2870026,154.2089996
187.0449982,4018.820068,54.43590164,631.9290161,253.776001,147.9830017
215.9109955,3989.159912,38.56520081,583.2930298,200.6909943,127.8929977
202.8540039,4008.679932,39.81769943,543.2160034,201.6320038,116.637001
191.3159943,4070.800049,55.82170105,587.7940063,277.9379883,152.3829956
190.1130066,4008.780029,48.19300079,633.0709839,248.3569946,151.0709991
175.3800049,4035.76001,41.52330017,650.1459961,240.5240021,144.7350006
193.3379974,4021.72998,45.73709869,605.2479858,243.0200043,140.4689941
164.9779968,3978.570068,40.20399857,744.6749878,236.2200012,157.2160034
194.1190033,4040.72998,48.19179916,594.8259888,255.3710022,143.2969971
197.9369965,4008.100098,39.52180099,577.3969727,215.121994,128.2749939
220.173996,4039.600098,61.85340118,587.7600098,298.0710144,168.7890015
142.8379974,4102.509766,44.02059937,708.9050293,254.852005,153.3220062
194.3009949,4038.149902,50.21419907,595.0579834,256.1159973,143.2700043
173.6439972,4037.219971,41.64429855,655.4229736,241.3609924,145.5610046
193.3630066,4046.070068,47.29190063,582.15802,254.5379944,140.9880066
196.2610016,4049.050049,50.3362999,582.6799927,262.4110107,142.4779968
183.9190063,4019.560059,55.16930008,642.09198,257.1059875,149.8439941
158.0650024,4055.27002,42.30699921,700.5449829,246.5679932,148.9799957
169.5249939,4016.449951,38.45890045,711.3720093,236.6459961,152.2929993
159.2740021,4022.850098,39.45700073,746.4869995,236.4340057,159.9369965
152.3220062,4056.159912,42.85549927,730.7039795,249.048996,149.7720032
198.7910004,4069.080078,54.61320114,582.9849854,279.7160034,150.6049957
186.9720001,3975.840088,58.06069946,659.3140259,251.6499939,164.996994
205.5079956,4015.419922,60.8083992,624.742981,278.8890076,164.2059937
200.4250031,3980.830078,38.48049927,662.9760132,237.4440002,148.1759949
157.0970001,4027.600098,39.89279938,741.3729858,240.7129974,154.7640076
181.5650024,4068.73999,43.07300186,568.1160278,254.0410004,139.5299988
184.4839935,4004.030029,52.95970154,644.9019775,251.5189972,152.378006
188.6340027,4012.629883,38.75230026,639.2630005,230.7489929,140.572998
214.8549957,4063.399902,59.41839981,577.8079834,291.6040039,163.4609985
194.8379974,3994.169922,59.66220093,647.2399902,265.2380066,164.5820007
194.9140015,4052.01001,48.91619873,580.7919922,260.4989929,142.7120056
191.2100067,4039.360107,44.54079819,575.7420044,246.147995,136.2200012
229.5769958,4026.540039,63.53070068,588.2930298,306.4570007,173.7400055
216.1519928,4001.810059,62.39310074,621.9899902,284.4519958,167.4329987
139.1390076,4131.310059,45.33000183,707.5319824,265.1380005,153.6629944
185.7830048,4027.689941,40.95800018,561.7109985,231.6609955,125.2919998
171.1080017,4058.550049,43.14170074,647.3510132,244.3769989,141.0449982
