M3_P_0_2,PhosphorusTreatment
15.9282999,0.0
14.24310017,11.3
24.23649979,0.0
13.56019974,0.0
11.89939976,0.0
31.11070061,0.0
12.21109962,22.5
21.65920067,22.5
26.32670021,0.0
12.47140026,0.0
23.74559975,22.5
27.17770004,22.5
9.327739716,0.0
28.12059975,22.5
16.74060059,11.3
18.02219963,22.5
33.99259949,0.0
14.0145998,0.0
22.16489983,33.8
30.91860008,0.0
34.44010162,0.0
28.42679977,33.8
7.827660084,0.0
28.29599953,0.0
11.15620041,22.5
33.2356987,33.8
8.01733017,0.0
12.05910015,22.5
24.67169952,33.8
23.81010056,0.0
11.40240002,0.0
12.19639969,22.5
25.77630043,0.0
30.91239929,33.8
14.05169964,0.0
22.30380058,0.0
19.08390045,11.3
12.14050007,0.0
11.20699978,11.3
8.732649803,33.8
28.96949959,22.5
7.017049789,0.0
19.59560013,22.5
17.05620003,22.5
13.60140038,11.3
11.0401001,22.5
8.128930092,33.8
18.69179916,0.0
18.3458004,11.3
17.89080048,0.0
9.560520172,11.3
34.82130051,0.0
10.59249973,11.3
9.113400459,0.0
24.73620033,0.0
13.34589958,11.3
15.3448,11.3
13.83419991,0.0
13.89260006,11.3
13.90820026,11.3
15.52219963,0.0
23.1072998,0.0
16.6616993,22.5
12.58609962,0.0
12.21399975,33.8
11.23569965,0.0
13.44019985,11.3
9.010569572,0.0
23.09219933,33.8
8.77243042,11.3
17.88150024,0.0
11.22859955,11.3
26.56879997,0.0
9.290419579,0.0
23.07659912,33.8
10.43029976,33.8
6.833459854,0.0
16.17760086,0.0
10.53849983,33.8
32.75099945,33.8
8.562210083,11.3
12.29059982,22.5
15.70860004,0.0
12.84300041,0.0
12.31869984,0.0
34.79809952,0.0
26.91130066,0.0
28.99449921,22.5
14.11569977,0.0
30.86260033,0.0
12.69519997,0.0
14.09529972,11.3
10.94390011,0.0
12.6843996,22.5
15.23799992,0.0
10.78859997,22.5
26.22570038,22.5
10.78180027,0.0
12.7191,0.0
11.98349953,0.0
24.47710037,0.0
7.812849998,0.0
14.54609966,0.0
30.09230042,33.8
16.50349998,0.0
30.48550034,33.8
20.37709999,22.5
11.49909973,22.5
10.79609966,0.0
25.16900063,33.8
23.88249969,33.8
14.4545002,0.0
27.91449928,33.8
8.840519905,0.0
18.99060059,0.0
12.42780018,22.5
27.62960052,0.0
28.32460022,22.5
32.9353981,0.0
22.74710083,33.8
14.61730003,0.0
11.79590034,11.3
20.48380089,0.0
15.27620029,0.0
29.46629906,33.8
12.93939972,33.8
11.72980022,0.0
23.47610092,33.8
26.48719978,0.0
17.55850029,0.0
10.33759975,22.5
17.74090004,22.5
19.40819931,22.5
12.62339973,22.5
26.78140068,0.0
15.53730011,0.0
13.79570007,0.0
9.321060181,11.3
9.50673008,33.8
12.78240013,0.0
29.05389977,22.5
17.49020004,22.5
25.27510071,0.0
12.34959984,0.0
20.38540077,33.8
28.91909981,22.5
9.846260071,0.0
19.46999931,0.0
34.83499908,0.0
10.20359993,0.0
13.49979973,11.3
8.438969612,0.0
28.52980042,22.5
8.483360291,33.8
13.7954998,11.3
27.50320053,22.5
23.67000008,33.8
12.12230015,0.0
11.35760021,22.5
19.16519928,22.5
9.103349686,33.8
10.74660015,11.3
9.025770187,11.3
13.23740005,22.5
32.91490173,33.8
10.22340012,0.0
29.71710014,33.8
21.48349953,33.8
31.24189949,0.0
32.93389893,33.8
20.06209946,0.0
19.08460045,22.5
11.16679955,0.0
12.93290043,0.0
23.01320076,33.8
9.803380013,0.0
7.873529911,0.0
14.0717001,0.0
33.30540085,33.8
11.94810009,11.3
21.52930069,11.3
21.57979965,11.3
10.10289955,0.0
21.32110023,33.8
12.53880024,0.0
16.22030067,33.8
14.13000011,0.0
30.85960007,0.0
10.95240021,11.3
12.42310047,0.0
31.18779945,0.0
13.18809986,0.0
11.05799961,11.3
14.52280045,33.8
10.35659981,33.8
6.648210049,0.0
18.72470093,22.5
29.13610077,0.0
8.429309845,0.0
28.77099991,22.5
20.5583992,0.0
19.72940063,22.5
8.208629608,11.3
32.99079895,33.8
19.65049934,11.3
17.24130058,22.5
29.88669968,0.0
16.85309982,33.8
11.97389984,0.0
