H3A_P_0_2,PhosphorusTreatment
40.2215004,33.8
35.14509964,0.0
33.36539841,11.3
4.721300125,0.0
44.71239853,0.0
63.34870148,33.8
5.06388998,0.0
39.05559921,22.5
5.315189838,11.3
5.043119907,0.0
4.829740047,0.0
4.975560188,22.5
56.93230057,0.0
4.861289978,0.0
5.184629917,22.5
35.07699966,11.3
50.93569946,0.0
4.900869846,0.0
4.979599953,0.0
59.72249985,0.0
4.867189884,11.3
31.36510086,11.3
4.873539925,22.5
4.84153986,0.0
5.196259975,0.0
47.09189987,22.5
5.070330143,11.3
4.991889954,0.0
71.86650085,0.0
37.03829956,11.3
5.185739994,11.3
5.73281002,0.0
40.23429871,0.0
36.97409821,22.5
4.759689808,33.8
42.30749893,33.8
40.50260162,11.3
5.144209862,0.0
47.59170151,22.5
4.844369888,0.0
46.19979858,0.0
40.05250168,11.3
14.62759972,11.3
5.4790802,11.3
44.36600113,22.5
42.4435997,33.8
36.86619949,0.0
27.74279976,0.0
5.165609837,33.8
4.851689816,0.0
41.80089951,33.8
42.09590149,0.0
4.817669868,0.0
4.874470234,0.0
54.12979889,22.5
49.10490036,0.0
35.31909943,0.0
47.66400146,0.0
4.885280132,0.0
30.57979965,0.0
69.51609802,22.5
29.18490028,0.0
5.055850029,11.3
4.869309902,0.0
5.073560238,11.3
5.07848978,11.3
7.503689766,11.3
4.956820011,0.0
5.035130024,11.3
32.15179825,0.0
4.884719849,0.0
4.69080019,0.0
61.13389969,0.0
50.82460022,33.8
4.823890209,0.0
9.482769966,0.0
4.67636013,0.0
39.96170044,0.0
4.799779892,0.0
4.840640068,0.0
45.32130051,22.5
4.915450096,33.8
4.889200211,22.5
45.08919907,0.0
35.95149994,33.8
36.56669998,0.0
41.7867012,33.8
37.84220123,0.0
41.61410141,33.8
5.051310062,0.0
47.31980133,0.0
4.672389984,33.8
5.135560036,22.5
49.24060059,22.5
31.72060013,11.3
50.59560013,33.8
39.80419922,0.0
35.60400009,0.0
4.698460102,0.0
45.40359879,11.3
57.30270004,0.0
5.165959835,22.5
49.97100067,0.0
36.21210098,0.0
38.12879944,22.5
5.146500111,22.5
42.91650009,22.5
7.672820091,22.5
46.71039963,0.0
4.685410023,0.0
50.40459824,11.3
5.053679943,0.0
7.719629765,11.3
40.14609909,0.0
33.24000168,0.0
49.78699875,0.0
5.120130062,0.0
31.50079918,0.0
4.74725008,0.0
9.735960007,0.0
4.786109924,11.3
5.065299988,11.3
5.135429859,0.0
4.861720085,0.0
47.65530014,33.8
4.999680042,11.3
5.017380238,0.0
5.047929764,0.0
59.95589828,0.0
66.29360199,0.0
51.38299942,22.5
43.42919922,11.3
58.7234993,0.0
5.096700191,0.0
59.37969971,0.0
50.32939911,0.0
43.77719879,22.5
4.824210167,0.0
4.850800037,11.3
35.20759964,0.0
34.25379944,0.0
37.42160034,0.0
4.780930042,0.0
44.51810074,0.0
4.883999825,0.0
4.719369888,0.0
31.50979996,0.0
4.872829914,0.0
43.83909988,0.0
4.875850201,0.0
5.2926898,0.0
10.03079987,22.5
36.02550125,0.0
47.92210007,0.0
48.19950104,11.3
4.897270203,11.3
5.102779865,33.8
4.858550072,11.3
46.98600006,0.0
4.808209896,11.3
5.082339764,0.0
36.5666008,11.3
40.31219864,0.0
5.119520187,0.0
42.21870041,0.0
36.56940079,0.0
36.5760994,33.8
59.10150146,0.0
5.108829975,0.0
30.08040047,0.0
46.46590042,0.0
38.79050064,33.8
63.12220001,0.0
4.884679794,22.5
50.14459991,33.8
4.752220154,0.0
60.08940125,0.0
5.230639935,0.0
4.952129841,0.0
35.77299881,11.3
5.189390182,0.0
4.755390167,0.0
4.853919983,0.0
59.11349869,0.0
44.78699875,22.5
54.68560028,0.0
5.171949863,22.5
7.563139915,0.0
36.0481987,11.3
4.857940197,0.0
5.11575985,22.5
38.32479858,22.5
4.904640198,0.0
37.3227005,22.5
56.38479996,22.5
5.18404007,33.8
52.15140152,0.0
5.118889809,0.0
4.756030083,0.0
46.38990021,22.5
4.897580147,11.3
5.115149975,0.0
4.924459934,0.0
34.66090012,11.3
37.78779984,22.5
4.951169968,22.5
38.9776001,22.5
4.928820133,0.0
35.3891983,0.0
5.065509796,0.0
71.82250214,0.0
60.76070023,33.8
41.60820007,33.8
37.21860123,0.0
5.208590031,11.3
51.43109894,0.0
74.28160095,22.5
44.14590073,0.0
39.60950089,0.0
30.87299919,0.0
4.85476017,11.3
34.19179916,0.0
4.846210003,0.0
33.64419937,0.0
4.67884016,0.0
4.943940163,0.0
57.09830093,0.0
5.008369923,0.0
4.755869865,0.0
34.07559967,11.3
39.75709915,0.0
43.80210114,33.8
4.696259975,0.0
4.997230053,0.0
18.12389946,33.8
5.185800076,0.0
40.06430054,0.0
36.22290039,22.5
5.193160057,11.3
45.49250031,22.5
5.258669853,0.0
50.57229996,22.5
44.0970993,33.8
46.0807991,33.8
10.00440025,11.3
39.25230026,22.5
37.55550003,22.5
6.857719898,33.8
33.66469955,0.0
5.050000191,33.8
45.68280029,22.5
45.56639862,0.0
32.1330986,11.3
39.29320145,22.5
41.46110153,33.8
6.430389881,0.0
5.03234005,0.0
4.846660137,0.0
5.015059948,0.0
4.892990112,0.0
5.515379906,11.3
47.47079849,33.8
5.019000053,0.0
4.817940235,33.8
39.21969986,22.5
48.8526001,0.0
7.777540207,11.3
57.44150162,33.8
5.200079918,33.8
4.679609776,0.0
5.104839802,22.5
5.243179798,33.8
4.96310997,11.3
5.037620068,0.0
5.035840034,33.8
5.110549927,11.3
4.815509796,11.3
33.63690186,0.0
5.287119865,0.0
5.248149872,11.3
5.106229782,0.0
56.96659851,22.5
47.53409958,0.0
5.280439854,0.0
4.759349823,0.0
5.072470188,0.0
31.97360039,11.3
32.92050171,22.5
4.851610184,0.0
5.129899979,0.0
51.44269943,33.8
37.83110046,0.0
5.069960117,0.0
38.81470108,22.5
45.44279861,22.5
64.19139862,33.8
5.017149925,0.0
34.5788002,11.3
4.975259781,0.0
32.87120056,0.0
50.97859955,33.8
48.22280121,22.5
46.1067009,22.5
4.682940006,0.0
6.962729931,11.3
5.091899872,11.3
7.225979805,33.8
5.592289925,0.0
5.033400059,0.0
40.11000061,0.0
47.9742012,33.8
5.415679932,11.3
42.32830048,0.0
4.696249962,33.8
49.0196991,0.0
65.47219849,22.5
5.091509819,0.0
5.05174017,0.0
64.77320099,33.8
5.222970009,0.0
48.4151001,0.0
55.57709885,0.0
58.31110001,0.0
35.34400177,33.8
4.833320141,0.0
44.39390182,33.8
45.05369949,0.0
36.48239899,22.5
4.866250038,22.5
37.95249939,0.0
78.35449982,0.0
61.10549927,0.0
56.45560074,0.0
46.13100052,33.8
50.94070053,33.8
5.001599789,22.5
5.155389786,0.0
4.836830139,0.0
5.221010208,33.8
4.860839844,22.5
48.31330109,0.0
46.00680161,33.8
4.907400131,0.0
39.83950043,0.0
4.677589893,0.0
52.66870117,0.0
5.092000008,22.5
4.551010132,0.0
50.46860123,0.0
4.707660198,33.8
4.713270187,0.0
32.75009918,11.3
5.100860119,11.3
35.51300049,33.8
40.57640076,0.0
4.895870209,11.3
41.55039978,33.8
28.63500023,11.3
36.36190033,11.3
33.86650085,0.0
5.144780159,0.0
5.017660141,0.0
4.860410213,0.0
39.98749924,22.5
34.36769867,33.8
5.130980015,22.5
5.187250137,33.8
5.058340073,0.0
33.40679932,11.3
40.73300171,0.0
55.71569824,0.0
37.57389832,22.5
34.38270187,0.0
29.67259979,11.3
52.86520004,0.0
5.070199966,0.0
47.30039978,0.0
68.78379822,0.0
5.151929855,0.0
35.06990051,0.0
36.8586998,22.5
32.93899918,11.3
66.1006012,33.8
60.08969879,0.0
4.699699879,0.0
50.6739006,33.8
5.116730213,0.0
32.0094986,0.0
4.79350996,11.3
40.42559814,0.0
5.169069767,0.0
35.5340004,22.5
5.15760994,11.3
5.268549919,0.0
61.76409912,33.8
53.9197998,0.0
4.684060097,0.0
54.63990021,33.8
4.887979984,11.3
56.87969971,0.0
4.877999783,11.3
4.899479866,22.5
51.78099823,0.0
5.167870045,0.0
4.797140121,11.3
44.87110138,0.0
29.11599922,11.3
48.51319885,0.0
38.61130142,22.5
33.48249817,0.0
41.73160172,33.8
5.051499844,22.5
5.168340206,22.5
5.090610027,11.3
37.38809967,0.0
32.43019867,11.3
38.22790146,22.5
4.876520157,0.0
4.801710129,0.0
60.74430084,22.5
5.205299854,11.3
36.82160187,11.3
5.031670094,0.0
45.19380188,0.0
31.27549934,11.3
76.8864975,0.0
4.87748003,0.0
5.021940231,0.0
5.15816021,22.5
47.80970001,0.0
4.920440197,0.0
38.77119827,22.5
40.29370117,0.0
45.74900055,33.8
4.887839794,11.3
37.77930069,22.5
5.212779999,11.3
29.06360054,0.0
53.67419815,22.5
5.178740025,11.3
5.058489799,0.0
5.123730183,11.3
4.991089821,0.0
42.99679947,33.8
5.298550129,0.0
44.64970016,0.0
4.756790161,0.0
7.703929901,0.0
50.76390076,0.0
4.706749916,0.0
5.111070156,0.0
41.66809845,33.8
39.64530182,11.3
31.78190041,22.5
5.136179924,22.5
9.760569572,22.5
10.1328001,0.0
43.59569931,0.0
5.100959778,11.3
5.096779823,0.0
5.150149822,0.0
40.35570145,0.0
6.808370113,22.5
60.16880035,33.8
38.22999954,22.5
32.98199844,11.3
4.840240002,0.0
5.149119854,22.5
36.66559982,22.5
30.88579941,11.3
4.940070152,22.5
45.86249924,22.5
37.80250168,11.3
61.49319839,0.0
62.67950058,22.5
38.47249985,0.0
5.156350136,0.0
48.29439926,22.5
