H3A_P_2_6,PhosphorusTreatment
1.797659993,0.0
1.571280003,0.0
1.504289985,0.0
1.482439995,0.0
1.617259979,28.2
1.48845005,0.0
1.969740033,0.0
1.500730038,0.0
1.484419942,28.2
1.622050047,0.0
1.462069988,16.9
1.48853004,0.0
1.50556004,0.0
1.620460033,22.5
1.863180041,16.9
1.556439996,0.0
1.48593998,28.2
1.833999991,16.9
1.496770024,0.0
1.647040009,0.0
1.967839956,0.0
1.50387001,0.0
1.764600039,28.2
1.481729984,22.5
1.49240005,22.5
1.480990052,0.0
1.481330037,22.5
1.611520052,0.0
1.482319951,28.2
1.475929976,0.0
1.490890026,0.0
1.67437005,0.0
1.480200052,28.2
1.70520997,0.0
1.911239982,0.0
1.598839998,0.0
1.563650012,0.0
1.618139982,0.0
1.464480042,28.2
1.851140022,16.9
1.593979955,0.0
1.851199985,0.0
1.768790007,22.5
1.508180022,0.0
1.496369958,16.9
1.644129992,22.5
1.698279977,0.0
1.947070003,0.0
1.574349999,0.0
1.498589993,0.0
1.583580017,0.0
1.601209998,0.0
1.619639993,0.0
1.569440007,22.5
1.624459982,28.2
1.504390001,22.5
1.667109966,0.0
1.475469947,16.9
1.601889968,0.0
1.596779943,0.0
1.487990022,0.0
1.667899966,16.9
1.603139997,0.0
1.715250015,0.0
1.780689955,28.2
1.690240026,0.0
1.543900013,0.0
1.626350045,22.5
1.597309947,0.0
1.645699978,22.5
1.968179941,0.0
1.617259979,0.0
1.482200027,28.2
1.667979956,22.5
1.497269988,0.0
1.727480054,0.0
1.642480016,22.5
1.623049974,28.2
1.66621995,22.5
1.484689951,0.0
1.776800036,28.2
1.44817996,0.0
1.647320032,22.5
1.487480044,0.0
1.596989989,0.0
1.48901999,0.0
1.557319999,0.0
1.48913002,0.0
1.671910048,22.5
1.621109962,0.0
1.859179974,16.9
1.476699948,0.0
1.639359951,22.5
1.634789944,22.5
1.793990016,28.2
1.61074996,0.0
1.488890052,22.5
1.630460024,22.5
1.761360049,16.9
1.664690018,22.5
1.486170053,22.5
1.499169946,0.0
1.875079989,0.0
1.733890057,0.0
1.727210045,0.0
1.479799986,16.9
1.824219942,0.0
1.719200015,0.0
1.622310042,28.2
1.494449973,0.0
2.006789923,0.0
1.64605999,0.0
1.731469989,0.0
1.718140006,0.0
1.489650011,0.0
1.672770023,22.5
1.623839974,28.2
1.669720054,22.5
1.570340037,0.0
1.758710027,16.9
1.62804997,0.0
1.846320033,16.9
1.761690021,28.2
1.642580032,0.0
1.694090009,0.0
1.66542995,22.5
1.646880031,28.2
1.614750028,0.0
1.907320023,0.0
1.905179977,0.0
1.606600046,22.5
1.803650022,0.0
1.621780038,28.2
1.730229974,16.9
1.669549942,16.9
1.478090048,0.0
1.64064002,22.5
1.503039956,0.0
1.489670038,0.0
1.764660001,28.2
1.506539941,0.0
1.739120007,16.9
1.493059993,22.5
1.48229003,28.2
1.714280009,28.2
1.486629963,16.9
1.51631999,0.0
1.801720023,0.0
1.727759957,0.0
1.682399988,0.0
1.620180011,0.0
1.813809991,0.0
1.705450058,0.0
1.570950031,0.0
1.604079962,28.2
1.662700057,22.5
1.770130038,28.2
1.797850013,28.2
1.688580036,0.0
1.506060004,22.5
1.837669969,16.9
1.718649983,28.2
1.504480004,0.0
1.621580005,0.0
1.491369963,16.9
1.620229959,22.5
1.83415997,28.2
1.757500052,16.9
1.509840012,0.0
1.819450021,16.9
1.482439995,16.9
1.790860057,0.0
1.627210021,22.5
1.486449957,22.5
1.611789942,0.0
1.795860052,0.0
1.652819991,16.9
1.804890037,0.0
1.619410038,0.0
1.654620051,16.9
1.475620031,0.0
1.631340027,22.5
1.587890029,0.0
1.559409976,22.5
1.730810046,0.0
1.487030029,22.5
1.902639985,0.0
1.474799991,0.0
1.967980027,0.0
1.723289967,16.9
1.834130049,0.0
1.68441999,22.5
1.921910048,0.0
1.630149961,0.0
1.69738996,0.0
1.599329948,0.0
1.70638001,0.0
1.652140021,0.0
1.771199942,0.0
1.72736001,16.9
1.718320012,0.0
1.653599977,0.0
1.662230015,22.5
1.47705996,0.0
1.82585001,0.0
1.488299966,22.5
1.489449978,0.0
1.652619958,22.5
1.572319984,0.0
1.489760041,0.0
1.486279964,28.2
1.471619964,28.2
1.986619949,0.0
1.841729999,16.9
1.486549973,0.0
1.63282001,16.9
1.458709955,16.9
1.481870055,16.9
1.906229973,0.0
2.055929899,0.0
1.788179994,0.0
1.635120034,22.5
1.684990048,0.0
1.652390003,16.9
1.623049974,22.5
1.638640046,22.5
1.478219986,0.0
1.647840023,0.0
1.751620054,16.9
1.485640049,28.2
1.717489958,0.0
1.49161005,0.0
1.762290001,28.2
1.595600009,0.0
1.669630051,22.5
1.486019969,22.5
1.506340027,0.0
1.744969964,0.0
1.646430016,0.0
1.611140013,0.0
1.482179999,28.2
1.62548995,28.2
1.76552999,28.2
1.644150019,0.0
1.669649959,16.9
1.62409997,0.0
1.508880019,0.0
1.946930051,0.0
1.615309954,0.0
1.619529963,0.0
1.500659943,0.0
1.911190033,0.0
1.735470057,0.0
1.477509975,0.0
1.484380007,0.0
1.589409947,0.0
1.597689986,0.0
1.608909965,0.0
1.663310051,16.9
1.496629953,22.5
1.477429986,28.2
1.496659994,0.0
1.58355999,0.0
1.619449973,0.0
1.485700011,0.0
1.503579974,0.0
1.611789942,22.5
1.768720031,28.2
1.484910011,28.2
1.691599965,0.0
1.609159946,0.0
1.498620033,0.0
1.653100014,0.0
1.489670038,0.0
1.623430014,0.0
1.67561996,0.0
1.752159953,0.0
1.668290019,0.0
1.695260048,0.0
1.630089998,0.0
1.621909976,0.0
1.813320041,0.0
1.656589985,0.0
1.625079989,28.2
1.608219981,0.0
1.497799993,16.9
1.725049973,28.2
1.891939998,0.0
1.587900043,22.5
1.474820018,16.9
1.59375,0.0
1.505310059,0.0
1.703539968,0.0
1.694599986,0.0
1.473230004,0.0
1.793849945,0.0
1.903239965,0.0
1.490020037,22.5
1.879670024,0.0
1.804939985,0.0
1.62658,28.2
1.777809978,0.0
1.712129951,0.0
1.482370019,22.5
1.610649943,0.0
1.898090005,0.0
1.482059956,28.2
1.627089977,28.2
1.86906004,0.0
1.616080046,0.0
1.977839947,16.9
1.620350003,0.0
1.518700004,0.0
1.48187995,28.2
1.756780028,16.9
1.645650029,0.0
1.512609959,0.0
1.777269959,28.2
1.492640018,0.0
1.487400055,0.0
1.493350029,16.9
1.60055995,16.9
1.620980024,22.5
1.673679948,0.0
1.840510011,0.0
1.484940052,0.0
1.72025001,0.0
1.492050052,0.0
1.48258996,0.0
1.813670039,0.0
1.477509975,0.0
1.739189982,28.2
1.572460055,22.5
1.909770012,0.0
1.615470052,0.0
1.631590009,0.0
1.717110038,0.0
1.661399961,0.0
1.970239997,0.0
1.692289948,0.0
1.665529966,0.0
1.604500055,0.0
1.497269988,22.5
1.494349957,0.0
1.485810041,16.9
1.485339999,28.2
1.609799981,0.0
1.508329988,0.0
1.626369953,28.2
1.597679973,22.5
1.497699976,16.9
1.746520042,16.9
1.685649991,0.0
1.734539986,16.9
1.726789951,0.0
1.479740024,0.0
1.489050031,0.0
1.637269974,0.0
1.488919973,0.0
1.48266995,0.0
1.607149959,0.0
1.49890995,0.0
1.681800008,0.0
1.669389963,16.9
1.615810037,0.0
2.000240088,0.0
1.646409988,0.0
1.510519981,22.5
1.776880026,28.2
1.913759947,0.0
1.489230037,0.0
1.571490049,0.0
1.76267004,0.0
1.777760029,0.0
1.48435998,22.5
1.987220049,0.0
1.671509981,16.9
1.60255003,0.0
1.495329976,28.2
1.609060049,0.0
1.486930013,0.0
1.616840005,0.0
1.669280052,0.0
1.652840018,0.0
1.571259975,0.0
1.48724997,0.0
1.635529995,0.0
1.484060049,16.9
1.942659974,0.0
1.611500025,28.2
1.485100031,16.9
1.609069943,0.0
1.496299982,0.0
1.589920044,16.9
1.713979959,0.0
1.605970025,0.0
1.977789998,0.0
1.824309945,0.0
1.917129993,0.0
1.811079979,28.2
1.641350031,0.0
1.668249965,0.0
1.497959971,22.5
1.819270015,0.0
1.503769994,0.0
1.481760025,0.0
1.493219972,0.0
1.76067996,0.0
1.690670013,0.0
1.624760032,0.0
1.479699969,0.0
1.647770047,0.0
1.790590048,0.0
1.490669966,0.0
1.665269971,0.0
1.486230016,0.0
1.636890054,22.5
1.608279943,0.0
1.629480004,28.2
1.649340034,0.0
1.746780038,28.2
1.56922996,0.0
1.619390011,0.0
