Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,PhosphorusTreatment
0.387798995,54.4720993,0.890758991,280.4020081,33.5345993,6.492249966,0.0
0.40435499,41.89419937,1.004780054,273.6239929,27.79430008,6.511750221,22.5
0.274325997,45.56190109,0.921905994,247.9470062,30.08699989,6.130040169,22.5
0.248742998,40.24840164,0.803644001,240.7290039,26.17790031,5.468959808,0.0
0.401445001,45.78290176,0.709901989,279.7200012,28.17630005,5.746689796,0.0
0.350398988,31.1189003,0.97182399,250.0420074,24.20070076,6.394959927,0.0
0.381004989,54.74629974,0.894388974,271.3479919,33.22880173,6.577539921,28.2
0.323258013,33.07289886,0.907058001,248.2369995,25.01300049,6.420619965,0.0
0.496369004,42.58990097,0.877031982,274.2789917,28.10090065,6.635290146,0.0
0.306777,48.63259888,0.860503972,272.7749939,31.04310036,6.49846983,16.9
0.42068699,56.85820007,0.90486002,289.6260071,34.7010994,6.629189968,0.0
0.40685001,51.72689819,0.874275029,274.8340149,32.44110107,6.319489956,0.0
0.313035011,40.56330109,0.876576006,288.9299927,27.14710045,6.605519772,0.0
0.440225989,43.38439941,0.926804006,266.006012,27.91889954,6.399310112,0.0
0.456241012,42.48509979,0.876618028,273.4190063,27.72030067,6.737589836,16.9
0.462110996,46.62409973,0.936083972,285.0079956,30.67180061,7.429279804,0.0
0.35255301,30.56019974,0.961463988,249.8739929,24.125,6.497059822,0.0
0.378987014,47.30049896,0.681829989,288.3739929,28.12960052,5.704750061,0.0
0.269513994,49.27560043,0.663181007,276.2659912,28.80559921,5.849810123,0.0
0.259045005,45.98590088,0.689022005,259.4179993,27.64100075,5.657249928,0.0
0.256164014,47.15470123,0.662742019,261.9880066,27.8973999,5.685739994,28.2
0.366766989,53.43889999,0.879128993,275.618988,33.14300156,6.370470047,0.0
0.280826986,50.65029907,0.667950988,280.7149963,29.3321991,5.860620022,0.0
0.441931009,51.1473999,0.886040986,278.9320068,32.31719971,6.465600014,0.0
0.304084986,40.50640106,0.809395015,260.6090088,26.67539978,6.096469879,0.0
0.189325005,36.97679901,0.872114003,228.7700043,27.50639915,6.015709877,0.0
0.342193991,33.75170135,0.926092982,257.0859985,24.98480034,6.502840042,0.0
0.338402003,40.47499847,0.958443999,285.0369873,27.3864994,6.698699951,0.0
0.399024993,55.42850113,0.89605999,283.2449951,33.91159821,6.529409885,0.0
0.352012008,41.28469849,0.872946978,278.9760132,27.47249985,6.652249813,22.5
0.241999,49.5943985,0.85808903,251.8289948,30.77750015,6.137619972,0.0
0.347739011,47.71829987,0.687748015,284.2019958,28.04789925,5.673120022,0.0
0.213878006,44.25120163,0.741847992,243.0440063,27.23719978,5.409309864,0.0
0.28826201,47.04109955,0.671813011,269.8139954,27.93370056,5.759140015,0.0
0.190170005,41.52050018,0.752349973,234.1730042,26.83869934,5.34815979,0.0
0.407961011,56.07839966,0.900093019,285.4630127,34.21609879,6.56403017,0.0
0.256323993,42.45729828,0.915787995,242.8110046,29.32349968,6.103330135,0.0
0.440984994,54.01039886,0.897071004,284.894989,33.4992981,6.553380013,0.0
0.239951,44.22230148,0.899883986,241.8820038,29.35790062,6.041120052,22.5
0.242146999,45.55550003,0.749495983,251.9420013,27.40629959,5.467569828,0.0
0.340404987,37.26990128,0.900377989,269.9379883,26.02610016,6.534420013,28.2
0.273790002,50.21620178,0.660363019,276.9580078,28.96629906,5.799650192,0.0
0.480093002,44.61019897,0.921429992,279.0440063,29.69919968,7.272570133,0.0
0.374695987,54.33280182,0.891254008,271.447998,33.14590073,6.574960232,28.2
0.396824986,46.85079956,0.702278018,288.2950134,28.1616993,5.754869938,0.0
0.460747987,42.98329926,0.900237978,270.2909851,28.69339943,6.934140205,16.9
0.393429995,44.65010071,0.933718026,265.3559875,29.01239967,6.503920078,22.5
0.308414012,45.4457016,0.686242998,268.7430115,28.02549934,5.988870144,0.0
0.208832994,37.49010086,0.890671015,230.7649994,27.50729942,6.010529995,0.0
0.358209997,49.61989975,0.679008007,279.821991,29.36219978,5.951320171,22.5
0.29312399,41.01710129,0.963202,243.2859955,28.30470085,6.101079941,22.5
0.431782991,45.5298996,0.728465974,278.2720032,28.08309937,5.872839928,0.0
0.314175993,48.09059906,0.674180984,277.3699951,28.21929932,5.81388998,22.5
0.290479004,42.582901,0.72615701,266.3200073,26.63529968,5.859189987,0.0
0.182164997,42.67580032,0.734857023,234.9170074,27.10580063,5.334410191,0.0
0.280337989,49.13740158,0.66189599,273.0679932,28.53980064,5.782179832,0.0
0.360466003,41.57320023,0.961082995,278.5920105,27.88120079,6.641530037,22.5
0.454863995,45.25299835,0.937583029,259.4970093,28.11199951,6.276370049,0.0
0.421553999,55.45849991,0.905571997,264.1759949,32.90459824,6.576809883,28.2
0.337166995,49.21089935,0.675338984,280.6719971,28.83709908,5.876679897,22.5
0.328191012,47.46780014,0.684170008,278.6199951,28.00309944,5.638730049,0.0
0.343627989,31.38500023,0.943810999,250.2140045,24.43910027,6.479810238,0.0
0.32475701,36.72409821,1.010349989,242.147995,26.97450066,6.142439842,0.0
0.307810009,41.76499939,0.791491985,263.6170044,26.93300056,6.018919945,28.2
0.352804005,37.27460098,0.900983989,253.9819946,25.50110054,6.34664011,28.2
0.375099003,51.21179962,0.877023995,270.7340088,32.06409836,6.678500175,28.2
0.394928008,46.68090057,0.703224003,285.7950134,28.17919922,5.749209881,0.0
0.252950996,44.59749985,0.686752975,277.6539917,27.88549995,6.261000156,28.2
0.298204005,42.0807991,0.732589006,268.3240051,26.49430084,5.893020153,0.0
0.223609999,44.71569824,0.682425022,246.8240051,27.33580017,5.58220005,16.9
0.236508995,46.04240036,0.660598993,254.6300049,27.63739967,5.642199993,0.0
0.209838003,42.01610184,0.746261001,232.0140076,26.35149956,5.38007021,16.9
0.302166998,35.59859848,0.955392003,251.5570068,26.66670036,6.31994009,0.0
0.368295014,47.25889969,0.683737993,284.2000122,28.28750038,5.653150082,0.0
0.464655012,42.86589813,0.878540993,279.5690002,27.61499977,6.628059864,0.0
0.397796005,54.07730103,0.895515978,269.2120056,32.76959991,6.622529984,28.2
0.386018991,30.71990013,0.982787013,259.8210144,23.42099953,6.554140091,0.0
0.272498995,40.44189835,0.815533996,245.7449951,26.06550026,5.515769958,16.9
0.324696988,46.59120178,0.684769988,275.1369934,28.18790054,5.968500137,22.5
0.232253,45.15159988,0.746470988,248.9089966,27.36289978,5.448750019,0.0
0.304111004,47.55970001,0.881341994,255.7409973,31.0156002,6.362010002,0.0
0.369242013,47.76409912,0.690995991,290.3330078,28.08259964,5.716909885,0.0
0.456847012,45.36460114,0.91988498,271.8330078,29.37750053,7.034589767,16.9
0.413233012,42.35710144,0.879676998,275.3590088,28.1739006,6.73402977,0.0
0.413522989,55.51449966,0.934940994,251.5599976,31.51259995,6.18516016,0.0
0.379415989,51.95069885,0.881258011,270.8320007,32.2696991,6.666180134,28.2
0.253387004,46.0306015,0.672501981,271.822998,27.97369957,5.828070164,28.2
0.311046004,37.43489838,0.993790984,241.4499969,27.28109932,6.126239777,0.0
0.319081008,37.33409882,0.872521996,249.2579956,25.78800011,6.102260113,0.0
0.333321989,41.44219971,0.944728971,279.3160095,27.92819977,6.72055006,22.5
0.319427997,50.52679825,0.872844994,259.2990112,31.72739983,6.378509998,16.9
0.317690015,37.19079971,1.001320004,241.9060059,27.1644001,6.134580135,0.0
0.344193012,52.61299896,0.879108012,265.3269958,32.46440125,6.484690189,0.0
0.342987001,45.05749893,0.713252008,277.1669922,28.27479935,5.994870186,22.5
0.354189008,37.08810043,0.905811012,256.3900146,25.50550079,6.375770092,28.2
0.351940989,52.24010086,0.877537012,271.553009,32.75400162,6.578820229,28.2
0.276416987,34.88370132,0.849110007,249.0079956,25.98010063,6.283880234,0.0
0.36215201,29.38990021,0.983429015,247.397995,23.71689987,6.504640102,0.0
0.310589999,50.01509857,0.861123979,271.5090027,31.65990067,6.60653019,0.0
0.33791101,38.13550186,0.906418979,286.8850098,25.94370079,6.656010151,28.2
0.349317014,52.88010025,0.887450993,265.243988,32.10449982,6.476759911,0.0
0.327104986,45.15000153,0.692255974,272.2799988,28.04470062,6.0553298,22.5
0.396577001,47.2820015,0.697040021,298.6229858,27.89240074,5.757969856,0.0
0.456588,42.97340012,0.878148973,281.8439941,27.38940048,6.613470078,0.0
0.332648993,51.49209976,0.870711029,266.9920044,32.38840103,6.517799854,0.0
0.455637008,42.23910141,0.876284003,273.0440063,27.8572998,6.741280079,16.9
0.209566996,50.23429871,0.833716989,253.3370056,30.98279953,6.11386013,0.0
0.352095991,40.31930161,0.968315005,280.605011,27.39410019,6.664830208,0.0
0.245787993,38.20759964,0.926604986,235.4620056,27.71369934,6.043409824,0.0
0.393528014,45.81869888,0.682316005,288.0490112,27.53499985,5.763869762,0.0
0.314714998,40.83259964,0.94491899,292.9039917,27.50130081,6.735209942,0.0
0.316130996,33.52809906,0.896229029,247.0070038,25.15060043,6.397319794,0.0
0.384602994,54.98160172,0.888207018,278.2780151,33.62200165,6.411859989,0.0
