Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2
1.69374001,153.8470001,1.924569964,527.848999,156.6179962,35.29100037
1.315379977,202.826004,1.362730026,502.3150024,163.4279938,36.14559937
1.521180034,166.8690033,1.660490036,514.6030273,126.2259979,30.61720085
1.49951005,153.0449982,1.862859964,547.1170044,154.4579926,32.93310165
1.547180057,163.345993,1.657799959,516.6810303,124.1490021,30.7057991
1.549909949,167.0169983,1.72360003,520.4890137,133.2689972,31.00589943
1.445000052,181.9120026,1.421390057,480.8420105,166.7599945,35.30160141
1.336519957,198.4389954,1.369490027,501.3779907,163.0859985,36.20479965
1.553629994,161.1809998,1.471969962,473.355011,167.7579956,35.41999817
1.313930035,202.197998,1.348819971,504.7829895,161.6139984,36.20610046
1.495790005,172.1040039,1.449040055,477.5100098,167.4940033,35.33810043
1.358919978,194.2649994,1.389619946,497.1809998,164.5299988,36.17089844
1.441580057,182.0379944,1.419880033,480.4129944,166.6080017,35.27899933
1.405480027,179.1809998,1.510480046,518.0720215,131.7619934,31.45789909
1.254889965,194.6470032,1.29606998,504.1830139,144.848999,32.97240067
1.43592,181.8679962,1.417549968,479.4599915,166.3589935,35.21820068
1.552369952,151.2310028,1.78215003,558.7600098,146.6560059,33.3042984
1.482730031,157.6360016,1.832479954,543.2299805,151.4900055,32.75920105
1.253690004,213.026001,1.331390023,517.2630005,160.8860016,36.25099945
1.580170035,164.3359985,1.758059978,524.507019,136.1880035,31.23390007
1.492570043,168.8659973,1.644160032,511.5880127,125.6279984,30.44639969
1.533059955,151.7700043,1.830559969,544.8040161,149.5279999,32.87969971
1.293889999,206.2949982,1.342489958,507.0849915,161.6040039,36.18259811
1.571529984,146.1320038,1.837890029,545.9359741,149.5269928,32.97409821
1.284500003,213.8829956,1.367759943,493.7170105,166.2070007,35.96360016
1.519580007,168.7619934,1.686509967,516.1599731,129.9279938,30.7548008
1.561529994,163.4429932,1.703439951,519.7000122,129.602005,30.91710091
1.324419975,200.0330048,1.352609992,503.8359985,161.598999,36.22589874
1.293069959,206.9869995,1.348629951,506.1210022,162.5090027,36.15729904
1.375730038,190.1730042,1.401929975,493.243988,165.2740021,36.0984993
1.522760034,166.9499969,1.456730008,475.2799988,167.1629944,35.40969849
1.50267005,171.0010071,1.456940055,477.3190002,167.9790039,35.32699966
1.447139978,163.7440033,1.774909973,538.0859985,144.4459991,32.49340057
1.369779944,192.2879944,1.394410014,497.3569946,164.3560028,36.22689819
1.566759944,167.3470001,1.756559968,524.2310181,136.8209991,31.22820091
1.586859941,156.5469971,1.481040001,472.3280029,167.6269989,35.56330109
1.542289972,162.7350006,1.474850059,473.7919922,168.3540039,35.33399963
1.490350008,162.2519989,1.788939953,540.7869873,145.2259979,32.64789963
1.492570043,162.3099976,1.789240003,540.9959717,145.2230072,32.65859985
1.443040013,182.5429993,1.420320034,481.303009,166.8070068,35.30780029
1.301220059,205.3350067,1.351519942,505.1199951,162.5449982,36.1629982
1.348359942,196.3370056,1.380319953,499.3469849,163.8580017,36.19459915
1.38499999,189.1369934,1.405850053,494.6180115,165.0469971,36.20130157
1.496860027,156.6190033,1.82325995,543.1430054,149.6360016,32.76670074
1.476830006,162.8710022,1.784260035,539.6450195,144.8899994,32.58549881
1.663669944,151.1159973,1.701359987,497.6990051,160.1049957,34.35380173
1.321930051,201.102005,1.378819942,494.8309937,165.5630035,35.93939972
1.445690036,174.4250031,1.655300021,509.9259949,129.6300049,30.51659966
1.47905004,174.6889954,1.436949968,477.6470032,166.7689972,35.32460022
1.320140004,200.927002,1.351140022,504.1950073,161.6210022,36.21689987
1.326390028,200.0279999,1.380429983,494.7460022,165.4980011,35.94879913
1.50909996,206.2680054,1.779289961,554.4520264,143.5090027,32.01869965
1.542000055,163.3300018,1.750849962,524.0720215,160.0440063,34.01399994
1.347259998,196.2539978,1.386430025,496.0830078,164.9570007,36.08129883
1.535230041,169.2019958,1.718690038,519.3209839,133.4250031,30.95820045
1.219089985,193.0769958,1.276640058,501.9819946,143.9640045,32.43239975
1.405560017,180.8099976,1.404229999,479.0209961,165.5800018,35.04320145
1.595989943,161.1690063,1.762770057,524.9249878,135.5749969,31.24510002
1.489860058,172.0299988,1.439509988,475.7969971,166.503006,35.32709885
1.565230012,159.4259949,1.475090027,472.8659973,167.7070007,35.46300125
1.225239992,194.6159973,1.336099982,511.0140076,149.173996,35.00040054
1.498180032,152.4810028,1.867220044,547.9569702,154.6880035,32.96060181
1.477329969,175.1269989,1.436460018,477.9259949,166.8150024,35.32419968
1.514649987,169.2169952,1.683709979,515.6610107,129.8220062,30.73089981
1.314839959,203.2250061,1.370530009,498.9580078,164.7160034,36.05799866
1.599949956,160.1809998,1.761860013,524.7949829,135.0209961,31.23130035
1.318189979,202.4929962,1.370919943,499.2789917,164.5500031,36.07649994
1.483060002,175.0740051,1.445090055,479.0669861,167.6790009,35.32799911
1.496819973,174.548996,1.709720016,515.2479858,134.052002,30.81949997
1.609599948,161.8309937,1.794669986,529.0120239,139.5469971,31.49570084
1.468160033,161.0809937,1.797960043,540.2910156,147.0610046,32.61199951
1.433310032,181.2180023,1.416479945,478.4769897,166.1889954,35.15629959
1.370409966,192.1799927,1.394520044,497.4620056,164.3099976,36.23339844
1.486330032,156.177002,1.851240039,544.9069824,153.9779968,32.83739853
1.52373004,166.5240021,1.463060021,475.3120117,167.8320007,35.35169983
1.623970032,157.3890076,1.792639971,527.2880249,137.3600006,31.38050079
1.600440025,154.1809998,1.69532001,503.3770142,162.6849976,34.62250137
1.529639959,167.5319977,1.689159989,516.9689941,129.7100067,30.78730011
1.308480024,203.3280029,1.347100019,505.3250122,161.6309967,36.19729996
1.244729996,212.4369965,1.329399943,519.65802,160.5090027,36.29529953
1.47183001,162.904007,1.783220053,539.3410034,144.8730011,32.56850052
1.639760017,137.0299988,1.84315002,546.7969971,149.2290039,33.06159973
1.553439975,164.5950012,1.70025003,519.0720215,129.7359924,30.88769913
1.500480056,154.8659973,1.841199994,544.6719971,151.9149933,32.83589935
1.445760012,182.7129974,1.421390057,482.2120056,167.0740051,35.32799911
1.52196002,167.0269928,1.468590021,475.6419983,168.3350067,35.32300186
1.333459973,198.7689972,1.38214004,495.3670044,165.2810059,35.99969864
1.534229994,166.9929962,1.691089988,517.3779907,129.701004,30.80610085
1.556540012,160.0249939,1.782289982,548.2490234,146.0579987,32.60279846
1.477339983,175.4199982,1.43730998,478.3559875,166.9790039,35.32870102
1.324239969,200.529007,1.35848999,503.2250061,162.3240051,36.2057991
1.541960001,173.6569977,1.757699966,523.3449707,137.8580017,31.18950081
1.586910009,145.2960052,1.815320015,545.2299805,147.6600037,33.08319855
1.445569992,182.6620026,1.421339989,482.072998,167.0359955,35.32600021
1.485450029,173.1380005,1.438680053,476.6539917,166.6190033,35.32759857
1.494789958,170.697998,1.439599991,474.3519897,166.404007,35.31760025
1.423259974,156.647995,1.866590023,549.7780151,155.5579987,32.99720001
1.554440022,164.4279938,1.700199962,519.1259766,129.6589966,30.88940048
1.298760056,206.647995,1.371639967,495.0140076,166.1629944,35.84130096
1.504840016,166.7279968,1.625669956,510.6539917,122.4029999,30.34140015
1.546229959,165.5440063,1.696939945,518.4619751,129.7590027,30.85840034
1.551169991,147.2480011,1.860389948,547.6430054,152.0240021,32.97710037
1.458850026,163.3379974,1.778949976,538.6010132,144.6439972,32.52550125
1.293110013,208.5220032,1.365880013,497.881012,165.378006,35.99399948
1.466470003,178.3430023,1.433959961,480.2990112,167.3190002,35.32799911
1.516010046,168.0870056,1.461130023,475.9859924,167.904007,35.33840179
1.30250001,216.0679932,1.376620054,488.9179993,166.6779938,35.98080063
1.471940041,176.7369995,1.435420036,479.1270142,167.0839996,35.32640076
1.635010004,154.3840027,1.495710015,474.1579895,166.223999,36.18569946
1.516739964,152.2769928,1.847669959,545.7780151,152.0469971,32.89369965
1.365239978,193.1159973,1.392230034,497.3359985,164.4100037,36.20510101
1.522390008,166.7129974,1.660290003,514.6810303,126.1240005,30.61980057
1.208119988,193.9199982,1.240620017,487.5239868,151.8410034,33.10990143
1.469190001,160.1080017,1.811750054,541.2449951,149.0379944,32.65779877
1.540519953,163.9830017,1.651090026,515.8140259,123.663002,30.65439987
1.333649993,199.272995,1.375460029,499.3429871,164.1900024,36.13299942
1.246960044,215.5809937,1.347910047,503.9379883,164.5279999,36.03860092
1.476549983,175.5189972,1.436769962,478.3330078,166.9409943,35.32720184
1.372220039,191.8560028,1.395020008,497.67099,164.2079926,36.24900055
1.351539969,195.7039948,1.381170034,499.4330139,163.7420044,36.21139908
1.50059998,184.4920044,1.765650034,539.125,142.7279968,31.80340004
1.256770015,215.0330048,1.339450002,513.2449951,162.6869965,36.17200089
1.622230053,138.7590027,1.810760021,542.3930054,147.5240021,33.15859985
1.352689981,195.4730072,1.381489992,499.4630127,163.697998,36.21760178
1.476300001,160.3970032,1.800320029,540.75,147.1260071,32.63949966
1.346930027,196.6239929,1.380049944,499.2690125,163.9259949,36.18590164
1.382369995,189.3509979,1.40486002,493.9200134,165.1710052,36.16059875
1.417109966,170.1459961,1.62401998,503.7160034,149.9669952,30.58130074
1.461089969,160.5529938,1.821030021,541.4089966,150.8099976,32.66180038
1.25917995,214.3179932,1.339810014,512.4979858,162.6130066,36.1692009
1.515689969,179.0700073,1.759879947,519.7379761,138.1130066,31.02190018
1.322960019,201.2259979,1.364820004,502.0150146,163.272995,36.16640091
1.601259947,154.6849976,1.485229969,472.0320129,167.6679993,35.62220001
1.557180047,148.0639954,1.837380052,545.7349854,149.7350006,32.94509888
1.697489977,151.529007,1.909719944,523.4290161,159.4929962,34.98270035
1.300740004,204.897995,1.344460011,506.2149963,161.6060028,36.18840027
1.615139961,140.6990051,1.88696003,550.3699951,151.798996,33.04529953
1.557090044,162.9669952,1.681609988,518.3759766,126.8000031,30.81999969
1.487830043,157.8970032,1.818860054,542.4829712,149.3430023,32.72890091
1.385750055,189.4759979,1.395359993,487.0069885,165.6390076,35.39310074
1.581329942,161.852005,1.73397994,522.3859863,132.477005,31.08320045
1.499780059,167.2969971,1.74495995,530.6069946,141.2339935,31.61240005
1.342020035,197.5919952,1.378010035,499.401001,163.9790039,36.16880035
1.521379948,166.9859924,1.462370038,475.5039978,167.8430023,35.34790039
1.590350032,158.5769958,1.478279948,473.9440002,166.5970001,35.85139847
1.480720043,157.2120056,1.847669959,544.2399902,153.8000031,32.80479813
1.537279963,164.7310028,1.460909963,474.5830078,167.0169983,35.47859955
1.610849977,153.8699951,1.487709999,472.2630005,167.5980072,35.69889832
1.542870045,168.0399933,1.720780015,519.9190063,133.2920074,30.98119926
1.324499965,201.154007,1.372619987,499.3609924,164.3860016,36.09960175
1.489300013,159.1410065,1.804409981,541.5510254,147.3079987,32.68790054
1.445840001,182.4129944,1.421599984,481.7359924,166.9689941,35.32139969
1.300369978,205.7059937,1.372349977,494.9979858,166.0970001,35.83649826
1.388319969,188.7980042,1.407130003,495.5599976,164.8339996,36.25260162
1.476089954,158.5579987,1.829879999,542.723999,151.4190063,32.73180008
1.507339954,169.9259949,1.45807004,476.7999878,167.9190063,35.33119965
1.341179967,197.477005,1.370980024,501.2250061,162.9889984,36.22090149
1.594339967,157.9129944,1.480290055,473.881012,166.6439972,35.85029984
1.505910039,181.3990021,1.775529981,517.6160278,138.6730042,30.90920067
1.478710055,153.3280029,1.871070027,549.0360107,155.1549988,32.98669815
1.432610035,175.4490051,1.651990056,508.9590149,129.8820038,30.50359917
1.502750039,157.8029938,1.807420015,542.3389893,147.375,32.73830032
1.353870034,195.1199951,1.388380051,496.6080017,164.7539978,36.12850189
1.533100009,149.6450043,1.855319977,546.8889771,152.2230072,32.94440079
1.603760004,151.0410004,1.488299966,468.3389893,168.6109924,35.30139923
1.266229987,211.5599976,1.334550023,512.6669922,161.276001,36.2010994
1.572319984,157.052002,1.482130051,471.4590149,168.3710022,35.36109924
1.521190047,161.9140015,1.795930028,545.6040039,145.7830048,32.89250183
1.189350009,194.0039978,1.250800014,497.730011,145.0110016,31.84079933
1.608389974,161.8950043,1.793009996,528.7650146,139.3730011,31.48139954
1.27125001,211.595993,1.343590021,509.071991,162.7109985,36.14889908
1.512230039,154.6130066,1.826740026,543.934021,149.6100006,32.81729889
1.485039949,173.3280029,1.438809991,476.8630066,166.6679993,35.33000183
1.362579942,195.0670013,1.347290039,496.0419922,146.3820038,33.72129822
1.591050029,155.753006,1.81577003,530.7650146,158.2149963,34.05120087
1.385470033,189.1990051,1.405740023,495.1690063,164.9299927,36.22439957
1.564419985,161.1580048,1.469849944,473.9419861,166.8699951,35.63380051
1.32664001,200.4649963,1.366019964,501.8370056,163.2200012,36.17620087
1.510220051,167.7559967,1.654150009,513.4039917,125.9970016,30.5510006
1.285279989,212.0079956,1.366359949,495.4519958,165.951004,35.96500015
1.455090046,162.1889954,1.792490005,539.5020142,146.7480011,32.5658989
1.506389976,165.2079926,1.606639981,504.8840027,120.8580017,29.90069962
1.440330029,184.2489929,1.527969956,529.2700195,139.3500061,31.74200058
