M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6
470.0299988,3688.530029,69.5184021,672.5219727,387.3129883,91.3742981
467.006012,3357.350098,65.83959961,507.1419983,437.3299866,139.8070068
403.7789917,3529.879883,55.35150146,616.0410156,340.2000122,115.7300034
452.6019897,3332.100098,62.83069992,459.7739868,415.0220032,136.8249969
530.1220093,3348.669922,82.07460022,549.0139771,453.54599,152.8630066
478.7139893,3691.27002,71.95069885,681.1389771,391.3619995,86.2723999
447.7579956,3689.090088,62.54769897,663.1849976,382.9570007,101.8710022
556.7819824,3300.01001,89.5388031,551.617981,459.2579956,158.576004
504.6059875,3368.590088,74.59210205,527.9619751,449.6990051,143.6900024
407.7349854,3593.429932,55.81380081,631.4749756,355.2980042,113.6220016
490.9490051,3369.77002,71.42489624,520.84198,444.7090149,142.2899933
441.071991,3719.72998,60.2784996,656.8200073,384.5369873,105.3570023
563.9829712,3314.550049,89.85420227,566.8579712,470.9679871,158.7189941
423.9639893,3644.340088,58.13679886,643.5040283,368.8500061,109.4000015
565.039978,3312.169922,90.00060272,567.5640259,471.8980103,158.8390045
457.4930115,3360.610107,63.80369949,487.1960144,424.3670044,138.1470032
586.34198,3240.439941,97.60780334,556.4580078,467.572998,165.0639954
602.8850098,3107.01001,103.1490021,553.9520264,467.7569885,173.8159943
486.4830017,3392.02002,70.42549896,520.585022,440.9670105,141.8370056
456.8659973,3753.459961,63.58610153,667.3850098,391.9859924,97.53230286
595.151001,3207.780029,99.15820313,556.8579712,481.053009,165.7550049
424.3280029,3645.659912,58.23020172,644.2210083,369.5169983,109.0670013
450.3269958,3770.209961,61.85390091,663.4180298,391.5109863,99.97910309
440.9450073,3705.810059,60.3647995,654.8220215,382.5870056,105.0759964
453.5079956,3341.610107,63.03219986,466.2879944,415.45401,137.0570068
415.5750122,3614.120117,56.95209885,636.8430176,361.2529907,111.8669968
531.322998,3478.340088,81.72170258,586.1550293,470.2099915,151.3130035
460.5639954,3860.840088,62.48970032,662.3339844,402.6229858,94.58059692
487.3450012,3384.929932,70.61519623,520.4949951,442.0920105,141.9409943
491.5239868,3365.409912,71.55239868,520.5189819,445.1619873,142.3249969
439.5190125,3686.169922,60.3783989,652.8359985,379.9419861,105.2610016
517.6119995,3381.75,77.60790253,539.1740112,455.0849915,145.223999
467.1180115,3718.040039,67.58560181,672.4530029,390.4379883,92.4265976
462.2940063,3749.570068,65.23639679,670.0189819,392.7149963,94.66069794
424.1390076,3643.310059,58.14870071,643.1820068,368.5429993,109.6029968
463.8739929,3807.429932,64.38909912,669.2410278,398.321991,93.21070099
411.7059937,3503.159912,56.60549927,629.8449707,346.2380066,116.0490036
455.2529907,3713.060059,64.11470032,666.6049805,387.2030029,98.31590271
542.0609741,3314.389893,85.7492981,546.4260254,454.0299988,155.7920074
448.144989,3693.860107,62.53250122,663.3540039,383.57901,101.7300034
514.1290283,3534.100098,77.19129944,582.0720215,464.5390015,147.1869965
500.0499878,3627.860107,74.79820251,646.0079956,439.105011,123.2939987
568.1820068,3275.76001,93.13009644,550.098999,459.7170105,161.2749939
489.8779907,3374.5,71.18379974,520.8829956,444.0050049,142.197998
455.4339905,3355.540039,63.36940002,481.07901,421.4719849,137.7350006
529.9959717,3339.530029,82.22260284,546.4810181,452.2460022,153.0789948
593.5529785,3200.949951,98.78160095,556.6380005,474.4530029,166.526001
514.6010132,3439.370117,76.99909973,555.3640137,457.5840149,145.4230042
414.4719849,3598.120117,56.85430145,634.2949829,358.2879944,112.6259995
529.7689819,3364.949951,81.73390198,553.2459717,455.5249939,152.4369965
547.4420166,3380.179932,90.23069763,612.4680176,446.4370117,137.6419983
463.769989,3370.379883,65.60919952,471.5639954,406.2210083,137.6000061
422.7090149,3625.97998,58.01929855,640.6560059,365.4559937,110.7929993
422.9580078,3505.219971,59.05830002,557.9240112,373.447998,120.2610016
461.9150085,3738.080078,65.42279816,669.8629761,391.4140015,94.9253006
485.0549927,3397.570068,70.1006012,519.7479858,439.375,141.6459961
448.0899963,3701.830078,62.31259918,663.3430176,384.4819946,101.8470001
518.8129883,3368.100098,77.88459778,535.3619995,454.7420044,145.1499939
441.6149902,3720.199951,60.35279846,656.8029785,384.7049866,105.1100006
559.598999,3309.090088,89.64849854,558.2109985,463.9779968,158.6109924
552.6400146,3354.280029,86.14839935,592.3590088,479.6560059,157.0509949
499.6820068,3441.320068,73.43569946,543.3649902,448.8210144,143.6300049
503.822998,3378.080078,74.41639709,529.8800049,449.4809875,143.7039948
423.6610107,3644.02002,58.11059952,643.6049805,368.8859863,109.3379974
582.565979,3245.409912,94.13330078,559.4760132,475.7780151,162.0950012
431.0880127,3654.689941,59.26350021,647.5469971,373.4909973,109.6520004
471.6499939,3704.370117,69.46029663,674.473999,389.8800049,90.31359863
448.9349976,3712.870117,62.29150009,663.7979736,385.928009,101.5270004
448.5400085,3698.610107,62.52330017,663.5390015,384.2019958,101.5820007
517.651001,3389.540039,77.62310028,541.7589722,455.5889893,145.3289948
482.4150085,3409.139893,69.46829987,516.03302,433.4979858,141.1549988
432.0859985,3669.429932,59.24560165,648.5419922,374.8890076,107.4729996
585.6439819,3242.550049,97.42839813,556.3330078,467.2999878,164.897995
544.151001,3332.02002,85.71649933,553.5499878,458.3869934,155.5870056
470.9330139,3380.060059,66.87229919,503.2990112,431.1600037,139.8450012
439.8829956,3690.969971,60.36869812,653.2600098,380.5559998,105.2109985
438.9559937,3678.290039,60.41640091,652.2369995,379.0,105.3349991
470.4570007,3693.469971,69.47380066,673.052002,388.07901,91.09660339
421.394989,3585.040039,58.07860184,635.0339966,359.3039856,112.3069992
449.9330139,3566.25,62.77890015,592.4810181,391.9159851,123.2360001
500.605011,3459.120117,73.02709961,560.2180176,455.7980042,145.25
549.5200195,3387.909912,85.85700226,580.8140259,473.2969971,155.3410034
460.177002,3706.51001,65.79660034,668.7730103,387.4869995,95.91220093
475.3370056,3671.219971,69.82250214,686.9359741,397.6159973,88.26309967
520.5250244,3575.870117,81.49569702,640.1939697,425.8559875,106.0930023
404.1560059,3538.030029,55.40599823,619.9219971,343.2179871,115.5849991
518.4920044,3372.639893,77.80919647,536.6920166,454.8869934,145.1869965
529.4589844,3345.679932,81.97000122,547.7979736,452.821991,152.8280029
478.071991,3366.050049,68.43399811,513.0180054,440.0350037,140.9290009
514.0949707,3585.919922,77.06040192,589.9890137,467.5390015,145.6869965
448.2219849,3686.850098,62.74950027,663.4019775,382.7969971,101.6159973
432.3609924,3666.27002,59.36709976,648.6439819,374.8729858,107.1490021
453.1650085,3332.0,62.97890091,458.7829895,414.2789917,136.8419952
467.2470093,3726.5,67.36389923,672.7490234,391.4819946,92.26760101
472.2479858,3706.860107,69.55750275,675.0650024,390.4119873,89.94920349
455.6270142,3732.800049,63.71689987,666.8469849,389.4859924,98.167099
601.9520264,3166.100098,102.473999,555.3829956,470.7359924,170.3419952
472.8160095,3714.52002,69.44519806,676.2269897,391.776001,89.45279694
