M3_P_0_2,PhosphorusTreatment
15.76830006,27.0
14.72830009,0.0
15.16730022,9.0
17.09539986,18.0
13.71920013,0.0
14.66079998,0.0
16.85370064,0.0
14.77019978,0.0
17.19249916,0.0
13.42080021,0.0
14.89159966,0.0
15.92669964,9.0
15.83450031,9.0
14.10039997,0.0
13.30290031,0.0
14.92990017,0.0
16.13349915,27.0
16.56299973,9.0
13.83769989,0.0
16.81159973,27.0
17.54770088,18.0
13.25329971,0.0
17.29730034,0.0
14.27779961,27.0
13.23869991,0.0
16.20770073,9.0
16.15480042,27.0
16.62779999,9.0
15.8774004,0.0
15.61489964,0.0
14.48550034,9.0
15.00020027,0.0
15.97599983,9.0
17.53070068,27.0
13.46210003,27.0
15.84910011,18.0
14.92609978,9.0
17.88369942,0.0
13.41740036,27.0
13.84609985,0.0
17.25889969,0.0
16.76510048,0.0
15.41149998,27.0
16.33300018,9.0
14.91670036,0.0
17.06060028,0.0
17.19000053,18.0
17.05039978,0.0
17.58600044,0.0
16.04540062,27.0
15.07380009,0.0
16.68959999,18.0
15.23779964,27.0
17.06040001,0.0
15.8046999,18.0
16.97780037,18.0
16.36190033,18.0
16.49069977,0.0
16.04150009,9.0
17.80050087,0.0
17.38209915,18.0
16.46380043,27.0
13.78730011,0.0
14.99400043,9.0
16.10969925,27.0
15.6239996,0.0
17.0564003,0.0
16.89520073,0.0
17.75620079,0.0
15.85499954,0.0
17.01939964,9.0
13.52229977,0.0
17.82169914,0.0
17.12619972,9.0
15.80210018,18.0
18.00530052,18.0
17.14229965,9.0
14.42580032,9.0
13.57660007,0.0
13.47169971,27.0
16.15399933,27.0
15.88230038,18.0
15.46700001,9.0
13.64719963,0.0
14.72140026,0.0
18.0060997,18.0
14.41779995,9.0
16.46750069,18.0
15.92560005,0.0
16.32570076,9.0
14.54959965,9.0
17.30179977,27.0
14.3416996,9.0
13.45810032,0.0
17.99620056,18.0
17.2947998,0.0
17.18499947,9.0
16.97489929,0.0
13.60529995,0.0
14.07159996,9.0
16.32859993,27.0
17.42770004,18.0
16.43860054,9.0
15.06589985,27.0
16.91020012,0.0
17.70820045,27.0
14.55060005,9.0
16.30739975,0.0
13.94379997,0.0
14.88860035,0.0
15.99260044,9.0
13.65939999,0.0
17.53910065,0.0
16.51029968,27.0
14.89850044,0.0
17.13409996,18.0
17.38669968,0.0
17.11619949,0.0
16.53630066,0.0
15.29310036,27.0
15.8842001,0.0
17.45660019,0.0
15.23999977,9.0
16.62969971,0.0
16.14690018,0.0
13.22360039,0.0
14.26080036,9.0
14.08720016,9.0
15.44519997,0.0
15.03800011,27.0
15.29609966,9.0
15.72739983,0.0
17.1977005,0.0
17.29940033,9.0
15.25370026,27.0
14.74429989,0.0
16.07019997,27.0
14.88850021,0.0
16.9720993,0.0
14.00419998,0.0
13.79839993,0.0
17.7038002,18.0
16.0102005,9.0
15.83460045,27.0
13.48869991,0.0
17.37649918,18.0
17.46999931,18.0
16.20359993,27.0
14.92809963,27.0
17.11319923,0.0
15.23309994,18.0
16.89279938,18.0
17.44199944,27.0
14.69559956,0.0
17.93040085,0.0
16.51799965,0.0
17.11720085,9.0
16.43059921,0.0
15.85179996,27.0
16.24090004,27.0
15.34039974,9.0
16.70750046,27.0
16.61870003,9.0
16.93090057,0.0
17.10630035,27.0
15.55630016,18.0
14.78629971,27.0
15.35659981,27.0
15.94099998,18.0
14.4282999,9.0
16.70730019,0.0
17.03380013,0.0
13.59469986,0.0
13.79930019,0.0
14.03250027,0.0
17.37649918,0.0
17.75300026,27.0
15.22819996,27.0
13.37160015,0.0
17.12689972,27.0
16.99110031,27.0
17.28660011,0.0
17.06419945,0.0
17.16720009,9.0
16.21980095,27.0
17.11510086,27.0
14.44620037,0.0
16.91519928,0.0
16.0618,27.0
16.24189949,0.0
14.25430012,9.0
14.77270031,27.0
14.40310001,9.0
17.85050011,0.0
17.41909981,18.0
17.62120056,0.0
13.94869995,0.0
15.79829979,18.0
13.94340038,0.0
14.8448,18.0
14.18369961,9.0
16.88559914,0.0
13.87349987,0.0
16.87109947,18.0
17.2140007,18.0
16.62639999,27.0
14.01399994,0.0
15.63619995,0.0
17.15629959,27.0
14.38729954,9.0
13.26830006,0.0
17.55610085,0.0
17.15099907,27.0
16.90010071,27.0
14.02929974,0.0
16.52470016,9.0
15.34729958,27.0
14.02939987,0.0
18.02370071,18.0
16.33359909,27.0
17.47640038,18.0
17.01729965,0.0
17.15679932,27.0
15.16730022,27.0
17.29669952,18.0
17.23340034,0.0
16.37269974,0.0
17.19960022,0.0
16.6909008,0.0
15.02350044,9.0
16.28899956,27.0
16.16939926,27.0
17.9008007,18.0
16.90710068,9.0
16.44549942,0.0
18.18600082,18.0
17.13960075,0.0
17.52079964,18.0
16.50810051,9.0
16.83110046,0.0
17.43560028,0.0
15.83189964,0.0
14.7979002,0.0
13.26889992,0.0
14.93360043,0.0
16.97260094,0.0
16.29120064,0.0
16.59339905,0.0
17.0272007,0.0
15.18719959,27.0
15.94330025,0.0
15.22669983,27.0
17.20179939,0.0
15.25769997,0.0
16.81609917,0.0
17.65019989,0.0
16.44079971,9.0
13.58080006,27.0
13.49520016,0.0
17.43300056,18.0
13.96529961,0.0
15.19869995,27.0
15.48079967,0.0
16.53079987,9.0
13.2489996,0.0
16.79339981,18.0
13.99779987,9.0
16.99099922,18.0
17.19860077,9.0
16.42410088,9.0
14.33500004,9.0
17.05990028,27.0
15.19750023,9.0
16.4218998,9.0
13.52530003,27.0
15.19180012,27.0
13.73789978,0.0
17.21299934,0.0
18.04210091,18.0
15.91819954,0.0
17.32189941,0.0
