Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,PhosphorusTreatment
0.275067002,31.16950035,0.760713995,199.6649933,20.75079918,3.873389959,0.0
0.371504992,38.3404007,0.745625973,205.1260071,24.85720062,3.875299931,0.0
0.476321995,35.75780106,0.762417972,212.3500061,25.0727005,4.361839771,0.0
0.346302003,37.57229996,0.745513022,208.8739929,24.10009956,3.909759998,16.9
0.297241002,35.85039902,0.757643998,200.121994,24.18429947,3.811630011,22.5
0.38905099,31.32659912,0.85206002,212.4680023,21.18700027,4.195970058,28.2
0.491746008,36.67179871,0.764989972,212.5319977,24.9510994,4.325389862,16.9
0.310885996,28.57130051,0.728964984,207.0509949,19.20929909,4.318640232,0.0
0.428207994,39.83390045,0.756555974,207.3480072,26.49690056,3.992830038,0.0
0.515681028,34.16419983,0.757413983,215.4960022,23.30470085,4.466110229,0.0
0.394513011,32.66289902,0.733506978,213.5500031,21.53639984,4.318470001,0.0
0.441246003,37.62369919,0.757119,214.9559937,24.59320068,4.288479805,0.0
0.243019,33.11840057,0.712553024,200.529007,20.20859909,3.872649908,16.9
0.492148012,36.95069885,0.76551199,212.4799957,25.04210091,4.318600178,16.9
0.200452998,39.61339951,0.553835988,209.0410004,22.67639923,3.736829996,28.2
0.279031992,32.04919815,0.775561988,200.5469971,19.71500015,3.930860043,16.9
0.419102997,36.87239838,0.770744979,209.098999,24.66939926,4.076769829,28.2
0.381249994,36.9054985,0.873070002,208.6849976,21.83270073,3.893899918,28.2
0.292542011,37.6086998,0.877295017,208.2910004,24.74340057,3.664599895,16.9
0.545171976,37.10699844,1.002470016,208.4029999,23.90929985,4.090650082,0.0
0.350006998,37.5522995,0.821434021,208.6790009,22.1590004,3.887979984,28.2
0.510460019,34.43610001,0.84525001,217.3179932,23.87109947,4.487589836,16.9
0.272630006,35.33819962,0.752115011,200.8630066,21.75309944,3.842639923,16.9
0.477533013,34.10889816,0.745688975,215.5,23.3295002,4.495930195,0.0
0.419120997,33.40000153,0.760617018,214.8070068,22.6942997,4.28839016,22.5
0.260419995,39.39690018,0.66595,208.7689972,22.73929977,3.861939907,28.2
0.322338015,28.42009926,0.761427999,207.3650055,18.98690033,4.250150204,0.0
0.319029003,37.18470001,0.757752001,204.2169952,24.66049957,3.853140116,0.0
0.316987008,32.10800171,0.713787973,207.5970001,20.98800087,4.159150124,28.2
0.351092994,42.80360031,0.786963999,205.1190033,25.95669937,3.721740007,0.0
0.392962009,33.56290054,0.767096996,214.7250061,22.76189995,4.239200115,22.5
0.269603997,33.48830032,0.735562027,199.8699951,22.74900055,3.821389914,0.0
0.338827014,28.75909996,0.755178988,207.5540009,19.63290024,4.357120037,0.0
0.332177997,37.33739853,0.767885029,209.3569946,22.55599976,3.944890022,28.2
0.491088003,35.76589966,0.762533009,212.720993,24.60140038,4.348919868,16.9
0.323743999,34.78620148,0.776808977,205.3450012,21.10219955,4.008749962,0.0
0.439945996,39.66019821,0.765492976,205.897995,26.10950089,3.919840097,0.0
