Ols_P_0_2,PhosphorusTreatment
6.492249966,0.0
6.511750221,22.5
6.130040169,22.5
5.468959808,0.0
5.746689796,0.0
6.394959927,0.0
6.577539921,28.2
6.420619965,0.0
6.635290146,0.0
6.49846983,16.9
6.629189968,0.0
6.319489956,0.0
6.605519772,0.0
6.399310112,0.0
6.737589836,16.9
7.429279804,0.0
6.497059822,0.0
5.704750061,0.0
5.849810123,0.0
5.657249928,0.0
5.685739994,28.2
6.370470047,0.0
5.860620022,0.0
6.465600014,0.0
6.096469879,0.0
6.015709877,0.0
6.502840042,0.0
6.698699951,0.0
6.529409885,0.0
6.652249813,22.5
6.137619972,0.0
5.673120022,0.0
5.409309864,0.0
5.759140015,0.0
5.34815979,0.0
6.56403017,0.0
6.103330135,0.0
6.553380013,0.0
6.041120052,22.5
5.467569828,0.0
6.534420013,28.2
5.799650192,0.0
7.272570133,0.0
6.574960232,28.2
5.754869938,0.0
6.934140205,16.9
6.503920078,22.5
5.988870144,0.0
6.010529995,0.0
5.951320171,22.5
6.101079941,22.5
5.872839928,0.0
5.81388998,22.5
5.859189987,0.0
5.334410191,0.0
5.782179832,0.0
6.641530037,22.5
6.276370049,0.0
6.576809883,28.2
5.876679897,22.5
5.638730049,0.0
6.479810238,0.0
6.142439842,0.0
6.018919945,28.2
6.34664011,28.2
6.678500175,28.2
5.749209881,0.0
6.261000156,28.2
5.893020153,0.0
5.58220005,16.9
5.642199993,0.0
5.38007021,16.9
6.31994009,0.0
5.653150082,0.0
6.628059864,0.0
6.622529984,28.2
6.554140091,0.0
5.515769958,16.9
5.968500137,22.5
5.448750019,0.0
6.362010002,0.0
5.716909885,0.0
7.034589767,16.9
6.73402977,0.0
6.18516016,0.0
6.666180134,28.2
5.828070164,28.2
6.126239777,0.0
6.102260113,0.0
6.72055006,22.5
6.378509998,16.9
6.134580135,0.0
6.484690189,0.0
5.994870186,22.5
6.375770092,28.2
6.578820229,28.2
6.283880234,0.0
6.504640102,0.0
6.60653019,0.0
6.656010151,28.2
6.476759911,0.0
6.0553298,22.5
5.757969856,0.0
6.613470078,0.0
6.517799854,0.0
6.741280079,16.9
6.11386013,0.0
6.664830208,0.0
6.043409824,0.0
5.763869762,0.0
6.735209942,0.0
6.397319794,0.0
6.411859989,0.0
5.286880016,0.0
6.358280182,0.0
6.011889935,0.0
6.546770096,22.5
6.527289867,0.0
6.410550117,0.0
6.632470131,0.0
6.921860218,0.0
6.544919968,0.0
6.508009911,0.0
6.456530094,0.0
6.351379871,16.9
5.955279827,22.5
5.529270172,0.0
5.774380207,0.0
6.698760033,0.0
6.481589794,28.2
6.147409916,22.5
6.124169827,0.0
5.753900051,0.0
6.726339817,22.5
5.661349773,28.2
6.672130108,0.0
6.106619835,16.9
5.531909943,16.9
6.184619904,0.0
6.466700077,0.0
6.165830135,0.0
6.284150124,0.0
6.023240089,0.0
6.410560131,0.0
6.175739765,0.0
6.429349899,0.0
7.077809811,16.9
6.391930103,0.0
5.724030018,28.2
6.11590004,0.0
6.705910206,0.0
5.764579773,0.0
6.164850235,22.5
5.604539871,0.0
6.602159977,28.2
5.642310143,0.0
7.463180065,0.0
6.574580193,28.2
5.760719776,0.0
6.18667984,0.0
7.003749847,16.9
6.577700138,28.2
6.528309822,28.2
5.943319798,22.5
5.746860027,0.0
6.458990097,0.0
5.386149883,0.0
6.408289909,28.2
5.490330219,0.0
5.689360142,28.2
6.449110031,22.5
6.816659927,0.0
5.493120193,16.9
5.657569885,22.5
5.74559021,0.0
6.375370026,0.0
6.641250134,28.2
5.389949799,0.0
5.754199982,0.0
6.51086998,0.0
6.395450115,0.0
6.337029934,0.0
6.326379776,16.9
6.335080147,0.0
6.44698,28.2
6.824329853,22.5
6.554289818,0.0
5.72055006,28.2
6.646570206,0.0
6.032939911,22.5
6.428110123,28.2
6.961870193,16.9
6.545889854,0.0
5.767580032,0.0
6.460400105,0.0
5.83134985,0.0
6.710810184,28.2
6.121990204,22.5
5.360640049,16.9
6.747799873,16.9
6.738470078,16.9
6.834449768,16.9
5.555500031,0.0
6.693890095,0.0
6.33878994,22.5
5.591320038,0.0
6.596970081,0.0
6.627820015,0.0
6.459829807,16.9
6.500770092,0.0
6.570400238,0.0
6.620069981,0.0
6.562779903,28.2
5.913559914,22.5
6.365419865,22.5
6.016769886,0.0
6.032440186,22.5
6.440219879,0.0
6.308469772,16.9
5.535699844,16.9
5.992179871,22.5
5.96405983,22.5
5.353409767,16.9
5.692399979,0.0
5.579319954,0.0
6.597670078,22.5
5.659770012,16.9
6.287270069,0.0
6.636889935,0.0
6.439370155,0.0
6.74710989,0.0
6.637390137,0.0
6.594419956,0.0
5.880760193,28.2
5.631700039,0.0
5.761640072,0.0
5.935979843,22.5
5.303199768,0.0
6.543859959,28.2
6.719029903,0.0
5.88158989,0.0
5.498789787,16.9
6.878180027,22.5
6.059810162,0.0
5.542880058,22.5
5.652589798,0.0
5.931849957,28.2
6.44148016,0.0
6.986120224,16.9
5.666240215,0.0
6.31622982,0.0
6.690969944,28.2
5.676209927,0.0
7.313159943,0.0
6.703509808,0.0
6.427350044,0.0
6.135839939,22.5
5.845600128,22.5
6.526219845,16.9
6.289800167,0.0
6.589360237,22.5
6.416250229,22.5
5.827360153,22.5
6.232769966,0.0
5.687530041,0.0
5.847370148,0.0
6.638110161,0.0
6.743579865,0.0
5.569099903,22.5
6.577690125,28.2
5.647089958,16.9
6.19769001,0.0
6.623899937,22.5
5.620359898,0.0
5.834690094,28.2
6.519879818,0.0
6.20141983,22.5
6.545589924,0.0
7.496819973,0.0
6.768380165,28.2
6.526460171,0.0
6.422500134,0.0
6.421730042,16.9
6.061890125,0.0
6.02628994,0.0
6.805369854,16.9
6.413630009,0.0
6.361830235,0.0
5.565680027,16.9
