H3A_P_0_2
2.9036901
2.29163003
2.247849941
2.129189968
2.098939896
2.103569984
5.704500198
2.139889956
1.976310015
1.937880039
1.681270003
1.743450046
2.516279936
2.644690037
3.674200058
2.426759958
2.0618999
3.43234992
2.119780064
2.354439974
5.586070061
1.948819995
4.662419796
2.061389923
2.288919926
2.066800117
2.046370029
1.729179978
1.884469986
1.937250018
2.074389935
3.035470009
1.834550023
3.654000044
6.083720207
1.91395998
2.486609936
1.917189956
1.722319961
3.648610115
1.827839971
4.736010075
3.442610025
1.984210014
1.810299993
2.525269985
3.416320086
6.295609951
2.513770103
2.034699917
2.063380003
1.890840054
1.727570057
1.851590037
2.104039907
2.431940079
2.103909969
1.684470057
1.847190022
2.136539936
1.838150024
2.72694993
1.863690019
3.032969952
3.523250103
3.248840094
1.877779961
2.492789984
1.752570033
2.652800083
5.482520103
1.750450015
1.922909975
2.683259964
1.775550008
3.838959932
2.177700043
2.153539896
2.591629982
1.669939995
4.175549984
1.967720032
2.221899986
1.874070048
1.933940053
1.857300043
1.875669956
1.877140045
2.684809923
2.041199923
4.462580204
2.0207901
2.574340105
2.539289951
3.023839951
1.887709975
2.22755003
2.089400053
3.211610079
2.945800066
2.331500053
2.440119982
4.322259903
4.358870029
3.958029985
1.731349945
2.820669889
3.043299913
2.094890118
1.758350015
5.050469875
2.681839943
4.141499996
3.044509888
1.910820007
3.093980074
2.294460058
2.638000011
2.388499975
2.731529951
2.254729986
3.641839981
4.80904007
2.967519999
3.109920025
2.670949936
2.221329927
2.519439936
5.017409801
4.864500046
2.222779989
4.496049881
2.127579927
3.482490063
2.856040001
2.044500113
2.612679958
2.338579893
1.915159941
3.371469975
2.200309992
3.524250031
2.377520084
1.941529989
3.878050089
1.890849948
2.873620033
5.282169819
3.693690062
3.464459896
2.054229975
2.920700073
2.796770096
2.31656003
2.172800064
2.570219994
4.296430111
2.591609955
3.165260077
2.431309938
3.549999952
3.851480007
2.574389935
2.024940014
1.775020003
2.351429939
2.209810019
2.291749954
2.168940067
2.727969885
1.763080001
4.432390213
2.676059961
2.321830034
2.280509949
3.971539974
2.40128994
5.200059891
2.3396101
3.126940012
2.154429913
2.660439968
2.041980028
1.836449981
4.218920231
2.325259924
6.030749798
2.163589954
6.509319782
3.455970049
4.555930138
2.920409918
6.157470226
2.370850086
2.942440033
2.042989969
2.810869932
3.194109917
4.247210026
3.486979961
3.004650116
2.766870022
2.707259893
2.027620077
5.012090206
2.324189901
1.896510005
2.512219906
1.807960033
1.734009981
2.070420027
1.729009986
6.148230076
3.603499889
1.800770044
2.360389948
1.68798995
1.702790022
4.961120129
7.618529797
2.889830112
2.517100096
2.447439909
2.529220104
2.550290108
2.638099909
2.140860081
2.55591011
3.44430995
2.043359995
2.971610069
2.127239943
4.740340233
2.594510078
2.674789906
2.350130081
1.968889952
2.719280005
3.09326005
1.819300056
1.968799949
2.107680082
4.565509796
2.327960014
2.750799894
2.389319897
2.679349899
4.601379871
1.863389969
2.070729971
1.933910012
5.137340069
3.272850037
2.035449982
2.067749977
2.108139992
2.203779936
2.038079977
2.5488801
2.091890097
1.778789997
2.349980116
1.816769958
1.942059994
1.759019971
2.283230066
1.982529998
4.444310188
2.003639936
2.481570005
2.628989935
1.782099962
1.986479998
1.918259978
2.442219973
2.950220108
3.962630033
2.494839907
3.561019897
1.985780001
2.362289906
5.219540119
2.355809927
2.158459902
1.888640046
1.811499953
3.862760067
5.989309788
2.070149899
1.702360034
1.949090004
2.220949888
3.549809933
2.943010092
2.182749987
5.32434988
4.709090233
2.335619926
4.722700119
2.911159992
2.159009933
2.843410015
2.881789923
2.086839914
1.913339972
6.022769928
1.898249984
2.139209986
4.344530106
1.81092
4.430429935
1.96528995
2.131160021
1.979879975
3.368249893
2.251569986
2.799700022
3.84239006
2.187020063
1.856690049
1.788089991
2.160789967
2.022929907
2.571399927
5.007639885
1.75583005
3.405879974
2.154160023
1.691230059
4.455190182
1.92306006
3.790420055
1.951269984
4.62869978
1.868160009
2.14963007
3.0496099
2.932420015
5.388850212
2.719710112
2.405040026
2.070590019
2.411870003
1.760779977
1.849040031
2.026789904
1.977010012
2.180119991
2.281080008
1.925809979
1.879680037
3.477570057
3.24574995
3.505779982
3.805449963
2.055530071
2.096430063
2.284090042
1.524240017
2.079149961
2.063159943
1.894430041
3.293230057
2.685899973
1.84465003
6.433310032
2.321229935
2.457420111
3.116359949
5.170519829
1.734779954
2.276269913
2.77696991
4.288249969
2.134759903
6.647990227
2.836060047
2.100250006
2.098579884
1.995110035
1.807909966
1.913259983
2.824500084
2.78888011
2.302710056
1.842579961
2.53283
1.793230057
5.057139874
2.214960098
1.825809956
1.928730011
1.859040022
2.208630085
3.152699947
1.791120052
5.944880009
4.245029926
4.448949814
2.507649899
2.721699953
3.059809923
2.342710018
5.161049843
2.419070005
1.616260052
1.814859986
4.100190163
2.728090048
2.423549891
2.132070065
2.348459959
4.140789986
1.739070058
2.456599951
1.777580023
2.676810026
1.755749941
2.288969994
2.657429934
3.730969906
2.420399904
2.519429922
