,Longitude,Latitude,Yield,Moisture,Year,PlotID,FieldID,elevation,slope,aspect,Controls,Treatment,Average Control Yield,Relative Yield
2001,-96.88831799549999,31.4585030034,37.74,12.3,2018,10,6-12,171.2819519,0.2789804,287.625824,None,Low,38.241794745484405,-1.312163168135971
2002,-96.8882909995,31.458514996399998,39.531,12.3,2018,10,6-12,171.33921809999998,0.2915278,50.3841782,None,Low,38.241794745484405,3.3711944303237047
2003,-96.88826400190001,31.4585279995,38.151,12.3,2018,10,6-12,171.3447113,0.7789041,210.15864559999997,None,Low,38.241794745484405,-0.23742281472059593
2004,-96.88823700420001,31.4585410026,40.428,12.3,2018,10,6-12,171.3861389,1.6888703,191.67047119999998,None,Low,38.241794745484405,5.716795639602504
2005,-96.88820999750001,31.4585530044,35.254,12.3,2018,10,6-12,171.4334869,0.8853728000000001,174.35484309999998,None,Low,38.241794745484405,-7.812904089281025
2006,-96.8881830015,31.458564997399996,36.108,12.3,2018,10,6-12,171.41716,0.5476564,155.7415009,None,Low,38.241794745484405,-5.579745301405779
2007,-96.8881560053,31.4585769993,31.189,12.3,2018,10,6-12,171.4268494,1.1692733999999998,197.8999023,None,Low,38.241794745484405,-18.4426353219659
2008,-96.8881299953,31.4585910018,37.822,12.3,2018,10,6-12,171.4723969,0.991525,128.0444489,None,Low,38.241794745484405,-1.0977380854594228
2009,-96.8881030005,31.458602002600003,38.809,12.3,2018,10,6-12,171.4480286,1.1149966,192.686554,None,Low,38.241794745484405,1.4832077267570392
2010,-96.8880770025,31.458615004200002,38.591,12.3,2018,10,6-12,171.5426331,2.0018716,176.4741821,None,Low,38.241794745484405,0.9131507996413528
2011,-96.88804899620001,31.4586269984,35.39200000000001,12.3,2018,10,6-12,171.55090330000002,0.3254769,214.2449799,None,Low,38.241794745484405,-7.452042364776562
2012,-96.88802199860001,31.4586400015,38.145,12.3,2018,10,6-12,171.528656,1.656036,164.64807130000003,None,Low,38.241794745484405,-0.25311245491644135
2013,-96.8879960019,31.4586520019,36.342,12.3,2018,10,6-12,171.56278989999998,0.3528163,99.7365723,None,Low,38.241794745484405,-4.967849333767827
2014,-96.8879689952,31.458664003600003,38.014,12.3,2018,10,6-12,171.5300751,0.3866948,124.10323329999999,None,Low,38.241794745484405,-0.5956695991923875
2072,-96.88786400309999,31.458776001700002,33.978,12.3,2018,14,6-12,171.7702179,1.4249195,229.0232086,None,Medium,36.595664170771755,-7.152935272759528
2073,-96.887838005,31.458789003200003,36.142,12.3,2018,14,6-12,171.8430939,1.4754624,133.15161129999998,None,Medium,36.595664170771755,-1.2396664497049485
2074,-96.88781299889999,31.4588000006,34.04,12.3,2018,14,6-12,171.82041930000003,1.7200426,162.7758026,None,Medium,36.595664170771755,-6.98351629538921
2075,-96.88778600110001,31.458813003600003,32.889,12.3,2018,14,6-12,171.77012630000002,3.0539975,163.1547852,None,Medium,36.595664170771755,-10.128697633344752
2076,-96.8877589957,31.4588240041,33.958,12.3,2018,14,6-12,171.8413696,3.1468146,157.39129640000002,None,Medium,36.595664170771755,-7.207586555782222
2077,-96.8877329978,31.4588369966,36.375,12.3,2018,14,6-12,171.85487369999998,3.1252942000000004,139.86871340000002,None,Medium,36.595664170771755,-0.6029790024906703
2078,-96.8877050003,31.4588500011,37.411,12.3,2018,14,6-12,171.828598,1.5348076000000002,114.2515488,None,Medium,36.595664170771755,2.2279574580844446
2079,-96.88767900219999,31.4588630026,44.461,12.3,2018,14,6-12,171.8258057,0.8534855,126.4194794,None,Medium,36.595664170771755,21.49253472358109
2080,-96.8876529949,31.4588750027,44.003,12.3,2018,14,6-12,171.8154449,1.685771,180.2822113,None,Medium,36.595664170771755,20.241020342361598
2081,-96.88762699680001,31.458888004200002,42.307,12.3,2018,14,6-12,171.80201719999997,1.0670321000000003,174.0809784,None,Medium,36.595664170771755,15.606591542037867
2082,-96.887601,31.4589000044,39.857,12.3,2018,14,6-12,171.8084564,1.6714634999999998,154.949173,None,Medium,36.595664170771755,8.91180937175888
2083,-96.88757400390001,31.458911997199998,44.189,12.3,2018,14,6-12,171.8183594,1.5163574,179.4055176,None,Medium,36.595664170771755,20.749277274472572
2084,-96.8875470046,31.4589260014,40.476,12.3,2018,14,6-12,171.85162350000002,0.6383072,62.6891823,None,Medium,36.595664170771755,10.603266581310997
2085,-96.88752099880001,31.4589370003,39.22,12.3,2018,14,6-12,171.8497162,0.5928419,93.8154831,None,Medium,36.595664170771755,7.171166007486344
2086,-96.88749300139999,31.458949995799998,38.301,12.3,2018,14,6-12,171.7957916,0.6708706999999999,220.9181519,None,Medium,36.595664170771755,4.659939552593953
2087,-96.887466005,31.458961997600003,37.082,12.3,2018,14,6-12,171.78813169999998,0.9246893,130.475708,None,Medium,36.595664170771755,1.3289438523612658
2088,-96.8874389966,31.4589750003,40.645,12.3,2018,14,6-12,171.80499269999999,2.1883037,145.8474884,None,Medium,36.595664170771755,11.065069922852702
2089,-96.8874120002,31.4589870021,33.663,12.3,2018,14,6-12,171.78324890000002,1.7459651999999999,125.5418472,None,Medium,36.595664170771755,-8.013692980366839
2090,-96.8873850025,31.458999996,38.079,12.3,2018,14,6-12,171.7253876,1.3348327,98.3874512,None,Medium,36.595664170771755,4.053310311042139
2091,-96.88735800459999,31.459012999000002,33.989,12.3,2018,14,6-12,171.70314030000003,2.8432491,149.1434174,None,Medium,36.595664170771755,-7.122877067097064
2092,-96.8873319973,31.459024999,36.189,12.3,2018,14,6-12,171.6847992,2.008796,159.93516540000002,None,Medium,36.595664170771755,-1.1112359346016458
2093,-96.8873050009,31.4590370008,37.659,12.3,2018,14,6-12,171.7150269,1.6690262999999999,159.8521881,None,Medium,36.595664170771755,2.9056333675657386
2094,-96.8872790026,31.4590500021,40.506,12.3,2018,14,6-12,171.7272644,2.1098776000000004,109.5831909,None,Medium,36.595664170771755,10.68524350584503
2095,-96.8872499951,31.4590629989,36.942,12.3,2018,14,6-12,171.7782745,1.249639,155.8777924,None,Medium,36.595664170771755,0.9463848712024653
2096,-96.8872239983,31.459074999099997,39.656,12.3,2018,14,6-12,171.77001950000002,1.0995489,178.2460175,None,Medium,36.595664170771755,8.362563977380889
2097,-96.8871959994,31.4590889957,37.884,12.3,2018,14,6-12,171.7700043,0.863296,86.5602875,None,Medium,36.595664170771755,3.520460301570955
2098,-96.88716700219999,31.4591020017,35.82500000000001,12.3,2018,14,6-12,171.7247925,1.4980165,135.0177307,None,Medium,36.595664170771755,-2.1058892856144955
2099,-96.8871399951,31.459114003200003,38.009,12.3,2018,14,6-12,171.7336731,1.8087383999999997,157.13948059999998,None,Medium,36.595664170771755,3.86203082046274
2100,-96.8887860033,31.4584089975,32.412,12.3,2018,16,6-12,171.2210999,2.1824008999999998,163.4389191,None,High,37.06351193633953,-12.550111129050565
2101,-96.8887599963,31.4584209978,40.646,12.3,2018,16,6-12,171.2810669,2.5382689999999997,180.4659271,None,High,37.06351193633953,9.665808436647259
2102,-96.888733997,31.458435000700003,42.013,12.3,2018,16,6-12,171.21417240000002,2.2679827,105.57167050000001,None,High,37.06351193633953,13.354071983685012
2103,-96.88870800049999,31.4584470012,38.338,12.3,2018,16,6-12,171.1772919,1.4481871000000002,186.9550476,None,High,37.06351193633953,3.4386597412828483
2104,-96.88868100299999,31.4584600044,37.082,12.3,2018,16,6-12,171.239212,1.6502938999999999,191.4051514,None,High,37.06351193633953,0.04988211503601028
2105,-96.8886539965,31.4584719973,34.707,12.3,2018,16,6-12,171.28517150000002,1.4089762,308.4509583,None,High,37.06351193633953,-6.358037361346345
2106,-96.888628,31.458483997800002,40.702,12.3,2018,16,6-12,171.30879209999998,1.2716538999999998,307.0303955,None,High,37.06351193633953,9.816900432721951
2107,-96.88860200209999,31.4584969994,42.056,12.3,2018,16,6-12,171.3283081,1.3634319,245.4230499,None,High,37.06351193633953,13.470089052099512
2108,-96.88857500450001,31.4585100026,36.83,12.3,2018,16,6-12,171.3876648,1.0194368,334.03918460000006,None,High,37.06351193633953,-0.6300318673001453
2109,-96.88854899889999,31.458521001799998,36.664,12.3,2018,16,6-12,171.40022280000002,0.35424959999999994,199.79887390000002,None,High,37.06351193633953,-1.0779117128072824
2110,-96.8885220015,31.4585339959,38.079,12.3,2018,16,6-12,171.387085,0.8858701999999999,298.2088623,None,High,37.06351193633953,2.739859259437361
2111,-96.88849500389999,31.458546999099998,36.415,12.3,2018,16,6-12,171.4403381,0.6785496999999999,329.3875427,None,High,37.06351193633953,-1.7497314810680071
2112,-96.8884689969,31.4585589994,41.707,12.3,2018,16,6-12,171.4284515,1.3328271,203.8227539,None,High,37.06351193633953,12.528462147991123
2113,-96.8884420007,31.4585710014,36.215,12.3,2018,16,6-12,171.4619446,1.6018267,154.772049,None,High,37.06351193633953,-2.289345752763352
2114,-96.8884160027,31.458584003000002,37.245,12.3,2018,16,6-12,171.46482849999998,0.897199,201.91932680000002,None,High,37.06351193633953,0.48966774646771677
2115,-96.8883899957,31.4585960033,37.146,12.3,2018,16,6-12,171.49507140000003,0.9311870000000001,170.5918427,None,High,37.06351193633953,0.22255868197852444
2116,-96.8883639991,31.4586080037,35.83400000000001,12.3,2018,16,6-12,171.4828949,0.9795517,203.83140559999998,None,High,37.06351193633953,-3.317310940342987
2117,-96.88833800130001,31.458620996300002,38.581,12.3,2018,16,6-12,171.57034299999998,1.4534152,175.53324890000002,None,High,37.06351193633953,4.094291081392712
2118,-96.888310996,31.458631996999998,38.267,12.3,2018,16,6-12,171.5774231,0.4833646,231.2592773,None,High,37.06351193633953,3.247096674831002
2119,-96.88828499799999,31.4586449985,38.986,12.3,2018,16,6-12,171.57809450000002,0.8748988999999999,109.7385483,None,High,37.06351193633953,5.187009981575792
2120,-96.8882580018,31.4586570005,40.088,12.3,2018,16,6-12,171.6094971,1.9289358,222.7370911,None,High,37.06351193633953,8.160284618617215
2121,-96.88823200520001,31.458669000900002,38.489,12.3,2018,16,6-12,171.6621552,0.4569393,277.130127,None,High,37.06351193633953,3.8460685164128323
2122,-96.88820599809999,31.4586810011,38.422,12.3,2018,16,6-12,171.66404719999997,0.9916889999999999,53.0530815,None,High,37.06351193633953,3.6652977353948875
2123,-96.8881790018,31.4586930031,40.48,12.3,2018,16,6-12,171.7348938,0.9150729999999999,312.5512085,None,High,37.06351193633953,9.217928591140105
2124,-96.8881529947,31.4587050033,36.227,12.3,2018,16,6-12,171.69561769999999,0.0327594,61.725135800000004,None,High,37.06351193633953,-2.2569688964616486
2125,-96.8881259986,31.4587169962,37.408,12.3,2018,16,6-12,171.7341003,2.4012804,162.6100616,None,High,37.06351193633953,0.9294533778994424
2126,-96.888100002,31.458728996599998,39.0,12.3,2018,16,6-12,171.7572937,2.0735078000000002,160.3985596,None,High,37.06351193633953,5.224782980594475
2127,-96.8880729952,31.458740998400003,35.109,12.3,2018,16,6-12,171.76437380000002,0.39503340000000003,133.34101869999998,None,High,37.06351193633953,-5.273412675238677
2128,-96.8880459989,31.458753000300003,43.827,12.3,2018,16,6-12,171.7763062,0.862649,144.091095,None,High,37.06351193633953,18.248373427961894
2129,-96.8880210019,31.458764999099998,50.147,12.3,2018,16,6-12,171.82376100000002,0.3022438,137.9896851,None,High,37.06351193633953,35.30018441353515
2182,-96.88792700360001,31.458871,36.322,12.3,2018,20,6-12,172.04379269999998,2.2848711,143.3262177,None,Low,36.46565242165243,-0.39393898672474825
2183,-96.8878999967,31.458883001700002,40.196,12.3,2018,20,6-12,172.0099945,2.8168941000000003,168.01925659999998,None,Low,36.46565242165243,10.229756855063364
2184,-96.8878739986,31.458896003200003,39.351,12.3,2018,20,6-12,172.00405880000002,2.2983544,144.75859069999998,None,Low,36.46565242165243,7.91250776205589
2185,-96.8878470024,31.458907996100002,44.029,12.3,2018,20,6-12,172.0305634,3.0357132,172.42768859999998,None,Low,36.46565242165243,20.74101812547481
2186,-96.88782000459999,31.4589209991,35.42,12.3,2018,20,6-12,172.1116791,1.8449305,142.5160065,None,Low,36.46565242165243,-2.8674995570120223
2187,-96.8877939974,31.4589329993,40.956,12.3,2018,20,6-12,172.1015167,2.6548216,157.3039856,None,Low,36.46565242165243,12.313909885460635
2188,-96.88776699959999,31.4589460023,39.899,12.3,2018,20,6-12,172.13256840000003,1.7698977999999999,167.50534059999998,None,Low,36.46565242165243,9.415291789237076
2189,-96.88774100280001,31.458958002600003,41.929,12.3,2018,20,6-12,172.10234069999998,1.7362165,175.01121519999998,None,Low,36.46565242165243,14.982174225692912
2190,-96.8877139959,31.4589700043,39.613,12.3,2018,20,6-12,172.1152954,2.7441174999999998,153.519577,None,Low,36.46565242165243,8.630992096219156
2191,-96.8876879992,31.458982004499997,39.729,12.3,2018,20,6-12,172.1248322,1.4687284999999999,189.6094666,None,Low,36.46565242165243,8.94909966401663
2192,-96.88766100299999,31.458993997399997,42.139,12.3,2018,20,6-12,172.17837519999998,2.3674517,148.4460144,None,Low,36.46565242165243,15.558058615671102
2193,-96.8876340051,31.4590070004,41.243,12.3,2018,20,6-12,172.2020111,1.2378286,130.0801392,None,Low,36.46565242165243,13.100951885097492
2194,-96.8876079979,31.459019000399998,41.343,12.3,2018,20,6-12,172.1065979,3.2559619,152.5002136,None,Low,36.46565242165243,13.375182546991873
2195,-96.8875820011,31.4590310007,40.7,12.3,2018,20,6-12,172.0356293,3.6022816,130.1949768,None,Low,36.46565242165243,11.611879391011033
2196,-96.88755400379999,31.4590439962,40.042,12.3,2018,20,6-12,172.06219480000001,2.7240427000000005,156.1662445,None,Low,36.46565242165243,9.807441635746034
2197,-96.8875279965,31.459055996300002,42.431,12.3,2018,20,6-12,172.03092959999998,1.714107,137.216095,None,Low,36.46565242165243,16.358812148402667
2198,-96.8875009986,31.459068999299998,42.584,12.3,2018,20,6-12,172.0423889,2.5627329,139.02952580000002,None,Low,36.46565242165243,16.77838506110108
2199,-96.88747500040002,31.4590820007,36.996,12.3,2018,20,6-12,171.9955444,2.13766,125.4451065,None,Low,36.46565242165243,1.4543756744433445
2200,-96.8874470042,31.459094004,43.851,12.3,2018,20,6-12,171.9534607,1.6167425,156.3001251,None,Low,36.46565242165243,20.25288754730281
2201,-96.8874209957,31.4591069962,38.591,12.3,2018,20,6-12,171.9759521,3.6843519000000002,159.2953796,None,Low,36.46565242165243,5.828354731658638
2202,-96.8873939992,31.459118998,40.042,12.3,2018,20,6-12,171.9336243,1.6540637999999999,143.1626434,None,Low,36.46565242165243,9.807441635746034
2203,-96.8873680024,31.459130998200003,40.289,12.3,2018,20,6-12,171.9876404,1.9963108,149.59867859999997,None,Low,36.46565242165243,10.484791370625143
2204,-96.88734099540001,31.4591429998,36.581,12.3,2018,20,6-12,171.94018549999998,2.8054636000000004,166.0562439,None,Low,36.46565242165243,0.3163184275816865
2205,-96.8873149985,31.459155,41.309,12.3,2018,20,6-12,172.02775569999997,2.2019694,153.62687680000002,None,Low,36.46565242165243,13.281944121947767
2206,-96.8872890003,31.4591680014,45.921,12.3,2018,20,6-12,172.0166931,1.5836568000000002,136.5039062,None,Low,36.46565242165243,25.929462248516394
2207,-96.88726200379999,31.4591800031,36.452,12.3,2018,20,6-12,171.9555206,2.2904923,155.2032928,None,Low,36.46565242165243,-0.03743912626207194
2208,-96.8872369961,31.459192001599998,44.175,12.3,2018,20,6-12,171.95640559999998,2.0695584,152.5382385,None,Low,36.46565242165243,21.14139489184058
2209,-96.88721200030001,31.459202999099997,40.278,12.3,2018,20,6-12,171.9329529,2.9407721000000002,156.7170563,None,Low,36.46565242165243,10.454625997816756
2293,-96.8862520009,31.4593410017,37.089,12.2,2018,6,6-12,172.1967773,0.6930390000000001,199.4520569,None,Low,37.056157712657715,0.0886284206715405
2294,-96.88627799790001,31.459329001700002,38.498,12.2,2018,6,6-12,172.1686554,1.3781846000000002,313.477356,None,Low,37.056157712657715,3.8909654328510577
2295,-96.8863029952,31.459317003200002,36.656,12.2,2018,6,6-12,172.20310969999997,1.4933851999999999,303.8016663,None,Low,37.056157712657715,-1.0798683332487797
2296,-96.8863300024,31.4593050019,41.522,12.2,2018,6,6-12,172.11880490000001,1.0591983999999999,275.7252808,None,Low,37.056157712657715,12.051552462539398
2297,-96.88635700050001,31.4592919991,38.525,12.2,2018,6,6-12,172.0800629,1.6651251,310.6469727,None,Low,37.056157712657715,3.963827817044706
2298,-96.8863839971,31.459279997600003,44.31,12.2,2018,6,6-12,172.06239319999997,0.9670791999999999,247.61071780000003,None,Low,37.056157712657715,19.575268282238838
2299,-96.886410995,31.4592670039,38.14,12.2,2018,6,6-12,172.0638428,1.4355291000000001,283.34240719999997,None,Low,37.056157712657715,2.9248641905797608
2300,-96.88643700390001,31.4592540029,37.749,12.2,2018,6,6-12,172.0076294,0.5139234,317.17147830000005,None,Low,37.056157712657715,1.869708923182894
2301,-96.88646300239999,31.4592410017,40.728,12.2,2018,6,6-12,171.97258,0.1873871,260.2630005,None,Low,37.056157712657715,9.90885864588182
