,Longitude,Latitude,Yield,Moisture,Year,PlotID,FieldID,elevation,slope,aspect,Controls,Treatment,Average Control Yield,Relative Yield
951,-96.8887570008,31.4770989971,41.515,11.4,2018,17,SW16,166.23106380000002,1.9293395,307.73156739999996,"['16', '18']",High,41.44533612440192,0.168086163878558
952,-96.8887589982,31.4771229955,41.388,11.4,2018,17,SW16,166.16850280000003,2.6315572,306.14135739999995,"['16', '18']",High,41.44533612440192,-0.1383415596626397
953,-96.8887609954,31.477147003000002,43.819,11.4,2018,17,SW16,166.13258359999998,2.454529,258.236084,"['16', '18']",High,41.44533612440192,5.727215888594357
954,-96.8887620034,31.4771710031,47.231,11.4,2018,17,SW16,166.13748169999997,1.9816843000000002,265.348877,"['16', '18']",High,41.44533612440192,13.959746539952988
955,-96.88876100290001,31.477193996,46.479,11.4,2018,17,SW16,166.1694794,2.0235088,246.7843475,"['16', '18']",High,41.44533612440192,12.145308365913799
956,-96.8887630015,31.4772170023,48.463,11.4,2018,17,SW16,166.21083069999997,2.030426,231.1322174,"['16', '18']",High,41.44533612440192,16.932336739974627
957,-96.88876399899999,31.4772410022,43.622,11.3,2018,17,SW16,166.21932980000003,1.9491085,264.1066284,"['16', '18']",High,41.44533612440192,5.2518909945973835
958,-96.8887629982,31.4772640041,48.227,11.4,2018,17,SW16,166.21022030000003,1.4219813000000001,275.0031128,"['16', '18']",High,41.44533612440192,16.362911993866575
959,-96.88876199479999,31.477288999299997,43.116,11.4,2018,17,SW16,166.2079926,1.9832643,294.35150150000004,"['16', '18']",High,41.44533612440192,4.031005733874209
960,-96.8887610017,31.4773140037,50.082,11.3,2018,17,SW16,166.1843719,0.7964143,270.29873660000004,"['16', '18']",High,41.44533612440192,20.83868701094462
961,-96.88876000110001,31.4773369966,47.838,11.4,2018,17,SW16,166.1408081,1.3596542999999999,265.4091797,"['16', '18']",High,41.44533612440192,15.424326289476634
962,-96.8887599988,31.4773609981,49.095,11.3,2018,17,SW16,166.113205,1.3813026000000002,320.3081665,"['16', '18']",High,41.44533612440192,18.45723690751819
963,-96.88875799809999,31.477384001599997,49.192,11.3,2018,17,SW16,166.1381989,2.1713728999999997,255.2535095,"['16', '18']",High,41.44533612440192,18.69128012943548
964,-96.8887579958,31.4774080031,46.766,11.3,2018,17,SW16,166.1338959,2.0270758,275.56958010000005,"['16', '18']",High,41.44533612440192,12.837786764782475
1010,-96.88882699930001,31.477203004099998,43.889,11.1,2018,15,SW16,166.024765,0.8195585999999999,211.8887787,"['14', '16', '18']",Medium,41.78955741626795,5.023844983136337
1011,-96.88882699720001,31.4772269966,45.516,11.2,2018,15,SW16,166.0411835,0.7623615,247.1508179,"['14', '16', '18']",Medium,41.78955741626795,8.91716211926526
1012,-96.88882700389999,31.4772519994,41.176,11.2,2018,15,SW16,166.0718079,0.8208958000000001,221.00582889999998,"['14', '16', '18']",Medium,41.78955741626795,-1.4682075001567196
1013,-96.88882700159999,31.4772760009,47.112,11.1,2018,15,SW16,166.0775909,0.44169709999999995,308.04656980000004,"['14', '16', '18']",Medium,41.78955741626795,12.736298043826904
1014,-96.88882699780001,31.4773010036,43.301,11.2,2018,15,SW16,166.05987549999998,0.3287291,272.1337891,"['14', '16', '18']",Medium,41.78955741626795,3.616794905666259
1015,-96.8888260049,31.477325999,40.934,11.2,2018,15,SW16,166.06307980000003,1.0567587999999999,306.4812622,"['14', '16', '18']",Medium,41.78955741626795,-2.047299538843394
1016,-96.88882500129999,31.477351003200003,43.392,11.2,2018,15,SW16,166.0066986,0.27782740000000006,311.87496949999996,"['14', '16', '18']",Medium,41.78955741626795,3.834552655750916
1017,-96.8888239993,31.4773749973,48.242,11.1,2018,15,SW16,166.0067444,0.8778427,244.66943360000002,"['14', '16', '18']",Medium,41.78955741626795,15.440322852570407
1018,-96.8888229957,31.4774000015,43.501,11.2,2018,15,SW16,166.008255,1.1452598999999999,269.68841549999996,"['14', '16', '18']",Medium,41.78955741626795,4.095383367390764
1019,-96.8888210044,31.4774239973,53.628,11.1,2018,15,SW16,166.01074219999998,0.215416,306.085083,"['14', '16', '18']",Medium,41.78955741626795,28.328710126811618
1020,-96.8888200007,31.477449001500002,41.362,11.1,2018,15,SW16,166.0262146,1.0197418,279.0505066,"['14', '16', '18']",Medium,41.78955741626795,-1.0231202307529204
1021,-96.88881899879999,31.4774729956,51.079,11.1,2018,15,SW16,166.0065308,1.4750096000000001,260.6297913,"['14', '16', '18']",Medium,41.78955741626795,22.22910018213267
1022,-96.8888169953,31.477498001300003,45.461,11.1,2018,15,SW16,165.9942169,2.3126404,323.6393738,"['14', '16', '18']",Medium,41.78955741626795,8.785550292291019
1023,-96.8888150025,31.4775229983,45.216,11.2,2018,15,SW16,165.91673280000003,2.7782147,301.253418,"['14', '16', '18']",Medium,41.78955741626795,8.199279426678494
1024,-96.888812999,31.477548004000003,44.017,11.1,2018,15,SW16,165.882431,2.7969739,280.901062,"['14', '16', '18']",Medium,41.78955741626795,5.330141598640028
1025,-96.8888119956,31.4775729992,45.387,11.2,2018,15,SW16,165.83140559999998,1.9702418999999998,251.3119049,"['14', '16', '18']",Medium,41.78955741626795,8.608472561452952
1026,-96.88881000280001,31.4775979962,50.106,11.1,2018,15,SW16,165.9004822,1.3128866000000001,259.6439819,"['14', '16', '18']",Medium,41.78955741626795,19.900767315842902
1027,-96.88880900209999,31.4776209981,46.049,11.1,2018,15,SW16,165.9300232,1.8033487000000001,252.065567,"['14', '16', '18']",Medium,41.78955741626795,10.192600369761097
1028,-96.8888069986,31.4776460038,42.938,11.2,2018,15,SW16,165.951416,2.0577781,245.8636475,"['14', '16', '18']",Medium,41.78955741626795,2.7481568476362637
1029,-96.88880599660001,31.477669997899998,44.271,11.1,2018,15,SW16,166.0055084,1.9653662,234.3142395,"['14', '16', '18']",Medium,41.78955741626795,5.937948945030157
1030,-96.888804005,31.477694002600003,39.979,11.1,2018,15,SW16,166.02456669999998,2.0647081999999997,271.9009705,"['14', '16', '18']",Medium,41.78955741626795,-4.332559443577953
1031,-96.88880200320001,31.477717998200003,40.507,11.2,2018,15,SW16,166.05909730000002,2.4054511,265.80001830000003,"['14', '16', '18']",Medium,41.78955741626795,-3.069085904625234
1032,-96.8888009995,31.4777430025,40.093,11.1,2018,15,SW16,166.0432892,2.9634717,231.1377716,"['14', '16', '18']",Medium,41.78955741626795,-4.059764020394968
1033,-96.88879899770001,31.477766998000003,42.621,11.1,2018,15,SW16,166.07862849999998,2.2834861,287.285675,"['14', '16', '18']",Medium,41.78955741626795,1.9895941358029061
1034,-96.8887970047,31.477792004,43.646,11.1,2018,15,SW16,166.1062012,2.1131394,267.3838501,"['14', '16', '18']",Medium,41.78955741626795,4.442360002141045
1035,-96.88879700250001,31.477815996500002,45.188,11.2,2018,15,SW16,166.12068180000003,2.2947211,263.5447693,"['14', '16', '18']",Medium,41.78955741626795,8.132277042037064
1036,-96.888794999,31.4778410023,46.846,11.1,2018,15,SW16,166.1029968,2.2617743,235.3713531,"['14', '16', '18']",Medium,41.78955741626795,12.099775389733285
1037,-96.88879399700001,31.477864996300003,42.76,11.2,2018,15,SW16,166.09883119999998,2.1712215,271.5625,"['14', '16', '18']",Medium,41.78955741626795,2.322213116701435
1038,-96.88879300389999,31.4778900007,44.403,11.1,2018,15,SW16,166.1349335,0.6216164000000001,277.77969360000003,"['14', '16', '18']",Medium,41.78955741626795,6.253817329768332
1039,-96.88879200049999,31.4779149959,35.928,11.2,2018,15,SW16,166.1876221,1.4106693000000001,262.4472961,"['14', '16', '18']",Medium,41.78955741626795,-14.02636873580802
1040,-96.88879199809999,31.4779389974,43.942,11.1,2018,15,SW16,166.1245728,1.690063,280.9859619,"['14', '16', '18']",Medium,41.78955741626795,5.150670925493327
1044,-96.8887460028,31.4766069958,48.274,11.0,2018,13,SW16,166.5030365,1.5322475,279.766571,"['12', '14', '16']",Low,41.752914141414145,15.61827717341933
1045,-96.8887570025,31.476628003800002,45.351,11.0,2018,13,SW16,166.4751282,1.1277562,275.6940308,"['12', '14', '16']",Low,41.752914141414145,8.617568216674396
1046,-96.8887670026,31.476649004400002,32.765,11.0,2018,13,SW16,166.4100647,1.2821076999999999,299.6455383,"['12', '14', '16']",Low,41.752914141414145,-21.526435522494836
1047,-96.88877700290001,31.476669996,37.799,11.0,2018,13,SW16,166.3756104,1.9974061,319.1737061,"['12', '14', '16']",Low,41.752914141414145,-9.469792043790093
1048,-96.8887860031,31.476690998200002,38.48,11.0,2018,13,SW16,166.3238373,1.4621561,266.2639465,"['12', '14', '16']",Low,41.752914141414145,-7.838768164370566
1049,-96.8887960032,31.476711998699997,35.304,11.0,2018,13,SW16,166.3114166,1.0974392,306.9052734,"['12', '14', '16']",Low,41.752914141414145,-15.445422850180302
1050,-96.88880400209999,31.4767340036,40.766,11.0,2018,13,SW16,166.290329,0.1823781,307.8930359,"['12', '14', '16']",Low,41.752914141414145,-2.3637012211208512
1051,-96.8888130026,31.476754996700002,41.623,11.0,2018,13,SW16,166.28202819999998,0.8922037,325.53918460000006,"['12', '14', '16']",Low,41.752914141414145,-0.31114987800405364
1052,-96.88882100299999,31.4767760004,44.409,11.0,2018,13,SW16,166.2230377,1.0853374,274.1164246,"['12', '14', '16']",Low,41.752914141414145,6.3614382689310744
1053,-96.8888290022,31.4767979962,38.28,11.0,2018,13,SW16,166.1860352,1.0596825,294.0488586,"['12', '14', '16']",Low,41.752914141414145,-8.31777664584472
1054,-96.88883600129999,31.476820002600004,44.786,11.0,2018,13,SW16,166.1708069,0.5671058000000001,303.7482605,"['12', '14', '16']",Low,41.752914141414145,7.264369256509882
1055,-96.8888420008,31.476842001599998,47.741,11.0,2018,13,SW16,166.14323430000002,0.501955,253.1036224,"['12', '14', '16']",Low,41.752914141414145,14.341719570290673
1056,-96.88884900010001,31.476863998899997,45.338,11.0,2018,13,SW16,166.1370392,0.9677482,259.78890989999996,"['12', '14', '16']",Low,41.752914141414145,8.586432665378577
1057,-96.88885500100001,31.4768849967,41.475,11.0,2018,13,SW16,166.16987609999998,1.2394695,279.09445189999997,"['12', '14', '16']",Low,41.752914141414145,-0.6656161542949268
1058,-96.88886000059999,31.476906997199997,41.814,11.0,2018,13,SW16,166.1230774,1.32912,285.48150630000004,"['12', '14', '16']",Low,41.752914141414145,0.14630322180378041
1059,-96.88886499879999,31.476929998800003,41.719,11.0,2018,13,SW16,166.1047821,1.7013006999999998,276.44500730000004,"['12', '14', '16']",Low,41.752914141414145,-0.08122580689644547
1060,-96.88886899719999,31.476953002,39.401,11.0,2018,13,SW16,166.0768433,2.1383357000000003,270.11706539999994,"['12', '14', '16']",Low,41.752914141414145,-5.6329341071820185
1061,-96.88887300479999,31.4769769975,39.891,11.0,2018,13,SW16,166.05195619999998,1.8449581000000002,306.776947,"['12', '14', '16']",Low,41.752914141414145,-4.459363327570325
1062,-96.8888770017,31.477001001799998,41.001,11.0,2018,13,SW16,165.9941406,2.2236121,275.9181213,"['12', '14', '16']",Low,41.752914141414145,-1.800866255388708
1063,-96.8888799975,31.477025999899997,37.769,11.0,2018,13,SW16,165.98739619999998,2.1863458,298.40621949999996,"['12', '14', '16']",Low,41.752914141414145,-9.541643316011221
1064,-96.88888300389999,31.4770509981,47.52,11.0,2018,13,SW16,165.9811707,1.8018038,287.3561096,"['12', '14', '16']",Low,41.752914141414145,13.812415198261728
1065,-96.8888849984,31.4770769989,38.683,11.0,2018,13,SW16,165.9537201,1.6829419999999997,295.2541809,"['12', '14', '16']",Low,41.752914141414145,-7.3525745556742805
1066,-96.8888870034,31.4771029998,41.55,11.0,2018,13,SW16,165.860199,1.4257411,330.6494141,"['12', '14', '16']",Low,41.752914141414145,-0.485987973742125
1067,-96.88888799959999,31.477128000900002,36.833,11.0,2018,13,SW16,165.8026733,1.6159515,311.86483760000004,"['12', '14', '16']",Low,41.752914141414145,-11.783403009310316
1068,-96.8888890033,31.4771550046,35.742,11.0,2018,13,SW16,165.7895813,0.7600135,284.5137939,"['12', '14', '16']",Low,41.752914141414145,-14.39639427575189
1069,-96.8888909993,31.4771800042,39.411,11.0,2018,13,SW16,165.8028717,2.5702024,245.04870609999998,"['12', '14', '16']",Low,41.752914141414145,-5.608983683108315
1070,-96.8888909972,31.477203996700002,40.86,11.0,2018,13,SW16,165.8617554,2.7250384999999997,256.2956543,"['12', '14', '16']",Low,41.752914141414145,-2.1385672348279905
1071,-96.888891004,31.4772289995,42.955,11.0,2018,13,SW16,165.8901825,2.0355077,250.94662480000002,"['12', '14', '16']",Low,41.752914141414145,2.87904660861389
1072,-96.8888909988,31.4772550034,43.301,11.0,2018,13,SW16,165.871933,1.5600611,264.881134,"['12', '14', '16']",Low,41.752914141414145,3.7077312815642056
1073,-96.8888919951,31.4772799955,41.41,11.0,2018,13,SW16,165.8572083,1.0593158999999999,252.54443360000002,"['12', '14', '16']",Low,41.752914141414145,-0.8212939107740421
1074,-96.8888910006,31.4773060011,42.376,11.0,2018,13,SW16,165.892334,2.660291,277.8733215,"['12', '14', '16']",Low,41.752914141414145,1.4923170547461797
1075,-96.8888909968,31.4773310038,45.088,11.0,2018,13,SW16,165.84411619999997,1.6815126,256.64544680000006,"['12', '14', '16']",Low,41.752914141414145,7.9876720635358724
1076,-96.8888880028,31.4773570034,46.587,11.0,2018,13,SW16,165.847229,1.5061704,287.7120667,"['12', '14', '16']",Low,41.752914141414145,11.577840632184747
1133,-96.88894999700001,31.4771219973,55.121,11.0,2018,11,SW16,165.66954040000002,1.6485021,295.50872799999996,"['10', '12', '14']",Low,43.17979292929292,27.654618655214147
1134,-96.8889519971,31.4771440024,42.191,11.0,2018,11,SW16,165.6358643,1.6760784,279.34075930000006,"['10', '12', '14']",Low,43.17979292929292,-2.2899436570065825
1135,-96.88895299469999,31.4771680023,39.293,11.0,2018,11,SW16,165.6673584,1.7380691000000001,247.8588562,"['10', '12', '14']",Low,43.17979292929292,-9.00141632373634
1136,-96.8889530002,31.4771939973,40.621,11.0,2018,11,SW16,165.7157745,1.2591946000000003,245.79469300000002,"['10', '12', '14']",Low,43.17979292929292,-5.925903659341196
1137,-96.8889539978,31.4772179973,41.399,11.0,2018,11,SW16,165.7243958,1.3092225,254.7088165,"['10', '12', '14']",Low,43.17979292929292,-4.124134944808506
1138,-96.88895300470001,31.4772430017,44.088,11.0,2018,11,SW16,165.7406769,0.9969541,248.7280426,"['10', '12', '14']",Low,43.17979292929292,2.1033150209735165
1139,-96.888953001,31.4772680044,45.242,11.0,2018,11,SW16,165.76187130000002,1.2263657,267.0736084,"['10', '12', '14']",Low,43.17979292929292,4.7758614175939815
1140,-96.888952996,31.4772939992,47.005,11.0,2018,11,SW16,165.7438812,1.0858008999999997,276.4484253,"['10', '12', '14']",Low,43.17979292929292,8.85878975142579
1141,-96.88895200299999,31.4773190037,47.859,11.0,2018,11,SW16,165.7541504,0.8901215,254.0971222,"['10', '12', '14']",Low,43.17979292929292,10.836566720848566
1142,-96.88895099960001,31.4773439989,44.017,11.0,2018,11,SW16,165.73324580000002,0.6064312,210.0394287,"['10', '12', '14']",Low,43.17979292929292,1.9388862565367329
1143,-96.88894999600001,31.477369003099998,46.335,11.0,2018,11,SW16,165.74658200000002,0.9407732,245.8523712,"['10', '12', '14']",Low,43.17979292929292,7.307138030684265
1144,-96.8889480033,31.477394,42.421,11.0,2018,11,SW16,165.757431,0.3725465,342.043396,"['10', '12', '14']",Low,43.17979292929292,-1.7572870961550222
1145,-96.8889469997,31.4774190043,42.905,11.0,2018,11,SW16,165.7019196,0.6592706,274.29672239999996,"['10', '12', '14']",Low,43.17979292929292,-0.6363924202760673
1146,-96.888944995,31.4774450022,45.276,11.0,2018,11,SW16,165.7225647,1.2754478,286.1557617,"['10', '12', '14']",Low,43.17979292929292,4.854601952676401
1147,-96.88894400209999,31.477469997600004,42.13,11.0,2018,11,SW16,165.6944885,1.0743530000000001,303.5930786,"['10', '12', '14']",Low,43.17979292929292,-2.431213440536781
1148,-96.88894299850003,31.477495001799998,43.588,11.0,2018,11,SW16,165.67536930000003,2.1705964,288.8580017,"['10', '12', '14']",Low,43.17979292929292,0.9453659756440219
1149,-96.88894100440001,31.477520999899998,44.171,11.0,2018,11,SW16,165.5881805,1.181622,324.9784546,"['10', '12', '14']",Low,43.17979292929292,2.295534562498209
1150,-96.8889400008,31.4775460041,43.956,11.0,2018,11,SW16,165.55090330000002,1.5663733,308.6797791,"['10', '12', '14']",Low,43.17979292929292,1.7976164730065347
1151,-96.88893799610001,31.4775720021,40.617,11.0,2018,11,SW16,165.5539398,1.1362398,258.4220886,"['10', '12', '14']",Low,43.17979292929292,-5.935167251703843
1152,-96.88893700320001,31.4775969975,45.144,11.0,2018,11,SW16,165.5386505,1.3687326000000002,231.02661129999998,"['10', '12', '14']",Low,43.17979292929292,4.548903404709403
1153,-96.88893500120001,31.4776210021,39.671,11.0,2018,11,SW16,165.6038818,1.3592674,205.3229523,"['10', '12', '14']",Low,43.17979292929292,-8.126006845467243
1154,-96.88893299790001,31.4776459988,45.375,11.0,2018,11,SW16,165.6794128,1.0648607,246.4864349,"['10', '12', '14']",Low,43.17979292929292,5.083875863651633
1155,-96.88893199569999,31.4776700019,42.938,11.0,2018,11,SW16,165.6946716,1.5411306999999999,232.4485016,"['10', '12', '14']",Low,43.17979292929292,-0.5599677832843178
1156,-96.88893100290001,31.4776949973,45.014,10.9,2018,11,SW16,165.74099730000003,1.1587690000000002,217.5830841,"['10', '12', '14']",Low,43.17979292929292,4.247836652923745
1157,-96.88892899940001,31.477720003,42.938,11.0,2018,11,SW16,165.7615814,0.922753,238.2146912,"['10', '12', '14']",Low,43.17979292929292,-0.5599677832843178
1158,-96.88892699610001,31.4777449998,45.568,11.0,2018,11,SW16,165.841629,1.2393328000000001,259.0011292,"['10', '12', '14']",Low,43.17979292929292,5.530844195148813
1159,-96.888926003,31.4777700042,43.532,11.0,2018,11,SW16,165.8000641,1.594524,259.0950623,"['10', '12', '14']",Low,43.17979292929292,0.8156756825671081
1160,-96.8889249996,31.4777949994,47.35,10.9,2018,11,SW16,165.8566132,1.9070032,263.69534300000004,"['10', '12', '14']",Low,43.17979292929292,9.65777459270314
1161,-96.8889229964,31.477819996199997,38.081,11.0,2018,11,SW16,165.8083649,2.3443511000000004,299.93823239999995,"['10', '12', '14']",Low,43.17979292929292,-11.808284809615028
1162,-96.8889220033,31.4778450006,45.005,11.0,2018,11,SW16,165.7739716,1.4725438,276.4969788,"['10', '12', '14']",Low,43.17979292929292,4.226993570107814
1163,-96.8889199986,31.4778709985,44.974,11.0,2018,11,SW16,165.80223080000002,1.2220507999999999,256.193634,"['10', '12', '14']",Low,43.17979292929292,4.155200729297371
1164,-96.8888580047,31.4765610027,48.701,10.9,2018,9,SW16,166.2771301,1.2368351999999998,340.25561519999997,"['8', '10', '12']",Medium,43.41027626262626,12.187721878030862
1165,-96.888868997,31.476579999200002,39.323,11.0,2018,9,SW16,166.2071991,1.5262619,321.41705319999994,"['8', '10', '12']",Medium,43.41027626262626,-9.415457846660077
1166,-96.88887799870001,31.4766000002,45.367,10.9,2018,9,SW16,166.165741,0.7947678,257.1541748,"['8', '10', '12']",Medium,43.41027626262626,4.507512750059049
1167,-96.88888900159999,31.4766189969,49.817,11.0,2018,9,SW16,166.1460419,2.0443802,294.45611569999994,"['8', '10', '12']",Medium,43.41027626262626,14.758541730105406
1168,-96.8888980033,31.4766389979,46.17,10.9,2018,9,SW16,166.0961304,1.5084733000000001,283.286377,"['8', '10', '12']",Medium,43.41027626262626,6.357305170503379
1169,-96.88890700350001,31.47666,44.266,11.0,2018,9,SW16,166.0472107,2.1043517999999994,279.57968139999997,"['8', '10', '12']",Medium,43.41027626262626,1.9712469282543248
1170,-96.88891600379999,31.4766810021,45.517,10.9,2018,9,SW16,166.0176086,2.2930241000000002,283.3067932,"['8', '10', '12']",Medium,43.41027626262626,4.853053052757254
1171,-96.8889260025,31.4767030039,44.496,10.9,2018,9,SW16,165.96749880000002,1.0562584,270.98989869999997,"['8', '10', '12']",Medium,43.41027626262626,2.501075392391561
1172,-96.88893599990001,31.476725997800003,36.159,10.9,2018,9,SW16,165.9318542,1.4528126000000001,280.4817505,"['8', '10', '12']",Medium,43.41027626262626,-16.704054631573936
1173,-96.8889449959,31.476750003400003,44.449,10.9,2018,9,SW16,165.93502809999998,1.7195971999999997,277.5092468,"['8', '10', '12']",Medium,43.41027626262626,2.392806097546118
1174,-96.8889540026,31.4767740002,38.599,10.9,2018,9,SW16,165.8852539,1.8687273000000002,263.0428162,"['8', '10', '12']",Medium,43.41027626262626,-11.083265707683356
1175,-96.8889609991,31.476797999899997,43.301,10.9,2018,9,SW16,165.83670039999998,1.7429554,307.0975952,"['8', '10', '12']",Medium,43.41027626262626,-0.25172901910403256
1176,-96.8889679956,31.476821999600002,43.771,11.0,2018,9,SW16,165.8076477,1.1330711000000002,256.4984741,"['8', '10', '12']",Medium,43.41027626262626,0.8309639293502985
1177,-96.8889750026,31.476845999499997,39.186,10.9,2018,9,SW16,165.8080139,1.2233559999999999,248.4855804,"['8', '10', '12']",Medium,43.41027626262626,-9.731051323124426
1178,-96.8889809992,31.476870000799998,39.152,11.0,2018,9,SW16,165.8212585,0.8466530000000001,297.6035461,"['8', '10', '12']",Medium,43.41027626262626,-9.809373791736014
1179,-96.888987005,31.476895003400003,39.906,10.9,2018,9,SW16,165.7603149,1.7907841,267.3145752,"['8', '10', '12']",Medium,43.41027626262626,-8.072457870173109
1180,-96.88899200190001,31.4769189971,42.92,11.0,2018,9,SW16,165.77366640000002,1.2871822,314.92434689999993,"['8', '10', '12']",Medium,43.41027626262626,-1.1294013879574398
1181,-96.8889959974,31.476944002699998,41.659,10.9,2018,9,SW16,165.73985290000002,1.3794066999999999,295.7511597,"['8', '10', '12']",Medium,43.41027626262626,-4.034243532640244
1182,-96.8890020034,31.4769689962,42.082,11.0,2018,9,SW16,165.7097626,0.7491294,262.144104,"['8', '10', '12']",Medium,43.41027626262626,-3.0598198790313393
1183,-96.88900499639999,31.4769959966,42.004,10.9,2018,9,SW16,165.70280459999998,0.6157897,325.95178219999997,"['8', '10', '12']",Medium,43.41027626262626,-3.239500836434406
1184,-96.889009001,31.4770220035,40.073,10.9,2018,9,SW16,165.68748469999997,0.7886555000000001,330.31616210000004,"['8', '10', '12']",Medium,43.41027626262626,-7.68775633316912
1185,-96.8890120045,31.477049004,37.337,10.9,2018,9,SW16,165.6510315,1.1397536,275.9264832,"['8', '10', '12']",Medium,43.41027626262626,-13.990411454384127
1186,-96.8890149974,31.4770760044,39.455,10.9,2018,9,SW16,165.5878906,1.4759183999999999,299.1114502,"['8', '10', '12']",Medium,43.41027626262626,-9.111382380285674
1187,-96.88901700129999,31.4771029975,39.491,11.0,2018,9,SW16,165.52857969999997,2.1178501,310.07498169999997,"['8', '10', '12']",Medium,43.41027626262626,-9.028452707638104
1188,-96.88901699469999,31.4771300025,38.142,10.9,2018,9,SW16,165.5673676,1.341976,268.1990051,"['8', '10', '12']",Medium,43.41027626262626,-12.136011829903833
1189,-96.8890189998,31.4771560035,45.68,11.0,2018,9,SW16,165.53886409999998,1.7826933999999997,263.4690247,"['8', '10', '12']",Medium,43.41027626262626,5.228540181689281
1190,-96.88902000520001,31.4771819969,45.034,11.0,2018,9,SW16,165.5314636,1.6675349,247.65417480000002,"['8', '10', '12']",Medium,43.41027626262626,3.740413278069067
1191,-96.8890209999,31.4772079992,39.61,10.9,2018,9,SW16,165.5714722,1.686206,247.05488590000002,"['8', '10', '12']",Medium,43.41027626262626,-8.754324067497539
1192,-96.88902099479999,31.477234003099998,46.921,10.9,2018,9,SW16,165.57775880000003,1.0807153999999999,259.7671814,"['8', '10', '12']",Medium,43.41027626262626,8.087310286012318
1193,-96.8890200005,31.4772599997,44.689,10.9,2018,9,SW16,165.58360290000002,0.5671236999999999,324.04647830000005,"['8', '10', '12']",Medium,43.41027626262626,2.9456705818632294
1194,-96.88902000469999,31.4772869958,46.835,11.0,2018,9,SW16,165.5801392,0.461315,262.4726257,"['8', '10', '12']",Medium,43.41027626262626,7.88920051246536
1195,-96.8890190025,31.4773109989,57.933,10.9,2018,9,SW16,165.58753969999998,0.5554201999999999,99.42154690000001,"['8', '10', '12']",Medium,43.41027626262626,33.45457570809556
1238,-96.8890769977,31.4770679983,40.754,10.9,2018,7,SW16,165.4704132,1.9894444,283.2365417,"['6', '8', '10']",High,45.38383181818182,-10.201500474287855
