Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
0.270240009,38.37749863,0.950416028,238.1690063,27.71910095,6.072820187,0.275067002,31.16950035,0.760713995,199.6649933,20.75079918,3.873389959,52.35589981,1921.349976,4.321430206,65.063797,41.41009903,1.860710025,55.18479919,1944.670044,4.67813015,52.6855011,35.70080185,1.604629993,146.9850006,4048.030029,31.50810051,403.7219849,135.4730072,14.5965004,173.7610016,3994.080078,41.70970154,361.0249939,120.8990021,7.673699856,245.3289948,94.8082962,43.24100113,221.2330017,105.887001,37.90449905
0.351951003,33.04759979,0.944611013,259.7590027,24.6385994,6.537680149,0.346767992,27.96500015,0.786801994,207.8119965,19.26759911,4.392769814,40.05820084,1950.329956,4.08893013,69.38909912,42.1493988,1.957829952,47.22409821,1966.069946,4.757060051,57.86240005,38.51279831,1.609859943,60.91500092,4050.699951,29.86310005,406.0450134,133.0599976,14.44180012,96.07109833,3982.429932,41.0367012,361.3729858,122.6299973,8.943619728,231.9230042,101.822998,41.80479813,233.8399963,114.6330032,42.40269852
0.310589999,50.01509857,0.861123979,271.5090027,31.65990067,6.60653019,0.369893014,39.08380127,0.759392023,205.0570068,25.07180023,3.842639923,43.59429932,2007.650024,4.508210182,65.91349792,42.40679932,3.288369894,49.31639862,2034.459961,4.761410236,49.75469971,37.72480011,1.694959998,149.8040009,4213.490234,33.12110138,397.723999,129.2409973,15.46609974,184.647995,4203.52002,42.68740082,345.2309875,116.2089996,7.83893013,244.723999,90.77780151,42.28839874,215.6369934,106.1790009,35.23220062
0.425453991,57.42639923,0.901939988,283.4630127,34.73849869,6.578209877,0.437433988,44.34469986,0.759477019,205.4940033,27.51210022,3.836679935,45.01839828,2151.610107,4.507740021,65.41400146,41.5094986,5.220379829,53.00640106,2171.629883,4.972020149,47.70880127,37.19480133,1.871309996,172.0919952,4232.939941,32.23880005,397.2900085,132.473999,14.95580006,209.6190033,4262.629883,42.11249924,344.4830017,118.0670013,7.848589897,237.3359985,97.61380005,36.65810013,207.8950043,109.189003,31.09600067
0.360576987,29.68889999,0.978824973,248.3200073,23.80369949,6.505270004,0.31389001,26.23629951,0.808923006,207.6029968,18.22550011,4.396550179,41.01490021,1942.650024,4.021039963,69.20200348,42.15019989,1.793939948,48.77640152,1959.25,4.754010201,58.98270035,38.28359985,1.606860042,57.61370087,4010.899902,29.49029922,406.1090088,134.9779968,14.42510033,91.83300018,3933.429932,41.02949905,363.2829895,123.8899994,8.939390182,232.1210022,102.5449982,41.91759872,235.8849945,113.7300034,42.47060013
0.199751005,51.39160156,0.828427017,257.8649902,31.64209938,6.126589775,0.394457996,36.67559814,1.194110036,204.9120026,23.87179947,3.666419983,49.44490051,1903.98999,4.661600113,64.20089722,41.28379822,2.147660017,53.89110184,1934.530029,4.644979954,50.47029877,34.84249878,1.583439946,183.2899933,4135.100098,33.74560165,406.9890137,127.1780014,15.04710007,221.9170074,4112.140137,41.42860031,353.4419861,113.7149963,7.705430031,249.102005,91.4897995,42.49259949,218.651001,106.2480011,40.02669907
0.465862006,46.15090179,0.932676017,283.7139893,30.43169975,7.392260075,0.478502989,35.58440018,0.761632979,212.4109955,25.02280045,4.366960049,35.60329819,2185.48999,4.49105978,69.28150177,43.58050156,5.156260014,41.98249817,2173.459961,4.870649815,50.92039871,40.01340103,1.913730025,94.07939911,4326.419922,31.03240013,411.6809998,132.9049988,16.53910065,124.211998,4353.390137,42.09560013,348.3210144,121.6679993,8.970560074,238.4579926,106.1350021,39.65879822,218.3119965,119.9850006,38.96289825
0.300188988,40.71580124,0.804742992,259.8930054,26.71209908,6.075600147,0.349649012,33.29140091,0.803925991,207.0850067,20.87549973,4.069990158,46.51179886,1972.689941,4.246449947,68.42089844,40.95769882,2.034670115,52.28730011,1969.880005,4.873330116,53.40039825,37.15219879,1.498239994,127.4800034,4077.870117,30.58690071,399.1820068,130.6799927,13.9907999,175.220993,4022.110107,42.57189941,355.821991,117.7549973,8.808830261,224.2940063,93.32250214,108.9710007,216.1750031,107.0780029,46.43149948
0.336279988,47.49969864,0.838959992,275.4230042,30.66749954,6.63079977,0.391606003,37.8443985,0.750823975,210.4550018,24.70249939,4.04722023,42.48839951,2051.280029,4.558340073,66.71569824,42.09500122,3.228559971,48.25109863,2057.949951,4.86729002,50.99499893,38.21640015,1.692459941,128.3099976,4204.299805,32.14350128,399.8049927,128.9720001,15.34379959,162.8059998,4182.459961,42.11180115,348.0230103,117.2099991,8.421030045,236.6369934,96.33850098,39.65409851,214.147995,110.6080017,36.69739914
0.426046997,57.1515007,0.906674981,291.9419861,34.94380188,6.664959908,0.419629008,43.6446991,0.756267011,206.6629944,27.89629936,3.881880045,45.35689926,2160.080078,4.49105978,66.22779846,41.65219879,6.620090008,53.91690063,2175.590088,4.831870079,47.72909927,37.3042984,1.9648,169.3339996,4247.060059,32.23089981,399.7810059,136.5709991,15.12959957,214.1699982,4279.709961,41.80659866,346.9450073,120.8339996,7.782010078,241.7599945,99.53029633,37.16600037,210.2839966,110.6760025,31.46689987
0.336329997,43.42610168,0.896425009,266.7340088,28.86689949,6.506490231,0.356519997,34.46849823,0.787353992,204.6759949,22.14920044,4.010260105,46.26520157,1965.72998,4.248320103,68.53749847,41.18529892,2.624690056,51.40050125,1992.579956,4.632080078,53.17070007,36.50579834,1.677129984,123.5820007,4070.659912,31.38150024,408.3049927,132.7050018,15.23579979,155.826004,4040.889893,41.32920074,358.3909912,120.0699997,8.061880112,249.654007,97.73660278,42.65729904,223.9299927,110.8249969,40.64030075
0.372512013,53.98789978,0.882058978,276.6820068,33.30960083,6.384049892,0.370128989,41.1446991,0.757637024,205.3049927,27.01009941,3.82968998,48.16579819,2082.820068,4.559430122,64.94390106,41.41880035,5.367959976,56.03129959,2112.909912,4.966440201,48.40359879,36.81650162,1.801229954,176.3119965,4193.580078,32.39410019,397.2929993,134.1470032,14.80049992,217.2149963,4228.350098,42.10739899,348.7430115,118.987999,7.807409763,238.0749969,96.58059692,36.79219818,209.8609924,108.6910019,31.21010017
0.397974998,55.59749985,0.902043998,269.5010071,33.32089996,6.573689938,0.393766999,43.14530182,0.772520006,204.7689972,26.70590019,3.795340061,46.3728981,2075.939941,4.535809994,64.44419861,41.62459946,3.872689962,53.28440094,2100.459961,4.94588995,48.3973999,36.82920074,1.787889957,175.5169983,4202.490234,32.82970047,395.5679932,128.9949951,15.5777998,211.253006,4218.930176,42.89590073,345.7900085,116.2419968,7.824880123,240.1719971,92.72730255,39.51369858,209.5690002,105.9639969,33.4510994
0.326002002,46.71659851,0.684472978,275.7090149,28.20969963,5.965360165,0.487105995,38.31430054,0.946974993,205.9620056,23.4864006,4.000179768,41.90269852,2044.51001,4.544320107,67.02680206,40.04059982,2.333980083,46.64459991,2038.359985,5.072700024,50.46149826,37.24200058,1.487050056,140.8939972,4209.379883,31.47380066,388.927002,123.9570007,13.87510014,185.8339996,4205.430176,43.59140015,348.526001,111.8880005,8.672860146,213.897995,94.63430023,135.897995,202.6549988,105.8590012,42.34220123
0.284307003,38.34460068,0.846840978,243.447998,25.57889938,5.532959938,0.267679006,30.6996994,0.779375017,200.4089966,18.96829987,3.947139978,52.58560181,1921.589966,4.091050148,67.34609985,39.92399979,1.782099962,59.28239822,1946.630005,4.794209957,54.08039856,35.81480026,1.498620033,143.6959991,3991.409912,29.71489906,398.0830078,135.9799957,12.99639988,196.3049927,3908.219971,42.38740158,362.644989,121.125,8.410559654,222.9530029,92.85720062,132.7630005,218.9779968,104.6449966,46.52600098
0.318753988,50.69179916,0.866037011,270.4079895,31.79739952,6.583889961,0.370191008,39.47219849,0.765654981,205.0440063,25.19059944,3.828979969,43.92649841,2008.969971,4.515699863,65.72319794,42.35969925,3.23032999,49.63019943,2035.869995,4.76184988,49.63690186,37.5705986,1.698869944,153.2250061,4210.819824,33.12129974,397.7229919,128.923996,15.45670033,187.7359924,4203.180176,42.68360138,345.2470093,115.9990005,7.824309826,244.7319946,90.64620209,42.25619888,215.0670013,105.9609985,35.21459961
0.339345992,37.57550049,0.894702971,268.2730103,26.16600037,6.515319824,0.390758991,30.79560089,0.830255985,212.5910034,20.88220024,4.260660172,38.82490158,1971.599976,4.274199963,68.35970306,42.35449982,2.203759909,45.34149933,1979.810059,4.830999851,56.17419815,38.82040024,1.627709985,73.00520325,4115.129883,30.89410019,401.2460022,129.5169983,14.60789967,111.1999969,4054.090088,42.25299835,356.125,120.0960007,8.842690468,235.4250031,99.87650299,42.2118988,230.4830017,115.7870026,42.61009979
0.310218006,47.92509842,0.673888981,276.32901,28.15710068,5.804510117,0.46755901,38.72320175,0.978675008,205.7230072,22.99489975,3.945839882,47.01810074,2031.800049,4.479929924,67.48490143,39.87210083,2.140269995,52.2439003,2059.080078,5.059869766,50.25120163,35.98540115,1.484189987,164.1159973,4158.109863,31.11860085,389.2000122,126.25,13.76650047,212.7519989,4162.959961,43.55950165,350.4429932,112.1449966,8.619509697,214.326004,94.51850128,138.371994,200.9069977,104.8659973,42.50899887
0.267861992,43.49520111,0.921765983,245.5169983,29.65859985,6.130090237,0.278228015,34.26670074,0.742646992,199.9649963,23.19420052,3.823600054,55.00289917,1949.339966,4.402939796,64.83070374,41.40439987,2.57001996,56.90200043,1971.910034,4.684400082,50.3506012,35.60329819,1.638290048,177.5010071,4092.350098,31.98250008,403.5230103,135.2640076,14.6697998,204.3690033,4047.530029,41.7276001,358.1839905,120.1149979,7.637710094,245.2279968,93.00540161,42.95259857,216.7799988,105.2610016,37.59790039
0.250681996,44.83729935,0.907209992,243.9049988,29.62689972,6.063899994,0.285488993,34.62250137,0.766119003,199.9839935,23.30260086,3.781150103,54.0461998,1931.089966,4.451029778,64.27380371,41.35039902,2.287640095,56.49420166,1955.140015,4.683720112,50.32970047,35.31370163,1.613780022,176.3560028,4102.620117,32.27479935,403.4440002,133.6170044,14.63090038,205.6300049,4066.209961,41.72969818,357.8519897,119.2089996,7.607110023,245.2610016,91.77200317,42.97280121,216.0050049,104.8069992,37.62739944
