Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
0.27423501,46.83309937,0.665679991,268.9370117,27.90859985,5.748290062,0.417138994,37.31290054,0.916700006,205.5970001,22.11829948,3.889230013,52.43030167,2014.97998,4.395699978,67.76170349,40.36429977,2.0207901,57.18149948,2037.180054,4.878749847,50.07229996,35.62559891,1.476699948,177.6959991,4100.399902,31.20840073,391.7009888,129.5549927,13.64529991,230.003006,4076.98999,43.32339859,351.803009,114.0390015,8.521510124,218.7169952,92.02330017,138.9530029,203.2960052,103.7180023,44.02149963,0.0
0.326528996,50.86259842,0.867675006,266.2539978,32.24679947,6.511819839,0.343791991,39.24480057,0.754971981,204.625,25.51040077,3.800349951,51.24409866,2039.189941,4.489600182,65.55439758,42.15259933,4.218920231,56.4117012,2059.189941,4.760059834,48.94279861,36.39440155,1.730810046,179.1159973,4143.899902,32.80270004,398.0310059,133.470993,15.4229002,214.6419983,4143.029785,42.65000153,349.6419983,118.4179993,7.747859955,245.0149994,93.85649872,42.00630188,213.2700043,105.9830017,35.06900024,0.0
0.26106599,45.82249832,0.690470994,259.9830017,27.61790085,5.660870075,0.347429991,35.97370148,0.845098019,205.0829926,21.83410072,3.915139914,56.12350082,1976.27002,4.275109768,68.2786026,39.4673996,1.915159941,60.96120071,1999.920044,4.766739845,49.93790054,35.25939941,1.489670038,194.7380066,4104.129883,30.53720093,401.2510071,132.3939972,13.46609974,253.0390015,4044.090088,42.06370163,357.2340088,116.7890015,8.619000435,221.5890045,90.33270264,137.2409973,206.6360016,104.5390015,48.60860062,0.0
0.368319988,47.40169907,0.683009028,284.0339966,28.34280014,5.660379887,0.570490003,39.58010101,1.098350048,206.9920044,23.94510078,4.031889915,41.07619858,2101.27002,4.613800049,68.07510376,39.73239899,2.419070005,46.14789963,2111.52002,5.094039917,50.60419846,37.17639923,1.503769994,140.6719971,4230.990234,30.79380035,390.3699951,122.5220032,13.02820015,182.4429932,4250.72998,42.76330185,347.8619995,109.8040009,8.6813097,210.1690063,100.2559967,137.7779999,195.3240051,108.3919983,40.16059875,0.0
0.466230989,44.2181015,0.802429974,282.7399902,28.03160095,6.629519939,0.591888011,35.61940002,1.010589957,215.9819946,23.73259926,4.371419907,36.68470001,2146.860107,4.60491991,70.07409668,42.24499893,3.464459896,41.81359863,2146.399902,5.019639969,51.65620041,39.21409988,1.682399988,97.24819946,4300.069824,31.17749977,394.8599854,126.336998,14.90310001,129.4049988,4334.689941,42.22689819,347.8999939,114.5429993,9.274640083,223.6230011,106.5049973,135.8470001,204.7489929,118.7389984,45.28160095,0.0
0.422666997,41.32300186,0.888993979,267.7640076,28.08160019,6.565999985,0.525501013,34.33069992,0.764294982,215.128006,23.34760094,4.362370014,35.13399887,2145.110107,4.734869957,65.07240295,41.86780167,2.724709988,37.14810181,2013.540039,5.003910065,52.21960068,41.48540115,1.721969962,78.79660034,4269.72998,31.97839928,395.8850098,121.0889969,14.41699982,116.1709976,4249.080078,41.74079895,346.3349915,114.9189987,9.127490044,226.0350037,99.07730103,40.38990021,214.5789948,116.6070023,40.66799927,0.0
0.341244012,42.11920166,0.868323982,275.9859924,27.31760025,6.520160198,0.353794008,33.74089813,0.704710007,215.427002,22.33180046,4.3509202,36.64690018,2019.22998,4.556429863,68.09140015,41.80329895,2.683259964,42.56000137,2016.5,4.847760201,53.75749969,38.77740097,1.667979956,95.94219971,4227.759766,30.83849907,402.9370117,125.314003,14.44690037,133.8860016,4177.52002,42.2602005,350.0870056,116.3450012,9.000430107,231.220993,96.68740082,40.82630157,232.7749939,114.9860001,41.45489883,22.5
0.252817988,45.91070175,0.687310994,257.3819885,27.6196003,5.645430088,0.321653008,36.23740005,0.804010987,205.0440063,21.86860085,3.901609898,55.23619843,1958.199951,4.277609825,67.79920197,39.4333992,1.896510005,60.41419983,1985.160034,4.766119957,50.06499863,35.1894989,1.489449978,192.1719971,4095.01001,30.49029922,401.2650146,131.826004,13.45699978,250.3600006,4035.77002,42.06269836,357.3320007,116.9680023,8.606619835,221.8110046,89.33789825,136.6699982,207.0670013,104.276001,48.61520004,0.0
0.353325993,36.96260071,0.90535903,255.0310059,25.4496994,6.362820148,0.335361004,31.29019928,0.736377001,207.9320068,20.66410065,4.216819763,41.46849823,1964.920044,4.104569912,66.18789673,41.29270172,2.146120071,48.27519989,1980.849976,4.910470009,55.20660019,38.45999908,1.626739979,84.71209717,4061.98999,29.9008007,399.2520142,130.1779938,14.15260029,125.5439987,4012.26001,41.67959976,356.4719849,122.0230026,8.758600235,228.1190033,98.53220367,41.7818985,222.6040039,113.1240005,41.67950058,28.2
0.273553014,46.73360062,0.665930986,268.9700012,27.89459991,5.747980118,0.419569999,37.16590118,0.920821011,205.5829926,22.02899933,3.887989998,52.98609924,2017.920044,4.392749786,67.80819702,40.37279892,2.014790058,57.63499832,2039.27002,4.878739834,50.04069901,35.62310028,1.476410031,178.7460022,4096.529785,31.23649979,391.7179871,129.8840027,13.64540005,231.1699982,4072.040039,43.32389832,351.875,114.1190033,8.520230293,218.6759949,92.01909637,138.9389954,203.2160034,103.6910019,44.02130127,0.0
