Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
1.529139996,151.8470001,1.834699988,544.9959717,150.1040039,32.87960052,1.420269966,135.2030029,1.321580052,408.2659912,146.7299957,25.07239914,73.34670258,1829.650024,6.097080231,161.272995,111.4589996,63.16559982,66.96289825,1681.77002,5.98210001,94.06140137,94.19280243,32.96569824,388.0780029,3508.159912,45.19710159,777.1469727,378.0889893,150.2969971,420.6069946,3613.570068,57.75619888,638.4890137,362.9190063,111.4649963,210.3040009,55.71480179,29.17250061,192.1130066,71.52619934,25.5366993
1.450610042,165.4499969,1.764799953,537.1519775,142.8849945,32.45090103,1.338999987,140.8930054,1.315969944,382.8399963,137.3059998,22.12059975,74.3470993,1798.050049,6.328589916,157.2129974,109.9049988,62.59389877,67.5759964,1681.859985,6.202469826,93.9029007,94.0298996,27.70240021,414.0249939,3587.580078,49.85850143,807.5900269,403.4500122,154.7769928,446.0840149,3713.800049,61.16899872,657.197998,385.5289917,103.4349976,210.5610046,57.6507988,29.75790024,190.3179932,75.84190369,25.83989906
1.529389977,158.5480042,1.800070047,545.1610107,146.2310028,32.90629959,1.430960059,135.4389954,1.319519997,399.6549988,141.1629944,24.41699982,73.895401,1815.880005,6.342599869,160.7279968,110.8560028,61.03630066,60.70819855,1676.25,5.642300129,93.51000214,93.53540039,28.83370018,404.9460144,3623.590088,48.38159943,802.0310059,405.6080017,150.7700043,440.3980103,3734.98999,60.23289871,662.75,388.0329895,106.538002,210.8220062,57.97489929,27.55879974,189.7220001,74.53900146,24.75359917
1.465600014,162.8320007,1.782899976,539.098999,145.0010071,32.55350113,1.352499962,140.0639954,1.317250013,387.9440002,140.0310059,22.74340057,74.08560181,1805.719971,6.275440216,158.322998,110.3440018,62.71929932,67.27050018,1681.73999,6.130159855,93.93070221,94.06060028,29.04789925,406.8179932,3571.030029,48.55659866,799.7479858,397.9689941,153.7779999,439.1950073,3693.050049,60.21260071,653.1240234,380.4599915,105.4749985,210.5209961,57.22729874,29.62509918,190.7059937,74.73799896,25.73139954
1.368149996,192.5050049,1.394860029,496.6159973,164.6170044,36.19380188,1.46886003,170.8849945,1.628859997,341.5100098,162.4940033,30.07209969,127.8550034,1480.449951,17.35610008,136.8939972,113.4280014,175.1100006,134.9259949,1518.569946,22.13990021,86.87909698,107.3150024,114.8669968,497.4790039,3270.199951,70.47709656,729.9110107,468.5100098,207.9320068,540.6790161,3340.169922,84.73429871,553.6359863,457.8099976,154.8119965,206.9140015,45.51490021,30.2064991,192.9219971,59.41130066,23.82799911
1.588999987,161.0050049,1.743289948,523.21698,133.1900024,31.13220024,1.473459959,136.348999,1.341189981,379.2189941,127.5920029,20.79190063,75.08200073,1797.329956,6.410079956,151.072998,106.8209991,54.89360046,69.23819733,1678.77002,6.395050049,93.13990021,92.33580017,25.10810089,433.8670044,3602.530029,55.33010101,819.6229858,402.0270081,146.2559967,458.1059875,3698.159912,65.41729736,667.7410278,386.0859985,96.91529846,211.1959991,59.96839905,30.14909935,192.779007,79.35189819,26.65390015
1.475360036,162.2769928,1.786730051,539.7470093,145.2640076,32.59059906,1.363809943,139.4550018,1.317610025,389.4519958,140.3150024,22.94249916,74.09169769,1807.199951,6.28963995,158.5350037,110.439003,62.39479828,66.6516037,1681.199951,6.075089931,93.89060211,94.00990295,29.06110001,406.2030029,3579.169922,48.36299896,799.5230103,398.5140076,153.1239929,439.125,3699.050049,60.12760162,653.6459961,381.098999,105.6360016,210.5500031,57.31740189,29.30859947,190.5149994,74.67510223,25.60700035
1.523689985,154.7850037,1.81498003,543.65802,147.9080048,32.82600021,1.422209978,135.1829987,1.320389986,403.1390076,143.7949982,24.5951004,73.66760254,1821.640015,6.189680099,160.1470032,111.0699997,62.33520126,65.26490021,1680.189941,5.906099796,93.88079834,93.97640228,31.02029991,396.572998,3551.580078,46.79719925,788.3920288,389.1000061,150.6999969,430.0780029,3660.620117,58.98740005,647.3629761,373.0700073,108.9609985,210.4730072,56.66469955,28.65229988,191.0319977,72.9858017,25.33639908
1.485870004,159.1640015,1.806300044,541.5369873,147.6640015,32.6841011,1.37124002,138.8890076,1.318940043,394.8280029,143.4900055,23.57489967,73.75450134,1815.76001,6.202730179,159.6959991,110.8939972,62.91410065,67.04920197,1681.719971,6.052659988,93.97810364,94.11489868,30.83639908,397.5320129,3547.080078,46.85850143,789.2689819,390.1860046,152.4380035,430.1239929,3663.47998,58.9612999,647.2390137,373.3280029,108.1449966,210.4519958,56.62649918,29.48520088,191.2330017,73.28299713,25.61689949
1.633620024,137.9049988,1.85018003,547.5349731,149.6179962,33.05450058,1.571709991,124.026001,1.325889945,433.1950073,146.6690063,27.21960068,73.30139923,1841.810059,5.895510197,160.4349976,111.552002,63.37960052,68.66899872,1682.790039,6.127460003,94.25980377,94.35030365,34.20220184,386.1839905,3454.77002,44.98040009,770.3449707,363.5299988,147.4530029,418.0870056,3547.199951,57.76210022,630.1619873,352.0499878,113.6780014,209.9570007,54.89339828,28.80400085,193.2480011,70.32330322,26.1685009
