Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
0.851970017,153.1929932,1.715600014,582.8709717,121.6539993,57.94010162,0.905616999,139.802002,1.447589993,427.3940125,110.4140015,55.49819946,38.77109909,2005.709961,5.212319851,208.4839935,108.697998,36.2696991,46.15090179,2032.900024,5.835050106,152.2610016,102.1470032,32.48339844,225.4060059,3933.139893,56.16419983,800.2390137,323.0549927,190.1109924,269.0660095,3917.090088,73.88279724,648.4320068,303.0039978,188.2380066,357.1489868,85.90570068,45.86579895,356.5589905,101.7770004,51.48899841
0.976032972,115.6070023,1.671210051,597.0750122,100.6470032,56.48889923,1.04610002,102.7649994,1.545729995,396.0920105,86.21779633,51.35490036,41.39699936,2076.75,4.850860119,224.8200073,110.2190018,47.11909866,49.82569885,2099.419922,5.436979771,142.348999,99.3443985,35.08340073,189.0119934,3954.889893,51.47019958,796.9119873,335.4909973,198.5800018,238.0839996,4008.050049,66.27970123,593.2700195,311.6369934,177.302002,356.9179993,93.86830139,52.73109818,346.5069885,109.1869965,50.3117981
0.94599098,131.677002,1.565899968,579.5830078,106.6669998,54.88639832,1.028339982,117.0329971,1.522359967,393.1220093,93.41760254,50.65650177,36.4958992,2039.180054,4.846069813,215.0339966,106.447998,30.9571991,42.48820114,2067.350098,5.34401989,153.4819946,99.4213028,31.07430077,200.6210022,3943.129883,50.64960098,794.1060181,307.269989,184.927002,241.2920074,3950.139893,67.5911026,634.8239746,290.3429871,179.2859955,355.4100037,94.74449921,48.01229858,347.6740112,108.4950027,49.97570038
0.984892011,141.8619995,1.853979945,568.3569946,121.6299973,56.52320099,1.064659953,130.4400024,1.555320024,389.8999939,107.1940002,52.79970169,51.31399918,1972.939941,5.551869869,192.4440002,123.7910004,62.21780014,60.19530106,1989.880005,6.650559902,127.2669983,111.2139969,49.93159866,248.5299988,3859.030029,61.19079971,766.0949707,401.7789917,228.8110046,323.0140076,3888.290039,78.78220367,593.9359741,381.5140076,206.2420044,356.2290039,79.72149658,54.48669815,352.2950134,98.36589813,53.38610077
0.982765973,138.102005,1.814669967,568.5430298,117.9020004,56.46929932,1.063560009,126.5390015,1.556429982,391.5679932,104.0350037,52.41360092,49.88140106,1994.040039,5.428549767,196.1600037,116.848999,57.33369827,58.3302002,2008.359985,6.383999825,129.5509949,106.0810013,45.05569839,236.9080048,3889.73999,59.53549957,765.6439819,376.7489929,214.4819946,296.526001,3927.699951,76.58350372,587.4879761,355.1390076,196.6349945,356.0769958,81.27380371,53.67259979,351.7999878,99.75789642,53.00579834
0.949679017,127.4830017,1.623510003,579.9459839,106.8010025,54.91230011,1.032189965,114.2289963,1.529080033,392.0320129,92.98989868,50.67950058,40.74710083,2036.839966,4.991230011,214.526001,108.6790009,40.84120178,47.58209991,2060.889893,5.614890099,147.0370026,100.1959991,34.74280167,204.378006,3932.719971,52.92210007,790.1079712,327.2479858,191.0370026,250.052002,3960.110107,69.30549622,615.4699707,308.4410095,180.598999,355.4030151,92.11019897,50.10020065,347.6239929,107.1470032,50.26390076
0.948364973,131.595993,1.616510034,579.6890259,108.4329987,54.93519974,1.031049967,117.8219986,1.526769996,393.6210022,94.86389923,50.89590073,39.51319885,2031.790039,4.972040176,213.2449951,108.3300018,37.90090179,46.03290176,2057.860107,5.57667017,148.7769928,100.3700027,33.82659912,206.7030029,3932.76001,52.76449966,790.4190063,323.230011,189.9499969,250.9680023,3951.72998,69.46779633,622.5029907,304.9500122,181.2389984,355.3970032,92.0684967,49.14070129,347.6759949,106.9380035,50.2220993
0.977429986,134.9609985,1.831329942,587.0819702,117.1019974,58.06159973,1.034010053,123.7040024,1.535850048,396.5960083,102.939003,52.90969849,51.69189835,2004.310059,5.417660236,196.9120026,116.1959991,60.70819855,61.1955986,2009.329956,6.384160042,127.5790024,105.7539978,46.78739929,234.0709991,3903.110107,59.97579956,769.5280151,372.098999,217.1360016,290.2099915,3941.100098,76.67289734,583.7999878,350.3160095,198.7129974,360.2820129,82.04840088,55.29050064,354.571991,100.4919968,53.14559937
0.903894007,144.5249939,1.878540039,577.7109985,126.427002,58.00709915,0.99376303,133.6210022,1.551290035,399.1520081,110.9599991,53.3667984,56.0705986,1975.300049,5.665929794,192.4550018,115.1689987,68.96350098,68.05609894,1956.400024,6.857610226,128.7089996,105.8980026,49.55780029,247.0650024,3908.350098,65.43409729,766.6690063,367.822998,214.5939941,290.8710022,3934.620117,83.26599884,592.7589722,349.6170044,200.3379974,360.5320129,76.96759796,54.51950073,357.6279907,95.97540283,53.67440033
1.040920019,151.7599945,1.826329947,594.7210083,125.0189972,56.23180008,1.101359963,139.1069946,1.631260037,412.6679993,111.3479996,53.81000137,46.73789978,1982.530029,5.425320148,200.6799927,113.2720032,51.13180161,54.83229828,1998.109985,6.352330208,138.6100006,104.4639969,41.31269836,241.9299927,3901.050049,61.35340118,777.757019,359.25,202.8220062,287.8099976,3923.879883,79.29640198,609.5339966,338.8340149,191.2200012,357.1260071,80.22399902,49.66799927,347.9639893,97.95279694,51.09489822
0.854565024,149.6459961,1.737409949,595.1989746,120.8570023,57.26399994,1.034010053,137.6230011,1.625769973,423.368988,109.0080032,55.29779816,40.37829971,1999.949951,5.156420231,208.5690002,109.9469986,40.78369904,46.9530983,2027.959961,5.910830021,148.7550049,102.6959991,35.33929825,227.4550018,3911.120117,56.8830986,793.0510254,335.5390015,194.4920044,273.0320129,3919.899902,74.77400208,630.3920288,317.2829895,188.3170013,357.3370056,85.06030273,46.65570068,350.8540039,100.5559998,50.66899872
0.829630017,153.0189972,1.626940012,537.2860107,118.9049988,54.07699966,0.898127019,138.0529938,1.341400027,395.8269958,106.3850021,51.31980133,37.83570099,2021.310059,5.012090206,201.654007,107.439003,31.38839912,44.37360001,2044.069946,5.558750153,153.6060028,100.6200027,31.12849998,217.1660004,3983.399902,54.1385994,790.8150024,312.4760132,176.1609955,251.9660034,3925.540039,71.99340057,653.4860229,291.9790039,185.8419952,357.6499939,87.5667038,44.85350037,361.5329895,103.3669968,51.79169846
0.990540028,128.0579987,1.725020051,618.4879761,109.4179993,58.2356987,1.048169971,116.572998,1.602990031,419.5950012,96.3742981,54.66210175,43.69779968,2038.900024,5.071720123,218.0540009,111.4039993,48.4455986,51.9056015,2057.409912,5.772999763,142.6549988,101.6940002,38.13600159,207.1869965,3926.580078,54.51729965,797.434021,341.5780029,201.423996,255.2980042,3972.51001,70.51069641,605.4730225,321.1099854,184.3739929,359.9949951,90.16130066,52.27959824,347.177002,105.3639984,50.43470001
1.041759968,151.5630035,1.82577002,594.6799927,124.3939972,56.26649857,1.104480028,139.0070038,1.63380003,413.2430115,110.947998,54.00709915,46.07289886,1982.060059,5.38616991,200.6549988,113.2040024,50.2010994,53.79499817,2001.22998,6.304999828,138.9810028,104.4349976,40.64319992,241.0500031,3896.030029,60.7220993,776.2890015,359.6629944,202.9519958,287.8410034,3922.350098,78.51409912,608.3239746,339.1950073,190.7680054,357.0580139,80.74469757,49.10800171,347.881012,98.14029694,51.05920029
