Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
0.823355973,84.3986969,1.65892005,238.9409943,34.89590073,3.641419888,0.644329011,83.05590057,1.325240016,211.4459991,35.52510071,3.226449966,62.67979813,3033.25,5.578559875,62.14419937,71.4509964,5.001599789,60.3810997,3023.199951,5.561540127,67.85420227,70.13009644,3.901819944,291.8840027,3451.280029,48.24140167,469.9979858,160.1380005,10.48799992,305.7909851,3426.01001,56.42490005,450.8269958,154.7089996,6.418519974,147.0740051,59.6651001,20.22039986,145.4929962,72.13150024,19.10359955
1.00217998,102.0879974,1.676259995,236.0390015,38.57160187,4.968400002,0.915346026,88.45580292,1.320799947,203.875,33.21250153,3.170530081,65.96679688,3295.129883,6.199989796,65.77429962,56.76340103,5.208590031,56.20040131,3506.199951,5.843090057,67.1678009,54.47330093,3.567770004,361.1990051,3512.949951,51.36059952,518.1740112,161.5930023,13.23910046,352.178009,3567.830078,61.87919998,443.9670105,160.6459961,6.957870007,159.9880066,63.99969864,20.05610085,145.9600067,79.66889954,17.21800041
0.551173985,132.6269989,1.313490033,249.8090057,59.79150009,6.181879997,0.706556976,94.02919769,1.511330009,177.595993,50.29169846,3.427160025,118.6640015,1633.300049,15.95499992,60.79370117,60.70869827,38.74599838,95.07679749,1582.699951,12.2670002,60.7969017,69.1631012,30.06299973,336.5010071,2606.419922,65.41590118,398.1119995,204.0650024,20.30080032,302.3829956,2651.340088,73.39099884,294.6659851,186.0839996,10.10420036,182.6660004,39.51089859,17.03960037,144.4380035,51.6012001,16.67539978
0.716672003,102.1809998,1.53678,264.7109985,39.39849854,4.43637991,0.768757999,94.29239655,1.269889951,206.1670074,38.84189987,3.14102006,65.34159851,3031.919922,5.81140995,61.07020187,44.49140167,5.050000191,53.06110001,3189.72998,5.256330013,66.73750305,43.50939941,3.748889923,193.3789978,3483.02002,43.07860184,512.2730103,175.3470001,10.23630047,218.5039978,2843.590088,65.64810181,330.4249878,139.9579926,3.580749989,159.3419952,57.11119843,19.98159981,149.8699951,67.77400208,18.70660019
1.03429997,61.62590027,1.720669985,231.3139954,19.5814991,2.795919895,0.77600503,93.92050171,1.325979948,223.451004,36.31430054,3.373080015,61.65000153,3067.929932,5.486680031,62.70669937,52.1772995,4.900869846,63.38710022,3025.48999,6.122000217,67.33080292,52.26470184,4.132909775,254.2039948,3416.27002,44.21269989,516.2969971,162.3359985,10.26089954,244.7980042,3539.439941,50.8423996,473.9549866,162.6109924,7.022439957,164.6119995,58.13029861,20.38279915,151.9680023,70.35399628,20.93919945
0.614710987,151.2819977,1.333080053,247.977005,78.81390381,9.085160255,0.585325003,111.7600021,1.514719963,169.8040009,62.21749878,3.961050034,133.8159943,1555.939941,18.8423996,69.2539978,106.0920029,53.19430161,152.4089966,1354.640015,26.01079941,60.78580093,93.42179871,40.99520111,508.0809937,2350.370117,98.17310333,314.1109924,226.1900024,30.87330055,514.3510132,2509.879883,100.3349991,255.0460052,192.4340057,14.37100029,189.4960022,31.7866993,17.13629913,140.2519989,44.63209915,16.58200073
1.241860032,46.41960144,1.744189978,230.276001,7.481589794,2.59506011,0.938546002,101.5279999,1.327520013,231.2440033,35.96289825,3.472379923,61.99430084,3234.100098,5.762300014,64.78269958,40.6147995,4.840240002,61.49079895,3283.780029,6.692210197,67.22550201,41.33860016,3.980750084,281.0509949,3443.909912,44.83580017,552.3150024,162.0410004,12.08310032,247.2539978,3547.879883,50.23649979,481.0780029,160.1790009,8.164190292,172.2839966,58.57210159,20.45660019,153.427002,72.09169769,21.19339943
0.841491997,94.83630371,1.619760036,241.5169983,38.08069992,4.542180061,0.755218029,83.92359924,1.321619987,203.2949982,34.4233017,3.140249968,64.89720154,3182.02002,5.982500076,63.72520065,66.72989655,5.118889809,53.88330078,3333.22998,5.210659981,67.4496994,63.48450089,3.568000078,336.8200073,3509.139893,50.44340134,503.5090027,163.3600006,12.3032999,335.4379883,3377.070068,60.64170074,422.4240112,151.8739929,6.446469784,153.779007,61.73649979,20.03660011,145.7359924,76.34889984,16.8927002
0.687050998,104.6900024,1.516299963,238.3730011,42.85499954,4.74131012,0.75483501,93.80690002,1.311669946,206.2330017,38.55559921,3.157550097,64.87660217,2983.98999,5.641749859,58.83769989,42.7140007,5.058489799,52.69860077,3142.149902,5.060359955,67.18419647,41.53900146,4.063610077,195.3820038,3479.149902,43.05390167,512.2290039,176.7559967,9.84469986,214.3410034,2711.850098,68.1996994,306.1570129,138.272995,2.977400064,161.7949982,57.9695015,19.53490067,153.7279968,67.73930359,19.41300011
0.706910014,102.8519974,1.532500029,264.9549866,40.39500046,4.514910221,0.794357002,96.0109024,1.269989967,207.3690033,39.64149857,3.171619892,65.47519684,3025.969971,5.769899845,60.91479874,42.24010086,4.93212986,47.14260101,3208.439941,4.753849983,66.65869904,41.24209976,3.710059881,156.5899963,3516.419922,40.89350128,530.572998,176.3009949,9.904250145,178.7539978,2715.280029,69.54149628,303.4509888,135.401001,2.554160118,162.4839935,56.62730026,20.02739906,150.996994,66.53530121,19.14839935
1.007940054,172.5809937,1.362499952,248.7429962,74.89219666,8.875869751,1.168830037,148.5299988,1.515100002,176.2089996,65.18180084,4.185870171,125.4489975,2343.22998,17.54850006,75.57749939,65.15119934,59.9068985,194.1730042,2283.840088,29.24769974,60.99240112,57.95999908,45.96549988,407.552002,2359.75,86.79429626,323.3670044,224.7160034,27.51300049,400.9039917,2514.820068,91.36759949,260.7120056,193.4889984,14.12709999,183.0820007,34.30210114,16.82239914,144.0619965,43.375,15.88729954
0.717567027,101.9079971,1.560279965,237.4089966,38.40660095,3.693660021,0.672833025,94.48040009,1.314479947,210.2409973,38.32839966,3.187560081,62.32550049,2897.399902,5.369850159,57.91120148,39.6026001,4.679609776,72.0535965,2804.600098,6.156089783,66.92849731,39.83010101,4.136539936,146.3919983,3381.129883,37.51440048,558.1829834,173.1390076,6.951910019,160.2969971,3003.0,54.77780151,391.9150085,147.1809998,3.853559971,174.4640045,57.41450119,19.89049911,159.5549927,68.39409637,21.50009918
0.810063004,162.0059967,1.347659945,248.427002,83.39610291,10.11219978,0.870691001,130.0440063,1.513409972,169.6239929,66.65039825,4.330329895,140.0540009,1653.400024,19.93759918,70.7276001,91.69830322,53.9197998,178.1640015,1387.939941,29.68980026,60.67990112,81.42919922,41.25659943,561.4489746,2283.26001,112.6589966,330.7630005,237.9490051,34.44419861,567.1240234,2491.780029,112.9420013,253.8090057,195.2160034,15.90629959,196.697998,31.60090065,17.10569954,143.3430023,41.74879837,16.79750061
0.916285992,110.3580017,1.658759952,239.1889954,43.38359833,5.162970066,0.889495015,90.78639984,1.341150045,205.1159973,34.25780106,3.134409904,67.02300262,3267.540039,6.331369877,64.93890381,50.98059845,5.120130062,55.87239838,3511.090088,5.975279808,68.09059906,49.52809906,3.537709951,338.7460022,3509.340088,50.75559998,528.9119873,166.875,12.89719963,345.0629883,3202.469971,66.54160309,395.881012,147.2070007,6.005750179,158.8079987,63.00310135,19.98660088,146.1130066,78.03769684,17.76619911
0.558116019,135.2030029,1.314339995,249.6340027,62.52050018,6.567810059,0.704840004,95.39820099,1.510710001,176.4609985,51.76119995,3.481240034,122.0960007,1588.119995,16.58939934,61.44070053,64.77929688,40.14609909,103.0910034,1489.589966,14.01210022,60.83549881,72.00309753,31.17679977,379.04599,2566.48999,72.94920349,389.8009949,207.3040009,22.36689949,350.1539917,2636.300049,79.42890167,289.5209961,186.5460052,10.92070007,183.647995,38.2947998,17.05550003,143.7440033,50.64160156,16.64319992
0.734899998,102.322998,1.539399981,264.8240051,39.34780121,4.51237011,0.791716993,94.75250244,1.269889951,206.4320068,38.84230042,3.151449919,65.68499756,3058.699951,5.875529766,61.46730042,44.6114006,5.020619869,50.61660004,3240.280029,5.133989811,66.74189758,43.57379913,3.686480045,194.1790009,3501.689941,43.1711998,519.0720215,174.8890076,10.55850029,216.6289978,2841.060059,67.05860138,327.9960022,139.0420074,3.490679979,160.0590057,57.29059982,19.99130058,149.6820068,68.13289642,18.68939972
1.054159999,187.4620056,1.366250038,248.6490021,80.6411972,9.195500374,1.264199972,145.5019989,1.512599945,173.4530029,65.33029938,4.215499878,128.845993,2348.300049,18.11230087,78.35569763,69.71600342,65.40570068,194.7859955,2178.149902,30.22489929,61.09659958,62.082901,50.04380035,462.2090149,2309.22998,91.72440338,307.8510132,230.2449951,29.38129997,461.5299988,2486.570068,94.62419891,249.6580048,193.7590027,14.5024004,189.3589935,31.57329941,16.85479927,143.5899963,43.63940048,16.10790062
