Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
1.492509961,154.3540039,1.860949993,546.4619751,154.7610016,32.90570068,1.350929976,141.6929932,1.321949959,403.0899963,152.4869995,24.60160065,72.80169678,1838.800049,5.991449833,163.7830048,112.1500015,64.39849854,69.11360168,1684.02002,6.063169956,94.28279877,94.50119781,35.66680145,373.4660034,3465.02002,42.21709824,760.5300293,366.4179993,150.6790009,404.7640076,3574.969971,55.42050171,627.2119751,350.8200073,114.5910034,210.1889954,54.62039948,30.35059929,193.2089996,69.55059814,25.61529922,0.0
1.516950011,167.4450073,1.661820054,514.3870239,126.6650009,30.61260033,1.410709977,139.401001,1.335639954,359.7130127,120.0530014,18.36949921,75.51000214,1783.900024,6.357699871,147.5919952,104.6940002,52.29230118,71.14800262,1681.780029,6.663219929,93.20290375,92.40640259,20.98119926,452.8299866,3617.439941,60.25790024,836.9160156,409.5849915,145.8769989,472.5299988,3721.129883,69.11270142,676.6149902,392.6990051,89.45110321,211.352005,61.69609833,31.55290031,192.9730072,83.09619904,27.24629974,5.6
1.409190059,171.2480011,1.618659973,511.9819946,125.4940033,30.34480095,1.317589998,138.1450043,1.331689954,360.5150146,119.1429977,18.0522995,74.79560089,1760.189941,6.198850155,146.776001,104.1490021,60.77809906,72.80909729,1684.699951,6.841889858,93.41049957,92.53420258,20.50460052,456.0450134,3529.149902,60.78070068,844.8099976,420.8389893,160.375,474.8649902,3665.850098,69.45570374,687.7919922,399.6579895,88.94390106,211.4779968,61.43579865,34.07759857,196.8699951,83.69680023,28.38400078,5.6
1.301470041,205.3269958,1.352200031,504.9660034,162.6320038,36.16019821,1.387879968,178.3999939,1.625759959,334.4450073,155.8209991,29.62389946,139.7910004,1403.25,20.47579956,143.9190063,112.6380005,211.7910004,147.6900024,1513.800049,26.67020035,86.92379761,106.9550018,134.6069946,539.4869995,3160.540039,85.87290192,781.1589966,485.0320129,230.3379974,585.3839722,3242.189941,97.15660095,557.1660156,468.2250061,164.7489929,207.5130005,43.44540024,34.38209915,195.2610016,58.16469955,25.45829964,0.0
1.497699976,165.9470062,1.609560013,506.0570068,121.3710022,29.9885006,1.405009985,135.6589966,1.332350016,350.7160034,114.8259964,16.19599915,75.30290222,1788.170044,6.196080208,144.9949951,103.0599976,45.25,72.65419769,1684.890015,6.829140186,93.35510254,92.43280029,19.13290024,463.3970032,3578.810059,65.13790131,846.7739868,407.3359985,141.0039978,479.105011,3660.129883,72.24859619,686.8469849,390.4729919,85.08679962,211.5859985,63.76369858,33.25939941,197.0379944,85.35600281,27.9715004,0.0
1.593090057,158.5299988,1.481819987,470.8129883,157.4609985,34.60240173,1.664950013,145.272995,1.539430022,359.9660034,161.1380005,28.94750023,104.8089981,1640.640015,11.58119965,123.0230026,112.4029999,116.1529999,109.7659988,1590.189941,13.60779953,87.16619873,109.7360001,75.57080078,415.6879883,3367.649902,52.86940002,648.2869873,414.3699951,168.427002,463.2890015,3432.919922,66.32170105,546.9799805,406.8179932,134.371994,193.9859924,49.3390007,25.08709908,187.5809937,63.98149872,21.97330093,0.0
1.279049993,209.2839966,1.338790059,509.4299927,161.5890045,36.18030167,1.360080004,179.3630066,1.624869943,331.4410095,153.0919952,29.46759987,142.0090027,1384.829956,21.39039993,147.3410034,112.3610001,222.7619934,150.8690033,1512.23999,27.99379921,86.93939972,106.8190002,141.029007,552.9400024,3117.709961,91.30860138,798.2329712,489.9920044,238.9340057,598.4890137,3195.340088,101.2890015,556.0789795,470.0740051,168.5919952,207.8789978,42.74219894,36.80599976,197.8999939,57.61600113,26.48069954,0.0
1.219030023,192.9759979,1.276540041,501.8259888,144.128006,32.42589951,1.262210011,164.5500031,1.312450051,340.5020142,137.9579926,23.6984005,110.7419968,1572.619995,14.14000034,145.9850006,107.4680023,136.9400024,115.4570007,1594.349976,17.56439972,93.87290192,102.2450027,82.65080261,502.9580078,3413.72998,74.28739929,815.072998,456.4020081,193.7519989,532.0900269,3507.929932,84.5121994,627.6380005,439.7120056,129.1430054,208.8950043,51.84360123,33.41500092,190.8930054,70.95120239,26.6704998,0.0
1.296759963,206.2899933,1.350579977,505.5010071,162.625,36.15610123,1.381989956,178.8869934,1.625640035,333.9240112,155.7310028,29.58359909,140.7519989,1398.0,20.67690086,144.3999939,112.6149979,214.3589935,148.5980072,1513.550049,26.87389946,86.9260025,106.939003,135.2070007,540.5380249,3153.949951,86.2365036,782.6519775,486.1830139,231.6640015,586.6690063,3237.48999,97.42430115,557.5239868,469.0190125,165.0310059,207.5460052,43.32820129,34.59999847,195.2489929,58.14030075,25.5359993,0.0
1.487980008,169.4909973,1.647060037,511.6180115,126.2740021,30.46229935,1.385169983,140.5529938,1.33427,355.4320068,119.7959976,17.94709969,75.58119965,1777.439941,6.323480129,146.3619995,104.4869995,53.1969986,71.84729767,1682.689941,6.723680019,93.24240112,92.44680023,20.62859917,453.9689941,3613.22998,60.10079956,838.5679932,412.1409912,147.5119934,473.3760071,3725.070068,69.05390167,679.210022,394.6759949,88.72100067,211.3619995,61.88850021,32.14170074,193.1909943,83.45359802,27.57489967,5.6
1.531939983,164.9519958,1.647770047,514.8330078,123.7630005,30.60140038,1.430230021,137.3179932,1.335420012,362.4089966,116.5469971,18.34250069,75.36299896,1789.589966,6.327189922,147.9909973,103.9589996,50.22850037,71.12439728,1682.140015,6.689280033,93.22000122,92.40339661,20.18610001,459.3909912,3604.919922,63.52299881,841.3250122,406.4370117,143.8679962,476.4689941,3695.840088,71.29759979,676.9970093,390.0610046,87.96690369,211.3650055,61.94139862,31.62649918,193.8800049,83.96399689,27.24780083,0.0
