Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
1.314520001,92.58119965,1.754459977,234.7579956,25.65049934,4.306499958,1.178030014,99.35710144,1.325500011,218.3930054,33.22919846,0.0,64.56479645,3484.399902,6.227059841,69.00610352,37.73279953,4.83618021,62.08869934,3691.75,7.220149994,66.8891983,38.17029953,3.336149931,355.6040039,3511.639893,49.93429947,560.9219971,158.8679962,13.84920025,327.8859863,3583.659912,59.75460052,469.3789978,158.8110046,8.079870224,171.3809967,64.30509949,20.53840065,148.5679932,81.15609741,19.20289993
0.870540977,107.0370026,1.650570035,239.098999,42.34009933,4.96160984,0.836176991,89.25270081,1.340909958,204.322998,34.90810013,0.0,66.28350067,3205.969971,6.171830177,64.31970215,54.82720184,5.177959919,56.1487999,3410.179932,5.73570013,68.17939758,53.07740021,3.606029987,322.8089905,3493.209961,50.03620148,517.2490234,167.5829926,12.31890011,333.4339905,3212.389893,64.63330078,398.1610107,147.5480042,5.841519833,156.2079926,61.81949997,19.93280029,145.5950012,76.270401,17.52759933
0.621203005,103.7659988,1.512470007,239.2259979,41.83129883,4.480929852,0.745369017,95.46479797,1.312209964,208.6170044,39.25849915,0.0,64.02230072,2948.209961,5.558599949,57.85070038,38.2521019,4.789450169,53.93759918,3062.919922,5.004620075,67.02610016,37.03609848,4.050829887,159.1000061,3467.590088,40.25059891,525.9379883,179.3500061,8.658009529,173.6519928,2454.939941,67.11370087,260.2890015,135.9799957,2.721319914,166.3399963,57.09569931,19.67420006,156.4329987,65.79329681,20.45100021
1.231889963,187.2189941,1.379369974,248.8880005,82.72200012,10.48480034,1.497599959,164.6560059,1.512269974,170.9250031,69.71479797,0.0,134.4060059,2236.580078,19.04579926,76.76540375,62.68270111,59.98870087,212.2669983,2046.72998,32.12269974,60.69599915,55.27799988,45.5951004,506.769989,2297.040039,104.0339966,332.7290039,249.6069946,31.82229996,510.6929932,2464.23999,107.7799988,248.4170074,196.8789978,15.49699974,198.25,32.84400177,16.99010086,146.6239929,40.41820145,16.4015007
0.856885016,105.3190002,1.648710012,239.0160065,41.70949936,4.871669769,0.815494001,88.51180267,1.340870023,204.0590057,35.06499863,0.0,65.99199677,3186.969971,6.118609905,64.15850067,56.97029877,5.199399948,56.23279953,3376.540039,5.652850151,68.23090363,55.06110001,3.623980045,320.072998,3489.389893,49.93109894,512.9609985,167.5630035,12.16880035,331.3250122,3231.01001,63.75709915,401.7139893,148.0379944,5.874129772,155.048996,61.4510994,19.90999985,145.2400055,75.76740265,17.39520073
0.673920989,150.0899963,1.336169958,248.4799957,77.82039642,9.075699806,0.703208983,114.2639999,1.515949965,170.1029968,62.20080185,0.0,136.2100067,1526.790039,19.21109962,68.22609711,94.63929749,50.74240112,153.4779968,1298.859985,25.5114994,60.64139938,87.11710358,39.14830017,526.9769897,2355.120117,102.7809982,330.4060059,227.5679932,31.58160019,529.9420166,2518.929932,104.1809998,258.7619934,192.8919983,14.64789963,190.0780029,32.52920151,17.03560066,141.4850006,44.4640007,16.3757
0.704159975,104.237999,1.521340013,237.951004,40.93830109,4.516210079,0.719106019,92.4375,1.311769962,204.8760071,38.16339874,0.0,64.6969986,2974.790039,5.619880199,58.87749863,44.05329895,5.251729965,59.5923996,3098.379883,5.677320004,67.24530029,43.25529861,4.170539856,215.1179962,3443.550049,44.25490189,493.2399902,175.6089935,10.00710011,242.8869934,2894.810059,63.3655014,346.6359863,143.0310059,3.849220037,157.6730042,57.86510086,19.4864006,152.3999939,68.46749878,18.84600067
0.768185973,98.46929932,1.579959989,236.7089996,36.54840088,3.552299976,0.680414021,93.01860046,1.315510035,210.9859924,37.7867012,0.0,62.07640076,2914.23999,5.344039917,58.39020157,45.25249863,4.712180138,73.83229828,2799.169922,6.349060059,67.07830048,45.46749878,4.143189907,173.4299927,3385.550049,39.25979996,545.3889771,171.098999,7.484250069,184.4980011,3146.320068,52.76610184,420.8590088,150.654007,4.641749859,172.5469971,57.9076004,19.8946991,158.2440033,69.42980194,21.43490028
1.303239942,34.61439896,1.746289968,228.4140015,5.22894001,2.515470028,0.96093601,102.8330002,1.328040004,236.0630035,36.08769989,0.0,62.69520187,3223.709961,5.819489956,64.74839783,38.7602005,4.85763979,59.49020004,3291.0,6.437600136,67.26899719,39.34840012,4.074309826,284.1610107,3444.969971,45.20899963,547.6309814,162.8589935,12.27219963,250.9320068,3543.090088,50.31359863,482.5100098,160.3110046,7.914740086,174.4980011,58.13119888,20.44540024,154.6920013,71.30339813,21.5515995
1.030220032,107.1070023,1.683099985,236.1089935,39.80220032,5.087669849,0.95233798,90.28330231,1.320979953,204.3950043,33.01599884,0.0,66.47930145,3331.439941,6.316150188,66.11689758,52.93529892,5.186759949,56.97040176,3574.689941,6.162169933,67.06199646,51.19879913,3.563070059,369.7659912,3521.790039,52.06679916,523.8839722,161.9649963,13.59249973,362.2279968,3567.540039,63.24000168,445.9609985,160.4559937,7.032599926,160.9299927,64.48699951,20.13249969,146.2570038,80.4272995,17.41180038
