Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
0.974312007,113.0599976,1.607439995,596.8220215,97.35209656,56.39849854,1.04610002,99.67350006,1.543220043,394.3630066,83.32180023,50.91889954,37.50299835,2072.850098,4.755340099,229.6679993,107.0230026,38.38600159,44.45100021,2101.340088,5.254930019,150.6649933,97.76200104,31.4762001,182.0540009,3948.129883,49.32419968,800.9500122,314.9460144,189.7810059,225.8560028,4002.409912,64.65619659,610.6950073,295.6359863,173.6710052,356.82901,97.24349976,51.02970123,346.3859863,110.9909973,49.94440079
0.952861011,109.0759964,1.443449974,591.3270264,92.07910156,56.61439896,1.045539975,94.64479828,1.513910055,383.9779968,78.31340027,49.92750168,33.09939957,2073.310059,4.557159901,229.3899994,102.3880005,27.07229996,38.85919952,2103.350098,4.88037014,162.2230072,96.24749756,27.20759964,172.7640076,3942.77002,45.60559845,805.9240112,280.7449951,178.8480072,210.7050018,3974.620117,61.20100021,641.3040161,269.1059875,170.2330017,357.3150024,103.6320038,48.11539841,346.3359985,114.9589996,48.35509872
1.005589962,111.0690002,1.659600019,599.46698,96.62229919,56.69250107,1.078299999,97.87650299,1.580950022,396.322998,82.27770233,51.64070129,39.09949875,2096.129883,4.708469868,229.7489929,110.1829987,44.17380142,47.21530151,2124.389893,5.200210094,142.8540039,98.40350342,32.73759842,178.9989929,3969.850098,49.40100098,797.7960205,332.8599854,197.7220001,229.5769958,4026.540039,63.53070068,588.2930298,306.4570007,173.7400055,356.8150024,96.47810364,52.86849976,345.6470032,110.973999,50.4612999
0.872236013,88.83779907,1.273339987,596.6240234,77.4414978,52.60860062,0.911944985,73.54049683,1.358850002,367.5299988,62.6855011,44.97579956,30.5958004,2096.889893,4.087220192,241.7579956,96.20259857,24.39150047,36.10779953,2128.169922,4.44299984,170.746994,91.05979919,23.93880081,153.3329926,3948.870117,39.33060074,826.5390015,254.2100067,168.970993,185.8760071,3991.040039,52.98970032,656.8029785,247.1210022,158.878006,357.5700073,113.3359985,48.64120102,347.9119873,123.5490036,48.25090027
0.882857978,97.61750031,1.275969982,610.0410156,84.23210144,54.88029861,0.951681018,82.626297,1.452589989,381.1719971,69.83840179,47.73899841,31.07640076,2088.209961,4.42550993,237.2830048,98.66539764,25.0678997,36.71770096,2119.129883,4.657619953,171.0610046,94.04720306,24.84900093,158.8639984,3942.969971,43.55749893,823.0319824,262.052002,171.5829926,190.0870056,3981.540039,58.48040009,656.59198,254.7640076,164.4819946,361.947998,109.5810013,47.53340149,348.04599,120.7409973,46.54779816
0.953270972,111.7529984,1.456779957,591.2219849,93.7888031,56.64899826,1.04610002,97.26699829,1.51473999,385.0639954,80.0062027,50.16849899,33.62329865,2069.429932,4.591209888,227.8890076,103.1110001,27.72649956,39.42810059,2099.100098,4.941309929,160.6660004,96.68740082,27.68059921,176.3220062,3942.909912,46.2303009,804.9580078,285.0069885,180.0879974,215.2389984,3972.52002,61.9817009,639.1690063,272.3989868,171.0740051,357.3070068,102.5530014,48.14049911,346.3569946,114.2519989,48.40430069
1.02876997,109.4779968,1.62293005,599.4829712,95.0931015,56.51520157,1.118199944,96.01059723,1.582139969,390.8210144,80.56300354,51.25559998,38.14759827,2102.949951,4.656219959,230.8699951,110.2129974,42.74129868,46.08399963,2133.300049,5.108240128,141.5910034,97.89309692,31.75519943,175.3639984,3974.600098,48.70510101,797.2340088,332.0969849,197.6999969,226.5820007,4036.399902,62.70209885,583.9459839,304.4890137,171.4859924,356.6960144,97.30120087,52.91989899,347.6170044,111.6009979,50.10900116
0.958567023,111.5360031,1.513450027,592.8439941,94.51080322,56.80619812,1.051880002,97.32309723,1.526499987,390.2390137,80.1427002,51.06829834,35.6678009,2075.149902,4.624279976,232.845993,105.689003,34.30130005,41.95149994,2106.75,5.106289864,154.9109955,96.77140045,28.55509949,179.3580017,3947.02002,47.80830002,807.4420166,306.1340027,183.6040039,221.8170013,3997.01001,63.27819824,619.5200195,288.2640076,168.772995,357.381012,100.1559982,49.47769928,346.2179871,113.2900009,48.32630157
0.953435004,113.8909988,1.466050029,591.0910034,95.13549805,56.67160034,1.046360016,99.34889984,1.51504004,385.7659912,81.34919739,50.33140182,33.99520111,2066.219971,4.617790222,226.5579987,103.6149979,28.10960007,39.83039856,2095.570068,4.986269951,159.5939941,97.03649902,28.03849983,179.1080017,3942.870117,46.69739914,804.1199951,287.8999939,180.9869995,218.6880035,3970.120117,62.5766983,638.0159912,274.6480103,171.8099976,357.2990112,101.7460022,48.12469864,346.3770142,113.7109985,48.44589996
0.976871014,112.3479996,1.650259972,597.8759766,97.79560089,56.52310181,1.047289968,99.34629822,1.548329949,396.9179993,83.49040222,51.4679985,39.78900146,2090.580078,4.749310017,228.4889984,110.1190033,45.15589905,47.98910141,2117.100098,5.271709919,142.7169952,98.59850311,33.35549927,181.8769989,3965.860107,50.04000092,800.1049805,333.5090027,197.6300049,231.8820038,4021.649902,64.41999817,590.1900024,307.8590088,174.371994,356.980011,95.69760132,52.7242012,346.4309998,110.6309967,50.09840012
0.969137013,88.8628006,1.281069994,584.210022,76.93979645,51.72060013,0.998188019,73.5739975,1.337090015,369.3080139,62.37469864,44.61970139,30.80550003,2097.5,4.043250084,239.5610046,96.11199951,24.34970093,36.16619873,2128.51001,4.395160198,168.8910065,90.44139862,23.78079987,153.7610016,3954.840088,38.42879868,809.0009766,256.2109985,167.6360016,184.5679932,3994.73999,52.02180099,650.1740112,248.1880035,155.0390015,347.6180115,113.0210037,49.09280014,339.9679871,123.6350021,47.68080139
0.975992024,111.0029984,1.609789968,597.6480103,95.99530029,56.44820023,1.04764998,97.73570251,1.546949983,395.8630066,81.92289734,51.14849854,37.45059967,2084.5,4.698460102,232.2310028,107.6549988,39.31209946,44.55619812,2113.800049,5.174880028,148.8390045,97.37789917,31.08729935,177.625,3959.290039,48.7322998,802.8800049,319.0270081,190.3320007,223.2079926,4017.280029,63.61869812,602.7030029,297.0180054,171.7129974,356.9020081,97.71589661,51.54499817,346.3410034,111.5979996,49.8443985
0.954694986,112.6640015,1.477419972,591.585022,94.66770172,56.69910049,1.047729969,98.25479889,1.51801002,386.8080139,80.69439697,50.48419952,34.39770126,2068.600098,4.617000103,228.7960052,103.9940033,29.97050095,40.33779907,2098.659912,5.018350124,158.8829956,96.87830353,28.14710045,178.6320038,3942.22998,46.97719955,805.3460083,292.0939941,181.4029999,218.5950012,3977.389893,62.72050095,634.0009766,278.1029968,170.8399963,357.3200073,101.461998,48.47859955,346.3269958,113.689003,48.40050125
0.881707013,94.68199921,1.270370007,609.4019775,82.67949677,54.81100082,0.950290978,79.63089752,1.448390007,376.7879944,68.12979889,47.11669922,30.74830055,2091.280029,4.414040089,236.0740051,97.86499786,24.69109917,36.39749908,2122.219971,4.639140129,172.6179962,93.92769623,24.75349998,157.0829926,3939.949951,43.16579819,820.5910034,257.8930054,171.4429932,186.9720001,3975.840088,58.06069946,659.3140259,251.6499939,164.996994,361.9100037,110.2720032,47.59870148,348.0559998,121.0179977,46.63880157
0.976207972,112.9110031,1.638299942,597.5029907,97.93019867,56.47980118,1.047119975,99.81639862,1.546900034,396.1799927,83.70310211,51.29439926,39.1651001,2083.120117,4.759059906,228.9219971,109.0599976,42.92639923,46.88550186,2109.939941,5.28042984,145.3470001,98.29910278,32.81779861,182.3509979,3959.399902,49.89369965,800.2620239,327.6419983,194.6649933,230.1269989,4015.070068,64.66339874,596.8330078,304.1220093,174.1159973,356.9219971,96.02549744,52.16960144,346.4140015,110.5979996,50.05270004
