Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
0.97575599,84.88400269,1.276929975,603.8729858,76.06130219,55.3443985,1.082569957,74.8117981,1.419139981,496.4379883,68.79470062,54.77920151,27.38610077,2101.639893,3.651809931,261.3399963,93.58540344,26.36160088,34.16540146,2144.419922,3.947439909,207.0829926,88.40329742,24.65369987,125.0139999,3970.780029,29.6079998,876.2960205,252.3289948,171.3809967,160.6100006,3989.080078,40.45460129,750.117981,239.5370026,157.5050049,338.1849976,122.1930008,45.72949982,340.3110046,140.9539948,50.9396019,3.4
0.956239998,107.3649979,1.469529986,592.7509766,91.42369843,56.69720078,1.049460053,93.26789856,1.522789955,388.4660034,77.38410187,50.5143013,33.58950043,2079.550049,4.542870045,236.0070038,103.1940002,30.29929924,39.4239006,2111.689941,4.921249866,161.0359955,95.68849945,27.13430023,170.3690033,3943.790039,45.9734993,810.276001,289.5920105,178.7070007,208.9929962,3995.080078,61.32490158,632.8439941,276.1629944,167.3480072,357.3659973,103.0019989,48.79100037,346.1960144,114.8880005,48.19290161,3.4
1.082739949,82.61669922,1.374349952,648.7189941,74.41220093,60.41690063,1.186089993,71.76740265,1.440500021,505.3110046,65.07830048,56.95000076,29.8614006,2171.199951,3.905719995,251.0870056,100.3059998,29.59009933,35.79800034,2213.77002,4.348929882,186.0599976,89.88430023,24.77070045,120.0490036,4099.870117,40.24530029,852.1530151,286.1740112,179.4600067,148.4129944,4113.339844,46.12350082,693.0770264,262.4989929,154.4190063,352.696991,119.1240005,50.41550064,351.3599854,136.6450043,50.95869827,0.0
0.879419029,94.67160034,1.20389998,581.0029907,75.7154007,51.28430176,0.853295028,80.15979767,1.080649972,386.6400146,63.93310165,42.645401,33.3791008,2105.090088,3.213570118,229.6790009,89.6937027,23.75699997,40.73540115,2138.040039,3.983720064,150.2859955,80.45659637,20.83609962,167.8269958,3972.409912,27.63120079,808.9190063,243.3070068,163.0090027,209.4810028,3984.070068,37.56269836,631.4860229,219.4290009,139.0659943,342.6740112,112.8460007,50.50939941,346.1010132,128.7160034,50.20040131,10.1
1.073570013,101.447998,1.445119977,614.1010132,87.06210327,56.99420166,1.243579984,88.14080048,1.659510016,397.9599915,72.94210052,51.35029984,31.99370003,2094.209961,4.337790012,254.5209961,100.8410034,29.0237999,37.3105011,2131.570068,4.678649902,165.2079926,92.25180054,24.57859993,153.8950043,3949.820068,43.90969849,817.5,283.618988,167.6000061,187.6829987,4047.919922,58.47330093,626.1430054,272.7510071,155.3240051,349.4500122,104.3600006,48.4197998,333.2000122,115.5250015,46.80519867,0.0
0.999894023,88.52940369,1.256690025,593.3439941,74.96260071,54.61869812,1.037559986,76.38240051,1.269109964,429.5390015,65.46820068,48.27569962,30.79529953,2096.969971,3.324409962,248.3240051,93.45500183,25.83760071,37.48970032,2131.580078,3.859110117,176.3899994,85.1292038,22.74180031,147.5370026,3990.159912,26.17289925,843.8720093,254.9409943,171.6820068,179.9210052,4010.090088,37.34980011,685.4580078,235.8939972,147.1710052,344.0639954,115.5660019,49.58209991,343.3970032,132.0820007,50.33729935,0.0
0.98643899,105.0459976,1.435369968,603.6420288,89.47509766,56.5583992,1.100600004,91.17410278,1.569239974,392.2449951,76.31929779,50.45460129,32.32149887,2079.01001,4.506639957,232.6459961,101.3069992,26.0746994,38.03979874,2109.379883,4.796150208,165.9839935,95.70950317,26.59740067,167.4320068,3942.429932,44.99069977,809.4569702,274.1369934,176.7489929,202.5910034,3977.580078,60.49990082,646.8200073,264.2390137,169.197998,355.4549866,105.2659988,47.66210175,345.4089966,115.8499985,48.16329956,0.0
1.016939998,81.58609772,1.366940022,652.5300293,74.16230011,61.03379822,1.136360049,71.02709961,1.435559988,510.019989,64.94380188,57.08190155,29.41640091,2176.209961,3.94333005,249.5829926,101.3919983,29.30319977,35.28979874,2217.48999,4.37526989,185.7409973,90.49829865,24.93390083,116.6750031,4127.120117,40.39920044,856.9030151,288.3469849,179.3070068,143.6799927,4138.52002,46.2112999,701.0009766,265.7319946,153.5820007,355.4809875,121.4570007,50.05419922,352.0899963,139.598999,50.8893013,0.0
0.997310996,90.28140259,1.247949958,592.2739868,74.87359619,54.42100143,1.031129956,77.21140289,1.253800035,417.821991,64.61940002,47.03020096,31.76740074,2097.300049,3.267309904,243.0220032,92.54949951,25.29980087,38.03079987,2128.969971,3.880409956,168.6109924,84.13890076,22.36359978,154.6640015,3990.810059,26.20669937,833.9910278,252.8110046,169.3079987,187.9830017,4004.379883,37.10800171,669.6450195,234.3659973,145.0709991,343.9700012,114.2519989,50.37239838,343.3980103,130.5870056,50.22919846,0.0
0.898886979,91.30999756,1.277119994,588.5319824,76.67569733,54.36000061,0.931382,74.90419769,1.166829944,381.0880127,62.77719879,45.1072998,32.5923996,2155.399902,3.642070055,235.7200012,103.197998,34.45619965,38.60860062,2206.159912,4.451650143,135.8190002,85.67980194,20.84469986,153.6809998,4013.959961,38.42689896,785.4299927,299.9609985,193.6519928,192.1360016,4060.080078,45.93199921,560.9310303,253.2259979,137.0370026,346.9379883,105.9049988,56.46889877,342.4960022,123.7539978,48.7112999,0.0
