Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
1.542860031,164.654007,1.672620058,516.9130249,126.5410004,30.74110031,1.436589956,137.6580048,1.336820006,365.8049927,119.7559967,18.94449997,75.3391037,1790.089966,6.359970093,148.7149963,104.7649994,51.83750153,70.64150238,1681.219971,6.614439964,93.19229889,92.38559723,21.40180016,452.4620056,3609.070068,60.94749832,835.6929932,406.2430115,144.8809967,471.776001,3704.159912,69.50769806,674.5360107,389.8850098,90.25260162,211.322998,61.41360092,31.20809937,193.3190002,82.76429749,27.07670021,5.6
1.270840049,210.7279968,1.335649967,511.4020081,161.3430023,36.19229889,1.349539995,179.5099945,1.624660015,330.3880005,152.5630035,29.41390038,142.5549927,1379.849976,21.68460083,148.8379974,112.3010025,226.3350067,151.7700043,1511.780029,28.31349945,86.94619751,106.7779999,142.378006,555.3439941,3103.399902,92.36959839,801.9199829,491.7640076,241.9660034,600.7490234,3178.75,102.026001,555.7219849,470.6210022,169.5939941,208.0410004,42.51910019,37.78279877,199.1309967,57.47259903,26.92210007,0.0
1.444339991,170.2089996,1.622609973,509.7080078,124.9830017,30.26860046,1.350649953,138.8990021,1.332319975,356.2640076,118.6110001,17.63730049,75.15429688,1769.050049,6.220530033,145.8179932,104.0250015,55.85480118,72.6690979,1684.329956,6.813010216,93.3553009,92.49919891,20.28450012,456.7369995,3562.959961,61.23500061,843.2659912,415.9089966,152.9490051,475.1380005,3684.26001,69.76380157,685.5209961,396.6619873,88.11569977,211.4459991,62.0428009,33.49919891,195.7700043,83.95210266,28.18499947,5.6
1.293069959,206.9869995,1.348629951,506.1210022,162.5090027,36.15729904,1.377400041,179.1049957,1.625509977,333.4200134,155.397995,29.55130005,141.2779999,1394.469971,20.83090019,144.8910065,112.5770035,216.2980042,149.2070007,1513.310059,27.07699966,86.92780304,106.9199982,136.0930023,542.3720093,3147.280029,86.95600128,784.9840088,487.026001,232.9669952,588.5339966,3231.149902,97.96759796,557.4420166,469.4360046,165.5249939,207.5930023,43.21929932,34.91719818,195.5059967,58.07460022,25.66180038,0.0
1.470229983,169.9819946,1.635139942,510.1270142,125.5739975,30.35709953,1.37172997,140.3130035,1.333349943,354.5310059,119.1389999,17.73270035,75.47979736,1774.180054,6.278120041,145.7949982,104.2419968,53.78359985,72.27709961,1683.439941,6.764540195,93.28569794,92.47190094,20.39760017,455.4689941,3598.209961,60.62080002,840.4899902,413.29599,148.9340057,474.2820129,3713.0,69.39769745,681.7189941,395.3179932,88.24659729,211.3840027,62.03179932,32.69480133,194.0449982,83.74890137,27.85569954,5.6
1.495519996,154.1640015,1.858579993,546.2700195,154.3309937,32.89929962,1.356780052,141.0980072,1.32190001,403.5480042,151.9660034,24.63349915,72.85849762,1837.77002,6.002999783,163.5220032,112.0849991,64.3030014,68.96659851,1683.849976,6.05975008,94.26490021,94.47650146,35.43420029,374.7590027,3468.709961,42.47999954,761.9979858,367.5150146,150.6950073,406.144989,3578.25,55.62509918,628.3109741,351.9360046,114.3089981,210.197998,54.7154007,30.25919914,193.1260071,69.72669983,25.62150002,0.0
1.291990042,207.2899933,1.349320054,506.0029907,162.6670074,36.15129852,1.37598002,179.371994,1.625540018,333.368988,155.7610016,29.5359993,141.8049927,1392.589966,20.87560081,144.8619995,112.6009979,217.0010071,149.548996,1513.310059,27.0468998,86.92749786,106.9260025,135.5809937,541.0609741,3147.580078,86.38800049,783.5360107,487.3330078,232.9160004,587.4639893,3233.689941,97.51589966,557.8889771,469.855011,165.1719971,207.572998,43.2181015,34.77429962,195.1369934,58.1385994,25.59140015,0.0
1.268260002,212.1790009,1.342219949,509.9419861,162.6069946,36.15539932,1.347779989,179.9190063,1.625460029,329.618988,155.352005,29.19709969,145.7290039,1371.099976,21.68260002,147.9450073,112.5070038,229.2590027,153.348999,1512.089966,27.80480003,86.92749786,106.8420029,137.7539978,545.1149902,3110.51001,87.87689972,789.9030151,492.8059998,239.9949951,592.2030029,3208.75,98.46150208,557.3319702,473.20401,166.2330017,207.8450012,42.71099854,36.40000153,195.4459991,58.06880188,26.09630013,0.0
1.279579997,209.0579987,1.337710023,509.5029907,161.4120026,36.18399811,1.360800028,179.2830048,1.624789953,331.5220032,152.6640015,29.4890995,141.6430054,1385.849976,21.37899971,147.3589935,112.3290024,222.3320007,150.6840057,1512.189941,28.06839943,86.94049835,106.810997,141.7359924,554.6350098,3117.129883,92.01170349,800.1090088,489.7969971,239.0820007,599.96698,3192.429932,101.8619995,555.8040161,469.7569885,169.0359955,207.8939972,42.7234993,36.92269897,198.2250061,57.53900146,26.54719925,0.0
1.2579,218.2749939,1.336959958,521.4569702,162.5420074,36.25099945,1.361780047,171.0370026,1.631970048,325.0390015,155.0220032,28.41869926,142.951004,1381.589966,21.18989944,154.7279968,112.5999985,232.371994,148.8190002,1511.560059,27.7390995,86.89230347,106.7839966,137.0619965,547.8029785,3080.120117,88.78820038,799.0200195,503.322998,247.7519989,594.9749756,3208.98999,99.06890106,556.8220215,481.0220032,165.6490021,208.6959991,43.48730087,41.02700043,195.9329987,58.53379822,26.5489006,0.0
1.486330032,156.177002,1.851240039,544.9069824,153.9779968,32.83739853,1.350059986,141.6519928,1.321249962,399.4100037,151.6459961,24.19300079,73.03019714,1832.939941,6.033010006,162.576004,111.9850006,64.13339996,68.69419861,1683.48999,6.064919949,94.20459747,94.41999817,34.93650055,376.1029968,3483.22998,42.73189926,764.5460205,372.3739929,151.3500061,407.6669922,3597.040039,55.78770065,632.1400146,355.9859924,113.5080032,210.2610016,55.10710144,30.26689911,192.6609955,70.13800049,25.63949966,0.0
1.498469949,166.3789978,1.61334002,507.9880066,121.3460007,30.14419937,1.404520035,136.5559998,1.332749963,352.2780151,114.5279999,16.62829971,75.36940002,1786.97998,6.226650238,145.5370026,103.1289978,46.61320114,72.40190125,1684.310059,6.814589977,93.31759644,92.43720245,19.0977993,463.9670105,3588.090088,65.26460266,846.6090088,407.8320007,142.0390015,479.5180054,3673.25,72.38950348,684.7310181,390.947998,85.30940247,211.5160065,63.30590057,32.93230057,195.977005,85.26439667,27.83139992,0.0
1.540519953,163.9830017,1.651090026,515.8140259,123.663002,30.65439987,1.438920021,136.7890015,1.335809946,364.8840027,116.3219986,18.61129951,75.30840302,1791.439941,6.330619812,148.4049988,103.9670029,50.32360077,70.96219635,1681.949951,6.673399925,93.21659851,92.39969635,20.31310081,459.5320129,3601.969971,63.81539917,841.0159912,405.2799988,143.7189941,476.3680115,3690.610107,71.48500061,676.0079956,389.0929871,88.23529816,211.3470001,61.78879929,31.48590088,193.9290009,83.86170197,27.18849945,0.0
1.308480024,203.3280029,1.347100019,505.3250122,161.6309967,36.19729996,1.397109985,176.5879974,1.625519991,334.4769897,153.3059998,29.67490005,136.9360046,1413.849976,20.18899918,143.7660065,112.4670029,207.6809998,145.852005,1513.650024,26.88170052,86.92060089,106.9120026,138.1869965,549.1149902,3157.800049,89.88110352,791.2810059,482.7120056,230.4400024,593.4429932,3229.27002,100.3720016,553.5570068,465.4660034,166.9539948,207.6060028,43.44120026,34.98160172,197.0169983,57.76760101,25.74539948,0.0
1.534719944,164.5820007,1.647310019,515.0930176,123.5169983,30.6135006,1.433369994,137.0789948,1.335479975,363.1570129,116.2170029,18.40660095,75.34290314,1790.329956,6.326489925,148.1130066,103.9029999,50.13809967,71.08730316,1682.130005,6.687900066,93.2201004,92.40270233,20.1439991,459.9689941,3603.580078,63.83679962,841.6259766,405.9869995,143.7200012,476.7879944,3693.22998,71.50920105,676.7709961,389.6879883,87.90299988,211.3609924,61.91970062,31.59569931,193.9349976,84.01290131,27.23340034,0.0
1.296540022,205.7310028,1.342919946,506.769989,161.5639954,36.1853981,1.382439971,177.9929962,1.62519002,333.4410095,153.0579987,29.61149979,139.0850067,1401.280029,20.6989994,145.0800018,112.4079971,213.8150024,147.9799957,1513.040039,27.41729927,86.92960358,106.8720016,139.7830048,551.6699829,3142.47998,90.80010223,795.1879883,485.7850037,233.8220062,596.5819702,3215.97998,101.0660019,555.0289917,467.5320129,167.8079987,207.697998,43.14789963,35.64899826,197.2599945,57.68059921,26.01320076,0.0
1.362579942,195.0670013,1.347290039,496.0419922,146.3820038,33.72129822,1.418329954,167.2369995,1.60739994,335.6629944,138.5019989,25.30089951,123.7229996,1507.969971,17.03730011,143.8170013,107.4950027,166.2910004,130.3800049,1534.060059,21.89229965,89.2181015,104.0179977,105.6090012,532.6190186,3272.0,84.69200134,808.322998,462.3800049,202.3009949,562.0700073,3335.639893,94.1780014,596.6339722,445.0820007,141.2200012,207.0130005,50.18040085,35.09030151,196.4680023,67.30500031,26.40660095,0.0
1.504840016,166.7279968,1.625669956,510.6539917,122.4029999,30.34140015,1.407299995,137.6430054,1.333629966,355.2539978,115.4039993,17.31240082,75.43029785,1785.709961,6.275020123,146.3840027,103.4800034,48.75360107,71.95449829,1683.410034,6.773469925,93.270401,92.4312973,19.43889999,462.2569885,3599.340088,64.33969879,844.6660156,408.4089966,143.5050049,478.5140076,3690.97998,71.83529663,681.5490112,391.5610046,86.28479767,211.4409943,62.67649841,32.41320038,194.7180023,84.77619934,27.60610008,0.0
