Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
0.553140998,62.37440109,0.745998979,146.1179962,42.7745018,3.624289989,0.387362003,58.83300018,0.692238986,123.9960022,46.68930054,2.681679964,78.0759964,1919.0,5.294919968,63.81639862,63.72280121,4.878789902,77.91359711,1947.670044,6.303959846,51.26720047,64.90509796,2.855530024,384.9779968,3423.860107,43.51179886,453.4240112,252.576004,17.28829956,458.0549927,3464.27002,57.58890152,415.321991,254.8119965,10.63370037,212.2850037,65.82510376,37.98089981,199.8399963,78.72779846,40.72190094,9.0
0.963482022,80.33809662,1.508149981,186.6609955,45.7397995,6.10240984,0.719312012,77.82959747,1.233540058,158.4420013,43.94860077,3.983340025,51.63679886,2051.52002,4.971469879,61.7655983,66.09819794,3.27944994,51.49679947,2060.97998,6.068329811,50.24919891,63.58380127,1.922369957,297.1470032,3772.159912,46.03829956,457.3529968,249.5140076,16.72019958,407.6830139,3707.090088,62.46889877,416.1459961,237.6000061,11.93640041,220.3269958,80.42720032,39.46659851,219.0540009,91.21430206,42.83119965,0.0
0.427343994,68.77200317,0.584439993,187.5749969,57.83190155,5.452970028,0.37066099,54.5617981,0.345037013,131.3840027,47.45000076,2.861629963,57.86349869,2011.530029,5.083529949,64.12770081,61.22449875,3.799499989,55.96659851,2048.169922,4.881120205,50.7989006,56.83280182,2.035540104,340.052002,3551.860107,39.37009811,427.4530029,224.1549988,16.68219948,377.5270081,3507.889893,50.64070129,391.1629944,201.0039978,9.859350204,211.5650024,65.90190125,38.09859848,201.9779968,77.73290253,40.59970093,27.0
0.309677988,55.48529816,0.471206993,130.4389954,42.15779877,2.96894002,0.270700991,48.38869858,0.372319996,106.25,44.36629868,1.995609999,83.87359619,1882.699951,5.448160172,64.34339905,64.05599976,5.247119904,88.88349915,1897.439941,6.765089989,51.17580032,65.78079987,3.491950035,430.230011,3349.719971,44.70119858,452.0050049,260.1159973,17.15040016,493.2929993,3355.590088,58.64780045,415.4140015,266.1400146,10.22649956,210.5240021,63.5868988,38.50270081,194.5670013,70.47299957,41.28739929,27.0
0.396270007,60.51890182,0.54459399,149.2259979,47.0141983,3.725879908,0.323258013,51.34030151,0.443848014,115.0029984,44.75099945,2.264039993,82.33470154,1894.390015,5.375760078,64.13459778,63.31399918,4.969679832,82.40100098,1939.47998,6.011129856,51.05580139,66.24859619,2.948280096,388.5650024,3271.719971,42.75979996,440.5620117,249.2380066,16.63969994,451.0799866,3349.199951,55.09619904,402.7739868,258.9490051,9.832119942,209.548996,64.24279785,38.46469879,192.2599945,75.79129791,40.98540115,0.0
1.126009941,91.71299744,1.430369973,217.1710052,49.39749908,6.978350163,1.150509953,87.63210297,1.590630054,173.8359985,44.08520126,4.218540192,46.40190125,2085.800049,4.443019867,61.57289886,64.48169708,2.288079977,49.96419907,2082.070068,5.987370014,50.23690033,59.7118988,1.58739996,287.4410095,3762.850098,52.20050049,463.5759888,243.6490021,16.35110092,375.6549988,3770.169922,64.52269745,417.3089905,229.9429932,11.04740047,220.7319946,87.78469849,39.5564003,221.4689941,95.49150085,42.94929886,0.0
0.431129992,67.67299652,0.53927201,174.7149963,55.50999832,4.792679787,0.379516006,54.16590118,0.441020012,124.7799988,45.33319855,2.585500002,76.59120178,1923.660034,5.261650085,64.13210297,62.83739853,4.641520023,74.49210358,1973.280029,5.535250187,50.9864006,65.05860138,2.630510092,364.8309937,3277.580078,41.85570145,432.1289978,240.0469971,16.54220009,417.2749939,3338.02002,53.85540009,393.6220093,245.8549957,9.640620232,209.9320068,64.53649902,38.49430084,192.6549988,76.3911972,40.99409866,0.0
1.204779983,89.56349945,1.350829959,209.7680054,44.57139969,5.663599968,1.355780005,88.40380096,1.455430031,177.3899994,43.82379913,3.873680115,42.89039993,2079.199951,3.821899891,60.89009857,55.90869904,1.595280051,48.45389938,2092.800049,4.524509907,50.08480072,53.16350174,1.306599975,272.855011,3768.929932,47.9516983,442.348999,209.3589935,14.06989956,323.9519958,3790.629883,61.1697998,408.3049927,204.2109985,9.436670303,218.7640076,77.55039978,39.4640007,207.2940063,89.49189758,42.49950027,0.0
0.377599001,57.74470139,0.555904984,140.3829956,44.05179977,3.41711998,0.294553012,49.86849976,0.438638002,110.4319992,44.51269913,2.139090061,83.29889679,1891.060059,5.446209908,64.16130066,63.59960175,5.090970039,84.19830322,1931.469971,6.280620098,51.09939957,66.53530121,3.039109945,400.723999,3306.48999,43.07970047,445.5620117,253.7550049,16.76269913,467.5660095,3380.98999,55.75379944,408.7909851,264.4240112,10.01620007,209.7330017,64.35310364,38.47570038,194.0859985,75.0535965,41.05270004,27.0
0.886174023,66.76049805,1.348680019,153.7489929,37.29970169,3.941390038,0.650123,74.6257019,1.075889945,152.529007,43.56750107,3.355819941,52.93600082,2045.98999,5.026460171,61.62319946,64.48370361,3.267790079,52.41389847,2057.76001,5.772240162,50.19689941,63.38140106,1.73932004,298.0140076,3795.969971,41.77019882,451.3630066,243.651001,15.96020031,398.2109985,3719.330078,59.61349869,413.0249939,236.4810028,10.52340031,218.9960022,72.4197998,39.42900085,208.6080017,88.67739868,42.82300186,9.0
