Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
0.196686998,43.30950165,0.738883972,238.1100006,27.13689995,5.369209766,0.198116004,32.8348999,0.654066026,200.3220062,20.46649933,3.783220053,62.55659866,1903.810059,4.149750233,65.91410065,39.65710068,1.759019971,67.60510254,1927.089966,4.80245018,50.60850143,34.59460068,1.485700011,202.7969971,3997.27002,30.3390007,397.875,139.4649963,12.94180012,264.7810059,3898.189941,42.42200089,363.1130066,122.2450027,8.321990013,220.0700073,83.66100311,132.8529968,207.4660034,100.6009979,46.21319962,0.0
0.354703009,53.45230103,0.890269995,262.4129944,32.38999939,6.42042017,0.353269011,40.83980179,0.792895973,204.8480072,25.68219948,3.749229908,48.28960037,2011.540039,4.552690029,64.65239716,42.05329895,3.152699947,53.44589996,2037.780029,4.763140202,48.96760178,36.43280029,1.713979959,178.2960052,4168.899902,33.08010101,397.7869873,128.5740051,15.37730026,211.2019958,4171.959961,42.65359879,346.9320068,115.5009995,7.722129822,244.8200073,90.37809753,42.04729843,212.0330048,104.637001,35.09339905,0.0
0.319361001,41.31669998,0.863376021,281.9249878,27.77169991,6.766699791,0.435671985,33.61230087,0.728861988,215.5119934,22.46780014,4.403679848,33.56600189,2005.52002,4.528130054,68.61070251,42.28889847,2.525269985,38.58010101,1990.939941,4.85668993,53.71780014,41.14039993,1.644129992,76.06330109,4222.180176,31.77700043,402.8439941,123.3450012,14.61009979,113.8119965,4184.649902,42.26089859,346.4089966,115.5820007,9.108189583,231.0559998,93.01689911,40.96929932,227.9250031,115.8539963,41.53499985,22.5
0.427228004,42.92549896,1.042700052,268.6820068,28.05999947,6.406280041,0.383029997,33.69329834,0.768341005,214.6970062,22.78319931,4.219689846,37.57989883,2018.319946,4.505300045,67.35949707,42.34659958,2.660439968,43.03609848,2017.969971,4.935359955,53.65100098,39.60290146,1.631340027,91.94740295,4203.870117,31.68510056,398.7579956,126.1699982,14.27980042,123.2360001,4185.189941,42.0848999,348.2980042,116.5410004,8.707119942,233.6959991,96.12490082,43.41149902,223.9530029,111.112999,41.65729904,22.5
0.216296002,45.42509842,0.670410991,236.1490021,26.79050064,5.5176301,0.193875,38.27500153,0.591354012,204.5709991,22.02680016,3.778219938,52.64899826,1862.339966,4.16700983,63.84749985,39.06060028,1.616260052,60.15409851,1919.369995,4.767660141,50.4457016,34.59740067,1.481760025,179.3090057,4055.73999,30.07649994,401.1300049,128.4349976,13.37250042,237.6410065,3995.72998,42.05509949,357.9790039,119.6309967,8.481659889,222.3200073,86.62519836,132.4579926,210.1589966,103.276001,48.54669952,0.0
0.312438995,33.60839844,0.891939998,246.1660004,25.18580055,6.385529995,0.306418985,28.64290047,0.721107006,206.9380035,19.20980072,4.30892992,45.0544014,1950.859985,4.19119978,67.32039642,41.89310074,1.949090004,50.65739822,1962.400024,4.75191021,56.12979889,37.65100098,1.59375,89.50060272,4003.179932,30.24300003,405.9769897,134.4490051,14.35410023,122.3460007,3933.280029,41.00719833,363.5350037,123.3809967,8.812410355,231.0829926,99.39499664,41.58509827,227.0200043,112.8690033,42.2336998,0.0
0.371982008,40.83390045,0.998350978,271.5740051,27.90690041,6.555009842,0.389416009,31.3906002,0.872390985,215.3329926,21.81500053,4.207190037,39.02920151,1995.48999,4.512889862,68.73020172,43.2655983,2.474370003,44.26259995,2001.109985,4.877779961,54.68199921,39.07550049,1.621279955,92.85970306,4174.089844,31.72730064,401.7330017,128.7019958,14.65400028,122.0999985,4148.009766,42.47169876,349.2780151,117.2639999,8.573590279,240.0240021,98.60780334,42.72650146,226.9940033,113.7360001,41.1780014,0.0
0.273687005,41.56980133,0.727267981,269.3429871,26.90570068,5.848899841,0.348049015,33.83679962,0.791724026,206.279007,20.89430046,3.994420052,46.72949982,1940.689941,4.166460037,70.30560303,40.40209961,1.92306006,53.15269852,1970.439941,4.755280018,53.24520111,36.46490097,1.477509975,128.9199982,4065.639893,30.39749908,402.7569885,131.1629944,13.41020012,179.0429993,4003.699951,42.09659958,356.5109863,117.1549988,8.633020401,228.4790039,93.49120331,125.663002,216.9900055,108.987999,47.91609955,0.0
0.374267995,26.64419937,1.076179981,232.4400024,22.6977005,6.444109917,0.255277991,23.69479942,0.855376005,208.2669983,17.54089928,4.453400135,40.45460129,1943.900024,3.864550114,69.73930359,42.88909912,1.705809951,49.07899857,1956.98999,4.772640228,60.72129822,38.44540024,1.625779986,52.70729828,3998.419922,28.56870079,413.6489868,139.2590027,14.40480042,86.28309631,3921.159912,41.20240021,367.1659851,126.5759964,9.080369949,230.1809998,101.788002,42.87200165,239.2030029,109.0839996,42.12979889,0.0
0.430224001,47.88059998,0.911534011,281.2369995,30.92130089,6.804399967,0.449708015,37.39970016,0.824871004,213.7590027,25.13010025,4.107029915,38.94929886,2112.560059,4.576300144,67.43019867,42.53450012,4.533919811,45.62540054,2115.52002,4.95927,50.84149933,38.84519958,1.841060042,115.5329971,4276.080078,32.20190048,400.6929932,129.8450012,15.51270008,149.9160004,4284.620117,42.63629913,346.0230103,118.1340027,8.414710045,240.8480072,101.0619965,39.55260086,217.4750061,115.2789993,36.32740021,16.9
