Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
0.840379,90.71630096,1.682719946,239.6060028,36.1352005,3.618880033,0.704240024,84.39179993,1.326110005,210.3249969,36.32970047,3.181920052,62.34629822,3004.26001,5.486539841,61.60879898,73.04750061,4.928190231,65.48629761,2931.909912,5.899759769,67.59010315,72.13549805,3.984859943,267.6650085,3456.709961,46.74359894,473.9670105,164.5149994,9.840009689,278.9490051,3396.840088,55.63790131,448.0910034,154.7570038,6.072450161,151.548996,59.542099,20.39570045,146.6909943,71.55519867,19.72529984,0.0
0.951088011,109.4869995,1.621799946,222.4589996,45.14699936,5.090869904,0.860890985,109.4029999,1.486170053,202.1410065,46.49610138,3.563790083,89.23110199,2603.070068,10.6843996,70.24790192,57.61019897,36.42670059,101.0920029,2544.409912,13.07159996,65.41840363,55.25699997,28.13979912,306.4330139,2968.439941,60.0196991,428.5679932,188.0809937,16.6616993,297.5429993,3015.72998,66.81809998,375.9979858,178.1719971,9.345490456,170.9660034,47.46979904,18.80750084,150.5610046,58.58679962,18.94919968,22.5
0.607900977,120.8570023,1.333649993,249.0339966,48.6529007,4.815350056,0.723731995,99.28959656,1.516649961,186.8659973,47.13539886,3.148720026,97.459198,2152.820068,12.50629997,61.38560104,44.52420044,36.32279968,91.67700195,2207.290039,11.50199986,61.02429962,44.42039871,27.94239998,181.9669952,2706.060059,49.00249863,391.5140076,189.0870056,15.27620029,130.5639954,2707.449951,57.68399811,316.980011,183.9909973,8.745750427,161.6970062,42.69739914,17.0102005,143.4290009,53.41080093,16.41699982,0.0
0.528515995,127.6389999,1.309659958,250.746994,50.93019867,5.125959873,0.753799021,94.51879883,1.511270046,180.2339935,46.24309921,3.221359968,107.9309998,1818.339966,14.13339996,58.94800186,44.26369858,35.10089874,95.34429932,1888.130005,10.6189003,60.66230011,53.97790146,27.20459938,238.1519928,2654.800049,49.96080017,410.8540039,190.4279938,16.50349998,192.6600037,2684.110107,60.13710022,306.8150024,184.503006,8.998450279,181.701004,41.32279968,16.91600037,148.7649994,52.40309906,16.76049995,0.0
0.75011301,90.24680328,1.607560039,240.9819946,36.92060089,4.163199902,0.652360022,83.05010223,1.321200013,203.8509979,35.68460083,3.122980118,64.49420166,3077.709961,5.855239868,62.42470169,74.27310181,5.146759987,54.5359993,3189.780029,5.044489861,67.62960052,71.05290222,3.721260071,312.756012,3488.540039,49.73020172,492.2160034,165.8410034,11.49909973,321.7940063,3374.060059,59.02709961,426.5539856,152.5579987,6.208779812,147.9100037,59.45029831,20.03089905,144.6340027,72.90460205,16.78980064,22.5
0.602809012,120.8190002,1.327489972,249.7200012,51.44509888,4.668819904,0.731711984,96.83889771,1.518849969,189.7350006,48.01950073,3.324959993,89.43389893,2360.209961,11.05819988,61.47180176,45.5387001,34.77709961,74.68930054,2464.51001,9.654259682,60.99330139,44.69499969,26.73800087,109.4140015,2794.280029,38.46260071,419.9869995,191.1889954,12.34990025,57.67570114,2747.320068,45.45009995,332.2869873,183.6589966,7.10627985,164.6080017,44.95610046,17.17250061,145.9799957,57.22060013,17.53969955,0.0
0.692067981,111.223999,1.523900032,228.2570038,47.4980011,4.414179802,0.640282989,95.01110077,1.445649981,200.7700043,44.29999924,3.220870018,78.87149811,2568.76001,8.854269981,64.31040192,54.48139954,29.82169914,82.08350372,2556.159912,10.02750015,65.73690033,53.67169952,23.42740059,206.5429993,2993.120117,47.47309875,442.1650085,177.9360046,12.21399975,188.9680023,3083.719971,55.68899918,387.4580078,173.3359985,6.893899918,163.8730011,50.30189896,18.57329941,151.3070068,62.5583992,18.90970039,33.8
0.617089987,109.4690018,1.485450029,253.9799957,43.56900024,4.377590179,0.644843996,92.98770142,1.440750003,199.0339966,41.42409897,3.220479965,74.8214035,2590.810059,7.985089779,54.69169998,50.38809967,9.829879761,73.03399658,2595.110107,7.384200096,62.98759842,50.09780121,8.222780228,159.4620056,3154.030029,40.87269974,496.9089966,180.154007,10.15190029,134.272995,2893.030029,54.27539825,360.8280029,163.9830017,5.72687006,163.5670013,52.35010147,19.18330002,151.1199951,63.68429947,19.27529907,11.3
0.546121001,130.6699982,1.313390017,249.8419952,59.1026001,5.972459793,0.716602027,91.74639893,1.512279987,178.7649994,49.34989929,3.450350046,117.8310013,1651.119995,15.69620037,60.2580986,59.26259995,37.27719879,77.57089996,1629.23999,9.576109886,60.76290131,65.80960083,28.76079941,294.3280029,2663.52002,58.85660172,414.6010132,203.6519928,18.3458004,253.1439972,2667.800049,68.13420105,301.3850098,185.9060059,9.069560051,182.6920013,41.15200043,17.0802002,145.1889954,52.9530983,17.02350044,11.3
0.589928985,121.060997,1.330500007,249.0839996,49.79899979,5.103159904,0.677993,96.82309723,1.511700034,183.423996,48.04589844,3.130259991,104.4670029,1943.030029,13.68939972,60.92020035,49.58950043,37.55630112,97.89679718,1988.119995,11.74960041,60.94139862,56.57849884,29.18889999,250.401001,2626.639893,54.94789886,371.2409973,191.0980072,17.49020004,202.1519928,2677.26001,64.13439941,300.0780029,184.6499939,9.659310341,163.7330017,40.66490173,16.8234005,141.8079987,51.93159866,15.63809967,22.5
