Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
1.098770022,81.81929779,1.369539976,629.8369751,74.97550201,58.75510025,1.205320001,72.37470245,1.493960023,509.1480103,67.27760315,57.63909912,27.92910004,2146.73999,3.867470026,256.7510071,97.08180237,27.6114006,35.77880096,2193.409912,4.195529938,197.279007,89.32969666,24.57049942,116.137001,4059.23999,35.46749878,866.7589722,270.2609863,174.4609985,149.1190033,4076.929932,43.80390167,726.0880127,250.9759979,157.9069977,348.9719849,124.7249985,47.74539948,352.8829956,142.4720001,51.86930084,0.0
1.041069984,86.76989746,1.331640005,618.697998,74.80059814,55.47230148,1.093500018,73.73059845,1.312399983,455.9649963,64.01300049,50.22719955,31.05520058,2153.01001,3.674799919,241.9929962,97.28510284,29.62520027,37.27149963,2197.51001,4.295859814,166.6790009,85.70850372,22.41970062,137.1649933,4043.919922,37.24169922,820.5469971,277.6759949,175.8560028,170.1779938,4057.98999,44.06269836,644.6010132,247.3159943,144.5130005,349.8850098,115.5490036,51.70940018,351.2940063,133.6190033,50.37170029,0.0
1.201210022,80.59549713,1.357990026,628.7990112,74.78859711,58.35570145,1.298239946,72.31770325,1.542449951,505.0360107,67.72329712,56.44549942,27.73399925,2137.23999,3.844500065,255.4810028,96.34719849,28.3015995,35.74539948,2184.610107,4.157999992,197.1840057,88.5931015,24.64369965,116.9069977,4045.090088,33.60419846,862.7999878,268.723999,172.6950073,150.9400024,4066.659912,43.28860092,728.6240234,250.0390015,153.7330017,345.0469971,126.0230026,47.48680115,344.8320007,143.4600067,51.33459854,10.1
1.013219953,81.86460114,1.376119971,651.072998,74.49839783,60.91049957,1.125830054,72.66179657,1.435889959,506.6839905,67.12550354,56.60850143,28.21509933,2150.719971,3.919470072,256.4330139,98.04940033,27.75359917,36.22050095,2194.97998,4.15391016,194.0249939,89.209198,24.8246994,114.6650009,4069.469971,37.56949997,870.6040039,273.5140076,177.7070007,148.2910004,4089.639893,44.60649872,720.5910034,254.5610046,154.0970001,355.2099915,124.112999,48.66260147,351.9360046,142.0599976,51.18659973,3.4
1.084640026,81.53379822,1.341750026,612.7579956,75.61399841,56.77190018,1.187170029,72.93170166,1.472720027,493.868988,68.3289032,54.36750031,27.58440018,2124.909912,3.782480001,252.7330017,95.48190308,29.32239914,35.57500076,2171.73999,4.069900036,195.7769928,87.60790253,24.75189972,115.8610001,4034.449951,32.71920013,857.4910278,267.7470093,169.8970032,152.4369965,4058.590088,43.1344986,729.059021,249.496994,149.0850067,342.3009949,123.6090012,46.94319916,341.6849976,141.9109955,50.52830124,0.0
1.039039969,88.56590271,1.32032001,617.9869995,75.62169647,55.35369873,1.089490056,75.48059845,1.309739947,452.3320007,64.8757019,49.81520081,31.38479996,2136.27002,3.579430103,241.4499969,95.34500122,27.46520042,37.07509995,2174.330078,4.155869961,168.0870056,85.10839844,22.46969986,141.845993,4029.560059,33.72819901,822.0250244,267.480011,172.2559967,174.1779938,4038.219971,41.78120041,651.8959961,241.4329987,145.0619965,349.8349915,116.512001,51.07870102,351.322998,133.9920044,50.50239944,0.0
1.201390028,80.92990112,1.362280011,628.8560181,74.83080292,58.3614006,1.29835999,72.47409821,1.543110013,505.4790039,67.69550323,56.49300003,27.90609932,2136.02002,3.83604002,255.6779938,96.23970032,28.02910042,35.59489822,2181.870117,4.143390179,197.8730011,88.63610077,24.63409996,117.4860001,4044.669922,33.58010101,863.2139893,268.1700134,172.5630035,150.7489929,4065.72998,43.14110184,729.3779907,249.8600006,153.9450073,345.0570068,125.3050003,47.43799973,344.8340149,142.779007,51.34280014,10.1
1.012959957,81.85720062,1.376150012,651.0390015,74.50250244,60.90930176,1.125280023,72.69680023,1.435469985,506.3940125,67.18849945,56.5807991,28.14089966,2150.02002,3.917920113,256.6789856,98.04810333,27.7628994,36.28969955,2194.669922,4.146649837,193.9689941,89.17630005,24.81550026,114.5699997,4067.75,37.46839905,871.0490112,273.2600098,177.9250031,148.5800018,4088.600098,44.55939865,720.7810059,254.2100067,154.0879974,355.2049866,124.2200012,48.66350174,351.9309998,142.1629944,51.19290161,3.4
1.039319992,87.85679626,1.320530057,617.9899902,75.09889984,55.37919998,1.089810014,74.58450317,1.306810021,450.5950012,64.17939758,49.6957016,31.41080093,2144.620117,3.608999968,240.8919983,96.22049713,28.51679993,37.29809952,2185.850098,4.229660034,164.9790039,85.10070038,22.22929955,141.0440063,4034.179932,35.42259979,818.8250122,272.5419922,174.0059967,173.8690033,4046.830078,42.8390007,641.5150146,243.6289978,143.7960052,349.7890015,115.4100037,51.59069824,351.2359924,133.2220001,50.36439896,6.8
1.084640026,81.65950012,1.341050029,612.78302,75.58679962,56.7765007,1.187160015,72.97920227,1.473009944,494.0020142,68.28559875,54.40269852,27.65570068,2124.120117,3.777209997,253.1320038,95.44750214,29.10980034,35.51499939,2170.320068,4.063789845,196.3159943,87.66629791,24.73049927,116.3460007,4033.209961,32.59489822,858.1090088,267.276001,170.0460052,152.4420013,4057.340088,42.97859955,729.848999,249.2039948,149.3789978,342.3039856,123.4789963,46.92020035,341.6830139,141.8240051,50.54370117,0.0
