Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
0.385329008,54.22480011,0.889431,279.8150024,33.44839859,6.485000134,0.376367003,41.00049973,0.752442002,206.4920044,27.47130013,3.872100115,48.54930115,2097.899902,4.53237009,65.26730347,41.52600098,6.03963995,55.91519928,2116.409912,4.827410221,48.27629852,36.89830017,1.891229987,175.3280029,4202.470215,32.31349945,399.6600037,135.9409943,14.99400043,220.1940002,4226.279785,41.79299927,349.7269897,120.5510025,7.740660191,241.9250031,97.69499969,37.29150009,210.6060028,109.5299988,31.5734005
0.241454005,45.12390137,0.687201023,253.3699951,27.50230026,5.623670101,0.294070989,35.4469986,0.773168027,204.9089966,21.35840034,3.887290001,57.55749893,1944.719971,4.249129772,67.65779877,39.42779922,1.849380016,62.7356987,1971.109985,4.764830112,50.14220047,35.05329895,1.489420056,196.9160004,4067.070068,30.47089958,401.3770142,133.3950043,13.44680023,257.0280151,3990.800049,42.06110001,358.5570068,118.0289993,8.591790199,221.8880005,88.28829956,135.7149963,207.4170074,103.8730011,48.59600067
0.320529014,34.19300079,0.921512008,248.5709991,25.1072998,6.284150124,0.295682997,27.97830009,0.751102984,207.0140076,18.29269981,4.207809925,46.4469986,1952.790039,4.093800068,68.69509888,42.21979904,1.914770007,53.18059921,1962.800049,4.792059898,55.96049881,37.69269943,1.613440037,99.01029968,4004.129883,30.08760071,409.9349976,136.4620056,14.20839977,141.4779968,3917.780029,42.15480042,362.2669983,123.5999985,8.782279968,228.3959961,96.25689697,42.87139893,222.9259949,110.0019989,41.33720016
0.395850986,45.39820099,0.682767987,288.1879883,27.34329987,5.774380207,0.643025994,40.34260178,1.367130041,207.5829926,24.07799911,4.110030174,42.55400085,2179.949951,4.463590145,71.50990295,39.84400177,2.895900011,48.0707016,2202.47998,5.090119839,52.25350189,37.62459946,1.515059948,147.0189972,4216.509766,30.38120079,389.6419983,117.8960037,13.14630032,180.4120026,4264.549805,42.75569916,349.1549988,108.9530029,8.742389679,209.3139954,105.4000015,150.2940063,181.8890076,107.2300034,40.79320145
0.250331998,45.23730087,0.689648986,256.2770081,27.53650093,5.641530037,0.318105012,35.45370102,0.809433997,204.977005,21.41469955,3.902129889,57.70299911,1959.800049,4.255569935,68.05139923,39.45460129,1.873710036,62.66199875,1984.050049,4.76556015,50.04489899,35.14519882,1.489779949,198.0140076,4077.27002,30.50489998,401.3380127,133.3580017,13.45680046,258.0180054,4002.179932,42.06200027,358.1740112,117.6090012,8.60571003,221.7089996,89.2594986,136.3549957,207.1309967,104.1829987,48.59519958
0.28826201,47.39640045,0.670740008,270.0280151,28.00709915,5.761640072,0.413798004,38.0243988,0.910292983,205.5149994,22.51329994,3.913850069,49.63090134,2002.73999,4.448430061,66.90309906,39.82830048,2.03392005,55.02370071,2032.959961,5.058320045,50.23210144,35.69869995,1.482839942,171.977005,4122.430176,31.10269928,389.3120117,127.7699966,13.74310017,223.4819946,4108.850098,43.5591011,351.8380127,113.5250015,8.585909843,214.3399963,92.44180298,136.772995,202.1940002,104.1660004,42.45970154
0.365397006,47.7983017,0.680258989,287.3900146,28.24270058,5.672450066,0.591753006,39.8103981,1.172880054,206.9109955,23.6923008,4.019050121,43.24349976,2101.159912,4.551390171,68.94609833,39.71979904,2.450479984,48.42620087,2127.800049,5.087329865,50.55939865,36.72290039,1.498360038,150.4640045,4208.819824,30.83729935,390.394989,123.3310013,13.04660034,192.1799927,4244.680176,42.76720047,348.2909851,109.5049973,8.671750069,210.9669952,100.288002,140.477005,193.7359924,107.4420013,40.38330078
0.386579007,47.4878006,0.694463015,295.2109985,27.99160004,5.74559021,0.668761015,39.07389832,1.301789999,208.0140076,23.58440018,4.023200035,43.72999954,2163.51001,4.540969849,69.66860199,39.82699966,2.418200016,47.64160156,2178.129883,4.949560165,49.86560059,36.43510056,1.569190025,144.348999,4243.850098,31.31920052,392.9079895,126.2590027,13.21860027,182.3329926,4287.009766,42.46139908,347.7319946,109.3349991,8.573249817,215.3899994,103.1470032,140.9730072,193.2590027,108.7770004,40.71969986
0.350726008,36.87279892,0.923430026,271.7059937,25.53129959,6.519619942,0.369275987,30.51300049,0.765235007,208.5540009,20.42900085,4.316599846,38.30599976,1956.0,4.088620186,68.66410065,41.61209869,2.11364007,45.25749969,1973.099976,4.90444994,56.60770035,39.0401001,1.622099996,64.58119965,4088.889893,29.97430038,399.6530151,129.8860016,14.25090027,103.0279999,4033.040039,41.67580032,356.2550049,120.9960022,8.877530098,229.3899994,99.50279999,41.94279861,229.1119995,114.6999969,41.85210037
0.240499005,45.94660187,0.662176013,256.3169861,27.68320084,5.652589798,0.303599,36.69580078,0.765426993,208.4810028,21.64139938,3.857959986,54.53879929,1945.160034,4.302589893,67.46990204,39.97470093,1.893239975,60.02920151,1975.140015,4.805560112,50.22159958,35.15190125,1.48142004,187.6730042,4070.25,30.63990021,399.7690125,130.9029999,13.46800041,244.7669983,4012.800049,42.2621994,355.6520081,116.5889969,8.613050461,220.2669983,88.37460327,135.5019989,205.6260071,103.1119995,47.07630157
