Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
1.549010038,161.3769989,1.477159977,473.2200012,168.3999939,35.33580017,1.571589947,140.802002,1.630669951,324.4240112,174.4299927,28.6685009,107.9179993,1614.949951,12.39799976,122.9909973,117.6409988,123.1559982,110.9889984,1552.670044,13.60919952,84.90049744,110.5350037,80.41880035,430.7529907,3287.540039,50.6371994,616.9260254,433.4440002,176.1719971,457.2510071,3361.02002,63.67139816,493.7479858,428.4909973,138.4299927,202.673996,47.91609955,26.1196003,196.7070007,60.97990036,22.8864994,0.0
1.506819963,169.8280029,1.452649951,476.473999,167.397995,35.35580063,1.56400001,149.6329956,1.633890033,333.696991,171.1799927,29.47540092,112.1569977,1583.359985,13.30090046,125.4509964,116.5429993,132.0590057,116.5189972,1550.189941,15.98799992,84.99220276,110.2710037,89.1740036,450.855011,3321.149902,55.0340004,651.0620117,444.927002,181.3359985,484.6619873,3389.719971,70.00450134,518.757019,440.1059875,141.6190033,202.5559998,47.72829819,26.6583004,193.1869965,61.00230026,22.54170036,11.3
1.618489981,159.302002,1.795519948,528.2600098,138.7129974,31.44849968,1.495900035,135.8619995,1.344339967,388.019989,133.9790039,22.13360023,74.8812027,1802.22998,6.447879791,153.0269928,108.4649963,57.37789917,67.64489746,1676.47998,6.189469814,93.05879974,92.25520325,27.69849968,419.571991,3606.469971,50.91030121,808.3150024,400.9490051,147.5269928,448.197998,3705.840088,62.24679947,663.4130249,384.9679871,101.8359985,211.151001,59.02360153,29.19910049,191.9649963,76.83550262,26.20999908,0.0
1.483870029,159.5879974,1.803609967,541.2730103,147.352005,32.67010117,1.369539976,138.9960022,1.318750024,394.0610046,143.0820007,23.48390007,73.79499817,1814.599976,6.212389946,159.5379944,110.8320007,62.87239838,67.03299713,1681.689941,6.058279991,93.96959686,94.104599,30.61520004,398.6400146,3550.52002,47.05970001,790.5609741,391.20401,152.5720062,431.2430115,3667.51001,59.11240005,648.0239868,374.2659912,107.8249969,210.4620056,56.70750046,29.48399925,191.1580048,73.45950317,25.62350082,16.9
1.574749947,157.9309998,1.478119969,472.4259949,167.7449951,35.48749924,1.600270033,139.6880035,1.631080031,329.0440063,172.8150024,28.98460007,103.5,1634.060059,11.60840034,121.2850037,117.1520004,115.6259995,108.0559998,1553.069946,13.61260033,84.88210297,110.4970016,82.37049866,436.9570007,3304.959961,51.3728981,625.8720093,425.8129883,173.5390015,465.6560059,3373.879883,65.75019836,490.8359985,423.230011,138.8390045,202.6419983,48.18130112,25.43280029,197.4689941,60.97269821,22.52199936,0.0
1.349020004,196.2230072,1.381340027,499.071991,163.9700012,36.18880081,1.444939971,173.1660004,1.627820015,339.3410034,160.2700043,29.92950058,131.4129944,1457.030029,18.30780029,138.9219971,113.1719971,186.2160034,138.7559967,1517.099976,23.5753994,86.89160156,107.2020035,121.3040009,511.3779907,3235.590088,75.58860016,746.5960083,473.2179871,214.7949982,555.3939819,3309.22998,88.85820007,554.2399902,460.70401,158.026001,207.0950012,44.87120056,31.44000053,193.7200012,59.00370026,24.3166008,0.0
1.543140054,148.154007,1.860110044,547.5310059,152.2799988,32.96900177,1.420240045,135.1690063,1.323150039,416.394989,149.4790039,25.78149986,72.97270203,1839.209961,6.033830166,163.276001,111.8740005,64.12020111,68.91880035,1683.719971,6.058110237,94.29550171,94.45809937,35.03879929,379.8280029,3461.97998,43.55649948,765.7290039,365.0239868,149.7700043,411.3930054,3559.280029,56.51409912,628.8060303,351.321991,114.2099991,210.0890045,54.47100067,29.69389915,193.7440033,69.96420288,25.77359962,5.6
1.50308001,155.6990051,1.826130033,543.5780029,149.8139954,32.79180145,1.386710048,137.875,1.320410013,401.144989,146.2969971,24.30430031,73.45659637,1824.579956,6.131289959,160.8869934,111.3300018,63.21569824,67.23609924,1682.01001,6.018010139,94.04799652,94.19550323,32.44319916,389.7659912,3520.560059,45.43560028,779.9190063,382.2260132,151.3540039,422.2109985,3631.919922,57.90069962,641.1110229,366.1069946,110.4779968,210.3630066,55.99649811,29.47640038,191.8320007,71.99890137,25.5760994,0.0
1.576239944,145.2079926,1.842910051,546.3480225,149.878006,32.98419952,1.486819983,130.0330048,1.323469996,419.7279968,146.6799927,26.21199989,73.28199768,1835.410034,6.029129982,160.9920044,111.5169983,63.12390137,67.06950378,1681.699951,5.988689899,94.1026001,94.20870209,33.49879837,387.2579956,3486.350098,45.17169952,774.2689819,371.9450073,148.8379974,419.6879883,3583.48999,57.79119873,634.7579956,358.4360046,112.5550003,210.1730042,55.34189987,28.77420044,192.5189972,71.00900269,25.62899971,0.0
1.389529943,188.5850067,1.407889962,495.5310059,164.8419952,36.25749969,1.488510013,167.098999,1.629500031,341.3970032,163.5339966,30.05019951,124.0650024,1503.900024,16.53389931,135.5749969,113.6060028,166.8119965,131.2050018,1519.829956,20.84770012,86.85420227,107.3949966,109.8450012,486.973999,3277.189941,67.45819855,716.2130127,462.0750122,203.7440033,527.9890137,3344.97998,81.62770081,546.7230225,452.0320129,152.602005,206.8869934,45.94079971,29.81640053,193.8009949,59.61130142,23.71199989,0.0
