Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
1.19667995,86.7641983,1.334699988,205.0650024,43.01679993,5.031199932,1.245650053,83.77159882,1.218299985,172.3159943,43.70429993,3.663500071,44.41080093,2064.840088,3.754019976,60.74879837,54.24029922,1.940389991,46.84989929,2089.189941,3.88248992,50.01129913,51.66989899,1.362360001,276.1730042,3772.120117,45.44800186,433.8429871,205.3899994,13.26889992,320.9559937,3764.310059,59.58810043,403.2489929,198.7689972,8.883170128,217.9839935,75.72979736,39.35689926,203.0140076,84.23629761,42.20119858
0.386786997,58.02700043,0.567216992,141.2550049,44.20660019,3.434010029,0.301533997,50.19589996,0.44551301,111.3470001,44.53699875,2.160000086,82.82080078,1893.859985,5.433760166,64.1391983,63.48149872,5.037419796,83.37709808,1935.410034,6.187449932,51.08399963,66.3615036,2.991919994,395.6749878,3304.189941,42.92599869,444.1149902,252.2579956,16.68390083,461.9760132,3378.139893,55.48559952,407.0849915,262.4509888,9.952589989,209.6009979,64.43640137,38.46900177,193.4129944,75.58930206,41.02140045
1.01414001,86.10369873,1.454280019,201.5169983,48.74679947,6.657519817,0.840134025,79.88690186,1.260920048,162.7230072,44.09000015,4.045289993,49.95370102,2067.090088,4.747729778,61.68629837,65.14689636,3.008559942,49.97880173,2080.77002,5.78219986,50.23020172,63.37250137,1.759690046,293.6390076,3772.040039,48.99869919,456.355011,244.9989929,16.36879921,391.0769958,3736.379883,64.65789795,415.6010132,237.7460022,11.36940002,220.9980011,83.17420197,39.4858017,221.352005,92.27649689,42.89920044
0.417777002,80.62799835,0.534654975,218.0659943,71.84010315,6.693729877,0.369893014,55.41109848,0.399145007,130.8190002,46.29600143,2.886980057,74.96990204,1938.76001,5.2853899,64.2766037,64.11920166,4.647669792,71.99420166,1982.430054,5.71491003,50.98329926,66.57559967,2.523710012,373.9700012,3273.850098,42.29949951,434.3649902,243.7660065,17.08749962,422.2520142,3312.810059,54.73139954,393.1570129,250.2969971,9.812270164,211.871994,64.78700256,38.61460114,198.6900024,73.22360229,41.26229858
0.404733002,68.94550323,0.575536013,186.9140015,58.30009842,5.476970196,0.337383986,53.74209976,0.329638004,128.5599976,47.38019943,2.772789955,61.7439003,1996.660034,5.113200188,64.17160034,61.96789932,3.99093008,60.09790039,2033.310059,5.084259987,50.82460022,58.12730026,2.156100035,353.6740112,3507.060059,39.73899841,430.6489868,229.7910004,16.88360023,392.5809937,3475.27002,50.66019821,392.0239868,209.4440002,9.925909996,211.802002,65.29969788,38.10279846,202.2960052,77.01909637,40.60910034
1.095649958,91.91770172,1.442330003,218.1269989,50.49639893,7.209350109,1.070299983,85.81620026,1.520840049,171.2630005,44.13280106,4.234799862,47.9681015,2081.659912,4.537079811,61.65380096,65.33750153,2.535409927,50.29769897,2079.949951,6.000750065,50.2480011,60.96419907,1.658910036,291.8359985,3752.669922,52.72000122,463.322998,246.7769928,16.52680016,382.0020142,3759.439941,65.0042038,417.1109924,233.7109985,11.26939964,221.1580048,88.35009766,39.54909897,223.7019958,95.34809875,42.98460007
0.318385005,53.86510086,0.466491014,127.9219971,40.58300018,2.999069929,0.255825013,47.63470078,0.391447008,104.072998,44.23249817,1.95193994,85.05690002,1879.0,5.492099762,64.30069733,64.05470276,5.370930195,87.98970032,1909.319946,6.780789852,51.19340134,66.50499725,3.347330093,430.4200134,3348.050049,44.12009811,453.769989,261.1019897,17.21619987,497.2829895,3407.5,57.17649841,419.0580139,270.6229858,10.40040016,210.3370056,63.6853981,38.5021019,197.7850037,71.65660095,41.18259811
0.414283991,73.60269928,0.570716977,197.75,63.76029968,6.016590118,0.346964002,54.11930084,0.341428995,127.9029999,45.68420029,2.779190063,66.33529663,1977.73999,5.073689938,64.35900116,62.89870071,4.28990984,65.62979889,2026.140015,5.356820107,51.01319885,61.35630035,2.190099955,364.730011,3427.919922,39.86420059,432.5700073,236.6130066,17.08909988,409.1400146,3419.899902,50.80770111,390.1199951,224.7250061,9.867569923,212.121994,63.94810104,38.59189987,200.7369995,76.82700348,41.19260025
0.49901101,70.89659882,0.591306984,197.7460022,60.8893013,5.722020149,0.477012992,57.94409943,0.431531012,140.2160034,47.95999908,3.235840082,54.91260147,2026.189941,5.041130066,63.89179993,60.0984993,3.725140095,54.42599869,2069.030029,4.846419811,50.71360016,57.40859985,1.784800053,321.6610107,3579.870117,38.31620026,422.7470093,220.4349976,16.12179947,366.7340088,3551.409912,51.52529907,390.8240051,205.1959991,9.532449722,210.3560028,66.13490295,38.03530121,198.0839996,78.92449951,40.50360107
1.060310006,92.34149933,1.390730023,220.2910004,51.8117981,7.246990204,1.013810039,83.71970367,1.397300005,168.8070068,44.20320129,4.140500069,49.38629913,2079.080078,4.54403019,61.6651001,65.1167984,2.682399988,50.26929855,2083.899902,5.737170219,50.23550034,61.90790176,1.629040003,295.1080017,3744.860107,53.88259888,459.8330078,244.8580017,16.31640053,377.1499939,3758.719971,65.7677002,414.9530029,235.897995,10.91390038,221.9909973,86.98899841,39.53990173,225.2149963,94.69680023,43.05059814
