Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
0.280604005,48.52939987,0.662684023,271.3859863,28.32570076,5.771009922,0.384591997,39.22750092,0.844648004,205.8710022,23.0,3.923909903,46.20700073,1976.02002,4.460740089,67.24749756,40.2859993,2.101710081,51.88700104,2006.72998,4.878749847,50.44179916,35.86169815,1.482529998,167.5249939,4133.609863,30.86260033,391.4849854,124.9189987,13.65310001,219.6679993,4119.629883,43.31539917,350.3800049,112.5839996,8.554860115,219.0209961,91.32430267,139.0980072,205.8509979,104.1549988,44.02560043
0.316614002,50.00009918,0.869485974,259.8080139,31.69120026,6.397319794,0.332260013,38.55390167,0.772278011,207.7810059,24.83169937,3.792170048,51.15159988,2000.619995,4.4759202,65.97329712,41.80559921,3.347359896,55.43159866,2024.290039,4.688300133,49.20569992,36.10350037,1.69817996,180.8099976,4155.140137,32.58050156,405.8659973,132.0720062,15.22700024,213.2700043,4145.919922,41.58919907,351.4370117,117.6999969,7.863259792,246.1860046,92.28379822,41.51210022,212.9279938,105.7020035,38.25910187
0.237850994,49.43330002,0.855147004,253.1499939,30.63389969,6.140379906,0.346475005,36.21319962,0.976343989,204.4629974,23.57119942,3.714529991,50.35039902,1907.47998,4.57859993,64.58979797,41.15850067,2.062050104,54.25870132,1936.810059,4.642819881,50.55500031,35.07350159,1.591429949,175.2120056,4121.140137,33.18399811,407.1910095,128.5709991,15.04769993,210.4589996,4097.22998,41.39789963,354.2510071,115.6179962,7.755630016,248.4720001,90.90769958,42.4803009,217.3119965,105.9570007,40.07279968
0.363256991,40.29359818,0.979385018,276.6329956,27.48620033,6.625649929,0.403634995,31.61380005,0.829535007,215.3619995,21.74970055,4.268899918,37.24000168,1995.47998,4.453969955,69.21170044,43.25249863,2.422790051,42.66260147,1996.97998,4.87816,55.01409912,39.59680176,1.625589967,80.28679657,4175.810059,31.52440071,401.8240051,127.9570007,14.68659973,112.5950012,4142.339844,42.45819855,349.6480103,117.4899979,8.668609619,239.1340027,98.30750275,42.70270157,227.8070068,114.7020035,41.24319839
0.250689,45.18199921,0.675980985,276.0610046,28.16430092,6.005630016,0.40922299,36.88290024,0.848335028,206.0420074,22.97970009,3.960319996,42.21590042,1980.569946,4.421380043,68.15019989,40.87350082,2.185169935,47.92179871,2010.709961,4.87526989,50.95399857,37.61090088,1.473899961,136.6419983,4196.75,31.75959969,391.5339966,126.4260025,13.79829979,182.1699982,4172.959961,43.35570145,346.9819946,113.2470016,8.582590103,221.4019928,90.11399841,135.5590057,209.427002,104.9929962,43.96860123
0.459084004,55.61750031,0.903406024,249.8150024,32.25490189,6.428110123,0.454434007,48.02719879,0.744341016,205.072998,27.12709999,3.809920073,45.15430069,2128.219971,4.589620113,61.54249954,41.32149887,2.257970095,53.23279953,2148.52002,4.955560207,48.42649841,36.98949814,1.876230001,175.2089996,4216.799805,32.6595993,395.0899963,120.1930008,15.5230999,208.3899994,4230.830078,42.87919998,342.9909973,113.5930023,7.899280071,238.3769989,90.44580078,39.30939865,201.9940033,105.1080017,33.38349915
0.182164997,42.67580032,0.734857023,234.9170074,27.10580063,5.334410191,0.183217004,31.97380066,0.62855202,200.1159973,20.23730087,3.760309935,63.31769943,1900.339966,4.123779774,65.86669922,39.67129898,1.744480014,68.21350098,1920.800049,4.800859928,50.62020111,34.44749832,1.485440016,203.2850037,3994.620117,30.38710022,398.0339966,141.6609955,12.92539978,264.9830017,3897.409912,42.42369843,364.6300049,123.4909973,8.302200317,220.0890045,82.38300323,131.9880066,206.4029999,99.80909729,46.19029999
0.195139006,43.24420166,0.737986982,237.6069946,27.12179947,5.365260124,0.196198002,32.79140091,0.650058985,200.298996,20.46279907,3.779580116,62.54309845,1903.02002,4.146679878,65.86820221,39.65299988,1.755579948,67.57579803,1926.27002,4.802330017,50.5951004,34.57109833,1.485360026,202.6089935,3997.899902,30.34059906,397.8840027,139.5690002,12.93959999,264.4609985,3899.72998,42.42219925,363.2210083,122.3539963,8.318559647,220.0720062,83.54370117,132.753006,207.3209991,100.5289993,46.2098999
0.274015993,41.1128006,0.801551998,261.8359985,26.68959999,6.124169827,0.33564201,33.46239853,0.803762019,206.7160034,20.9776001,4.094989777,45.94329834,1947.910034,4.18927002,69.10579681,40.98130035,2.032939911,52.31470108,1975.969971,4.727469921,53.49309921,37.13100052,1.510050058,129.1470032,4077.719971,30.5333004,400.4140015,130.9210052,14.08650017,176.197998,4031.370117,42.34809875,355.8519897,118.0619965,8.842240334,227.8040009,91.98320007,115.6989975,218.9120026,106.2509995,48.55989838
0.362679005,53.38219833,0.884615004,271.3930054,32.95479965,6.572370052,0.365368009,40.8484993,0.766059995,204.5720062,26.38419914,3.813539982,48.90330124,2063.72998,4.525549889,64.93360138,41.66690063,4.564829826,55.38100052,2086.790039,4.941969872,48.6216011,36.62210083,1.767449975,177.0509949,4181.959961,32.80540085,395.7269897,132.7140045,15.5607996,214.8639984,4196.459961,42.895401,348.5910034,118.1819992,7.816699982,240.647995,94.49859619,39.5428009,211.2429962,106.5630035,33.47660065
0.272056013,38.21429825,0.952741981,238.1909943,27.6772995,6.075399876,0.275224,31.09679985,0.761497021,199.6620026,20.68000031,3.876640081,52.27920151,1921.75,4.316810131,65.10569763,41.41460037,1.858250022,55.12810135,1945.050049,4.678050041,52.75889969,35.72650146,1.605499983,146.0910034,4046.360107,31.48189926,403.7309875,135.5140076,14.59720039,172.7949982,3991.810059,41.70949936,361.0580139,120.9410019,7.676799774,245.3379974,94.92939758,43.24959946,221.4420013,105.9400024,37.91249847
