Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
1.203040004,81.03669739,1.378900051,629.1149902,74.6855011,58.38299942,1.301139951,72.45700073,1.545099974,507.3999939,67.39800262,56.64199829,28.27140045,2143.389893,3.876660109,254.3589935,96.56359863,28.02029991,35.41210175,2187.52002,4.177929878,197.503006,88.87290192,24.78980064,116.9029999,4056.830078,35.27299881,860.4509888,270.7470093,172.2440033,148.9629974,4074.25,43.89490128,726.9320068,252.8540039,153.9109955,345.098999,124.8199997,47.61579895,344.8640137,142.201004,51.29370117,0.0
1.086089969,81.81990051,1.353049994,613.0770264,75.39399719,56.80550003,1.189749956,72.94339752,1.475409985,496.0950012,67.96150208,54.60329819,27.99449921,2130.139893,3.813349962,252.6940002,95.67639923,28.79269981,35.27640152,2174.47998,4.09747982,196.8699951,87.97740173,24.81699944,116.3259964,4041.98999,33.99430084,856.7119751,268.9150085,170.0540009,150.8009949,4062.820068,43.48419952,728.9050293,251.4129944,149.8659973,342.3500061,123.375,47.0632019,341.7139893,141.7030029,50.5304985,10.1
1.099740028,81.56999969,1.378690004,629.9910278,74.73500061,58.76819992,1.207100034,72.18070221,1.494539976,510.1159973,66.96130371,57.72190094,28.07769966,2154.679932,3.905869961,255.625,97.51750183,27.83379936,35.75400162,2201.429932,4.2354002,196.1679993,89.50749969,24.69619942,115.4410019,4069.820068,36.97259903,864.3469849,272.9370117,174.5070038,147.9900055,4084.899902,44.57479858,723.1660156,253.3829956,157.8170013,348.9989929,124.7190018,47.94290161,352.9100037,142.3240051,51.82830048,3.4
1.085669994,81.45079803,1.353379965,612.9310303,75.49160004,56.78549957,1.18900001,72.80729675,1.473870039,495.1910095,68.11229706,54.45700073,27.70840073,2131.790039,3.823950052,251.7539978,95.76170349,29.48340034,35.4856987,2178.47998,4.112259865,195.1829987,87.75550079,24.86660004,114.9169998,4043.570068,34.26210022,855.4639893,270.0280151,169.7449951,151.1660004,4065.060059,43.9131012,726.9689941,251.8690033,148.9759979,342.3299866,123.7590027,47.0984993,341.7090149,141.9649963,50.49380112,10.1
1.085919976,81.68579865,1.353060007,613.0209961,75.42350006,56.7983017,1.189450026,72.89070129,1.474810004,495.7380066,68.00800323,54.54970169,27.89189911,2130.77002,3.816740036,252.3630066,95.72219849,29.03849983,35.35210037,2175.949951,4.10258007,196.2440033,87.90170288,24.83449936,115.8259964,4042.649902,34.08580017,856.2789917,269.3420105,169.973999,150.9259949,4063.72998,43.63150024,728.2310181,251.5859985,149.548996,342.3429871,123.5039978,47.07649994,341.7120056,141.7910004,50.51720047,10.1
1.038669944,88.88659668,1.318510056,617.8770142,75.77719879,55.33380127,1.088780046,75.79350281,1.309399962,451.8309937,65.03959656,49.75550079,31.42110062,2133.330078,3.56291008,241.4360046,95.03839874,27.1427002,37.04719925,2170.379883,4.131269932,168.4700012,85.0286026,22.49650002,142.5879974,4027.169922,33.10960007,822.5209961,265.7860107,171.7140045,174.848999,4034.76001,41.38629913,653.7369995,240.470993,145.2480011,349.8309937,116.7139969,50.97249985,351.3340149,134.0850067,50.53219986,0.0
1.099220037,81.56939697,1.376999974,629.9030151,74.82389832,58.76070023,1.206099987,72.16419983,1.493729949,509.5220032,67.05490112,57.67770004,27.90480042,2153.790039,3.900820017,256.0799866,97.49389648,27.88940048,35.8628006,2201.72998,4.236499786,196.1260071,89.46459961,24.65620041,115.2590027,4066.51001,36.72449875,865.1160278,272.4429932,174.7769928,148.5540009,4082.639893,44.50049973,723.6489868,252.6490021,157.9329987,348.9859924,125.064003,47.91849899,352.901001,142.7339935,51.84540176,3.4
1.040070057,87.81500244,1.326050043,618.3519897,75.32980347,55.40909958,1.091580033,74.80889893,1.31190002,454.6319885,64.61119843,50.05720139,31.23290062,2142.639893,3.621000051,241.8200073,96.08159637,28.22660065,37.0923996,2182.97998,4.20799017,168.0970001,85.40090179,22.49160004,139.6920013,4035.620117,35.08520126,821.875,271.3120117,173.5630035,172.1450043,4046.169922,42.66550064,650.3280029,243.8509979,145.029007,349.868988,116.2870026,51.25920105,351.3250122,133.9900055,50.46409988,6.8
0.980372012,82.22579956,1.331339955,603.151001,76.10690308,55.31710052,1.09197998,72.87650299,1.420379996,493.6329956,68.33159637,54.32699966,27.45840073,2122.070068,3.740720034,251.8880005,95.17759705,29.86510086,35.33100128,2168.830078,3.910840034,196.4810028,87.51039886,24.7112999,114.7870026,4030.280029,32.81529999,857.7260132,268.1799927,168.9060059,152.973999,4053.459961,42.38940048,731.0419922,249.7030029,150.0160065,338.1380005,123.0210037,46.25090027,340.2460022,141.727005,50.49110031,0.0
1.100190043,81.58390045,1.379639983,630.0620117,74.67520142,58.77429962,1.207970023,72.20690155,1.495309949,510.6109924,66.9036026,57.75669861,28.22769928,2154.840088,3.90756011,255.2599945,97.50319672,27.76409912,35.65570068,2200.5,4.231490135,196.2940063,89.53350067,24.72060013,115.6460037,4072.169922,37.06639862,863.75,273.1889954,174.2350006,147.5220032,4086.5,44.57640076,722.9060059,253.878006,157.7019958,349.0100098,124.427002,47.94960022,352.9159851,141.9880066,51.81380081,3.4
1.085450053,81.37249756,1.352030039,612.8779907,75.54149628,56.77890015,1.188609958,72.79679871,1.473420024,494.8479919,68.1917038,54.41180038,27.62210083,2131.189941,3.821480036,251.6470032,95.7263031,29.63299942,35.54539871,2178.459961,4.110310078,194.8880005,87.6780014,24.86520004,114.685997,4042.629883,34.11909866,855.4140015,269.9549866,169.651001,151.4259949,4064.610107,43.91960144,726.7719727,251.651001,148.772995,342.321991,123.8460007,47.08530045,341.7059937,142.0310059,50.4897995,10.1
1.202769995,80.87889862,1.375929952,629.0599976,74.67549896,58.37789917,1.300719976,72.38670349,1.54448998,506.9840088,67.42649841,56.60409927,28.15110016,2143.649902,3.87883997,254.4210052,96.60800171,28.1711998,35.49729919,2188.72998,4.183839798,197.1719971,88.83640289,24.79159927,116.6399994,4055.909912,35.23910141,860.585022,270.8619995,172.3910065,149.2510071,4073.850098,43.95159912,726.8380127,252.7590027,153.8359985,345.0889893,125.1880035,47.62739944,344.8590088,142.5540009,51.29639816,0.0
1.039520025,87.89720154,1.322219968,618.0980225,75.20770264,55.38589859,1.090319991,74.72299957,1.308590055,451.9580078,64.36440277,49.8146019,31.35540009,2143.379883,3.610430002,241.2059937,96.10389709,28.33790016,37.22019958,2184.080078,4.217319965,166.1710052,85.1914978,22.32799911,140.6970062,4034.300049,35.18999863,820.0,271.7479858,173.7140045,173.3730011,4045.969971,42.70449829,645.0280151,243.5180054,144.2700043,349.8169861,115.7649994,51.44680023,351.269989,133.5169983,50.40570068,6.8
1.085780025,81.56349945,1.353170037,612.9719849,75.45629883,56.79159927,1.189210057,72.84580231,1.474300027,495.4400024,68.0585022,54.50109863,27.79680061,2131.310059,3.820280075,252.0500031,95.74909973,29.26799965,35.4219017,2177.280029,4.107500076,195.6849976,87.82749939,24.85090065,115.3590012,4043.159912,34.17499924,855.8619995,269.7099915,169.8690033,151.048996,4064.459961,43.77429962,727.585022,251.7369995,149.253006,342.3359985,123.6320038,47.08819962,341.7099915,141.878006,50.50490189,10.1
1.039729953,87.2492981,1.322170019,618.1389771,74.73840332,55.41559982,1.090499997,73.84690094,1.305739999,450.3720093,63.6996994,49.71089935,31.33399963,2151.409912,3.638210058,240.9649963,97.1072998,29.58289909,37.44440079,2195.639893,4.290520191,163.2830048,85.23320007,22.10840034,139.8099976,4038.280029,36.83179855,817.3430176,277.1990051,175.9049988,173.0839996,4054.110107,43.7478981,635.4099731,245.8009949,143.1690063,349.7789917,114.6869965,52.0102005,351.1910095,132.7640076,50.28089905,0.0
