Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
1.506909966,167.0220032,1.634729981,511.6749878,123.5090027,30.4178009,1.407140017,138.2160034,1.334130049,356.4639893,116.5920029,17.61759949,75.4552002,1784.77002,6.297160149,146.697998,103.7929993,49.89550018,71.75689697,1682.97998,6.746729851,93.25240326,92.42710114,19.82589912,459.8959961,3604.090088,63.2521019,842.71698,408.8779907,144.3430023,477.0280151,3699.790039,71.11959839,680.2020264,391.9930115,87.10810089,211.4129944,62.38579941,32.19380188,194.2070007,84.34259796,27.51790047
1.498319983,167.3939972,1.628600001,510.4060059,123.2030029,30.33429909,1.40023005,138.1410065,1.333610058,354.8410034,116.387001,17.34989929,75.44300079,1783.52002,6.275559902,146.2230072,103.6729965,49.62599945,72.02539825,1683.410034,6.77052021,93.27420044,92.43759918,19.69300079,460.4159851,3599.030029,63.41260147,843.5130005,409.3850098,144.4669952,477.355011,3695.159912,71.21369934,681.7080078,392.3150024,86.75509644,211.4360046,62.58300018,32.47990036,194.6230011,84.52010345,27.65519905
1.544350028,163.8179932,1.659420013,516.4760132,124.5739975,30.69849968,1.441329956,136.8450012,1.336290002,366.0690002,117.3889999,18.80890083,75.29579926,1791.699951,6.339729786,148.6349945,104.2330017,50.82289886,70.81520081,1681.660034,6.649250031,93.20909882,92.3946991,20.73620033,457.1830139,3602.639893,62.96870041,839.085022,405.1180115,144.0310059,474.7409973,3692.419922,70.89080048,675.2280273,388.9450073,89.01429749,211.3320007,61.61529922,31.36129951,193.7839966,83.4539032,27.13940048
1.406049967,179.7180023,1.51256001,519.1040039,133.2279968,31.54269981,1.346199989,152.0939941,1.278270006,348.4530029,125.2559967,21.30150032,93.18080139,1667.98999,11.19620037,151.4060059,105.3059998,103.3130035,93.55549622,1630.73999,13.69699955,90.90070343,91.77850342,66.33139801,492.2219849,3453.070068,73.75019836,839.3359985,432.3779907,175.9810028,514.9290161,3527.439941,82.41020203,642.309021,411.6239929,120.6750031,219.4730072,56.37009811,34.80739975,201.2630005,73.82170105,28.89579964
1.690150023,155.4129944,1.54539001,483.6459961,157.7400055,34.64770126,1.741760015,142.7890015,1.600029945,373.7709961,159.798996,29.09589958,101.8659973,1666.01001,11.23029995,129.1970062,113.4349976,110.5930023,103.6660004,1650.0,13.46329975,90.626297,110.6360016,71.25240326,418.3859863,3368.23999,52.19319916,669.4260254,411.0499878,166.6950073,459.9530029,3446.959961,67.1135025,562.367981,404.4030151,132.9429932,195.8179932,50.56999969,26.02400017,190.7949982,63.23759842,23.20120049
1.288630009,208.1419983,1.350299954,505.8210144,162.9900055,36.13729858,1.371530056,180.0570068,1.625560045,333.1069946,156.4700012,29.49069977,143.2149963,1387.140015,21.02059937,144.8679962,112.6439972,219.1549988,150.5420074,1513.26001,27.03800011,86.9265976,106.9339981,134.6990051,538.7210083,3146.51001,85.33850098,780.96698,488.2009888,233.1049957,585.6740112,3238.120117,96.6792984,558.8170166,470.901001,164.5039978,207.5339966,43.1833992,34.4864006,194.2879944,58.26570129,25.44389915
1.540639997,165.2610016,1.678089976,517.0280151,127.4649963,30.75769997,1.432719946,138.1920013,1.337000012,365.3309937,120.848999,18.98509979,75.37460327,1788.930054,6.371990204,148.7100067,105.0080032,52.38040161,70.57209778,1681.02002,6.599989891,93.18289948,92.38169861,21.66530037,450.375,3613.399902,59.97800064,834.2600098,407.0419922,145.3560028,470.5329895,3711.649902,68.85500336,674.2459717,390.5629883,90.75980377,211.3200073,61.32949829,31.13310051,193.029007,82.47429657,27.0454998
1.272390008,210.6920013,1.338039994,510.6659851,161.6900024,36.18220139,1.351789951,179.5269928,1.624899983,330.5,153.345993,29.38279915,143.0370026,1379.469971,21.60890007,148.326004,112.3649979,226.0299988,151.8269958,1511.97998,28.11190033,86.94110107,106.8030014,140.9490051,552.2819824,3108.419922,91.04769897,798.1829834,491.5840149,240.8209991,598.0930176,3189.040039,100.9940033,556.1989746,471.04599,168.5939941,207.9649963,42.61980057,37.28450012,198.1139984,57.64120102,26.6541996
1.469779968,177.6670074,1.436010003,480.0270081,167.3710022,35.32830048,1.530779958,154.3739929,1.634739995,331.9450073,169.7169952,29.22559929,118.7570038,1545.150024,14.68729973,128.5639954,116.1809998,148.5570068,122.6600037,1548.140015,17.78499985,85.02490234,110.1230011,94.35500336,464.04599,3289.050049,59.7928009,670.6790161,455.20401,190.2649994,501.1560059,3371.040039,73.79299927,526.6989746,448.4570007,143.3589935,202.6380005,47.14229965,28.0814991,191.7339935,61.14960098,22.76009941
1.219409943,192.6439972,1.276360035,501.4890137,144.1640015,32.40050125,1.262519956,164.3710022,1.312090039,340.7739868,138.2899933,23.63030052,110.0360031,1576.849976,13.96189976,145.8049927,107.4860001,134.8899994,114.689003,1594.73999,17.28499985,93.8812027,102.2470016,81.19670105,500.3640137,3423.840088,73.17060089,814.2940063,455.8640137,192.6840057,529.4609985,3518.929932,83.72609711,629.0700073,439.4890137,128.2929993,208.8609924,51.99229813,33.23270035,190.5980072,71.20960236,26.6201992
1.549759984,163.1900024,1.662739992,517.0800171,124.6610031,30.73180008,1.44667995,136.5090027,1.336580038,367.7109985,117.4469986,18.99160004,75.25939941,1792.819946,6.341350079,148.8829956,104.2809982,50.94340134,70.72280121,1681.540039,6.637420177,93.20829773,92.39330292,20.90629959,456.7990112,3600.26001,62.99449921,838.4990234,404.3460083,143.9929962,474.3129883,3688.800049,70.8927002,674.5759888,388.2829895,89.32389832,211.3190002,61.50030136,31.27960014,193.8280029,83.31439972,27.10899925
