Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
1.468340039,160.8600006,1.800670028,540.4829712,147.4470062,32.62120056,1.349539995,140.375,1.318279982,391.1539917,143.2700043,23.1303997,73.76889801,1812.829956,6.194069862,159.3789978,110.776001,63.31990051,67.85199738,1682.410034,6.128270149,94.02140045,94.1772995,30.76759911,398.1530151,3540.379883,47.05110168,789.7340088,390.5539856,153.4889984,430.0690002,3660.97998,59.0177002,647.2769775,373.2869873,107.7979965,210.4349976,56.58470154,29.94639969,191.3950043,73.417099,25.77079964
1.437669992,165.0890045,1.760519981,536.848999,142.6670074,32.42839813,1.324489951,141.2680054,1.315690041,382.8529968,137.1139984,22.06049919,74.17150116,1797.969971,6.264259815,157.3209991,109.7819977,63.48350143,68.51950073,1682.800049,6.285870075,93.98529816,94.12750244,28.06049919,414.0480042,3558.969971,50.36259842,806.5809937,400.4249878,156.0910034,444.7600098,3688.199951,61.34199905,655.2260132,382.4590149,103.7959976,210.4929962,57.29980087,30.39949989,191.0249939,75.66020203,26.05669975
1.225090027,217.2559967,1.345690012,501.3609924,164.8820038,35.9844017,1.28034997,190.2440033,1.621799946,323.8070068,159.8150024,28.68630028,163.8329926,1301.189941,23.32550049,143.4669952,112.612999,254.2570038,169.5509949,1510.650024,27.97540092,86.85610199,106.8710022,133.3370056,531.1890259,3095.090088,81.33080292,768.2069702,491.3540039,238.6329956,581.8359985,3240.860107,93.14320374,555.1160278,474.9639893,161.1560059,206.9499969,41.48009872,30.28129959,183.9539948,58.75090027,24.04140091
1.518839955,167.6159973,1.455500007,475.5180054,167.1909943,35.39609909,1.580539942,148.7140045,1.634269953,336.2820129,171.0099945,29.75639915,109.7490005,1595.02002,12.81130028,124.3759995,116.4430008,126.5709991,114.6490021,1550.650024,15.70610046,84.9905014,110.2779999,88.88089752,450.1459961,3338.01001,54.24010086,650.190979,441.8789978,178.5079956,484.1409912,3401.060059,69.88990021,518.9619751,438.1059875,141.5090027,202.5019989,47.95299911,26.18709946,193.2720032,60.95069885,22.34519958
1.475790024,175.8609924,1.437029958,478.6740112,167.0529938,35.32839966,1.548310041,155.1929932,1.635290027,336.7749939,169.5870056,29.70870018,116.1740036,1557.569946,14.14570045,127.4209976,116.0360031,140.5579987,120.7969971,1548.550049,17.50810051,85.04340363,110.1259995,94.22100067,462.5310059,3328.639893,58.15599823,670.3270264,453.5109863,185.9199982,500.2170105,3397.98999,73.60019684,532.40802,448.0690002,143.4579926,202.5209961,47.46860123,27.22970009,191.2489929,61.05049896,22.50079918
1.308949947,203.8849945,1.375570059,494.2650146,165.9539948,35.86449814,1.409199953,189.0579987,1.625040054,352.723999,164.4649963,30.48189926,141.2590027,1408.719971,19.67420006,137.6519928,113.4420013,193.5099945,145.6069946,1516.180054,24.32550049,87.03910065,107.3069992,118.6220016,500.5840149,3319.709961,69.23560333,741.1170044,487.7099915,212.6929932,550.0460205,3395.189941,85.79239655,591.4039917,477.9729919,155.6820068,206.1320038,44.63230133,27.20960045,183.8110046,59.76459885,22.21159935
1.28997004,208.3190002,1.357450008,502.8280029,164.1009979,36.08340073,1.371250033,182.348999,1.625579953,334.5409851,159.048996,29.54759979,146.098999,1379.920044,21.10020065,143.0630035,112.8379974,219.673996,152.0050049,1513.689941,26.59480095,86.92430115,107.0100021,130.5449982,528.6110229,3164.820068,80.96959686,768.7910156,488.1459961,229.7189941,576.9589844,3268.300049,93.38369751,562.6209717,472.7000122,161.6670074,207.2279968,43.33340073,32.45220184,191.0359955,58.73279953,24.60930061
1.481590033,174.5059967,1.439010024,477.9179993,166.9519958,35.33309937,1.558490038,154.7910004,1.635529995,338.5419922,169.6699982,29.90710068,114.6050034,1565.599976,13.81389999,126.7450027,116.0230026,136.2940063,119.5110016,1548.890015,17.24430084,85.04640198,110.1399994,93.65750122,460.9110107,3344.26001,57.26470184,668.3670044,452.0669861,183.6049957,498.4440002,3408.419922,73.19460297,533.5679932,447.2139893,143.3079987,202.477005,47.64920044,26.88330078,191.2120056,61.00640106,22.3932991
1.538120031,166.798996,1.696699977,517.9710083,130.2449951,30.8423996,1.424700022,139.6909943,1.33773005,364.9500122,124.0319977,19.24300003,75.47570038,1786.339966,6.418729782,148.9429932,105.7539978,54.08010101,70.23449707,1680.25,6.544670105,93.14569855,92.36470032,22.49160004,444.2009888,3627.830078,57.20920181,829.8369751,409.0939941,146.6779938,466.8410034,3734.800049,66.99469757,672.6489868,392.3250122,92.3884964,211.3049927,60.99819946,30.7663002,192.0149994,81.5605011,26.88400078
1.606230021,159.7019958,1.772220016,525.7189941,136.0449982,31.28899956,1.487059951,135.8699951,1.342939973,384.3250122,130.9759979,21.51709938,74.9733963,1800.160034,6.426790237,152.0119934,107.6940002,56.13940048,68.58570099,1677.709961,6.298120022,93.11270142,92.30840302,26.63730049,425.9460144,3600.719971,52.95859909,812.9860229,400.6659851,146.8529968,452.3420105,3697.209961,63.68780136,665.2349854,384.8089905,99.68270111,211.1549988,59.41619873,29.71759987,192.5200043,77.93260193,26.47270012
