Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
0.773011982,97.84919739,1.581539989,236.6269989,36.30149841,3.535840034,0.683107972,92.97380066,1.315619946,211.1959991,37.76860046,3.196929932,62.03419876,2915.72998,5.339970112,58.4435997,45.67229843,4.716589928,73.76309967,2799.850098,6.345339775,67.09980011,45.87400055,4.143939972,174.1999969,3385.969971,39.30110168,544.7789917,170.9570007,7.492780209,184.9299927,3150.360107,52.67879868,421.4639893,150.7890015,4.680530071,172.3029938,57.91270065,19.89080048,158.0700073,69.43109894,21.42539978
0.571856976,139.4349976,1.316079974,249.4069977,66.85389709,7.149499893,0.716247976,97.54660034,1.509789944,175.1719971,53.92419815,3.582750082,127.564003,1538.51001,17.57819939,62.36980057,69.62550354,41.98600006,114.2399979,1367.089966,16.42849922,60.88840103,74.0535965,32.57870102,438.29599,2508.409912,84.31189728,382.9630127,212.201004,25.51169968,414.5299988,2617.300049,88.17829895,283.7829895,187.2709961,12.13189983,185.7429962,36.63750076,17.09449959,143.2550049,49.33800125,16.77739906
0.661944985,171.871994,1.311310053,248.5149994,75.25050354,7.670440197,0.626869977,121.8690033,1.508759975,178.7839966,62.00970078,3.46578002,125.935997,2228.389893,17.64249992,87.57279968,98.8132019,87.79560089,155.5,2254.850098,27.80579948,62.47169876,89.34989929,68.00219727,428.6119995,2328.429932,75.40399933,262.4679871,185.5240021,27.17770004,426.8779907,2514.419922,78.09660339,245.1869965,188.6719971,13.42409992,168.9100037,31.75379944,16.3696003,137.3730011,46.12310028,13.76399994
0.679585993,104.2320023,1.546010017,237.9799957,39.89149857,3.873209953,0.676760972,95.06749725,1.313699961,209.3480072,38.70019913,3.176640034,62.70999908,2896.280029,5.411970139,57.65869904,37.32120132,4.694769859,68.70320129,2842.030029,5.920450211,66.87349701,37.37559891,4.135290146,137.8159943,3394.610107,37.28839874,556.6530151,174.9530029,7.017049789,153.1900024,2874.22998,57.49449921,362.5820007,144.1660004,3.345180035,173.8170013,57.19340134,19.86160088,159.5630035,67.60630035,21.3526001
0.75267899,151.6750031,1.339580059,248.9920044,77.54650116,9.376440048,0.862102985,121.3919983,1.515900016,170.8769989,63.57500076,4.104720116,143.8029938,1489.569946,20.45100021,67.75250244,79.56369781,49.20709991,163.9080048,1225.969971,26.12210083,60.52289963,76.59079742,37.82519913,585.6400146,2326.780029,114.723999,357.0249939,229.5469971,34.43709946,579.2089844,2522.709961,113.3529968,263.0280151,194.4400024,15.80529976,192.9259949,33.15330124,16.97850037,144.0390015,43.24549866,16.40509987
0.925993025,112.6399994,1.659360051,239.253006,44.58069992,5.302179813,0.909673989,91.96910095,1.34107995,205.7359924,34.05360031,3.135319948,67.77179718,3295.459961,6.463099957,65.04840088,48.17079926,5.084149837,55.17850113,3569.199951,6.103360176,68.02590179,46.97629929,3.520339966,344.2619934,3520.679932,51.0685997,537.6140137,167.220993,13.20510006,350.019989,3163.340088,68.5522995,388.302002,146.125,5.906899929,160.1860046,63.51499939,20.01980019,146.6470032,78.71820068,17.99139977
0.735544026,157.0529938,1.342100024,248.3529968,81.64890289,9.721920013,0.767108023,122.3330002,1.514150023,169.7220001,64.76100159,4.190889835,138.2660065,1586.5,19.60680008,69.68319702,95.67910004,52.79769897,166.875,1334.410034,28.09070015,60.67919922,85.44650269,40.48649979,545.6329956,2308.47998,108.3440018,328.2600098,233.8529968,33.30540085,550.8359985,2501.080078,109.1149979,255.4680023,194.1719971,15.37310028,194.6730042,31.74830055,17.1079998,142.5070038,42.80490112,16.75049973
0.877380013,108.8330002,1.650949955,239.1860046,43.13290024,5.050889969,0.852355003,90.0687027,1.34089005,204.6300049,34.83599854,3.125580072,66.63179779,3220.300049,6.228569984,64.38110352,52.56330109,5.155690193,55.92250061,3440.110107,5.807940006,68.1257019,50.99670029,3.597280025,323.3039856,3496.870117,50.05099869,521.8759766,167.8739929,12.42780018,334.0849915,3182.159912,65.73259735,392.4719849,146.7599945,5.733860016,157.279007,62.08670044,19.95590019,146.0180054,76.58830261,17.68600082
0.71864301,102.5019989,1.53599,264.8540039,39.76750183,4.494939804,0.786939979,95.15070343,1.269940019,206.746994,39.13639832,3.156960011,65.51039886,3039.399902,5.819540024,61.14030075,43.54909897,4.990340233,49.9239006,3215.679932,5.0229702,66.70629883,42.53300095,3.71171999,180.095993,3502.050049,42.3022995,521.5050049,175.6040039,10.23060036,202.9790039,2788.439941,67.63050079,318.1700134,137.8809967,3.173049927,160.8899994,56.99900055,20.00370026,150.2870026,67.41699982,18.88640022
0.814013004,102.2590027,1.556249976,264.9030151,37.7989006,4.670269966,0.840475023,94.09929657,1.269870043,205.878006,37.58039856,3.151070118,66.47360229,3162.219971,6.12804985,63.03390121,47.46450043,5.058320045,50.88140106,3384.52002,5.442590237,66.84790039,46.31779861,3.521830082,246.5630035,3522.389893,46.12580109,523.0859985,171.7050018,12.0053997,259.9190063,3005.52002,66.54889679,356.6960144,142.2510071,4.59649992,159.1609955,58.89099884,19.97509956,147.7810059,71.4240036,18.15029907
0.784833014,156.6840057,1.344110012,248.6900024,81.05509949,9.834690094,0.862975001,126.3180008,1.514610052,170.0350037,65.69029999,4.233039856,142.0829926,1574.73999,20.24099922,69.31539917,86.71019745,51.63729858,172.9360046,1304.189941,28.35499954,60.60390091,79.89749908,39.63999939,577.7869873,2298.139893,114.8669968,340.9549866,234.4420013,34.75569916,579.2440186,2505.540039,114.163002,257.5190125,195.0549927,15.99419975,194.5599976,32.24100113,17.03809929,143.4320068,42.3370018,16.55249977
0.701304018,102.7539978,1.532080054,264.928009,40.36899948,4.491209984,0.787187994,95.79959869,1.270009995,207.2949982,39.57080078,3.168829918,65.33540344,3019.169922,5.751709938,60.80199814,42.24509811,4.938079834,48.19029999,3193.040039,4.81456995,66.66030121,41.24380112,3.726370096,159.302002,3508.919922,41.01530075,527.9429932,176.4349976,9.826459885,181.7160034,2715.850098,68.92120361,304.0759888,135.9429932,2.668179989,162.2720032,56.6371994,20.02449989,151.0590057,66.51450348,19.15839958
