Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
1.201189995,80.66159821,1.358250022,628.8010254,74.80190277,58.35620117,1.298169971,72.35030365,1.542510033,505.0509949,67.72709656,56.44990158,27.75690079,2136.699951,3.840889931,255.5650024,96.31600189,28.24449921,35.72230148,2183.820068,4.153349876,197.3329926,88.59390259,24.63500023,117.0530014,4044.610107,33.52759933,862.9790039,268.5190125,172.6829987,150.9609985,4066.209961,43.22430038,728.8610229,249.8880005,153.776001,345.0480042,125.8820038,47.47040176,344.8309937,143.3320007,51.33779907
1.201650023,81.30770111,1.367120028,628.9320068,74.88670349,58.36800003,1.298609972,72.65910339,1.544070005,506.1119995,67.68270111,56.55189896,28.11030006,2134.47998,3.828239918,255.8809967,96.06079865,27.70509911,35.41849899,2178.560059,4.12804985,198.7680054,88.67549896,24.62199974,118.1579971,4043.889893,33.55509949,863.6040039,267.4460144,172.2969971,150.522995,4064.280029,42.98160172,730.1729736,249.6519928,154.1790009,345.0700073,124.5699997,47.38040161,344.8399963,142.0800018,51.35210037
1.022259951,86.72299957,1.279219985,616.8660278,74.78070068,56.44440079,1.090330005,74.10720062,1.304270029,455.5629883,64.43430328,50.57089996,30.98469925,2144.610107,3.648070097,243.0950012,96.4048996,28.47850037,37.19300079,2186.840088,4.25853014,167.3159943,85.1053009,22.09930038,138.1799927,4031.75,35.60079956,825.1929932,273.0190125,174.6029968,171.1080017,4058.550049,43.14170074,647.3510132,244.3769989,141.0449982,345.4859924,115.4459991,50.4992981,342.7579956,133.8699951,49.40159988
1.201679945,81.06300354,1.366000056,628.9130249,74.82969666,58.36629868,1.298789978,72.53029633,1.543650031,505.9259949,67.65239716,56.53099823,28.01740074,2136.52002,3.83901,255.5769958,96.22920227,27.92539978,35.51279831,2181.580078,4.143189907,198.1080017,88.68060303,24.65159988,117.6169968,4046.01001,33.79980087,862.9970093,268.2810059,172.447998,150.4450073,4066.379883,43.19210052,729.3400269,250.1889954,154.0189972,345.0669861,125.0090027,47.44260025,344.8399963,142.4810028,51.33969879
1.01323998,81.84780121,1.377359986,651.0930176,74.48310089,60.91320038,1.125839949,72.63670349,1.435739994,506.6990051,67.09539795,56.6072998,28.20240021,2151.709961,3.924459934,256.3609924,98.12830353,27.82049942,36.25910187,2196.22998,4.160039902,193.7920074,89.2213974,24.83139992,114.5139999,4070.419922,37.76850128,870.4260254,273.8770142,177.8370056,148.2579956,4090.51001,44.71789932,720.1300049,254.7960052,154.0599976,355.2139893,124.1500015,48.70389938,351.9379883,142.0839996,51.18159866
1.098940015,81.88009644,1.36906004,629.8640137,74.9661026,58.75719833,1.205639958,72.43289948,1.494459987,509.3739929,67.28119659,57.6515007,28.02459908,2145.699951,3.863869905,256.6919861,96.97799683,27.51390076,35.70069885,2191.51001,4.18708992,197.598999,89.31459808,24.57029915,116.4329987,4059.01001,35.35779953,866.7520142,269.9729919,174.2230072,148.9839935,4076.51001,43.70959854,726.3790283,250.9450073,157.8439941,348.9750061,124.4940033,47.7159996,352.8840027,142.220993,51.86700058
1.084640026,81.65950012,1.341050029,612.78302,75.58679962,56.7765007,1.187160015,72.97920227,1.473009944,494.0020142,68.28559875,54.40269852,27.65570068,2124.120117,3.777209997,253.1320038,95.44750214,29.10980034,35.51499939,2170.320068,4.063789845,196.3159943,87.66629791,24.73049927,116.3460007,4033.209961,32.59489822,858.1090088,267.276001,170.0460052,152.4420013,4057.340088,42.97859955,729.848999,249.2039948,149.3789978,342.3039856,123.4789963,46.92020035,341.6830139,141.8240051,50.54370117
1.040949941,86.76100159,1.330749989,618.6489868,74.75479889,55.46920013,1.093209982,73.66629791,1.31151998,455.302002,63.92620087,50.16930008,31.07570076,2153.560059,3.673759937,241.8840027,97.35710144,29.73900032,37.31259918,2198.379883,4.301879883,166.1210022,85.66840363,22.37240028,137.3329926,4043.719971,37.34859848,820.0529785,278.105011,176.0579987,170.4420013,4058.290039,44.12689972,642.9769897,247.3609924,144.3029938,349.8720093,115.3759995,51.78699875,351.2780151,133.473999,50.35369873
1.040179968,87.65190125,1.326509953,618.3779907,75.22750092,55.41680145,1.091760039,74.62229919,1.311589956,454.5289917,64.48390198,50.05599976,31.22249985,2144.409912,3.628560066,241.7640076,96.27510071,28.45429993,37.13299942,2185.439941,4.223289967,167.628006,85.4240036,22.45870018,139.4060059,4036.820068,35.44779968,821.4030151,272.3850098,173.9380035,171.9600067,4048.090088,42.89559937,648.7009888,244.3739929,144.8439941,349.8649902,116.1029968,51.35279846,351.3129883,133.871994,50.44110107
1.098530054,81.80480194,1.368770003,629.7979736,75.01170349,58.75189972,1.204879999,72.35579681,1.493530035,508.8640137,67.31369781,57.61989975,27.84210014,2146.530029,3.865370035,256.928009,97.10220337,27.65600014,35.8404007,2193.820068,4.196800232,197.1820068,89.31839752,24.55500031,116.0100021,4058.100098,35.36119843,867.0430298,270.1430054,174.6230011,149.3569946,4076.26001,43.77780151,726.2130127,250.7030029,157.9609985,348.9660034,124.8960037,47.74300003,352.8800049,142.6750031,51.87580109
1.201410055,80.85720062,1.361969948,628.8519897,74.81500244,58.3608017,1.298429966,72.43710327,1.543009996,505.4440002,67.68910217,56.48749924,27.87960052,2136.610107,3.839649916,255.5850067,96.28089905,28.09339905,35.62220001,2182.75,4.148220062,197.6940002,88.63619995,24.64319992,117.3259964,4045.25,33.65909958,863.0219727,268.4070129,172.5899963,150.7259979,4066.280029,43.20809937,729.1199951,250.0240021,153.8970032,345.0559998,125.4489975,47.45640182,344.8349915,142.9100037,51.33919907
1.013669968,81.86039734,1.376819968,651.1400146,74.48079681,60.91429901,1.12677002,72.5911026,1.436499953,507.1650085,67.00980377,56.65280151,28.32670021,2152.370117,3.924619913,255.9799957,98.10220337,27.77569962,36.13190079,2196.139893,4.168320179,193.9680023,89.27050018,24.84320068,114.7229996,4072.870117,37.82970047,869.7540283,274.1409912,177.4329987,147.7940063,4091.929932,44.73740005,720.0020142,255.2640076,154.0839996,355.2219849,123.9690018,48.68560028,351.9440002,141.9160004,51.17279816
1.039319992,87.85679626,1.320530057,617.9899902,75.09889984,55.37919998,1.089810014,74.58450317,1.306810021,450.5950012,64.17939758,49.6957016,31.41080093,2144.620117,3.608999968,240.8919983,96.22049713,28.51679993,37.29809952,2185.850098,4.229660034,164.9790039,85.10070038,22.22929955,141.0440063,4034.179932,35.42259979,818.8250122,272.5419922,174.0059967,173.8690033,4046.830078,42.8390007,641.5150146,243.6289978,143.7960052,349.7890015,115.4100037,51.59069824,351.2359924,133.2220001,50.36439896
