Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
1.536849976,163.8470001,1.47281003,474.2600098,168.3119965,35.33259964,1.565490007,142.8029938,1.631270051,325.618988,174.0950012,28.7663002,109.5360031,1605.310059,12.72270012,123.8809967,117.5080032,126.7509995,112.651001,1552.119995,14.07629967,84.92099762,110.4869995,81.71829987,433.3569946,3288.889893,51.35079956,621.7689819,436.7120056,178.0220032,460.8299866,3363.189941,64.47309875,498.9410095,431.3800049,138.9400024,202.6640015,47.82580185,26.40270042,195.8439941,60.99209976,22.86289978
1.498860002,158.2660065,1.806159973,542.085022,147.3000031,32.72230148,1.389430046,137.6109924,1.319219947,396.9150085,142.9730072,23.83799934,73.79879761,1816.329956,6.222959995,159.6959991,110.8850021,62.50770187,66.16719818,1680.930054,5.989520073,93.91449738,94.02999878,30.50900078,398.9460144,3558.389893,47.1167984,791.2219849,391.8680115,151.8150024,432.1059875,3672.370117,59.20800018,648.914978,375.1839905,107.9169998,210.4909973,56.81969833,29.0692997,190.9609985,73.47219849,25.48189926
1.565000057,145.5529938,1.865049958,548.2269897,151.9279938,32.99739838,1.445649981,132.9759979,1.323879957,422.1579895,149.1150055,26.25860023,73.0039978,1840.26001,6.047929764,163.3119965,111.8639984,64.19709778,69.25350189,1683.98999,6.074610233,94.34300232,94.49420166,35.20059967,380.2409973,3454.76001,43.64590073,765.3709717,362.8120117,149.5059967,411.756012,3546.600098,56.60390091,628.3519897,349.9240112,114.5500031,210.0130005,54.2118988,29.58009911,194.2460022,69.82569885,25.90909958
1.597720027,152.3829956,1.487370014,469.2449951,168.5209961,35.34080124,1.590059996,133.628006,1.627810001,318.7550049,174.477005,28.11590004,102.2730026,1646.400024,11.34529972,119.5530014,117.9059982,111.9029999,105.0619965,1554.449951,12.4368,84.79810333,110.6880035,78.10939789,428.5119934,3272.219971,50.1012001,609.1290283,421.1629944,170.8580017,453.3970032,3346.639893,62.95970154,471.9129944,417.7449951,137.2350006,202.7949982,48.12469864,25.31839943,201.0769958,60.98849869,23.13279915
1.595379949,142.7700043,1.840880036,546.276001,149.4329987,33.0141983,1.519899964,127.7369995,1.324110031,422.8500061,146.2380066,26.56130028,73.30889893,1836.469971,5.988840103,160.2819977,111.461998,62.91419983,66.854599,1681.349976,5.987100124,94.08049774,94.17140198,33.3553009,388.2720032,3483.25,45.44010162,774.776001,371.1789856,148.1600037,420.8049927,3579.02002,58.01649857,634.1170044,358.177002,112.5289993,210.1459961,55.42829895,28.51250076,192.2920074,71.05259705,25.62010002
1.385470033,189.1990051,1.405740023,495.1690063,164.9299927,36.22439957,1.487750053,168.1670074,1.629590034,342.3250122,163.746994,30.12719917,124.6169968,1500.699951,16.59090042,135.4940033,113.5999985,166.7649994,131.6600037,1519.709961,21.0048008,86.8628006,107.3929977,110.2310028,487.7210083,3287.409912,67.2417984,717.6569824,463.7569885,203.2920074,529.6149902,3354.47998,81.85269928,550.2670288,454.0690002,152.6399994,206.8339996,45.96620178,29.57620049,193.0429993,59.64630127,23.5923996
1.623980045,157.322998,1.792090058,527.2109985,137.2480011,31.37509918,1.504070044,134.5429993,1.344300032,389.6879883,132.595993,22.0916996,74.84369659,1803.819946,6.417280197,152.5469971,108.1529999,56.55149841,68.49720001,1677.349976,6.259329796,93.12940216,92.31950378,27.94610023,420.8989868,3586.600098,51.95880127,807.7039795,397.3399963,146.8209991,447.7630005,3679.050049,62.84339905,663.2319946,381.8179932,101.7549973,211.0919952,58.95489883,29.61300087,192.9279938,76.89420319,26.47459984
1.443040013,182.5429993,1.420320034,481.303009,166.8070068,35.30780029,1.525599957,160.8269958,1.636340022,338.2550049,167.8769989,29.75779915,121.2549973,1526.199951,15.22889996,129.7330017,115.5329971,152.3600006,125.9369965,1546.689941,19.23270035,85.08820343,109.9729996,99.79489899,475.901001,3320.800049,62.2052002,691.2600098,462.3930054,192.322998,517.5949707,3395.97998,77.61750031,543.8330078,455.9859924,145.3999939,202.5220032,47.04999924,28.00049973,189.5070038,61.13769913,22.53100014
1.369779944,192.2879944,1.394410014,497.3569946,164.3560028,36.22689819,1.46717,169.9989929,1.628640056,340.3179932,161.772995,29.98660088,127.5650024,1481.130005,17.40480042,137.2579956,113.3809967,176.3209991,134.8670044,1518.459961,22.21820068,86.87229919,107.2959976,115.7490005,499.6539917,3255.77002,71.73410034,731.9039917,467.4630127,209.3139954,542.0750122,3326.0,85.40239716,550.1329956,456.144989,155.4279938,207.0,45.40390015,30.67620087,193.8990021,59.2867012,24.03820038
1.490350008,162.2519989,1.788939953,540.7869873,145.2259979,32.64789963,1.381649971,138.6300049,1.317929983,390.8160095,140.1119995,23.14959908,74.15170288,1807.920044,6.335700035,158.8309937,110.5110016,61.70729828,65.18360138,1679.859985,5.96821022,93.77829742,93.87319946,28.66049957,407.1159973,3602.48999,48.43920135,801.7990112,402.0910034,152.2230072,441.071991,3719.72998,60.2784996,656.8200073,384.5369873,105.3570023,210.647995,57.68239975,28.68630028,190.0140076,74.89579773,25.34490013
1.701820016,134.7440033,1.91960001,552.723999,151.3589935,33.08639908,1.54866004,125.4260025,1.327880025,449.95401,148.776001,28.49360085,73.34010315,1837.76001,6.42784977,164.1640015,111.973999,64.9733963,71.4509964,1686.310059,6.084070206,94.69460297,94.79709625,36.50329971,379.4339905,3432.679932,43.4129982,762.1619873,354.5490112,150.3419952,410.8479919,3486.689941,56.40100098,631.0839844,345.3890076,116.8430023,209.4669952,51.99720001,29.06010056,198.7850037,68.97740173,26.69589996
