Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
0.240665004,52.0503006,0.392655998,126.8700027,39.7254982,3.152719975,0.205070004,44.69139862,0.288805008,98.11039734,44.11130142,1.870010018,85.08450317,1899.439941,5.419069767,64.57740021,64.17120361,5.662109852,84.44200134,1925.97998,7.091579914,51.29140091,64.04699707,3.252540112,475.5010071,3479.949951,44.36780167,464.730011,266.5010071,18.0007,526.5670166,3478.679932,56.27410126,428.75,263.303009,10.76000023,211.25,63.24309921,38.53910065,206.3049927,68.69259644,41.2466011
0.250997007,45.02069855,0.361694008,105.7009964,31.37809944,2.519799948,0.205091,44.06750107,0.325975001,93.63739777,43.47610092,1.618039966,87.15499878,1875.310059,5.515810013,64.59020233,64.26670074,5.792550087,85.9673996,1917.839966,7.142749786,51.44189835,65.80049896,3.34555006,469.4230042,3455.27002,45.31769943,466.0809937,267.0629883,18.14800072,526.1030273,3510.370117,56.67710114,439.0910034,271.0979919,11.27400017,211.5160065,63.1067009,38.52560043,214.595993,68.35009766,41.22710037
0.335260987,63.57049942,0.503232002,162.6260071,51.87009811,4.464360237,0.29578799,50.53430176,0.315950006,116.0139999,44.99900055,2.379669905,74.95960236,1934.060059,5.213620186,64.45580292,63.41049957,4.831850052,76.70999908,1964.119995,6.113749981,51.13330078,62.63270187,2.839970112,411.5169983,3425.98999,42.43059921,445.1870117,249.3450012,17.37210083,459.2539978,3402.409912,54.74919891,405.9549866,240.1940002,10.17169952,211.470993,63.67959976,38.56019974,200.302002,72.68990326,41.28839874
0.245799005,48.57699966,0.376415014,115.3809967,35.72769928,2.750020027,0.205350995,44.35089874,0.311829001,95.73899841,43.82120132,1.735139966,86.20410156,1888.599976,5.478429794,64.54560089,64.27030182,5.707530022,85.57150269,1918.079956,7.144949913,51.32600021,64.84970093,3.345659971,472.2749939,3470.800049,44.92829895,465.1730042,267.1530151,17.97970009,526.6810303,3489.820068,56.73509979,432.6059875,267.9599915,10.9307003,211.1889954,63.17129898,38.53070068,208.102005,68.29090118,41.2195015
1.119779944,87.95539856,1.190310001,208.8159943,46.70349884,5.418459892,1.088590026,81.84539795,1.217399955,169.276001,44.020401,3.773989916,46.75889969,2077.459961,4.054609776,61.15330124,58.58610153,2.352740049,49.78850174,2089.659912,4.552050114,50.08570099,57.09550095,1.379220009,282.57901,3816.949951,46.10969925,444.6329956,223.1950073,14.12460041,335.5639954,3804.610107,61.41949844,408.7059937,223.4089966,9.022939682,219.3209991,82.92040253,39.3667984,219.9669952,85.99819946,42.80739975
0.510689974,60.39830017,0.720109999,141.2830048,41.64429855,3.535820007,0.35026601,56.23400116,0.671526015,118.2829971,46.52619934,2.578020096,80.19850159,1909.430054,5.382969856,63.88769913,64.01119995,5.062439919,80.41760254,1934.73999,6.597499847,51.31710052,65.21230316,2.998780012,403.2940063,3431.659912,43.9382019,459.1730042,257.5780029,17.50489998,478.2590027,3476.76001,57.80459976,421.3649902,260.8900146,10.90670013,212.5099945,65.87069702,37.99140167,202.1589966,77.17070007,40.78010178
0.413666993,79.79879761,0.53193301,214.8540039,70.78540039,6.558159828,0.36560601,55.20029831,0.398602992,129.9819946,46.22750092,2.855459929,75.70220184,1933.27002,5.292860031,64.27739716,64.15260315,4.685269833,73.08529663,1977.569946,5.762909889,50.99330139,66.81729889,2.579269886,376.2969971,3265.800049,42.40039825,435.0350037,244.6549988,17.09420013,425.7139893,3308.72998,54.95920181,394.0150146,251.9290009,9.828720093,211.7940063,64.70529938,38.60839844,198.3040009,73.16899872,41.26819992
0.445778996,57.92010117,0.644448996,136.947998,41.37020111,3.218379974,0.346626997,52.29639816,0.503488004,112.302002,43.56439972,2.120599985,80.56629944,1904.27002,5.40117979,64.18180084,63.08769989,4.903009892,81.27140045,1939.099976,6.407430172,51.06190109,65.88800049,2.886029959,393.3739929,3390.370117,43.06639862,448.5669861,252.4329987,16.59250069,467.67099,3442.639893,57.11619949,414.7900085,260.2869873,9.939330101,211.3939972,64.06909943,38.76480103,195.8659973,76.5714035,40.97090149
0.280876011,56.74060059,0.44144699,140.677002,44.50880051,3.609669924,0.249728993,47.38019943,0.30114001,106.0899963,44.48080063,2.078959942,80.62210083,1915.26001,5.326729774,64.52159882,63.8431015,5.264220238,81.9598999,1935.160034,6.6708498,51.21620178,63.1841011,3.121769905,446.8640137,3457.830078,43.75970078,455.5379944,258.9089966,17.67309952,495.7369995,3433.060059,55.99169922,417.993988,252.2169952,10.4623003,211.3000031,63.45360184,38.54520035,202.7929993,70.09549713,41.26739883
1.14993,90.58899689,1.200039983,213.7089996,45.61790085,5.833789825,1.274680018,86.87609863,1.423859954,175.1459961,43.87530136,3.900439978,44.6894989,2078.100098,3.925290108,61.0542984,57.57080078,1.88143003,50.33050156,2088.580078,4.734489918,50.10329819,54.19979858,1.348099947,280.0910034,3784.070068,48.49890137,446.8540039,217.3820038,14.44489956,340.5409851,3783.050049,62.07030106,410.3190002,210.4230042,9.48015976,219.3009949,80.46109772,39.47280121,212.6990051,90.77279663,42.66350174
0.344473004,57.92660141,0.493048996,140.3090057,44.8030014,3.438960075,0.283015996,49.38230133,0.405014992,109.3700027,44.54880142,2.116410017,84.28240204,1879.0,5.446410179,64.25610352,63.89899826,5.228360176,87.0562973,1915.469971,6.534160137,51.14709854,66.95459747,3.256900072,415.473999,3297.800049,43.67850113,448.6459961,257.2640076,17.04089928,481.8659973,3367.340088,56.90539932,412.6539917,268.2390137,10.19239998,210.2380066,63.81359863,38.49850082,195.3650055,72.86620331,41.17950058
1.092859983,91.88939667,1.452409983,217.9730072,50.60020065,7.245100021,1.058189988,85.61830139,1.515650034,170.9259949,44.1371994,4.243559837,48.10409927,2080.709961,4.556839943,61.66799927,65.50800323,2.570060015,50.2867012,2079.48999,6.023119926,50.25049973,61.13890076,1.674610019,292.2130127,3751.550049,52.69720078,463.4769897,247.4340057,16.57659912,383.7430115,3756.959961,65.03299713,417.1950073,234.1679993,11.33940029,221.1990051,88.4437027,39.54869843,223.9530029,95.33280182,42.98590088
