Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
0.642459989,71.98220062,0.64231199,181.3240051,53.44660187,4.773769855,0.58544898,64.03690338,0.583181024,146.8630066,51.3932991,3.034960032,66.05059814,1970.140015,4.760910034,62.34180069,60.0945015,3.834880114,64.43479919,2024.469971,4.782020092,49.64810181,61.23490143,2.111619949,326.2369995,3421.110107,41.34049988,425.4490051,224.3589935,15.25769997,373.1300049,3463.080078,54.32780075,392.0419922,224.7109985,9.094679832,210.5269928,67.77799988,37.90750122,196.2480011,79.46649933,42.37129974,0.0
0.538729012,73.53340149,0.588950992,192.9279938,59.73550034,5.484660149,0.499960989,60.00220108,0.480958998,139.6580048,47.83380127,2.97623992,65.50460052,1976.180054,4.952209949,63.82189941,61.46780014,4.164380074,62.80009842,2026.040039,5.088359833,50.71239853,61.93320084,2.182110071,334.0700073,3409.800049,40.9803009,425.3819885,228.1230011,16.29120064,382.1069946,3423.929932,54.10839844,390.6319885,224.8540039,9.355540276,210.1600037,65.83529663,37.96340179,194.9649963,78.6588974,40.26259995,0.0
0.928167999,76.08869934,0.964766979,179.1880035,43.6332016,4.254620075,0.804418981,72.771698,0.840309978,154.7539978,43.8117981,3.248339891,60.32170105,1998.640015,4.230669975,61.11719894,57.82089996,3.451420069,58.88779831,2042.680054,4.21875,50.02870178,59.41439819,1.938609958,312.5820007,3587.300049,43.15370178,431.45401,221.4210052,13.9531002,361.3150024,3589.030029,58.50329971,398.5969849,225.9199982,8.831999779,217.2649994,72.58110046,39.167099,202.4369965,81.09220123,42.06959915,0.0
0.817914009,75.56390381,0.830424011,185.5529938,49.8443985,4.439960003,0.757565975,73.91819763,0.826545,166.128006,51.6169014,3.49526,62.86859894,1982.660034,4.689080238,62.65879822,59.5931015,3.558990002,62.50180054,2030.97998,4.749989986,49.98460007,60.54949951,1.984459996,316.3469849,3532.790039,42.33950043,433.0190125,225.1779938,14.92609978,377.9719849,3535.030029,57.36959839,398.7009888,225.8300018,9.135109901,219.3600006,69.69429779,39.72650146,201.8789978,80.72109985,42.91790009,9.0
0.870966971,77.94909668,1.022879958,184.2720032,47.4817009,4.603380203,0.71807301,76.72609711,0.903971016,163.8990021,49.39170074,3.45600009,59.31389999,2011.560059,4.7146101,62.87599945,61.65169907,3.507250071,58.7779007,2049.77002,5.104380131,49.8553009,62.86410141,1.873999953,310.6539917,3632.27002,43.32989883,441.8280029,233.2810059,15.55630016,382.6029968,3612.459961,60.3030014,403.4760132,236.5749969,9.325180054,223.0130005,72.1772995,40.54859924,205.7669983,83.65209961,43.42610168,18.0
0.578360975,73.21240234,0.627752006,191.5509949,58.25870132,5.407859802,0.540139019,61.08269882,0.501733005,142.522995,47.82289886,3.03876996,60.2358017,1996.560059,4.882110119,63.76869965,60.65169907,3.895190001,57.78150177,2048.070068,4.843550205,50.68780136,60.42380142,2.02244997,316.1170044,3477.459961,40.67770004,421.9670105,221.5359955,16.0618,364.6700134,3470.050049,54.25680161,389.7940063,214.2380066,9.271019936,210.0469971,66.79470062,37.95769882,195.0800018,80.165802,40.25279999,27.0
0.91959101,76.06809998,0.980616987,178.3370056,43.72480011,4.316939831,0.781566978,73.01789856,0.867148995,154.6909943,43.8409996,3.271349907,59.56809998,2004.52002,4.322869778,61.18859863,58.73049927,3.445060015,58.39120102,2047.780029,4.449500084,50.04589844,60.50780106,1.914100051,310.6860046,3606.340088,43.24739838,434.1730042,224.5970001,14.21819973,366.618988,3601.560059,59.12870026,400.3850098,229.8730011,8.915659904,217.4160004,72.94889832,39.18769836,203.272995,82.19300079,42.14479828,9.0
0.821115017,75.39330292,1.038830042,177.9579926,46.57310104,4.434110165,0.639693975,75.78330231,0.899392009,161.6159973,49.3810997,3.426399946,61.02590179,2004.079956,4.90651989,62.94609833,62.81880188,3.676359892,60.27080154,2037.930054,5.398009777,49.87730026,63.66379929,1.956570029,315.1990051,3621.409912,42.90859985,443.0289917,237.6799927,15.94309998,394.4190063,3595.840088,59.67959976,403.9559937,238.621994,9.644680023,222.9839935,70.38279724,40.56370163,204.852005,84.22149658,43.43090057,27.0
0.858259022,76.23950195,1.091580033,179.1970062,46.12860107,4.535560131,0.675388992,76.41889954,0.935817003,162.272995,49.29370117,3.462260008,58.25569916,2018.819946,4.853919983,62.92229843,62.63629913,3.500479937,57.63130188,2051.23999,5.362440109,49.88759995,63.56159973,1.856389999,308.447998,3667.370117,43.14039993,444.0400085,236.6239929,15.83460045,389.6459961,3632.75,60.55189896,405.7520142,238.0659943,9.616100311,223.1940002,71.68379974,40.57519913,206.2050018,85.0868988,43.50640106,27.0
0.850724995,75.87210083,0.824871004,192.1970062,52.27550125,4.81716013,0.784582019,68.396698,0.760110974,157.8410034,50.5401001,3.34010005,58.64509964,1994.530029,4.454130173,62.55979919,58.69300079,3.343640089,57.77980042,2045.540039,4.374639988,49.74729919,58.04899979,1.914139986,312.8179932,3558.72998,42.02550125,431.7090149,220.5879974,14.78629971,365.7709961,3546.320068,55.81069946,395.8410034,212.8249969,9.067139626,214.026001,71.06330109,38.91360092,202.3639984,79.73970032,41.44530106,27.0
